record_view,tier_scope,candidate_id,candidate_alias,candidate_role,source_test_id,source_queue_id,state_profile,followup_profile,pressure_group,materialization_boundary,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_rt_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,weekday,Wednesday,60,392.22,700.7,-308.48,2.27146,6.537,0.583333,20.02,-12.3392,1.622471,86.27,8.9647,13,0.633333,3,4.546424,measured_slice(측정 구간)
mt5_ta_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,weekday,Tuesday,59,411.84,676.2,-264.36,2.557876,6.980339,0.644068,17.794737,-12.588571,1.413563,90.64,9.041577,17,0.576271,3,4.543689,measured_slice(측정 구간)
mt5_ta_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,weekday,Thursday,66,380.87,643.78,-262.91,2.448671,5.770758,0.651515,14.971628,-11.43087,1.309754,72.66,7.739173,7,0.560606,4,5.241811,measured_slice(측정 구간)
mt5_ta_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,weekday,Friday,67,116.22,489.37,-373.15,1.311457,1.734627,0.537313,13.593611,-12.037097,1.12931,84.89,14.882539,18,0.835821,5,1.369066,measured_slice(측정 구간)
mt5_ta_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,weekday,Monday,42,-227.89,211.07,-438.96,0.480841,-5.425952,0.452381,11.108947,-19.085217,0.582071,231.24,45.940201,41,0.97619,3,-0.985513,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,weekday,Wednesday,59,381.13,673.97,-292.84,2.301496,6.459831,0.576271,19.822647,-11.7136,1.692276,85.29,8.972606,8,0.559322,3,4.468636,measured_slice(측정 구간)
mt5_rt_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,weekday,Tuesday,59,411.84,676.2,-264.36,2.557876,6.980339,0.644068,17.794737,-12.588571,1.413563,90.64,9.041577,17,0.576271,3,4.543689,measured_slice(측정 구간)
mt5_rt_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,weekday,Thursday,66,380.87,643.78,-262.91,2.448671,5.770758,0.651515,14.971628,-11.43087,1.309754,72.66,7.739173,7,0.560606,4,5.241811,measured_slice(측정 구간)
mt5_rt_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,weekday,Friday,67,116.22,489.37,-373.15,1.311457,1.734627,0.537313,13.593611,-12.037097,1.12931,84.89,14.882539,18,0.835821,5,1.369066,measured_slice(측정 구간)
mt5_rt_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,weekday,Monday,42,-227.89,211.07,-438.96,0.480841,-5.425952,0.452381,11.108947,-19.085217,0.582071,231.24,45.940201,41,0.97619,3,-0.985513,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,weekday,Wednesday,59,381.13,673.97,-292.84,2.301496,6.459831,0.576271,19.822647,-11.7136,1.692276,85.29,8.972606,8,0.559322,3,4.468636,measured_slice(측정 구간)
mt5_ta_s258_stc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,,volatility_regime_expansion,stress_challenger_volatility_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,weekday,Tuesday,57,357.93,755.27,-397.34,1.900815,6.279474,0.649123,20.412703,-19.867,1.027468,114.94,12.099075,11,0.578947,4,3.11406,measured_slice(측정 구간)
mt5_ta_s258_stc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,,volatility_regime_expansion,stress_challenger_volatility_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,weekday,Thursday,58,280.07,566.76,-286.69,1.976909,4.828793,0.672414,14.532308,-15.088947,0.963109,85.29,9.976839,6,0.568966,3,3.283738,measured_slice(측정 구간)
mt5_ta_s258_stc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,,volatility_regime_expansion,stress_challenger_volatility_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,weekday,Friday,61,229.3,567.51,-338.21,1.677981,3.759016,0.606557,15.338108,-14.092083,1.08842,78.94,11.173864,10,0.688525,3,2.904738,measured_slice(측정 구간)
mt5_ta_s258_stc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,,volatility_regime_expansion,stress_challenger_volatility_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,weekday,Monday,39,-285.54,225.97,-511.51,0.44177,-7.321538,0.358974,16.140714,-20.4604,0.788876,289.67,57.459385,38,0.974359,5,-0.985742,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_s258_stc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,,volatility_regime_expansion,stress_challenger_volatility_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,weekday,Wednesday,53,323.75,614.44,-290.69,2.113729,6.108491,0.584906,19.820645,-13.213182,1.500066,82.13,11.367789,14,0.622642,5,3.941921,measured_slice(측정 구간)
mt5_rt_s258_stc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,,volatility_regime_expansion,stress_challenger_volatility_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,weekday,Tuesday,57,357.93,755.27,-397.34,1.900815,6.279474,0.649123,20.412703,-19.867,1.027468,114.94,12.099075,11,0.578947,4,3.11406,measured_slice(측정 구간)
mt5_rt_s258_stc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,,volatility_regime_expansion,stress_challenger_volatility_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,weekday,Thursday,58,280.07,566.76,-286.69,1.976909,4.828793,0.672414,14.532308,-15.088947,0.963109,85.29,9.976839,6,0.568966,3,3.283738,measured_slice(측정 구간)
mt5_rt_s258_stc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,,volatility_regime_expansion,stress_challenger_volatility_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,weekday,Friday,61,229.3,567.51,-338.21,1.677981,3.759016,0.606557,15.338108,-14.092083,1.08842,78.94,11.173864,10,0.688525,3,2.904738,measured_slice(측정 구간)
mt5_rt_s258_stc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,,volatility_regime_expansion,stress_challenger_volatility_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,weekday,Monday,39,-285.54,225.97,-511.51,0.44177,-7.321538,0.358974,16.140714,-20.4604,0.788876,289.67,57.459385,38,0.974359,5,-0.985742,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s258_stc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,,volatility_regime_expansion,stress_challenger_volatility_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,weekday,Wednesday,53,323.75,614.44,-290.69,2.113729,6.108491,0.584906,19.820645,-13.213182,1.500066,82.13,11.367789,14,0.622642,5,3.941921,measured_slice(측정 구간)
mt5_ta_s258_stc_trend_strength_disagreem_as_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,,trend_strength_disagreement,stress_challenger_trend_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,weekday,Tuesday,65,544.33,928.58,-384.25,2.416604,8.374308,0.646154,22.109048,-16.706522,1.323378,95.52,9.429304,7,0.476923,5,5.698597,measured_slice(측정 구간)
mt5_ta_s258_stc_trend_strength_disagreem_as_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,,trend_strength_disagreement,stress_challenger_trend_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,weekday,Thursday,67,330.06,710.87,-380.81,1.866731,4.926269,0.597015,17.77175,-14.104074,1.260044,76.54,11.013267,19,0.716418,4,4.312255,measured_slice(측정 구간)
mt5_ta_s258_stc_trend_strength_disagreem_as_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,,trend_strength_disagreement,stress_challenger_trend_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,weekday,Friday,66,222.93,621.38,-398.45,1.559493,3.377727,0.575758,16.352105,-14.230357,1.1491,86.88,12.767271,14,0.757576,3,2.565953,measured_slice(측정 구간)
mt5_ta_s258_stc_trend_strength_disagreem_as_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,,trend_strength_disagreement,stress_challenger_trend_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,weekday,Monday,45,-267.44,266.28,-533.72,0.498913,-5.943111,0.444444,13.314,-21.3488,0.623642,269.78,53.704662,44,0.977778,4,-0.991326,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_s258_stc_trend_strength_disagreem_as_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,,trend_strength_disagreement,stress_challenger_trend_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,weekday,Wednesday,60,345.22,723.69,-378.47,1.912146,5.753667,0.6,20.1025,-15.769583,1.274764,116.97,12.340951,20,0.733333,6,2.951355,measured_slice(측정 구간)
mt5_rt_s258_stc_trend_strength_disagreem_as_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,,trend_strength_disagreement,stress_challenger_trend_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,weekday,Tuesday,65,544.33,928.58,-384.25,2.416604,8.374308,0.646154,22.109048,-16.706522,1.323378,95.52,9.429304,7,0.476923,5,5.698597,measured_slice(측정 구간)
mt5_rt_s258_stc_trend_strength_disagreem_as_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,,trend_strength_disagreement,stress_challenger_trend_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,weekday,Thursday,67,330.06,710.87,-380.81,1.866731,4.926269,0.597015,17.77175,-14.104074,1.260044,76.54,11.013267,19,0.716418,4,4.312255,measured_slice(측정 구간)
mt5_rt_s258_stc_trend_strength_disagreem_as_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,,trend_strength_disagreement,stress_challenger_trend_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,weekday,Friday,66,222.93,621.38,-398.45,1.559493,3.377727,0.575758,16.352105,-14.230357,1.1491,86.88,12.767271,14,0.757576,3,2.565953,measured_slice(측정 구간)
mt5_rt_s258_stc_trend_strength_disagreem_as_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,,trend_strength_disagreement,stress_challenger_trend_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,weekday,Monday,45,-267.44,266.28,-533.72,0.498913,-5.943111,0.444444,13.314,-21.3488,0.623642,269.78,53.704662,44,0.977778,4,-0.991326,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s258_stc_trend_strength_disagreem_as_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,,trend_strength_disagreement,stress_challenger_trend_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,weekday,Wednesday,60,345.22,723.69,-378.47,1.912146,5.753667,0.6,20.1025,-15.769583,1.274764,116.97,12.340951,20,0.733333,6,2.951355,measured_slice(측정 구간)
mt5_ta_s264_lc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,,volatility_regime_expansion,defensive_control_volatility_audit_v1,defensive_control_audit,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,weekday,Tuesday,64,384.6,749.78,-365.18,2.053179,6.009375,0.625,18.7445,-15.215833,1.231908,105.45,10.779714,23,0.625,4,3.647226,measured_slice(측정 구간)
mt5_ta_s264_lc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,,volatility_regime_expansion,defensive_control_volatility_audit_v1,defensive_control_audit,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,weekday,Thursday,58,453.1,648.34,-195.24,3.320733,7.812069,0.689655,16.2085,-10.846667,1.49433,70.72,6.990491,4,0.431034,3,6.406957,measured_slice(측정 구간)
mt5_ta_s264_lc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,,volatility_regime_expansion,defensive_control_volatility_audit_v1,defensive_control_audit,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,weekday,Friday,62,201.15,560.91,-359.76,1.559123,3.244355,0.596774,15.15973,-14.3904,1.053461,82.57,12.773034,14,0.758065,3,2.436115,measured_slice(측정 구간)
