source_id,source_kind,condition_ids,features,feature_families,rule_definition,source_shape_proxy_score,train_coverage,split_counts,split_hashes
f43p_0150,pair_and,f43cond_0007|f43cond_0011,hl_zscore_50|ema9_ema20_diff,volatility_shape|trend_state,hl_zscore_50 >= q85 & ema9_ema20_diff <= q15,2.8097973308736597,0.024502087468345767,"{""oos"": 319, ""train"": 716, ""validation"": 417}","{""oos"": ""349195de3bb0d0d2aafdd5d9938891974a7aa6d9e80fbca128396b02ce62adfa"", ""train"": ""5235a8e3f27db9730667787fddf93d2f7e99cb592ed4689e7211768af8578e41"", ""validation"": ""62bb1344392b4c34f71c868bc598d7c264d3f9e9c8d1322ccee7237175993a6e""}"
f43p_0151,pair_and,f43cond_0008|f43cond_0018,gap_percent|usdx_change_1,price_momentum|macro_breadth,gap_percent >= q85 & usdx_change_1 >= q85,2.788779456526349,0.02672643898432688,"{""oos"": 98, ""train"": 781, ""validation"": 172}","{""oos"": ""867cbaa2a40bb34bbe98dba638b02e0b360ba22d365477e2f2dc8b594dbd21c0"", ""train"": ""bc6738fe23758514f8a8d099a594836366269814238ec71179a3968ee1325511"", ""validation"": ""4f04ea896932318ac221dd1a71da9e23a8d810644441537b6aba61437ca34765""}"
f43p_0152,pair_and,f43cond_0005|f43cond_0015,adx_14|gap_percent,trend_state|price_momentum,adx_14 >= q85 & gap_percent <= q15,2.8322088000061214,0.02200396961193621,"{""oos"": 156, ""train"": 643, ""validation"": 141}","{""oos"": ""a4cb63348e70a30d0279be5f22811a6a049dde212b77cdcec992c1df681bb96f"", ""train"": ""4cd85b96570ecb77ea3d3f210201694288c7b1ef6d46164b25436c9bccc2aa40"", ""validation"": ""6ab32a00a71a7b5221f05cabf35dec9dea87aae7f64be50475fab54ad94acdd2""}"
f43p_0153,pair_and,f43cond_0007|f43cond_0017,hl_zscore_50|close_ema50_ratio,volatility_shape|trend_state,hl_zscore_50 >= q85 & close_ema50_ratio <= q15,2.7935975361712044,0.025870919170487987,"{""oos"": 225, ""train"": 756, ""validation"": 317}","{""oos"": ""96ba840fc0727090c324d5015cfbe65ed4473667569feb25f09fcdea80b90c17"", ""train"": ""6598e29f3bd6cd9b36645cade5dddba4172fe5de34c06a4cbe4f750d23a19c5b"", ""validation"": ""4a96bbc60f17a5abdbe479e55c3e7778646b9455120f6a855df9fec2a1190539""}"
f43p_0154,pair_and,f43cond_0003|f43cond_0022,hl_range|ema20_ema50_diff,volatility_shape|trend_state,hl_range >= q85 & ema20_ema50_diff >= q85,2.831324503814187,0.021832865649168434,"{""oos"": 226, ""train"": 638, ""validation"": 375}","{""oos"": ""0e97ec861344273a3c2b36a057f1625a6c6382ead74a4289e997171b9a4eb600"", ""train"": ""5501c7bffce88cc3fc2d4f8d2eaf6dcb14eadea130c6ab692ee4a0907c937872"", ""validation"": ""e3af7b8194af39ac68d99bbfc75d6ea224efd858efada4a7c7ea517520788d98""}"
f43p_0155,pair_and,f43cond_0017|f43cond_0018,close_ema50_ratio|usdx_change_1,trend_state|macro_breadth,close_ema50_ratio <= q15 & usdx_change_1 >= q85,2.7405545124237065,0.03141468756416398,"{""oos"": 145, ""train"": 918, ""validation"": 270}","{""oos"": ""d4b5906be64e67a74307dbdb536df2b50c5285e234b7ecdc69c062102e2581d3"", ""train"": ""ae733e44a427c28457281263e24f24d8820e0708d652c509b7b112ca68a077f3"", ""validation"": ""4dd017703428fd13f12d8190973f827d80e6a85166134efebf768cedd1d38040""}"
f43p_0156,pair_and,f43cond_0015|f43cond_0017,gap_percent|close_ema50_ratio,price_momentum|trend_state,gap_percent <= q15 & close_ema50_ratio <= q15,2.746981395432936,0.03062760933543221,"{""oos"": 220, ""train"": 895, ""validation"": 238}","{""oos"": ""cd0b1c3c9087065d0ca545da19cd7d7a8549266f04ec75ce5e69bdc491e9585a"", ""train"": ""deb4c712ad60c5d1f64a2dda501c6c16ebf50b4ee2bb402ba6d63797fbacec53"", ""validation"": ""7049c3e6d782c82f30e61b763b36d374f12450d9f780afaaa301f03d1f1b673f""}"
f43p_0157,pair_and,f43cond_0012|f43cond_0019,atr_14|usdx_change_1,volatility_shape|macro_breadth,atr_14 >= q85 & usdx_change_1 <= q15,2.747202184227164,0.030524946957771543,"{""oos"": 681, ""train"": 892, ""validation"": 900}","{""oos"": ""4994675dc228886b6d9eea1552a64c32f5878608bcfe0e5e8c83b28a0be567e8"", ""train"": ""ffdfc3b2c3d38a0f5c89b0aaf89b22ea925af472dd189d7366820bdba7f82ee8"", ""validation"": ""33325a75986a61a7028ff9a0f38e2b923b72da619c536c0e0ff2b1a296451475""}"
f43p_0158,pair_and,f43cond_0008|f43cond_0016,gap_percent|atr_50,price_momentum|volatility_shape,gap_percent >= q85 & atr_50 >= q85,2.7944937407439525,0.02539182807473821,"{""oos"": 543, ""train"": 742, ""validation"": 542}","{""oos"": ""a0b804c56864bd55e06532555c138b0d11dcdb5e5ae55a1c6bc702294d19efc5"", ""train"": ""efe1794015f6bd047ae8a86d5174a81ad5ceaf52dd18378fe74b9ab1d034776a"", ""validation"": ""b1e22b79559008d0ad199b5829a7687a21e9d1a25715b4fdfe3229de34102e78""}"
f43p_0159,pair_and,f43cond_0012|f43cond_0015,atr_14|gap_percent,volatility_shape|price_momentum,atr_14 >= q85 & gap_percent <= q15,2.7590609825154946,0.028950790500307987,"{""oos"": 612, ""train"": 846, ""validation"": 587}","{""oos"": ""ed8aa4e930a8987ae5660dc74c50b6d4b11043f55eaa8c9c949f4b7aaad3b9c9"", ""train"": ""31ebd4eb9fea59f90be65459219e9942ddbb414319b4e3e7f3bdb743b5688af6"", ""validation"": ""3cb7114c41202481fa201eb1228b5c4d7d5635aef3679becc8442e7019ae063f""}"
f43p_0160,pair_and,f43cond_0016|f43cond_0021,atr_50|mega8_dispersion_5,volatility_shape|macro_breadth,atr_50 >= q85 & mega8_dispersion_5 >= q75,2.709069106836317,0.03411813017589487,"{""oos"": 1121, ""train"": 997, ""validation"": 1216}","{""oos"": ""8ac232cb464ed609e51d53ff5914400e6664d705e44365f052a47259de6ca962"", ""train"": ""8aaea7b36040f367788e58409b22f917fedfbc256c3bd4664a11b85d385298d4"", ""validation"": ""1328b88dde60f4fbd65cc47c8f976c6845c48ea50ccda9b311a5c412b1387bbe""}"
f43p_0161,pair_and,f43cond_0008|f43cond_0017,gap_percent|close_ema50_ratio,price_momentum|trend_state,gap_percent >= q85 & close_ema50_ratio <= q15,2.7906711606038233,0.025357607282184655,"{""oos"": 124, ""train"": 741, ""validation"": 148}","{""oos"": ""77a224748bafb762c9449e8c2beabe1b8631461b3bca7dae35aba7fdd0ea0d12"", ""train"": ""296632568a34ed01bfddc4a49aa19fd4de731aeb7d92d3e1a89065a96a963d15"", ""validation"": ""8fc52515cfa465dd66ff23c782fd7b24fafd181913c8878bf862293b729e5ecf""}"
f43p_0162,pair_and,f43cond_0011|f43cond_0015,ema9_ema20_diff|gap_percent,trend_state|price_momentum,ema9_ema20_diff <= q15 & gap_percent <= q15,2.7631811901353913,0.027889945931147766,"{""oos"": 288, ""train"": 815, ""validation"": 287}","{""oos"": ""7245105c93cc0a9a5cd3acb3f16d26a862558ed3ea40c3b38684c9a5032a6958"", ""train"": ""f47e59bf5feeeeb23d45e13a4b6479a0ca62fc72db71482864f87df46582bf29"", ""validation"": ""fc527a5b00308fd839f15e6300264147c86b95b6587cad960eb6df8c2e17eaa8""}"
f43p_0163,pair_and,f43cond_0012|f43cond_0018,atr_14|usdx_change_1,volatility_shape|macro_breadth,atr_14 >= q85 & usdx_change_1 >= q85,2.7526340995062655,0.028642803367325987,"{""oos"": 629, ""train"": 837, ""validation"": 871}","{""oos"": ""67723b859032864a4123a38ff8576213be9e37964f404e78c59e73c0a3d316ee"", ""train"": ""caa66fa1649168bd68d0e16f885049541f098e2e89982fb5b67fd11a247660a9"", ""validation"": ""898dbc7d5617039c3f22cc73abf7bc9804df201125645ccca2670d1d55c6443d""}"
f43p_0164,pair_and,f43cond_0008|f43cond_0011,gap_percent|ema9_ema20_diff,price_momentum|trend_state,gap_percent >= q85 & ema9_ema20_diff <= q15,2.8068709553062785,0.02279104784066799,"{""oos"": 187, ""train"": 666, ""validation"": 209}","{""oos"": ""e371bf880e6d2e55c8df545478f9384725f9829d102ce5e3bff4a85022b4669f"", ""train"": ""44d888d2c2855763efc326fc9f90acc2d0dc6125942edb364f91aaccd7c36206"", ""validation"": ""c2956b58ef667ba2be06db3b5f11d9e3af22a75f21285d86ec67555437d667c0""}"
f43p_0165,pair_and,f43cond_0015|f43cond_0016,gap_percent|atr_50,price_momentum|volatility_shape,gap_percent <= q15 & atr_50 >= q85,2.7508039755730653,0.028677024159879543,"{""oos"": 580, ""train"": 838, ""validation"": 558}","{""oos"": ""91d9dd68b79412ba66e6d3ed0b1bd01993c66cd90c428a19c77073c9d2086075"", ""train"": ""2d06d659328f52faba50ff3ec851f16a60354961d2a0c359120bfeafa2437c5d"", ""validation"": ""5ded06645966d43e5a595af73965b67ab8b96198bdf260dc0c4fdaea3aca448c""}"
f43p_0166,pair_and,f43cond_0016|f43cond_0022,atr_50|ema20_ema50_diff,volatility_shape|trend_state,atr_50 >= q85 & ema20_ema50_diff >= q85,2.7083963146443164,0.03298884402162754,"{""oos"": 1550, ""train"": 964, ""validation"": 1162}","{""oos"": ""d7344b3a488298d6e2e93f9706e4c391ea20e9269853b60ec552ab63e717feed"", ""train"": ""0e02e4998b7ffda669b03b14037b0b64dc0a81da4dd5c8b2be8e9bc34d3fa543"", ""validation"": ""6ef56ea8e6f6c15287a6fa809846e6a00fe37a0fee043cdfb4a550932177c424""}"
f43p_0167,pair_and,f43cond_0013|f43cond_0015,ema50_ema200_diff|gap_percent,trend_state|price_momentum,ema50_ema200_diff <= q15 & gap_percent <= q15,2.755218791056934,0.02771884196837999,"{""oos"": 278, ""train"": 810, ""validation"": 269}","{""oos"": ""2e26b1cf01c56131cbb04cc862e7a5a30a2de17b7767988ae0ca9b8bf776904a"", ""train"": ""23deec17d9be431d88d58c98c36d6bc72a7128a70b1e61143a515ad039d39fc7"", ""validation"": ""fdf726dce84d66f7f1a162c0c0b725247d999999c09b259fbaf217340f93aad9""}"
f43p_0168,pair_and,f43cond_0006|f43cond_0018,sma50_sma200_ratio|usdx_change_1,trend_state|macro_breadth,sma50_sma200_ratio <= q15 & usdx_change_1 >= q85,2.80976273866127,0.021730203271507768,"{""oos"": 109, ""train"": 635, ""validation"": 235}","{""oos"": ""7bd1da4e9199340be65d87e66895c0510551b6afab8fbe21fc1249da156b27a8"", ""train"": ""9533d37deaa49ce79e577c144e6dcd89f9ff749c6b40caadb36c60733335db70"", ""validation"": ""aa90c2839648c7c039e5f6326183054475eb6c6dfa47b11c973e5759bfa65dac""}"
