row_id,attempt_name,axis,bucket,net_profit,profit_factor,trade_count,schema_use,forbidden_use,claim_boundary
regime_slice_0210,u42_plain_rf,open_hour,16,64.92,2.19053731891,25,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0211,u42_plain_rf,close_month,2026-04,8.48,1.03129382242,137,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0212,u42_plain_rf,close_month,2026-05,107.66,1.24233556926,199,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0213,u42_plain_rf,weekday,Mon,-93.99,0.549100503718,68,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0214,u42_plain_rf,weekday,Tue,-18.91,0.884193765693,69,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0215,u42_plain_rf,weekday,Thu,52.58,1.41859724544,70,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0216,u42_plain_rf,weekday,Wed,69.16,1.60045146727,64,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0217,u42_plain_rf,weekday,Fri,107.3,2.04468893,65,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0218,u42_plain_rf,volatility_bucket,histvol20_unknown,-8.12,0,2,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0219,u42_plain_rf,volatility_bucket,histvol20_high,124.26,1.17572689218,334,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0220,u42_plain_rf,adx_bucket,adx_20_25,-14.02,0.928139415684,87,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0221,u42_plain_rf,adx_bucket,adx_unknown,-8.12,0,2,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0222,u42_plain_rf,adx_bucket,adx_ge30,13.64,1.06164414516,90,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0223,u42_plain_rf,adx_bucket,adx_15_20,20.51,1.12993348115,72,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0224,u42_plain_rf,adx_bucket,adx_lt15,43.93,1.81276595745,35,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0225,u42_plain_rf,adx_bucket,adx_25_30,60.2,1.76347495244,50,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0226,u42_plain_rf,di_spread_sign,di_flat_or_missing,-8.12,0,2,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0227,u42_plain_rf,di_spread_sign,di_positive,44.24,1.12984649702,159,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0228,u42_plain_rf,di_spread_sign,di_negative,80.02,1.2183892361,175,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0229,u42_plain_rf,vix_level_bucket,vix_level_mid,-22.32,0.932414837245,119,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0230,u42_plain_rf,vix_level_bucket,vix_level_high,8.06,1.03227485685,116,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0231,u42_plain_rf,vix_level_bucket,vix_level_low,130.4,1.96406920006,101,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0232,u42_plain_rf,vix_change_bucket,vix_change_down,-40.96,0.861378096656,113,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0233,u42_plain_rf,vix_change_bucket,vix_change_up,21.63,1.091104372,99,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0234,u42_plain_rf,vix_change_bucket,vix_change_flat,135.47,1.74295272568,124,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0235,u42_plain_rf,usdx_level_bucket,usdx_level_high,-9.11,0.975646920445,116,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0236,u42_plain_rf,usdx_level_bucket,usdx_level_low,58.05,1.41378572956,102,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0237,u42_plain_rf,usdx_level_bucket,usdx_level_mid,67.2,1.33454473042,118,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0238,u42_plain_rf,usdx_change_bucket,usdx_change_flat,-46.73,0.364736269712,20,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0239,u42_plain_rf,usdx_change_bucket,usdx_change_down,7.34,1.02294682215,145,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0240,u42_plain_rf,usdx_change_bucket,usdx_change_up,155.53,1.48329759796,171,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0241,u42_plain_rf,us10yr_level_bucket,us10yr_level_low,-12.27,0.964026034948,114,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0242,u42_plain_rf,us10yr_level_bucket,us10yr_level_high,52.25,1.39730818949,101,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0243,u42_plain_rf,us10yr_level_bucket,us10yr_level_mid,76.16,1.31386771069,121,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0244,u42_plain_rf,us10yr_change_bucket,us10yr_change_up,-45.08,0.835348259615,105,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0245,u42_plain_rf,us10yr_change_bucket,us10yr_change_flat,34.89,1.12947157488,136,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0246,u42_plain_rf,us10yr_change_bucket,us10yr_change_down,126.33,1.73460487294,95,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
