run_id,model_id,base_model_id,label_id,feature_set_id,label_horizon_m5,policy_id,threshold_id,validation_density_target,score_threshold,max_hold_m5,exit_mode,cost_per_trade,trade_shape,proxy_boundary,validation_trade_count,validation_trade_density,validation_net,validation_profit_factor,validation_expectancy,validation_win_rate,validation_max_drawdown,validation_recovery_factor,validation_long_trade_count,validation_short_trade_count,validation_long_short_balance,oos_trade_count,oos_trade_density,oos_net,oos_profit_factor,oos_expectancy,oos_win_rate,oos_max_drawdown,oos_recovery_factor,oos_long_trade_count,oos_short_trade_count,oos_long_short_balance,claim_boundary,strict_cross_split_success,selection_score
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf4_l120_n64,rf4_l120_n64,h24_move8,all58,24,two_sided_argmax_margin,two_sided_argmax_margin__density_12_0__maxhold_8__flat_or_opp,12.0,0.116845151745,8,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,444,2.4262295082,-217.274,0.893323396,-0.4893558559,0.4391891892,-279.296,-0.7779345211,158,286,0.5524475524,387,2.9541984733,-175.537,0.8879657139,-0.4535839793,0.4444444444,-248.968,-0.7050584814,145,242,0.5991735537,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-258.7304522136
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf4_l120_n64,rf4_l120_n64,h24_move8,all58,24,two_sided_argmax_margin,two_sided_argmax_margin__density_12_0__maxhold_8__weak_or_opp,12.0,0.116845151745,8,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,444,2.4262295082,-179.649,0.9101987136,-0.4046148649,0.4414414414,-239.259,-0.7508557672,158,286,0.5524475524,387,2.9541984733,-149.575,0.9037663499,-0.386498708,0.4444444444,-229.705,-0.6511612721,145,242,0.5991735537,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-216.1774122136
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf4_l120_n64,rf4_l120_n64,h24_move8,all58,24,two_sided_argmax_margin,two_sided_argmax_margin__density_12_0__maxhold_12__flat_or_opp,12.0,0.116845151745,12,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,372,2.0327868852,-251.653,0.8759733133,-0.6764865591,0.4139784946,-339.564,-0.7411062421,132,240,0.55,325,2.4809160305,-117.372,0.9223744534,-0.3611446154,0.4307692308,-285.764,-0.4107305329,132,193,0.6839378238,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-221.046991756
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf4_l120_n64,rf4_l120_n64,h24_move8,all58,24,two_sided_argmax_margin,two_sided_argmax_margin__density_12_0__maxhold_12__weak_or_opp,12.0,0.116845151745,12,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,375,2.0491803279,-264.881,0.8655908768,-0.7063493333,0.3973333333,-367.954,-0.7198753105,133,242,0.5495867769,326,2.4885496183,-108.637,0.9266291428,-0.3332423313,0.4202453988,-267.127,-0.4066867071,132,194,0.6804123711,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-216.0511630536
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf4_l120_n64,rf4_l120_n64,h24_move8,all58,24,two_sided_argmax_margin,two_sided_argmax_margin__density_16_0__maxhold_4__flat_or_opp,16.0,0.094749975835,4,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,829,4.5300546448,-174.322,0.9317591508,-0.2102798552,0.4427020507,-292.35,-0.5962784334,289,540,0.5351851852,709,5.4122137405,-88.414,0.9554813696,-0.1247023977,0.4781382228,-208.548,-0.4239503615,248,461,0.5379609544,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-131.528930076
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf4_l120_n64,rf4_l120_n64,h24_move8,all58,24,two_sided_argmax_margin,two_sided_argmax_margin__density_16_0__maxhold_4__weak_or_opp,16.0,0.094749975835,4,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,831,4.5409836066,-156.746,0.9380808158,-0.1886233454,0.4476534296,-292.35,-0.5361587139,289,542,0.5332103321,709,5.4122137405,-83.409,0.9578927441,-0.1176431594,0.4781382228,-207.128,-0.4026930207,248,461,0.5379609544,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-119.379930076
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf4_l120_n64,rf4_l120_n64,h24_move8,all58,24,two_sided_argmax_margin,two_sided_argmax_margin__density_16_0__maxhold_6__flat_or_opp,16.0,0.094749975835,6,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,672,3.6721311475,-198.908,0.9170901264,-0.2959940476,0.4553571429,-256.76,-0.7746845303,237,435,0.5448275862,572,4.3664122137,-192.36,0.9031585731,-0.3362937063,0.4667832168,-246.941,-0.7789714952,203,369,0.5501355014,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-256.7471822904
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf4_l120_n64,rf4_l120_n64,h24_move8,all58,24,two_sided_argmax_margin,two_sided_argmax_margin__density_16_0__maxhold_6__weak_or_opp,16.0,0.094749975835,6,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,675,3.6885245902,-155.94,0.9338061506,-0.2310222222,0.4548148148,-226.654,-0.6880090358,238,437,0.5446224256,572,4.3664122137,-163.13,0.9167894277,-0.2851923077,0.465034965,-236.536,-0.6896624615,203,369,0.5501355014,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-209.4975822904
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf4_l120_n64,rf4_l120_n64,h24_move8,all58,24,two_sided_argmax_margin,two_sided_argmax_margin__density_16_0__maxhold_8__flat_or_opp,16.0,0.094749975835,8,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,586,3.2021857923,-177.07,0.9271142907,-0.3021672355,0.4453924915,-285.46,-0.6202970644,205,381,0.5380577428,497,3.7938931298,-238.833,0.8781116655,-0.4805492958,0.4426559356,-343.827,-0.6946313117,176,321,0.5482866044,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-306.8160149616
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf4_l120_n64,rf4_l120_n64,h24_move8,all58,24,two_sided_argmax_margin,two_sided_argmax_margin__density_16_0__maxhold_8__weak_or_opp,16.0,0.094749975835,8,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,588,3.2131147541,-97.907,0.9582631908,-0.1665085034,0.443877551,-275.598,-0.3552529409,205,383,0.5352480418,498,3.8015267176,-225.779,0.8835349652,-0.4533714859,0.4437751004,-333.847,-0.6762948297,176,322,0.5465838509,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-261.2373462592
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf4_l120_n64,rf4_l120_n64,h24_move8,all58,24,two_sided_argmax_margin,two_sided_argmax_margin__density_16_0__maxhold_12__flat_or_opp,16.0,0.094749975835,12,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,494,2.6994535519,-239.622,0.9016570255,-0.4850647773,0.4352226721,-321.867,-0.7444752025,179,315,0.5682539683,417,3.1832061069,-68.202,0.9621933427,-0.1635539568,0.4556354916,-175.261,-0.3891453318,154,263,0.5855513308,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-152.6060311448
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf4_l120_n64,rf4_l120_n64,h24_move8,all58,24,two_sided_argmax_margin,two_sided_argmax_margin__density_16_0__maxhold_12__weak_or_opp,16.0,0.094749975835,12,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,499,2.7267759563,-185.89,0.9200759813,-0.3725250501,0.4288577154,-302.962,-0.6135752999,180,319,0.5642633229,420,3.2061068702,-118.401,0.9341551634,-0.2819071429,0.4404761905,-190.034,-0.6230516644,154,266,0.5789473684,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-182.3108650384
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf4_l120_n64,rf4_l120_n64,h24_move8,all58,24,two_sided_argmax_margin,two_sided_argmax_margin__density_20_0__maxhold_4__flat_or_opp,20.0,0.075718761567,4,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,1005,5.4918032787,-289.749,0.9024786167,-0.2883074627,0.423880597,-337.275,-0.8590882811,345,660,0.5227272727,866,6.6106870229,-371.323,0.8497664302,-0.4287794457,0.4642032333,-443.18,-0.837860463,315,551,0.5716878403,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-469.7915038168
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf4_l120_n64,rf4_l120_n64,h24_move8,all58,24,two_sided_argmax_margin,two_sided_argmax_margin__density_20_0__maxhold_4__weak_or_opp,20.0,0.075718761567,4,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,1010,5.5191256831,-276.075,0.9069983901,-0.2733415842,0.4227722772,-336.327,-0.8208529199,345,665,0.5187969925,866,6.6106870229,-339.983,0.861327424,-0.3925900693,0.4665127021,-413.416,-0.8223750411,314,552,0.5688405797,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-430.6007838168
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf4_l120_n64,rf4_l120_n64,h24_move8,all58,24,two_sided_argmax_margin,two_sided_argmax_margin__density_20_0__maxhold_6__flat_or_opp,20.0,0.075718761567,6,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,800,4.3715846995,-248.462,0.9086335557,-0.3105775,0.4525,-271.23,-0.9160564834,280,520,0.5384615385,685,5.2290076336,-288.295,0.8779392675,-0.4208686131,0.4613138686,-392.124,-0.7352138609,255,430,0.5930232558,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-377.2176589312
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf4_l120_n64,rf4_l120_n64,h24_move8,all58,24,two_sided_argmax_margin,two_sided_argmax_margin__density_20_0__maxhold_6__weak_or_opp,20.0,0.075718761567,6,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,808,4.4153005464,-228.871,0.914922841,-0.2832561881,0.452970297,-251.812,-0.9088963195,281,527,0.5332068311,686,5.2366412214,-226.603,0.9023440564,-0.3303250729,0.4679300292,-332.17,-0.6821898426,255,431,0.5916473318,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-302.8318702288
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf4_l120_n64,rf4_l120_n64,h24_move8,all58,24,two_sided_argmax_margin,two_sided_argmax_margin__density_20_0__maxhold_8__flat_or_opp,20.0,0.075718761567,8,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,700,3.825136612,-420.258,0.8492113212,-0.6003685714,0.41,-423.219,-0.9930036222,241,459,0.5250544662,601,4.5877862595,-382.033,0.8346425167,-0.6356622296,0.4342762063,-511.186,-0.7473463671,228,373,0.6112600536,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-554.328789924
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf4_l120_n64,rf4_l120_n64,h24_move8,all58,24,two_sided_argmax_margin,two_sided_argmax_margin__density_20_0__maxhold_8__weak_or_opp,20.0,0.075718761567,8,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,707,3.8633879781,-334.958,0.8762271218,-0.4737736917,0.4101838755,-352.382,-0.9505536605,239,468,0.5106837607,603,4.6030534351,-318.428,0.8585695371,-0.5280729685,0.4394693201,-451.644,-0.7050420242,228,375,0.608,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-451.7182925192
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf4_l120_n64,rf4_l120_n64,h24_move8,all58,24,two_sided_argmax_margin,two_sided_argmax_margin__density_20_0__maxhold_12__flat_or_opp,20.0,0.075718761567,12,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,587,3.2076502732,-312.628,0.8818730253,-0.5325860307,0.4173764906,-403.931,-0.7739638701,213,374,0.5695187166,493,3.7633587786,-72.379,0.9628806605,-0.1468133874,0.4401622718,-335.332,-0.2158428065,198,295,0.6711864407,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-194.1498897712
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf4_l120_n64,rf4_l120_n64,h24_move8,all58,24,two_sided_argmax_margin,two_sided_argmax_margin__density_20_0__maxhold_12__weak_or_opp,20.0,0.075718761567,12,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,594,3.2459016393,-237.694,0.9067888599,-0.4001582492,0.4124579125,-372.37,-0.63832747,211,383,0.5509138381,498,3.8015267176,-152.336,0.9229017713,-0.3058955823,0.4297188755,-318.982,-0.4775692672,198,300,0.66,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-242.5199462592
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf4_l120_n64,rf4_l120_n64,h24_move8,all58,24,two_sided_argmax_margin,two_sided_argmax_margin__density_28_0__maxhold_4__flat_or_opp,28.0,0.034540249382,4,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,1352,7.3879781421,-299.824,0.9175161983,-0.2217633136,0.4319526627,-401.461,-0.7468321954,487,865,0.5630057803,1157,8.8320610687,-440.789,0.8604067497,-0.3809757995,0.4606741573,-536.867,-0.8210394753,424,733,0.5784447476,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-539.66796
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf4_l120_n64,rf4_l120_n64,h24_move8,all58,24,two_sided_argmax_margin,two_sided_argmax_margin__density_28_0__maxhold_4__weak_or_opp,28.0,0.034540249382,4,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,1357,7.4153005464,-265.544,0.9259679102,-0.1956845984,0.4325718497,-374.972,-0.70817021,487,870,0.5597701149,1167,8.9083969466,-424.288,0.8634356356,-0.363571551,0.4515852614,-519.179,-0.81722874,429,738,0.581300813,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-508.03992
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf4_l120_n64,rf4_l120_n64,h24_move8,all58,24,two_sided_argmax_margin,two_sided_argmax_margin__density_28_0__maxhold_6__flat_or_opp,28.0,0.034540249382,6,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,1087,5.9398907104,-371.209,0.8888351845,-0.3414986201,0.4287028519,-459.193,-0.8083942917,397,690,0.5753623188,921,7.0305343511,-416.387,0.8581192306,-0.4521031488,0.4495114007,-485.081,-0.8583865375,348,573,0.6073298429,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-547.4328051912
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf4_l120_n64,rf4_l120_n64,h24_move8,all58,24,two_sided_argmax_margin,two_sided_argmax_margin__density_28_0__maxhold_6__weak_or_opp,28.0,0.034540249382,6,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,1099,6.0054644809,-368.193,0.888795025,-0.3350254777,0.4249317561,-467.982,-0.7867674398,399,700,0.57,935,7.1374045802,-376.36,0.8690668981,-0.4025240642,0.4449197861,-448.978,-0.8382593356,356,579,0.6148531952,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-502.4562033584
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf4_l120_n64,rf4_l120_n64,h24_move8,all58,24,two_sided_argmax_margin,two_sided_argmax_margin__density_28_0__maxhold_8__flat_or_opp,28.0,0.034540249382,8,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,949,5.1857923497,-387.75,0.881665599,-0.4085879874,0.4109589041,-436.479,-0.8883588901,343,606,0.5660066007,801,6.1145038168,-448.817,0.8394706882,-0.5603208489,0.4319600499,-637.996,-0.7034793322,313,488,0.6413934426,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-606.0406494656
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf4_l120_n64,rf4_l120_n64,h24_move8,all58,24,two_sided_argmax_margin,two_sided_argmax_margin__density_28_0__maxhold_8__weak_or_opp,28.0,0.034540249382,8,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,965,5.2732240437,-396.302,0.8785959972,-0.4106756477,0.4051813472,-468.386,-0.8461012925,345,620,0.5564516129,820,6.2595419847,-442.734,0.8382533138,-0.5399195122,0.4243902439,-612.214,-0.7231686959,318,502,0.6334661355,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-600.1555841224
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf4_l120_n64,rf4_l120_n64,h24_move8,all58,24,two_sided_argmax_margin,two_sided_argmax_margin__density_28_0__maxhold_12__flat_or_opp,28.0,0.034540249382,12,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,800,4.3715846995,-263.454,0.9103377979,-0.3293175,0.39625,-391.375,-0.6731497924,293,507,0.5779092702,683,5.213740458,-331.771,0.8693930142,-0.4857554905,0.4128843338,-505.993,-0.6556829838,269,414,0.6497584541,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-435.922116336
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf4_l120_n64,rf4_l120_n64,h24_move8,all58,24,two_sided_argmax_margin,two_sided_argmax_margin__density_28_0__maxhold_12__weak_or_opp,28.0,0.034540249382,12,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,819,4.4754098361,-246.38,0.915438962,-0.3008302808,0.4029304029,-377.401,-0.6528334583,297,522,0.5689655172,703,5.3664122137,-296.615,0.8814914225,-0.4219274538,0.4082503556,-459.989,-0.6448306373,276,427,0.6463700234,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-389.0348222904
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf5_l80_n64,rf5_l80_n64,h24_move8,all58,24,long_only_margin,long_only_margin__density_8_0__maxhold_4__flat_or_opp,8.0,0.0175177914,4,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,432,2.3606557377,-16.736,0.9847559087,-0.0387407407,0.4837962963,-184.408,-0.0907552818,432,0,0.0,386,2.9465648855,93.974,1.1049723757,0.2434559585,0.4974093264,-97.935,0.9595548068,386,0,0.0,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,115.614004168
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf5_l80_n64,rf5_l80_n64,h24_move8,all58,24,long_only_margin,long_only_margin__density_8_0__maxhold_4__weak_or_opp,8.0,0.0175177914,4,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,443,2.4207650273,-32.739,0.969544323,-0.0739029345,0.4559819413,-172.11,-0.1902213701,443,0,0.0,389,2.9694656489,74.525,1.0850117037,0.1915809769,0.4781491003,-131.32,0.5675068535,389,0,0.0,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,84.8809296352
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf5_l80_n64,rf5_l80_n64,h24_move8,all58,24,long_only_margin,long_only_margin__density_8_0__maxhold_6__flat_or_opp,8.0,0.0175177914,6,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,344,1.8797814208,1.842,1.0017446536,0.0053546512,0.4970930233,-267.146,0.006895106,344,0,0.0,304,2.320610687,8.738,1.0097896206,0.0287434211,0.5230263158,-154.583,0.0565262674,304,0,0.0,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,16.847799968
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf5_l80_n64,rf5_l80_n64,h24_move8,all58,24,long_only_margin,long_only_margin__density_8_0__maxhold_6__weak_or_opp,8.0,0.0175177914,6,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,362,1.9781420765,18.604,1.0186845679,0.0513922652,0.4696132597,-250.272,0.0743351234,362,0,0.0,315,2.4045801527,54.493,1.0664888522,0.1729936508,0.5047619048,-148.768,0.366295171,315,0,0.0,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,77.2484634856
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h24_move8__rf5_l80_n64,rf5_l80_n64,h24_move8,all58,24,long_only_margin,long_only_margin__density_8_0__maxhold_8__flat_or_opp,8.0,0.0175177914,8,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,304,1.6612021858,-11.768,0.9885878757,-0.0387105263,0.4967105263,-280.273,-0.0419876335,304,0,0.0,261,1.9923664122,166.501,1.2171283932,0.6379348659,0.5363984674,-94.52,1.7615425307,261,0,0.0,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,196.2265384816
