candidate_id,candidate_alias,candidate_role,record_view,tier_scope,route_role,axis,bucket,trade_count,net_profit,profit_factor,expectancy,win_rate,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,max_losing_streak,slice_read
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,session_slice,mid,29,47.57,1.640932,1.640345,0.551724,27.5,4.947645,3,measured_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,session_slice,early,279,193.31,1.138108,0.692867,0.519713,162.69,21.261386,6,measured_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,session_slice,late,45,-144.89,0.664917,-3.219778,0.355556,230.59,40.76405,5,negative_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,session_slice,mid,29,47.14,1.628115,1.625517,0.551724,28.33,5.093308,3,measured_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_ta_s264_aih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,session_slice,early,279,193.31,1.138108,0.692867,0.519713,162.69,21.261386,6,measured_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_ta_s264_aih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,session_slice,late,45,-144.89,0.664917,-3.219778,0.355556,230.59,40.76405,5,negative_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_ta_s264_aih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,session_slice,mid,29,47.14,1.628115,1.625517,0.551724,28.33,5.093308,3,measured_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_rt_s264_lc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,session_slice,early,276,163.87,1.120703,0.593732,0.514493,168.89,22.573143,6,measured_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_rt_s264_lc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,session_slice,late,45,-138.31,0.668449,-3.073556,0.355556,221.44,39.182518,5,negative_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_rt_s264_lc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,session_slice,mid,29,45.78,1.628673,1.578621,0.551724,27.5,4.953259,3,measured_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_ta_s264_lc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,session_slice,early,276,163.87,1.120703,0.593732,0.514493,168.89,22.573143,6,measured_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_ta_s264_lc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,session_slice,late,45,-138.31,0.668449,-3.073556,0.355556,221.44,39.182518,5,negative_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_ta_s264_lc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,session_slice,mid,29,45.78,1.628673,1.578621,0.551724,27.5,4.953259,3,measured_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_rt_s258_stc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,chron_segment,chron_early,126,269.68,1.386195,2.140317,0.531746,167.09,18.486679,6,measured_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_rt_s258_stc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,chron_segment,chron_late,126,13.24,1.020403,0.105079,0.5,203.8,30.797594,6,measured_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_rt_s258_stc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,chron_segment,chron_mid,126,-180.03,0.789093,-1.42881,0.460317,319.58,53.842136,6,negative_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_ta_s258_stc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,chron_segment,chron_early,126,269.68,1.386195,2.140317,0.531746,167.09,18.486679,6,measured_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_ta_s258_stc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,chron_segment,chron_late,126,13.24,1.020403,0.105079,0.5,203.8,30.797594,6,measured_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_ta_s258_stc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,chron_segment,chron_mid,126,-180.03,0.789093,-1.42881,0.460317,319.58,53.842136,6,negative_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_rt_s262_lih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,chron_segment,chron_early,118,234.35,1.377375,1.986017,0.525424,152.73,18.584362,6,measured_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_rt_s262_lih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,chron_segment,chron_late,116,-49.74,0.912735,-0.428793,0.474138,172.21,29.762193,6,negative_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_rt_s262_lih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,chron_segment,chron_mid,118,-140.12,0.786984,-1.187458,0.483051,221.71,44.342,6,negative_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_ta_s262_lih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,chron_segment,chron_early,118,234.35,1.377375,1.986017,0.525424,152.73,18.584362,6,measured_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_ta_s262_lih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,chron_segment,chron_late,116,-49.74,0.912735,-0.428793,0.474138,172.21,29.762193,6,negative_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_ta_s262_lih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,chron_segment,chron_mid,118,-140.12,0.786984,-1.187458,0.483051,221.71,44.342,6,negative_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_rt_s264_aia_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,chron_segment,chron_early,118,213.56,1.346576,1.809831,0.525424,148.03,17.831717,6,measured_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_rt_s264_aia_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,chron_segment,chron_late,118,-9.05,0.984705,-0.076695,0.491525,166.15,27.291841,6,minor_negative_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_rt_s264_aia_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,chron_segment,chron_mid,118,-117.44,0.82844,-0.995254,0.483051,226.63,41.318894,5,negative_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,chron_segment,chron_early,118,213.56,1.346576,1.809831,0.525424,148.03,17.831717,6,measured_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,chron_segment,chron_late,118,-9.05,0.984705,-0.076695,0.491525,166.15,27.291841,6,minor_negative_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,chron_segment,chron_mid,118,-117.44,0.82844,-0.995254,0.483051,226.63,41.318894,5,negative_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,chron_segment,chron_early,118,272.93,1.4424,2.312966,0.533898,146.98,17.511378,6,measured_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,chron_segment,chron_late,117,-30.23,0.949509,-0.258376,0.487179,167.65,28.447076,6,negative_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,chron_segment,chron_mid,118,-147.14,0.787216,-1.246949,0.483051,229.75,45.95,5,negative_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_ta_s264_aih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,chron_segment,chron_early,118,272.93,1.4424,2.312966,0.533898,146.98,17.511378,6,measured_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_ta_s264_aih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,chron_segment,chron_late,117,-30.23,0.949509,-0.258376,0.487179,167.65,28.447076,6,negative_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_ta_s264_aih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,chron_segment,chron_mid,118,-147.14,0.787216,-1.246949,0.483051,229.75,45.95,5,negative_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_rt_s264_lc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,chron_segment,chron_early,117,229.66,1.369823,1.962906,0.521368,152.73,18.584362,6,measured_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_rt_s264_lc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,chron_segment,chron_late,116,-32.37,0.943727,-0.279052,0.482759,159.25,27.319826,6,negative_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_rt_s264_lc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,chron_segment,chron_mid,117,-125.95,0.806641,-1.076496,0.487179,209.8,41.570073,5,negative_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_ta_s264_lc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,chron_segment,chron_early,117,229.66,1.369823,1.962906,0.521368,152.73,18.584362,6,measured_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_ta_s264_lc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,chron_segment,chron_late,116,-32.37,0.943727,-0.279052,0.482759,159.25,27.319826,6,negative_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_ta_s264_lc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,chron_segment,chron_mid,117,-125.95,0.806641,-1.076496,0.487179,209.8,41.570073,5,negative_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_rt_s258_stc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,trend_regime,downtrend,305,20.17,1.01162,0.066131,0.495082,304.74,40.741186,8,measured_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_rt_s258_stc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,trend_regime,range_or_weak_trend,73,82.72,1.177877,1.133151,0.506849,106.6,15.560681,6,measured_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_ta_s258_stc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,trend_regime,downtrend,305,20.17,1.01162,0.066131,0.495082,304.74,40.741186,8,measured_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_ta_s258_stc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,trend_regime,range_or_weak_trend,73,82.72,1.177877,1.133151,0.506849,106.6,15.560681,6,measured_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_rt_s262_lih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,trend_regime,downtrend,285,-31.08,0.978565,-0.109053,0.494737,252.85,38.420629,7,negative_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_rt_s262_lih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,trend_regime,range_or_weak_trend,67,75.57,1.189474,1.12791,0.492537,93.72,14.120625,6,measured_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_ta_s262_lih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,trend_regime,downtrend,285,-31.08,0.978565,-0.109053,0.494737,252.85,38.420629,7,negative_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_ta_s262_lih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,trend_regime,range_or_weak_trend,67,75.57,1.189474,1.12791,0.492537,93.72,14.120625,6,measured_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_rt_s264_aia_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,trend_regime,downtrend,286,1.73,1.00117,0.006049,0.5,220.49,33.76001,7,measured_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_rt_s264_aia_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,trend_regime,range_or_weak_trend,68,85.34,1.206305,1.255,0.5,97.2,14.356611,6,measured_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,trend_regime,downtrend,286,1.73,1.00117,0.006049,0.5,220.49,33.76001,7,measured_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,trend_regime,range_or_weak_trend,68,85.34,1.206305,1.255,0.5,97.2,14.356611,6,measured_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,trend_regime,downtrend,285,8.52,1.005723,0.029895,0.501754,221.7,33.564464,7,measured_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,trend_regime,range_or_weak_trend,68,87.04,1.20806,1.28,0.5,97.3,14.333697,6,measured_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_ta_s264_aih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,trend_regime,downtrend,285,8.52,1.005723,0.029895,0.501754,221.7,33.564464,7,measured_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_ta_s264_aih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,trend_regime,range_or_weak_trend,68,87.04,1.20806,1.28,0.5,97.3,14.333697,6,measured_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_rt_s264_lc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,trend_regime,downtrend,283,-1.57,0.998911,-0.005548,0.498233,224.3,34.082448,7,minor_negative_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_rt_s264_lc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,trend_regime,range_or_weak_trend,67,72.91,1.179639,1.088209,0.492537,95.82,14.437028,6,measured_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_ta_s264_lc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,trend_regime,downtrend,283,-1.57,0.998911,-0.005548,0.498233,224.3,34.082448,7,minor_negative_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_ta_s264_lc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,trend_regime,range_or_weak_trend,67,72.91,1.179639,1.088209,0.492537,95.82,14.437028,6,measured_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_rt_s258_stc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,adx_bucket,adx_20_25,68,-116.09,0.687552,-1.707206,0.470588,142.72,27.92791,5,negative_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_rt_s258_stc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,adx_bucket,adx_gt25,237,136.26,1.099881,0.574937,0.50211,275.66,35.449647,9,measured_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_rt_s258_stc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,adx_bucket,adx_lt20,73,82.72,1.177877,1.133151,0.506849,106.6,15.560681,6,measured_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_ta_s258_stc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,adx_bucket,adx_20_25,68,-116.09,0.687552,-1.707206,0.470588,142.72,27.92791,5,negative_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_ta_s258_stc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,adx_bucket,adx_gt25,237,136.26,1.099881,0.574937,0.50211,275.66,35.449647,9,measured_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_ta_s258_stc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,adx_bucket,adx_lt20,73,82.72,1.177877,1.133151,0.506849,106.6,15.560681,6,measured_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_rt_s262_lih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,adx_bucket,adx_20_25,64,-76.47,0.748908,-1.194844,0.484375,101.54,19.620498,5,negative_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_rt_s262_lih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,adx_bucket,adx_gt25,221,45.39,1.039628,0.205385,0.497738,225.81,34.702095,6,measured_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_rt_s262_lih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,adx_bucket,adx_lt20,67,75.57,1.189474,1.12791,0.492537,93.72,14.120625,6,measured_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_ta_s262_lih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,adx_bucket,adx_20_25,64,-76.47,0.748908,-1.194844,0.484375,101.54,19.620498,5,negative_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_ta_s262_lih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,adx_bucket,adx_gt25,221,45.39,1.039628,0.205385,0.497738,225.81,34.702095,6,measured_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_ta_s262_lih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,adx_bucket,adx_lt20,67,75.57,1.189474,1.12791,0.492537,93.72,14.120625,6,measured_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_rt_s264_aia_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,adx_bucket,adx_20_25,65,-86.9,0.731898,-1.336923,0.476923,108.32,21.096093,5,negative_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_rt_s264_aia_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,adx_bucket,adx_gt25,221,88.63,1.076759,0.401041,0.506787,208.3,31.622894,6,measured_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_rt_s264_aia_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,adx_bucket,adx_lt20,68,85.34,1.206305,1.255,0.5,97.2,14.356611,6,measured_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,adx_bucket,adx_20_25,65,-86.9,0.731898,-1.336923,0.476923,108.32,21.096093,5,negative_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,adx_bucket,adx_gt25,221,88.63,1.076759,0.401041,0.506787,208.3,31.622894,6,measured_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,adx_bucket,adx_lt20,68,85.34,1.206305,1.255,0.5,97.2,14.356611,6,measured_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,adx_bucket,adx_20_25,64,-83.32,0.74129,-1.301875,0.484375,109.57,21.15782,5,negative_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,adx_bucket,adx_gt25,221,91.84,1.078714,0.415566,0.506787,211.47,31.854128,6,measured_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,adx_bucket,adx_lt20,68,87.04,1.20806,1.28,0.5,97.3,14.333697,6,measured_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_ta_s264_aih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,adx_bucket,adx_20_25,64,-83.32,0.74129,-1.301875,0.484375,109.57,21.15782,5,negative_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_ta_s264_aih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,adx_bucket,adx_gt25,221,91.84,1.078714,0.415566,0.506787,211.47,31.854128,6,measured_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_ta_s264_aih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,adx_bucket,adx_lt20,68,87.04,1.20806,1.28,0.5,97.3,14.333697,6,measured_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_rt_s264_lc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,adx_bucket,adx_20_25,64,-79.41,0.745497,-1.240781,0.484375,105.91,20.424654,5,negative_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_rt_s264_lc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,adx_bucket,adx_gt25,219,77.84,1.068902,0.355434,0.502283,204.85,31.480998,6,measured_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_rt_s264_lc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,adx_bucket,adx_lt20,67,72.91,1.179639,1.088209,0.492537,95.82,14.437028,6,measured_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_ta_s264_lc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,adx_bucket,adx_20_25,64,-79.41,0.745497,-1.240781,0.484375,105.91,20.424654,5,negative_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_ta_s264_lc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,adx_bucket,adx_gt25,219,77.84,1.068902,0.355434,0.502283,204.85,31.480998,6,measured_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_ta_s264_lc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,adx_bucket,adx_lt20,67,72.91,1.179639,1.088209,0.492537,95.82,14.437028,6,measured_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_rt_s258_stc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,volatility_regime,vol_high,108,5.82,1.013086,0.053889,0.5,99.2,18.277628,4,measured_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_rt_s258_stc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,volatility_regime,vol_low,109,-282.31,0.703537,-2.59,0.385321,396.9,65.347317,8,negative_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_rt_s258_stc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,volatility_regime,vol_mid,161,379.38,1.471971,2.356398,0.571429,143.46,17.629493,5,measured_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_ta_s258_stc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,volatility_regime,vol_high,108,5.82,1.013086,0.053889,0.5,99.2,18.277628,4,measured_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_ta_s258_stc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,volatility_regime,vol_low,109,-282.31,0.703537,-2.59,0.385321,396.9,65.347317,8,negative_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_ta_s258_stc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,volatility_regime,vol_mid,161,379.38,1.471971,2.356398,0.571429,143.46,17.629493,5,measured_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_rt_s262_lih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,volatility_regime,vol_high,103,0.92,1.002446,0.008932,0.495146,90.76,16.974957,5,measured_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_rt_s262_lih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,volatility_regime,vol_low,98,-289.57,0.638182,-2.954796,0.367347,354.97,62.782101,7,negative_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_rt_s262_lih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,volatility_regime,vol_mid,151,333.14,1.495449,2.206225,0.576159,110.27,14.020165,4,measured_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_ta_s262_lih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,volatility_regime,vol_high,103,0.92,1.002446,0.008932,0.495146,90.76,16.974957,5,measured_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_ta_s262_lih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,volatility_regime,vol_low,98,-289.57,0.638182,-2.954796,0.367347,354.97,62.782101,7,negative_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_ta_s262_lih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,volatility_regime,vol_mid,151,333.14,1.495449,2.206225,0.576159,110.27,14.020165,4,measured_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_rt_s264_aia_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,volatility_regime,vol_high,104,11.63,1.02983,0.111827,0.5,84.16,15.772114,5,measured_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_rt_s264_aia_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,volatility_regime,vol_low,98,-267.4,0.668637,-2.728571,0.377551,340.76,59.432119,7,negative_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_rt_s264_aia_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,volatility_regime,vol_mid,152,342.84,1.492877,2.255526,0.578947,111.87,14.21474,4,measured_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,volatility_regime,vol_high,104,11.63,1.02983,0.111827,0.5,84.16,15.772114,5,measured_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,volatility_regime,vol_low,98,-267.4,0.668637,-2.728571,0.377551,340.76,59.432119,7,negative_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,volatility_regime,vol_mid,152,342.84,1.492877,2.255526,0.578947,111.87,14.21474,4,measured_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,volatility_regime,vol_high,104,14.44,1.036799,0.138846,0.5,84.61,15.783092,5,measured_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,volatility_regime,vol_low,97,-262.99,0.675201,-2.711237,0.381443,342.7,59.115765,7,negative_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,volatility_regime,vol_mid,152,344.11,1.488065,2.263882,0.578947,114.68,14.517191,4,measured_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_ta_s264_aih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,volatility_regime,vol_high,104,14.44,1.036799,0.138846,0.5,84.61,15.783092,5,measured_slice
