bar_time_server,timestamp_utc,split,row_index,stage38_decision_signal,candidate_id,candidate_label,enabled_surfaces,tier_label,routing_source,entry_decision
2026.01.05 19:50:00,2026-01-05T19:50:00Z,oos,599,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.05 20:05:00,2026-01-05T20:05:00Z,oos,600,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.05 20:35:00,2026-01-05T20:35:00Z,oos,601,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.05 20:45:00,2026-01-05T20:45:00Z,oos,602,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.05 21:05:00,2026-01-05T21:05:00Z,oos,603,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.05 21:50:00,2026-01-05T21:50:00Z,oos,604,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.06 19:20:00,2026-01-06T19:20:00Z,oos,605,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.06 19:50:00,2026-01-06T19:50:00Z,oos,606,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.06 19:55:00,2026-01-06T19:55:00Z,oos,607,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.06 20:10:00,2026-01-06T20:10:00Z,oos,608,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.06 20:50:00,2026-01-06T20:50:00Z,oos,609,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.01.06 21:05:00,2026-01-06T21:05:00Z,oos,610,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.06 21:10:00,2026-01-06T21:10:00Z,oos,611,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.06 21:40:00,2026-01-06T21:40:00Z,oos,612,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.06 21:55:00,2026-01-06T21:55:00Z,oos,613,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.07 19:40:00,2026-01-07T19:40:00Z,oos,614,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.07 20:15:00,2026-01-07T20:15:00Z,oos,615,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.07 20:35:00,2026-01-07T20:35:00Z,oos,616,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.07 20:40:00,2026-01-07T20:40:00Z,oos,617,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.07 20:55:00,2026-01-07T20:55:00Z,oos,618,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.07 21:45:00,2026-01-07T21:45:00Z,oos,619,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.08 17:25:00,2026-01-08T17:25:00Z,oos,620,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.01.08 19:35:00,2026-01-08T19:35:00Z,oos,621,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.08 19:55:00,2026-01-08T19:55:00Z,oos,622,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.08 20:10:00,2026-01-08T20:10:00Z,oos,623,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.08 20:25:00,2026-01-08T20:25:00Z,oos,624,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.08 20:55:00,2026-01-08T20:55:00Z,oos,625,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.08 21:10:00,2026-01-08T21:10:00Z,oos,626,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.08 21:15:00,2026-01-08T21:15:00Z,oos,627,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.08 21:25:00,2026-01-08T21:25:00Z,oos,628,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.09 20:55:00,2026-01-09T20:55:00Z,oos,629,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.09 21:30:00,2026-01-09T21:30:00Z,oos,630,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.12 18:45:00,2026-01-12T18:45:00Z,oos,631,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.12 19:40:00,2026-01-12T19:40:00Z,oos,632,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.12 20:45:00,2026-01-12T20:45:00Z,oos,633,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.12 20:55:00,2026-01-12T20:55:00Z,oos,634,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.12 21:00:00,2026-01-12T21:00:00Z,oos,635,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.12 21:20:00,2026-01-12T21:20:00Z,oos,636,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.01.12 21:25:00,2026-01-12T21:25:00Z,oos,637,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.01.13 17:50:00,2026-01-13T17:50:00Z,oos,638,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.13 19:30:00,2026-01-13T19:30:00Z,oos,639,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.13 20:50:00,2026-01-13T20:50:00Z,oos,640,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.13 21:15:00,2026-01-13T21:15:00Z,oos,641,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.13 21:25:00,2026-01-13T21:25:00Z,oos,642,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.13 21:40:00,2026-01-13T21:40:00Z,oos,643,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.14 18:55:00,2026-01-14T18:55:00Z,oos,644,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.14 19:05:00,2026-01-14T19:05:00Z,oos,645,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.14 19:20:00,2026-01-14T19:20:00Z,oos,646,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.14 19:30:00,2026-01-14T19:30:00Z,oos,647,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.14 19:55:00,2026-01-14T19:55:00Z,oos,648,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.14 20:10:00,2026-01-14T20:10:00Z,oos,649,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.14 20:20:00,2026-01-14T20:20:00Z,oos,650,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.14 20:50:00,2026-01-14T20:50:00Z,oos,651,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.14 21:10:00,2026-01-14T21:10:00Z,oos,652,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.14 21:15:00,2026-01-14T21:15:00Z,oos,653,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.14 21:30:00,2026-01-14T21:30:00Z,oos,654,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.14 21:35:00,2026-01-14T21:35:00Z,oos,655,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.15 17:25:00,2026-01-15T17:25:00Z,oos,656,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.15 18:20:00,2026-01-15T18:20:00Z,oos,657,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.01.15 18:40:00,2026-01-15T18:40:00Z,oos,658,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.15 18:50:00,2026-01-15T18:50:00Z,oos,659,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.15 19:15:00,2026-01-15T19:15:00Z,oos,660,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.15 19:20:00,2026-01-15T19:20:00Z,oos,661,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.15 19:25:00,2026-01-15T19:25:00Z,oos,662,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.15 19:30:00,2026-01-15T19:30:00Z,oos,663,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.15 19:45:00,2026-01-15T19:45:00Z,oos,664,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.15 19:55:00,2026-01-15T19:55:00Z,oos,665,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.15 20:10:00,2026-01-15T20:10:00Z,oos,666,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.01.15 20:20:00,2026-01-15T20:20:00Z,oos,667,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.15 20:30:00,2026-01-15T20:30:00Z,oos,668,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.15 20:35:00,2026-01-15T20:35:00Z,oos,669,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.15 20:40:00,2026-01-15T20:40:00Z,oos,670,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.15 20:45:00,2026-01-15T20:45:00Z,oos,671,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.15 20:50:00,2026-01-15T20:50:00Z,oos,672,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.15 20:55:00,2026-01-15T20:55:00Z,oos,673,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.15 21:00:00,2026-01-15T21:00:00Z,oos,674,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.15 21:05:00,2026-01-15T21:05:00Z,oos,675,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.15 21:10:00,2026-01-15T21:10:00Z,oos,676,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.15 21:20:00,2026-01-15T21:20:00Z,oos,677,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.15 21:55:00,2026-01-15T21:55:00Z,oos,678,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.15 22:00:00,2026-01-15T22:00:00Z,oos,679,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.16 19:40:00,2026-01-16T19:40:00Z,oos,680,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.16 20:20:00,2026-01-16T20:20:00Z,oos,681,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.16 20:25:00,2026-01-16T20:25:00Z,oos,682,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.16 20:45:00,2026-01-16T20:45:00Z,oos,683,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.16 20:55:00,2026-01-16T20:55:00Z,oos,684,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.16 21:15:00,2026-01-16T21:15:00Z,oos,685,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.16 21:30:00,2026-01-16T21:30:00Z,oos,686,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.16 21:35:00,2026-01-16T21:35:00Z,oos,687,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.16 21:40:00,2026-01-16T21:40:00Z,oos,688,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.16 21:55:00,2026-01-16T21:55:00Z,oos,689,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.20 19:10:00,2026-01-20T19:10:00Z,oos,690,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.01.20 20:20:00,2026-01-20T20:20:00Z,oos,691,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.20 21:40:00,2026-01-20T21:40:00Z,oos,692,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.01.20 21:55:00,2026-01-20T21:55:00Z,oos,693,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.01.21 19:55:00,2026-01-21T19:55:00Z,oos,694,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.01.21 21:00:00,2026-01-21T21:00:00Z,oos,695,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.01.21 21:20:00,2026-01-21T21:20:00Z,oos,696,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.22 18:30:00,2026-01-22T18:30:00Z,oos,697,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.22 21:30:00,2026-01-22T21:30:00Z,oos,698,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.22 21:35:00,2026-01-22T21:35:00Z,oos,699,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.22 21:45:00,2026-01-22T21:45:00Z,oos,700,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.23 19:30:00,2026-01-23T19:30:00Z,oos,701,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.23 20:30:00,2026-01-23T20:30:00Z,oos,702,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.23 20:45:00,2026-01-23T20:45:00Z,oos,703,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.23 21:10:00,2026-01-23T21:10:00Z,oos,704,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.01.23 21:20:00,2026-01-23T21:20:00Z,oos,705,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.26 19:35:00,2026-01-26T19:35:00Z,oos,706,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.26 19:45:00,2026-01-26T19:45:00Z,oos,707,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.26 20:00:00,2026-01-26T20:00:00Z,oos,708,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.26 21:05:00,2026-01-26T21:05:00Z,oos,709,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.26 21:25:00,2026-01-26T21:25:00Z,oos,710,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.26 21:35:00,2026-01-26T21:35:00Z,oos,711,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.26 21:45:00,2026-01-26T21:45:00Z,oos,712,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.26 21:50:00,2026-01-26T21:50:00Z,oos,713,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.27 17:40:00,2026-01-27T17:40:00Z,oos,714,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.27 18:55:00,2026-01-27T18:55:00Z,oos,715,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.27 21:40:00,2026-01-27T21:40:00Z,oos,716,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.28 18:25:00,2026-01-28T18:25:00Z,oos,717,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.28 18:55:00,2026-01-28T18:55:00Z,oos,718,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.28 19:35:00,2026-01-28T19:35:00Z,oos,719,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.28 19:55:00,2026-01-28T19:55:00Z,oos,720,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.28 20:00:00,2026-01-28T20:00:00Z,oos,721,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.28 20:30:00,2026-01-28T20:30:00Z,oos,722,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.28 20:45:00,2026-01-28T20:45:00Z,oos,723,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.29 19:00:00,2026-01-29T19:00:00Z,oos,724,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.29 19:05:00,2026-01-29T19:05:00Z,oos,725,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.29 21:00:00,2026-01-29T21:00:00Z,oos,726,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.29 21:15:00,2026-01-29T21:15:00Z,oos,727,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.29 21:55:00,2026-01-29T21:55:00Z,oos,728,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.01.29 22:00:00,2026-01-29T22:00:00Z,oos,729,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.01.30 21:25:00,2026-01-30T21:25:00Z,oos,730,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.02 18:50:00,2026-02-02T18:50:00Z,oos,731,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.02 19:15:00,2026-02-02T19:15:00Z,oos,732,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.02.02 20:20:00,2026-02-02T20:20:00Z,oos,733,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.02 20:35:00,2026-02-02T20:35:00Z,oos,734,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.02 20:45:00,2026-02-02T20:45:00Z,oos,735,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.02.02 20:50:00,2026-02-02T20:50:00Z,oos,736,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.02.02 21:05:00,2026-02-02T21:05:00Z,oos,737,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.02.02 21:25:00,2026-02-02T21:25:00Z,oos,738,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.02 21:30:00,2026-02-02T21:30:00Z,oos,739,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.02 21:35:00,2026-02-02T21:35:00Z,oos,740,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.02 21:40:00,2026-02-02T21:40:00Z,oos,741,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.02.02 21:55:00,2026-02-02T21:55:00Z,oos,742,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.02.03 18:55:00,2026-02-03T18:55:00Z,oos,743,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.03 20:20:00,2026-02-03T20:20:00Z,oos,744,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.03 21:10:00,2026-02-03T21:10:00Z,oos,745,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.03 21:40:00,2026-02-03T21:40:00Z,oos,746,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.04 21:30:00,2026-02-04T21:30:00Z,oos,747,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.04 21:40:00,2026-02-04T21:40:00Z,oos,748,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.05 20:10:00,2026-02-05T20:10:00Z,oos,749,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.05 20:20:00,2026-02-05T20:20:00Z,oos,750,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.05 21:00:00,2026-02-05T21:00:00Z,oos,751,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.05 21:20:00,2026-02-05T21:20:00Z,oos,752,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.02.05 21:40:00,2026-02-05T21:40:00Z,oos,753,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.05 21:50:00,2026-02-05T21:50:00Z,oos,754,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.06 18:40:00,2026-02-06T18:40:00Z,oos,755,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.02.06 18:45:00,2026-02-06T18:45:00Z,oos,756,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.02.06 19:10:00,2026-02-06T19:10:00Z,oos,757,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.02.06 19:35:00,2026-02-06T19:35:00Z,oos,758,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.02.06 19:50:00,2026-02-06T19:50:00Z,oos,759,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.02.06 19:55:00,2026-02-06T19:55:00Z,oos,760,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.02.06 20:45:00,2026-02-06T20:45:00Z,oos,761,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.06 20:50:00,2026-02-06T20:50:00Z,oos,762,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.02.06 20:55:00,2026-02-06T20:55:00Z,oos,763,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.06 21:00:00,2026-02-06T21:00:00Z,oos,764,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.06 21:05:00,2026-02-06T21:05:00Z,oos,765,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.06 21:15:00,2026-02-06T21:15:00Z,oos,766,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.06 21:20:00,2026-02-06T21:20:00Z,oos,767,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.06 21:35:00,2026-02-06T21:35:00Z,oos,768,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.02.06 21:40:00,2026-02-06T21:40:00Z,oos,769,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.02.06 21:45:00,2026-02-06T21:45:00Z,oos,770,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.06 21:50:00,2026-02-06T21:50:00Z,oos,771,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.02.09 18:30:00,2026-02-09T18:30:00Z,oos,772,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.02.09 19:20:00,2026-02-09T19:20:00Z,oos,773,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.09 20:00:00,2026-02-09T20:00:00Z,oos,774,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.09 20:15:00,2026-02-09T20:15:00Z,oos,775,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.02.09 20:45:00,2026-02-09T20:45:00Z,oos,776,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.02.09 20:55:00,2026-02-09T20:55:00Z,oos,777,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.02.09 21:15:00,2026-02-09T21:15:00Z,oos,778,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.02.09 21:30:00,2026-02-09T21:30:00Z,oos,779,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.02.09 21:40:00,2026-02-09T21:40:00Z,oos,780,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.02.09 22:00:00,2026-02-09T22:00:00Z,oos,781,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.02.10 19:20:00,2026-02-10T19:20:00Z,oos,782,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.02.10 19:45:00,2026-02-10T19:45:00Z,oos,783,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.10 20:20:00,2026-02-10T20:20:00Z,oos,784,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.10 20:35:00,2026-02-10T20:35:00Z,oos,785,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.02.10 21:10:00,2026-02-10T21:10:00Z,oos,786,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.02.10 21:30:00,2026-02-10T21:30:00Z,oos,787,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.02.10 21:35:00,2026-02-10T21:35:00Z,oos,788,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.02.11 20:00:00,2026-02-11T20:00:00Z,oos,789,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.11 21:50:00,2026-02-11T21:50:00Z,oos,790,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.02.11 21:55:00,2026-02-11T21:55:00Z,oos,791,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.13 20:20:00,2026-02-13T20:20:00Z,oos,792,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.02.13 20:45:00,2026-02-13T20:45:00Z,oos,793,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.13 20:50:00,2026-02-13T20:50:00Z,oos,794,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.02.13 21:50:00,2026-02-13T21:50:00Z,oos,795,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.02.17 19:40:00,2026-02-17T19:40:00Z,oos,796,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.02.17 21:05:00,2026-02-17T21:05:00Z,oos,797,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.02.17 21:45:00,2026-02-17T21:45:00Z,oos,798,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
