candidate_id,split,period,trade_count,net,pf,dd_pct,calendar_trades_day,positive_period,active_period
f80b_15100,validation,2025-09,2,3.690321845490287,999.0,0.0,0.07142857142857142,1,1
f80b_15100,oos,2025-10,38,11.622739620099455,1.537517948717949,1.1461288039359145,1.2666666666666666,1,1
f80b_15100,oos,2025-11,81,17.724190017523068,1.363934426229508,1.5151609884849564,3.5217391304347827,1,1
f80b_15100,oos,2025-12,16,1.135483644766242,1.1105354058721932,0.8232256424555316,0.5333333333333333,1,1
f80b_15100,oos,2026-01,19,-1.9870963783409255,0.8514588859416442,0.919032074982681,0.6785714285714286,0,1
f80b_15100,oos,2026-02,62,21.095157087922836,1.6212121212121213,1.3625803737194928,2.48,1,1
f80b_15100,oos,2026-03,81,19.10806070958191,1.4036731634182904,1.330644896210447,2.793103448275862,1,1
f80b_15100,oos,2026-04,27,4.417741055418658,1.268318965517241,1.029032053069409,2.25,1,1
f80b_12010,validation,2025-01,79,17.10588368908395,1.3600597516571749,1.4220158457502292,2.7241379310344827,1,1
f80b_12010,validation,2025-02,72,9.899998027805676,1.2177985948477752,1.7954835132866152,2.88,1,1
f80b_12010,validation,2025-03,93,22.40096327940403,1.4065035415325173,1.5754835571131707,3.3214285714285716,1,1
f80b_12010,validation,2025-04,401,93.28441690053418,1.390181367528979,3.158063887006108,13.827586206896552,1,1
