thesis_id,source_artifact,feature_family,bar_time_server,timestamp_utc,row_index,joined_us100_minus_mega8_equal_return_1
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 15:30:00,2026-04-30T15:30:00Z,2334,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 15:35:00,2026-04-30T15:35:00Z,2335,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 15:40:00,2026-04-30T15:40:00Z,2336,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 15:45:00,2026-04-30T15:45:00Z,2337,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 15:50:00,2026-04-30T15:50:00Z,2338,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 15:55:00,2026-04-30T15:55:00Z,2339,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 16:00:00,2026-04-30T16:00:00Z,2340,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 16:05:00,2026-04-30T16:05:00Z,2341,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 16:10:00,2026-04-30T16:10:00Z,2342,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 16:15:00,2026-04-30T16:15:00Z,2343,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 16:20:00,2026-04-30T16:20:00Z,2344,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 16:25:00,2026-04-30T16:25:00Z,2345,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 16:30:00,2026-04-30T16:30:00Z,2346,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 16:35:00,2026-04-30T16:35:00Z,2347,0.00397118507
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 16:40:00,2026-04-30T16:40:00Z,2348,0.002346465597
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 16:45:00,2026-04-30T16:45:00Z,2349,-0.001210951246
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 16:50:00,2026-04-30T16:50:00Z,2350,-0.0001757765713
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 16:55:00,2026-04-30T16:55:00Z,2351,0.001323641744
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 17:00:00,2026-04-30T17:00:00Z,2352,-0.0007941614604
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 17:05:00,2026-04-30T17:05:00Z,2353,-0.000488542486
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 17:10:00,2026-04-30T17:10:00Z,2354,0.0001704347087
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 17:15:00,2026-04-30T17:15:00Z,2355,0.0001308809733
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 17:20:00,2026-04-30T17:20:00Z,2356,0.002358946018
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 17:25:00,2026-04-30T17:25:00Z,2357,0.0003980717738
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 17:30:00,2026-04-30T17:30:00Z,2358,-0.0004055282916
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 17:35:00,2026-04-30T17:35:00Z,2359,0.0005839827936
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 17:40:00,2026-04-30T17:40:00Z,2360,0.001069057849
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 17:45:00,2026-04-30T17:45:00Z,2361,-0.000953502371
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 17:50:00,2026-04-30T17:50:00Z,2362,-0.0004372233234
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 17:55:00,2026-04-30T17:55:00Z,2363,-0.001870806911
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 18:00:00,2026-04-30T18:00:00Z,2364,-0.0006044481415
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 18:05:00,2026-04-30T18:05:00Z,2365,-0.001185641042
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 18:10:00,2026-04-30T18:10:00Z,2366,0.0004266632313
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 18:15:00,2026-04-30T18:15:00Z,2367,-0.0003536157601
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 18:20:00,2026-04-30T18:20:00Z,2368,0.0006451258087
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 18:25:00,2026-04-30T18:25:00Z,2369,0.0006537235458
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 18:30:00,2026-04-30T18:30:00Z,2370,0.0004675171222
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 18:35:00,2026-04-30T18:35:00Z,2371,-0.0002911390329
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 18:40:00,2026-04-30T18:40:00Z,2372,0.001127684605
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 18:45:00,2026-04-30T18:45:00Z,2373,-0.0001612077176
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 18:50:00,2026-04-30T18:50:00Z,2374,-0.000451325177
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 18:55:00,2026-04-30T18:55:00Z,2375,-0.0001728831994
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 19:05:00,2026-04-30T19:05:00Z,2376,-0.0003731045872
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 19:10:00,2026-04-30T19:10:00Z,2377,0.0002113444498
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 19:15:00,2026-04-30T19:15:00Z,2378,-0.001396259875
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 19:20:00,2026-04-30T19:20:00Z,2379,-0.0003442206362
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 19:25:00,2026-04-30T19:25:00Z,2380,0.0005556263495
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 19:30:00,2026-04-30T19:30:00Z,2381,0.0005962078576
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 19:35:00,2026-04-30T19:35:00Z,2382,-0.0007928492851
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 19:40:00,2026-04-30T19:40:00Z,2383,0.0002600176085
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 19:45:00,2026-04-30T19:45:00Z,2384,0.0007977027562
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 19:50:00,2026-04-30T19:50:00Z,2385,-0.0007036401075
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 19:55:00,2026-04-30T19:55:00Z,2386,0.0002180111769
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 20:00:00,2026-04-30T20:00:00Z,2387,-0.0001425307855
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 20:05:00,2026-04-30T20:05:00Z,2388,-0.001417429652
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 20:10:00,2026-04-30T20:10:00Z,2389,-0.0003752954653
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 20:15:00,2026-04-30T20:15:00Z,2390,-0.0003672327439
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 20:20:00,2026-04-30T20:20:00Z,2391,0.0007025699015
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 20:25:00,2026-04-30T20:25:00Z,2392,-1.54053414e-05
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 20:30:00,2026-04-30T20:30:00Z,2393,-0.000272455276
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 20:35:00,2026-04-30T20:35:00Z,2394,-0.0004554427869
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 20:40:00,2026-04-30T20:40:00Z,2395,0.0001257343392
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 20:45:00,2026-04-30T20:45:00Z,2396,0.0004657602112
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 20:50:00,2026-04-30T20:50:00Z,2397,-0.0002394309849
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 20:55:00,2026-04-30T20:55:00Z,2398,-9.769239841e-05
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 21:00:00,2026-04-30T21:00:00Z,2399,-0.0008328373078
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 21:05:00,2026-04-30T21:05:00Z,2400,-0.001251450391
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 21:10:00,2026-04-30T21:10:00Z,2401,0.0005106395693
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 21:15:00,2026-04-30T21:15:00Z,2402,-0.0002098209661
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 21:20:00,2026-04-30T21:20:00Z,2403,-0.0001318949944
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 21:25:00,2026-04-30T21:25:00Z,2404,0.0003651385487
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 21:30:00,2026-04-30T21:30:00Z,2405,-0.0007613904309
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 21:35:00,2026-04-30T21:35:00Z,2406,-0.0002464218414
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 21:45:00,2026-04-30T21:45:00Z,2407,-0.0002456838265
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 22:00:00,2026-04-30T22:00:00Z,2408,-0.000136510891
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 22:05:00,2026-04-30T22:05:00Z,2409,-0.0006054186379
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 22:10:00,2026-04-30T22:10:00Z,2410,0.0001629447506
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 22:15:00,2026-04-30T22:15:00Z,2411,0.0002297729952
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 22:25:00,2026-04-30T22:25:00Z,2412,-0.0007639679825
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 22:30:00,2026-04-30T22:30:00Z,2413,-0.0001251542126
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 22:40:00,2026-04-30T22:40:00Z,2414,9.374287765e-05
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 22:45:00,2026-04-30T22:45:00Z,2415,0.0003214686585
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 22:50:00,2026-04-30T22:50:00Z,2416,0.001127725933
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 22:55:00,2026-04-30T22:55:00Z,2417,4.507758422e-05
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 23:00:00,2026-04-30T23:00:00Z,2418,-0.0001063051823
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 23:05:00,2026-04-30T23:05:00Z,2419,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 23:10:00,2026-04-30T23:10:00Z,2420,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 23:15:00,2026-04-30T23:15:00Z,2421,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 23:35:00,2026-04-30T23:35:00Z,2422,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 23:40:00,2026-04-30T23:40:00Z,2423,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 23:50:00,2026-04-30T23:50:00Z,2424,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.30 23:55:00,2026-04-30T23:55:00Z,2425,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 00:00:00,2026-05-01T00:00:00Z,2426,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 03:05:00,2026-05-01T03:05:00Z,2427,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 03:10:00,2026-05-01T03:10:00Z,2428,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 03:15:00,2026-05-01T03:15:00Z,2429,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 03:20:00,2026-05-01T03:20:00Z,2430,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 03:45:00,2026-05-01T03:45:00Z,2431,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 03:55:00,2026-05-01T03:55:00Z,2432,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 04:05:00,2026-05-01T04:05:00Z,2433,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 04:20:00,2026-05-01T04:20:00Z,2434,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 04:25:00,2026-05-01T04:25:00Z,2435,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 04:30:00,2026-05-01T04:30:00Z,2436,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 04:35:00,2026-05-01T04:35:00Z,2437,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 05:55:00,2026-05-01T05:55:00Z,2438,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 06:35:00,2026-05-01T06:35:00Z,2439,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 07:00:00,2026-05-01T07:00:00Z,2440,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 07:10:00,2026-05-01T07:10:00Z,2441,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 08:40:00,2026-05-01T08:40:00Z,2442,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 09:00:00,2026-05-01T09:00:00Z,2443,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 09:05:00,2026-05-01T09:05:00Z,2444,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 09:15:00,2026-05-01T09:15:00Z,2445,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 09:30:00,2026-05-01T09:30:00Z,2446,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 09:35:00,2026-05-01T09:35:00Z,2447,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 09:40:00,2026-05-01T09:40:00Z,2448,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 09:50:00,2026-05-01T09:50:00Z,2449,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 10:00:00,2026-05-01T10:00:00Z,2450,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 10:05:00,2026-05-01T10:05:00Z,2451,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 10:10:00,2026-05-01T10:10:00Z,2452,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 10:15:00,2026-05-01T10:15:00Z,2453,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 10:20:00,2026-05-01T10:20:00Z,2454,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 10:30:00,2026-05-01T10:30:00Z,2455,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 10:35:00,2026-05-01T10:35:00Z,2456,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 10:40:00,2026-05-01T10:40:00Z,2457,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 10:45:00,2026-05-01T10:45:00Z,2458,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 10:50:00,2026-05-01T10:50:00Z,2459,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 10:55:00,2026-05-01T10:55:00Z,2460,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 11:05:00,2026-05-01T11:05:00Z,2461,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 11:15:00,2026-05-01T11:15:00Z,2462,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 11:20:00,2026-05-01T11:20:00Z,2463,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 11:25:00,2026-05-01T11:25:00Z,2464,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 11:30:00,2026-05-01T11:30:00Z,2465,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 11:40:00,2026-05-01T11:40:00Z,2466,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 11:45:00,2026-05-01T11:45:00Z,2467,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 11:50:00,2026-05-01T11:50:00Z,2468,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 11:55:00,2026-05-01T11:55:00Z,2469,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 12:05:00,2026-05-01T12:05:00Z,2470,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 12:15:00,2026-05-01T12:15:00Z,2471,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 12:25:00,2026-05-01T12:25:00Z,2472,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 12:30:00,2026-05-01T12:30:00Z,2473,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 12:40:00,2026-05-01T12:40:00Z,2474,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 12:45:00,2026-05-01T12:45:00Z,2475,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 12:55:00,2026-05-01T12:55:00Z,2476,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 13:00:00,2026-05-01T13:00:00Z,2477,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 13:35:00,2026-05-01T13:35:00Z,2478,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 13:50:00,2026-05-01T13:50:00Z,2479,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 13:55:00,2026-05-01T13:55:00Z,2480,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 14:00:00,2026-05-01T14:00:00Z,2481,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 14:05:00,2026-05-01T14:05:00Z,2482,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 14:10:00,2026-05-01T14:10:00Z,2483,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 14:15:00,2026-05-01T14:15:00Z,2484,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 14:20:00,2026-05-01T14:20:00Z,2485,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 14:25:00,2026-05-01T14:25:00Z,2486,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 14:30:00,2026-05-01T14:30:00Z,2487,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 14:35:00,2026-05-01T14:35:00Z,2488,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 14:40:00,2026-05-01T14:40:00Z,2489,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 14:50:00,2026-05-01T14:50:00Z,2490,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 14:55:00,2026-05-01T14:55:00Z,2491,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 15:00:00,2026-05-01T15:00:00Z,2492,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 15:05:00,2026-05-01T15:05:00Z,2493,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 15:10:00,2026-05-01T15:10:00Z,2494,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 15:15:00,2026-05-01T15:15:00Z,2495,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 15:20:00,2026-05-01T15:20:00Z,2496,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 15:25:00,2026-05-01T15:25:00Z,2497,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 15:30:00,2026-05-01T15:30:00Z,2498,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 15:35:00,2026-05-01T15:35:00Z,2499,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 15:40:00,2026-05-01T15:40:00Z,2500,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 15:45:00,2026-05-01T15:45:00Z,2501,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 15:50:00,2026-05-01T15:50:00Z,2502,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 15:55:00,2026-05-01T15:55:00Z,2503,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 16:00:00,2026-05-01T16:00:00Z,2504,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 16:05:00,2026-05-01T16:05:00Z,2505,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 16:10:00,2026-05-01T16:10:00Z,2506,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 16:15:00,2026-05-01T16:15:00Z,2507,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 16:20:00,2026-05-01T16:20:00Z,2508,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 16:30:00,2026-05-01T16:30:00Z,2509,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 16:35:00,2026-05-01T16:35:00Z,2510,-0.003811467439
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 16:40:00,2026-05-01T16:40:00Z,2511,0.001212066505
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 16:45:00,2026-05-01T16:45:00Z,2512,0.002152698347
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 16:50:00,2026-05-01T16:50:00Z,2513,0.0002032865159
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 16:55:00,2026-05-01T16:55:00Z,2514,-0.0008523627184
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 17:00:00,2026-05-01T17:00:00Z,2515,-0.0001429364638
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 17:05:00,2026-05-01T17:05:00Z,2516,-0.0002766078396
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 17:10:00,2026-05-01T17:10:00Z,2517,-0.001258365228
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 17:15:00,2026-05-01T17:15:00Z,2518,-0.0005220932653
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 17:20:00,2026-05-01T17:20:00Z,2519,1.051856361e-05
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 17:25:00,2026-05-01T17:25:00Z,2520,0.001018902403
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 17:30:00,2026-05-01T17:30:00Z,2521,-0.0001590486936
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 17:35:00,2026-05-01T17:35:00Z,2522,0.001392268576
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 17:40:00,2026-05-01T17:40:00Z,2523,0.0001219717306
