queue_id,thesis_id,source_artifact,scoring_mode,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,max_underwater_trade_count,max_underwater_start,max_underwater_end,max_drawdown,axis,bucket,claim_boundary
pv_c56_session_liquidity_veto__control_no_veto,pv_c56_session_liquidity_veto,c56_plain,control_no_veto,4,52.475,52.475,0,inf,13.11875,1.0,13.11875,,,0,,,0.0,hour,19,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__control_no_veto,pv_c56_session_liquidity_veto,c56_plain,control_no_veto,10,-13.075,17.275,30.35,0.5691927512,-1.3075,0.4,4.31875,-5.0583333333,0.8537891269,9,2026-04-23T21:20:00+00:00,2026-05-21T21:20:00+00:00,23.95,hour,20,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__control_no_veto,pv_c56_session_liquidity_veto,c56_plain,control_no_veto,5,6.26,20.335,14.075,1.4447602131,1.252,0.6,6.7783333333,-7.0375,0.9631734754,2,2026-04-21T23:45:00+00:00,2026-04-23T23:55:00+00:00,11.45,hour,22,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__control_no_veto,pv_c56_session_liquidity_veto,c56_plain,control_no_veto,7,19.25,35.3,16.05,2.199376947,2.75,0.5714285714,8.825,-5.35,1.6495327103,1,2026-05-21T22:50:00+00:00,2026-05-21T22:50:00+00:00,10.975,hour,21,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__hard_veto,pv_c56_session_liquidity_veto,c56_plain,hard_veto,26,109.705,162.9,53.195,3.062317887,4.2194230769,0.6923076923,9.05,-6.649375,1.361030172,6,2026-04-24T17:35:00+00:00,2026-05-04T17:35:00+00:00,24.7,hour,16,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__hard_veto,pv_c56_session_liquidity_veto,c56_plain,hard_veto,12,38.845,59.035,20.19,2.9239722635,3.2370833333,0.6666666667,7.379375,-5.0475,1.4619861317,2,2026-05-15T18:40:00+00:00,2026-05-18T18:50:00+00:00,9.265,hour,17,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__hard_veto,pv_c56_session_liquidity_veto,c56_plain,hard_veto,12,-4.8,23.275,28.075,0.8290293856,-0.4,0.5833333333,3.325,-5.615,0.5921638468,2,2026-05-20T19:45:00+00:00,2026-05-21T19:45:00+00:00,15.3,hour,18,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__hard_veto,pv_c56_session_liquidity_veto,c56_plain,hard_veto,4,52.475,52.475,0,inf,13.11875,1.0,13.11875,,,0,,,0.0,hour,19,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__hard_veto,pv_c56_session_liquidity_veto,c56_plain,hard_veto,10,-13.075,17.275,30.35,0.5691927512,-1.3075,0.4,4.31875,-5.0583333333,0.8537891269,9,2026-04-23T21:20:00+00:00,2026-05-21T21:20:00+00:00,23.95,hour,20,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__hard_veto,pv_c56_session_liquidity_veto,c56_plain,hard_veto,7,19.25,35.3,16.05,2.199376947,2.75,0.5714285714,8.825,-5.35,1.6495327103,1,2026-05-21T22:50:00+00:00,2026-05-21T22:50:00+00:00,10.975,hour,21,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,c56_plain,soft_veto,26,109.705,162.9,53.195,3.062317887,4.2194230769,0.6923076923,9.05,-6.649375,1.361030172,6,2026-04-24T17:35:00+00:00,2026-05-04T17:35:00+00:00,24.7,hour,16,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,c56_plain,soft_veto,12,38.845,59.035,20.19,2.9239722635,3.2370833333,0.6666666667,7.379375,-5.0475,1.4619861317,2,2026-05-15T18:40:00+00:00,2026-05-18T18:50:00+00:00,9.265,hour,17,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,c56_plain,soft_veto,12,-4.8,23.275,28.075,0.8290293856,-0.4,0.5833333333,3.325,-5.615,0.5921638468,2,2026-05-20T19:45:00+00:00,2026-05-21T19:45:00+00:00,15.3,hour,18,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,c56_plain,soft_veto,4,52.475,52.475,0,inf,13.11875,1.0,13.11875,,,0,,,0.0,hour,19,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,c56_plain,soft_veto,10,-13.075,17.275,30.35,0.5691927512,-1.3075,0.4,4.31875,-5.0583333333,0.8537891269,9,2026-04-23T21:20:00+00:00,2026-05-21T21:20:00+00:00,23.95,hour,20,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,c56_plain,soft_veto,5,6.26,20.335,14.075,1.4447602131,1.252,0.6,6.7783333333,-7.0375,0.9631734754,2,2026-04-21T23:45:00+00:00,2026-04-23T23:55:00+00:00,11.45,hour,22,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,c56_plain,soft_veto,7,19.25,35.3,16.05,2.199376947,2.75,0.5714285714,8.825,-5.35,1.6495327103,1,2026-05-21T22:50:00+00:00,2026-05-21T22:50:00+00:00,10.975,hour,21,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__negative_control,pv_c56_session_liquidity_veto,c56_plain,negative_control,26,113.19,155.8,42.61,3.6564186811,4.3534615385,0.6923076923,8.6555555556,-5.32625,1.6250749694,7,2026-04-24T17:35:00+00:00,2026-05-05T17:35:00+00:00,24.7,hour,16,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__negative_control,pv_c56_session_liquidity_veto,c56_plain,negative_control,11,41.31,50.95,9.64,5.2852697095,3.7554545455,0.7272727273,6.36875,-3.2133333333,1.9819761411,1,2026-04-20T18:45:00+00:00,2026-04-20T18:45:00+00:00,6.05,hour,17,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__negative_control,pv_c56_session_liquidity_veto,c56_plain,negative_control,12,14.05,38.0,23.95,1.5866388309,1.1708333333,0.6666666667,4.75,-5.9875,0.7933194154,2,2026-05-20T19:45:00+00:00,2026-05-21T19:45:00+00:00,15.3,hour,18,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__negative_control,pv_c56_session_liquidity_veto,c56_plain,negative_control,5,42.875,50.4,7.525,6.6976744186,8.575,0.8,12.6,-7.525,1.6744186047,1,2026-05-15T20:10:00+00:00,2026-05-15T20:10:00+00:00,7.525,hour,19,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__negative_control,pv_c56_session_liquidity_veto,c56_plain,negative_control,10,15.05,31.625,16.575,1.9079939668,1.505,0.6,5.2708333333,-4.14375,1.2719959779,6,2026-04-23T21:20:00+00:00,2026-05-18T21:00:00+00:00,11.025,hour,20,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__negative_control,pv_c56_session_liquidity_veto,c56_plain,negative_control,5,7.335,21.41,14.075,1.5211367673,1.467,0.6,7.1366666667,-7.0375,1.0140911782,2,2026-04-21T23:45:00+00:00,2026-04-23T23:55:00+00:00,11.45,hour,22,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__negative_control,pv_c56_session_liquidity_veto,c56_plain,negative_control,6,2.275,19.975,17.7,1.1285310734,0.3791666667,0.5,6.6583333333,-5.9,1.1285310734,2,2026-05-18T22:20:00+00:00,2026-05-21T22:50:00+00:00,15.4,hour,21,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,m48_plain,control_no_veto,27,-12.475,25.325,37.8,0.669973545,-0.462037037,0.5185185185,1.8089285714,-2.9076923077,0.6221182918,19,2026-04-27T08:00:00+00:00,2026-05-22T08:05:00+00:00,18.75,hour,7,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,m48_plain,control_no_veto,28,-11.575,35.65,47.225,0.7548967708,-0.4133928571,0.4285714286,2.9708333333,-2.9515625,1.0065290277,20,2026-04-27T09:35:00+00:00,2026-05-22T09:15:00+00:00,24.25,hour,8,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,m48_plain,control_no_veto,27,47.92,71.745,23.825,3.0113326338,1.7748148148,0.6296296296,4.2202941176,-2.3825,1.7713721375,2,2026-05-21T10:20:00+00:00,2026-05-22T10:20:00+00:00,11.075,hour,9,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,m48_plain,control_no_veto,28,4.89,59.485,54.595,1.0895686418,0.1746428571,0.5357142857,3.9656666667,-4.1996153846,0.9442928229,26,2026-04-16T11:15:00+00:00,2026-05-22T11:25:00+00:00,27.47,hour,10,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,m48_plain,control_no_veto,24,16.26,46.725,30.465,1.533727228,0.6775,0.625,3.115,-3.385,0.9202363368,6,2026-05-14T12:25:00+00:00,2026-05-22T12:35:00+00:00,15.285,hour,11,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,m48_plain,control_no_veto,24,23.6,45.61,22.01,2.072239891,0.9833333333,0.5416666667,3.5084615385,-2.0009090909,1.7534337539,8,2026-05-04T14:30:00+00:00,2026-05-15T14:10:00+00:00,7.25,hour,13,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,m48_plain,control_no_veto,27,-31.315,52.475,83.79,0.6262680511,-1.1598148148,0.5185185185,3.7482142857,-6.4453846154,0.5815346189,21,2026-04-23T15:45:00+00:00,2026-05-22T15:50:00+00:00,47.99,hour,14,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,m48_plain,control_no_veto,18,-20.4,45.675,66.075,0.6912599319,-1.1333333333,0.5,5.075,-7.3416666667,0.6912599319,17,2026-04-16T16:50:00+00:00,2026-05-22T16:55:00+00:00,55.85,hour,15,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,m48_plain,control_no_veto,21,43.675,110.625,66.95,1.6523525019,2.0797619048,0.5714285714,9.21875,-7.4388888889,1.2392643764,5,2026-05-15T17:50:00+00:00,2026-05-21T17:55:00+00:00,41.275,hour,16,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
