row_index,timestamp_utc,split,selection_split_role,best_model_id,best_score,best_score_decile,score__sequence_context__good_shape_logreg_l2_balanced,score__sequence_plus_scalar_context__good_shape_logreg_l2_balanced,score__sequence_context__shape_score_extra_trees_depth5,score__sequence_plus_scalar_context__shape_score_extra_trees_depth5
29591,2025-01-10 21:00:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.5164278186708329,7,0.5164278186708329,0.5509851756622474,-0.13833374722801545,-0.11100661391227101
29592,2025-01-10 21:05:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.624533576519086,8,0.624533576519086,0.662751885169947,-0.015126819138364896,-0.07715980977312707
29593,2025-01-10 21:10:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.4137317381512533,5,0.4137317381512533,0.4679892391169147,-0.023755022047346083,0.02421509879398612
29594,2025-01-10 21:15:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.4719661714890446,6,0.4719661714890446,0.47008551398574533,-0.05540995107968453,-0.04926979289404736
29667,2025-01-14 16:35:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.577666306876969,8,0.577666306876969,0.5230248849521347,-0.005987746973957171,0.033948241821510794
29668,2025-01-14 16:40:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.3783772950666053,5,0.3783772950666053,0.337225944256029,-0.1690296564315016,-0.13808306624727432
29669,2025-01-14 16:45:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.4209322915907473,5,0.4209322915907473,0.4086723891888636,-0.03894179238503702,0.04221758602264786
29670,2025-01-14 16:50:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.37932610125192273,5,0.37932610125192273,0.3825135030543466,0.06686779553815995,0.07717474808256192
29671,2025-01-14 16:55:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.5133374130755958,7,0.5133374130755958,0.48540880392163105,0.02155123560865683,0.10132100982197571
29672,2025-01-14 17:00:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.4845408563111638,6,0.4845408563111638,0.48951575265608593,0.04663965816547817,0.05040554015444048
29675,2025-01-14 17:15:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.42279535376492516,5,0.42279535376492516,0.4192436571851391,-0.09860590762420461,-0.08856990209309948
29676,2025-01-14 17:20:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.5808925504801336,8,0.5808925504801336,0.5567651058458325,0.03465674830331244,0.10867102497867724
29682,2025-01-14 17:50:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.634299398476405,9,0.634299398476405,0.5847966763488508,0.014121639656719927,0.06367452336583192
29683,2025-01-14 17:55:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.4485482254237496,6,0.4485482254237496,0.4077963870785945,-0.2785127471840431,-0.23699349658679464
29684,2025-01-14 18:00:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,9.532884728902166e-08,1,9.532884728902166e-08,1.0433429533899365e-07,0.07646131988192081,0.1456072777663828
29685,2025-01-14 18:05:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.4743520637773356,6,0.4743520637773356,0.47811668204301205,0.05367199723167261,0.11147851168168682
29686,2025-01-14 18:10:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.5564418574793301,8,0.5564418574793301,0.5429607017391541,-0.1661176717561522,-0.16947025617683917
29687,2025-01-14 18:15:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.5899527943427887,8,0.5899527943427887,0.5740427925953361,0.01912982888833331,0.054848023199555285
29688,2025-01-14 18:20:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.5180818472040203,7,0.5180818472040203,0.5062488135007105,0.015184390518601985,0.036930471262053975
29689,2025-01-14 18:25:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.6291444428027767,9,0.6291444428027767,0.6164248226197967,-0.11239989132075977,-0.11440042230287877
29690,2025-01-14 18:30:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.6971317691515627,9,0.6971317691515627,0.6817888903978445,0.16620139869656692,0.10044428715346423
29691,2025-01-14 18:35:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.65840668426134,9,0.65840668426134,0.6442315710186949,-0.1572840971653333,-0.08174971200060675
29692,2025-01-14 18:40:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.5918043682572376,8,0.5918043682572376,0.5818425352446277,0.02711680017181508,0.05023181466831181
29693,2025-01-14 18:45:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.6001355069454374,8,0.6001355069454374,0.5865637934926906,0.09761308422123481,0.07879144183195706
29694,2025-01-14 18:50:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.6219767846799497,8,0.6219767846799497,0.6056117269932673,-0.04150715488671116,-0.03052437554757688
29695,2025-01-14 18:55:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.6633971284062155,9,0.6633971284062155,0.6647285042548237,0.04609057854649226,-0.010276261467145994
29696,2025-01-14 19:00:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.6811798824868949,9,0.6811798824868949,0.6811855004597333,0.08113829882702471,0.062424719023574306
29697,2025-01-14 19:05:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.6591969383637849,9,0.6591969383637849,0.6782070328976972,-0.022461690879347667,-0.009521820381719037
29698,2025-01-14 19:10:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.5662101476613963,8,0.5662101476613963,0.5634085146271826,-0.17866859499010318,-0.1561360105841243
29699,2025-01-14 19:15:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.7466723769296207,10,0.7466723769296207,0.7661206004583476,0.09181901157933407,0.05160731096612297
29700,2025-01-14 19:20:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.7761585002403933,10,0.7761585002403933,0.7892852516576311,0.031158356919522085,0.010975317153031117
29719,2025-01-14 21:00:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.7851705143013485,10,0.7851705143013485,0.8386978397308456,0.016921106085163725,-0.016625507062334937
29731,2025-01-15 16:35:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.5531126795421702,7,0.5531126795421702,0.5081246976812887,-0.15513994970645317,-0.1456514638831665
29732,2025-01-15 16:40:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.39707690697629916,5,0.39707690697629916,0.37276232300524126,0.015722077415965357,0.05766274251843664
29733,2025-01-15 16:45:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.34869731602014725,4,0.34869731602014725,0.35601910928219427,-0.22939233032941841,-0.24695925355874732
29734,2025-01-15 16:50:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.39956607481368833,5,0.39956607481368833,0.39713110366671495,-0.1036262797427987,-0.10954835383757015
29735,2025-01-15 16:55:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.480197670014398,6,0.480197670014398,0.47813640843092897,-0.04958621256140528,0.024230911191967828
29736,2025-01-15 17:00:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.44313158854531604,5,0.44313158854531604,0.4823271521972816,-0.1137952249070638,-0.0912236894714173
29737,2025-01-15 17:05:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.5155328863536222,7,0.5155328863536222,0.5327030633152362,0.02640957962207839,-0.02692652577944593
29738,2025-01-15 17:10:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.4961936783133371,6,0.4961936783133371,0.5198421403195267,-0.02727763451466297,-0.03408560046683396
29739,2025-01-15 17:15:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.5808007635032425,8,0.5808007635032425,0.5822372563173605,0.11097976008183193,0.1338202627333276
29740,2025-01-15 17:20:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.5616053521974473,8,0.5616053521974473,0.5495329952147407,0.08937515566943068,0.03159876418029058
29741,2025-01-15 17:25:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.5805591935631867,8,0.5805591935631867,0.5755787268774787,0.026838429130465163,0.0796666726545914
29742,2025-01-15 17:30:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.549600664725541,7,0.549600664725541,0.5402900039928836,0.017292670566063605,0.1158866076034404
29743,2025-01-15 17:35:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.6606020063414549,9,0.6606020063414549,0.6401788908459599,0.08502808244575313,0.059400576671601514
29744,2025-01-15 17:40:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.5152821517233366,7,0.5152821517233366,0.5017199331574623,-0.02674498358640862,-0.016756139007821576
29747,2025-01-15 17:55:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.5149085740132118,7,0.5149085740132118,0.5222473093612957,-0.19524249163962,-0.15651526018655884
29748,2025-01-15 18:00:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.7143362739970469,9,0.7143362739970469,0.7419026875018203,0.002231618533258538,0.0063292735446716444
29749,2025-01-15 18:05:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.45737872082999714,6,0.45737872082999714,0.46640083786783626,-0.08068410703801905,-0.06951296518207466
29750,2025-01-15 18:10:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.7315718299930769,10,0.7315718299930769,0.7444996147824638,0.08979461928685394,0.04729691706589992
29751,2025-01-15 18:15:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.624906357796252,9,0.624906357796252,0.6289776795679036,-0.059271478619085764,-0.05165356234524758
29752,2025-01-15 18:20:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.6890511888365615,9,0.6890511888365615,0.7157906377893685,0.06830354950126197,0.03456669993214734
29808,2025-01-16 18:10:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.6313433286712802,9,0.6313433286712802,0.5957057124065288,-0.1436913536911904,-0.1282001625322484
29809,2025-01-16 18:15:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.7578920149158436,10,0.7578920149158436,0.7464146710599838,0.0532458194467162,0.04275494977709364
29851,2025-01-17 16:35:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.48037034281365054,6,0.48037034281365054,0.47840306276801686,0.09934198112265924,0.1502758276488461
29852,2025-01-17 16:40:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.4479108462409922,6,0.4479108462409922,0.42881467764771647,-0.05925051070531748,0.012208701236333505
29853,2025-01-17 16:45:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.45578101308315333,6,0.45578101308315333,0.4241063208025874,0.08394984325863926,0.13918240813771748
29854,2025-01-17 16:50:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.39984378391064274,5,0.39984378391064274,0.3576709844322385,-0.27619000536006866,-0.23237840876905658
29855,2025-01-17 16:55:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.47012271185953974,6,0.47012271185953974,0.4247467073155899,0.04825837774014247,0.1425780404591617
29856,2025-01-17 17:00:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.5560489527089281,8,0.5560489527089281,0.548741412853222,0.12127384474959217,0.16613081252827183
29857,2025-01-17 17:05:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.43716348292281243,5,0.43716348292281243,0.4302616904260924,-0.223617752873077,-0.18295065426302837
29858,2025-01-17 17:10:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.5620838333094421,8,0.5620838333094421,0.5427861965902937,0.09111323204116412,0.09088961943170135
29860,2025-01-17 17:20:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.4455454943064539,5,0.4455454943064539,0.4139374777772852,0.0025067509311439535,0.027868020931614845
29864,2025-01-17 17:50:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.5222378584430297,7,0.5222378584430297,0.4932288237383071,-0.2066306297590185,-0.14066256425593185
29865,2025-01-17 17:55:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.6144486751516097,8,0.6144486751516097,0.5873134298541333,0.041953459572430324,0.029072458537270137
29901,2025-01-21 17:10:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.4697541324454269,6,0.4697541324454269,0.5074276578451606,-0.26744314227008004,-0.20038441229985912
29902,2025-01-21 17:15:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.48135133050339174,6,0.48135133050339174,0.5148626953776254,0.10014717192520381,0.11802560296701455
29903,2025-01-21 17:20:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.4223265760325105,5,0.4223265760325105,0.42565791835684325,0.03214212592070426,-0.0034111415096261385
29904,2025-01-21 17:25:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.4587865785345832,6,0.4587865785345832,0.4598649693858437,0.05118039307751823,0.06724111797028696
29905,2025-01-21 17:30:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.47569181427371776,6,0.47569181427371776,0.4609834416924834,-0.128473683496375,-0.15434567543468286
29906,2025-01-21 17:45:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.5508896745118075,7,0.5508896745118075,0.49267776904651167,-0.022964933765559654,-0.05510038166654485
29907,2025-01-21 17:50:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.5578538532187042,8,0.5578538532187042,0.5253013992599344,0.11846367845969373,0.07526105429897269
29930,2025-01-22 16:50:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.40017513765682744,5,0.40017513765682744,0.5443539780541625,-0.20058323908661613,-0.11607807580151178
29931,2025-01-22 16:55:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.5554960428706943,8,0.5554960428706943,0.6494171471546271,-0.01791277637360201,-0.0038660420388554094
29932,2025-01-22 17:00:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.5997764624917609,8,0.5997764624917609,0.7078171772260605,-0.0874647446408892,-0.009033874153141427
29933,2025-01-22 17:05:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.531131011333942,7,0.531131011333942,0.6364572717300302,0.09145947170578937,0.03395368637479626
29934,2025-01-22 17:20:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.6209654534562263,8,0.6209654534562263,0.6697575159403012,0.03841537716788125,-0.004545206770033713
29935,2025-01-22 17:30:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.683414082042072,9,0.683414082042072,0.7202445649118038,0.14402091825480287,0.059984202421498205
29936,2025-01-22 17:35:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.6222617724699573,8,0.6222617724699573,0.6311445125899908,-0.029221929489634205,-0.026052166948054477
29937,2025-01-22 17:40:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.6395668639261677,9,0.6395668639261677,0.6405457941411176,-0.04598436460660892,-0.027478976042790426
29938,2025-01-22 17:55:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.6843425737637518,9,0.6843425737637518,0.7392759288798872,0.004820256890190776,-0.055873388127803944
29940,2025-01-22 18:05:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.6708480071728494,9,0.6708480071728494,0.7532721280913665,-0.07703003790113983,0.02376327271991764
29941,2025-01-22 18:10:00+00:00,validation,inner_fit,sequence_context__good_shape_logreg_l2_balanced,0.7302394471767182,10,0.7302394471767182,0.7818060263878573,-0.09417335715203379,-0.014788222238417805
