record_view,tier_scope,candidate_id,candidate_alias,candidate_role,source_test_id,followup_profile,materialization_boundary,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_rt_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,session_report,session_07_12_report_time,3,-91.94,0,-91.94,0.0,-30.646667,0.0,,-30.646667,,91.94,18.388,3,1.0,3,-1.0,negative_fragile_slice
mt5_ta_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,session_report,session_13_20_report_time,240,663.23,2001.8,-1338.57,1.495477,2.763458,0.554167,15.051128,-12.51,1.203128,276.78,19.516701,50,0.770833,7,2.396235,measured_slice
mt5_ta_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,session_report,session_21_23_report_time,28,204.28,294.24,-89.96,3.270787,7.295714,0.785714,13.374545,-14.993333,0.892033,50.03,6.64118,5,0.285714,1,4.08315,measured_slice
mt5_ta_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,session_report,session_00_06_report_time,1,42.16,42.16,0,inf,42.16,1.0,42.16,,,0.0,0.0,0,0.0,0,,thin_slice
mt5_ta_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,session_report,session_07_12_report_time,3,-83.05,0,-83.05,0.0,-27.683333,0.0,,-27.683333,,83.05,16.61,3,1.0,3,-1.0,negative_fragile_slice
mt5_rt_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,session_report,session_13_20_report_time,240,663.23,2001.8,-1338.57,1.495477,2.763458,0.554167,15.051128,-12.51,1.203128,276.78,19.516701,50,0.770833,7,2.396235,measured_slice
mt5_rt_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,session_report,session_21_23_report_time,28,204.28,294.24,-89.96,3.270787,7.295714,0.785714,13.374545,-14.993333,0.892033,50.03,6.64118,5,0.285714,1,4.08315,measured_slice
mt5_rt_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,session_report,session_00_06_report_time,1,42.16,42.16,0,inf,42.16,1.0,42.16,,,0.0,0.0,0,0.0,0,,thin_slice
mt5_rt_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,session_report,session_07_12_report_time,3,-83.05,0,-83.05,0.0,-27.683333,0.0,,-27.683333,,83.05,16.61,3,1.0,3,-1.0,negative_fragile_slice
mt5_ta_s264_aia_rep_trend_strength_adx_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,direction,sell,142,1062.77,1931.07,-868.3,2.223966,7.484296,0.65493,20.764194,-17.720408,1.171767,152.4,9.237427,15,0.626761,3,6.973556,measured_slice
mt5_ta_s264_aia_rep_trend_strength_adx_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,direction,buy,159,71.0,1087.9,-1016.9,1.06982,0.446541,0.515723,13.267073,-13.206494,1.004587,148.38,23.300879,86,0.867925,6,0.478501,measured_slice
mt5_rt_s264_aia_rep_trend_strength_adx_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,direction,sell,142,1062.77,1931.07,-868.3,2.223966,7.484296,0.65493,20.764194,-17.720408,1.171767,152.4,9.237427,15,0.626761,3,6.973556,measured_slice
mt5_rt_s264_aia_rep_trend_strength_adx_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,direction,buy,159,71.0,1087.9,-1016.9,1.06982,0.446541,0.515723,13.267073,-13.206494,1.004587,148.38,23.300879,86,0.867925,6,0.478501,measured_slice
mt5_ta_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,direction,sell,147,957.22,1830.48,-873.26,2.096145,6.511701,0.632653,19.682581,-16.171481,1.217117,156.91,10.064398,14,0.687075,3,6.10044,measured_slice
mt5_ta_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,direction,buy,149,123.46,937.51,-814.05,1.151661,0.828591,0.530201,11.867215,-11.629286,1.02046,114.89,18.765823,67,0.825503,6,1.074593,measured_slice
mt5_rt_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,direction,sell,147,957.22,1830.48,-873.26,2.096145,6.511701,0.632653,19.682581,-16.171481,1.217117,156.91,10.064398,14,0.687075,3,6.10044,measured_slice
mt5_rt_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,direction,buy,149,123.46,937.51,-814.05,1.151661,0.828591,0.530201,11.867215,-11.629286,1.02046,114.89,18.765823,67,0.825503,6,1.074593,measured_slice
mt5_ta_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,direction,sell,131,760.42,1564.92,-804.5,1.945208,5.804733,0.633588,18.854458,-16.760417,1.12494,158.43,11.45164,16,0.656489,4,4.799722,measured_slice
mt5_ta_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,direction,buy,141,66.2,773.28,-707.08,1.093624,0.469504,0.51773,10.592877,-10.398235,1.018719,158.15,21.833368,47,0.801418,6,0.41859,measured_slice
mt5_rt_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,direction,sell,131,760.42,1564.92,-804.5,1.945208,5.804733,0.633588,18.854458,-16.760417,1.12494,158.43,11.45164,16,0.656489,4,4.799722,measured_slice
mt5_rt_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,direction,buy,141,66.2,773.28,-707.08,1.093624,0.469504,0.51773,10.592877,-10.398235,1.018719,158.15,21.833368,47,0.801418,6,0.41859,measured_slice
mt5_ta_s264_aia_rep_trend_strength_adx_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,chron_segment,chron_early,101,471.69,936.48,-464.79,2.014845,4.670198,0.613861,15.104516,-11.917692,1.267403,91.23,8.678075,16,0.60396,4,5.170339,measured_slice
mt5_ta_s264_aia_rep_trend_strength_adx_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,chron_segment,chron_mid,101,186.0,747.96,-561.96,1.330984,1.841584,0.564356,13.122105,-12.771818,1.027427,77.7,15.54,33,0.861386,5,2.393822,measured_slice
mt5_ta_s264_aia_rep_trend_strength_adx_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,chron_segment,chron_late,99,476.08,1334.53,-858.45,1.554581,4.808889,0.565657,23.830893,-19.963953,1.193696,239.34,20.516205,33,0.767677,6,1.989137,measured_slice
mt5_rt_s264_aia_rep_trend_strength_adx_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,chron_segment,chron_early,101,471.69,936.48,-464.79,2.014845,4.670198,0.613861,15.104516,-11.917692,1.267403,91.23,8.678075,16,0.60396,4,5.170339,measured_slice
mt5_rt_s264_aia_rep_trend_strength_adx_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,chron_segment,chron_mid,101,186.0,747.96,-561.96,1.330984,1.841584,0.564356,13.122105,-12.771818,1.027427,77.7,15.54,33,0.861386,5,2.393822,measured_slice
mt5_rt_s264_aia_rep_trend_strength_adx_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,chron_segment,chron_late,99,476.08,1334.53,-858.45,1.554581,4.808889,0.565657,23.830893,-19.963953,1.193696,239.34,20.516205,33,0.767677,6,1.989137,measured_slice
mt5_ta_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,chron_segment,chron_early,99,454.19,811.77,-357.58,2.270177,4.587778,0.636364,12.885238,-9.932778,1.297244,84.05,8.205844,15,0.616162,4,5.403807,measured_slice
mt5_ta_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,chron_segment,chron_mid,99,173.71,687.69,-513.98,1.33797,1.754646,0.575758,12.064737,-12.237619,0.985873,77.15,15.173567,37,0.868687,5,2.251588,measured_slice
mt5_ta_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,chron_segment,chron_late,98,452.78,1268.53,-815.75,1.555048,4.620204,0.530612,24.394808,-17.733696,1.375619,221.72,19.374345,32,0.77551,6,2.042125,measured_slice
mt5_rt_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,chron_segment,chron_early,99,454.19,811.77,-357.58,2.270177,4.587778,0.636364,12.885238,-9.932778,1.297244,84.05,8.205844,15,0.616162,4,5.403807,measured_slice
mt5_rt_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,chron_segment,chron_mid,99,173.71,687.69,-513.98,1.33797,1.754646,0.575758,12.064737,-12.237619,0.985873,77.15,15.173567,37,0.868687,5,2.251588,measured_slice
mt5_rt_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,chron_segment,chron_late,98,452.78,1268.53,-815.75,1.555048,4.620204,0.530612,24.394808,-17.733696,1.375619,221.72,19.374345,32,0.77551,6,2.042125,measured_slice
mt5_ta_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,chron_segment,chron_early,91,350.0,711.49,-361.49,1.968215,3.846154,0.593407,13.175741,-9.77,1.348592,84.15,9.529256,34,0.648352,3,4.159239,measured_slice
mt5_ta_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,chron_segment,chron_mid,91,251.42,655.09,-403.67,1.622835,2.762857,0.615385,11.698036,-11.533429,1.014272,40.09,7.94,11,0.714286,4,6.271389,measured_slice
mt5_ta_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,chron_segment,chron_late,90,225.2,971.62,-746.42,1.301707,2.502222,0.511111,21.122174,-16.964091,1.245111,285.04,28.322734,29,0.777778,7,0.790065,measured_slice
mt5_rt_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,chron_segment,chron_early,91,350.0,711.49,-361.49,1.968215,3.846154,0.593407,13.175741,-9.77,1.348592,84.15,9.529256,34,0.648352,3,4.159239,measured_slice
mt5_rt_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,chron_segment,chron_mid,91,251.42,655.09,-403.67,1.622835,2.762857,0.615385,11.698036,-11.533429,1.014272,40.09,7.94,11,0.714286,4,6.271389,measured_slice
mt5_rt_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,chron_segment,chron_late,90,225.2,971.62,-746.42,1.301707,2.502222,0.511111,21.122174,-16.964091,1.245111,285.04,28.322734,29,0.777778,7,0.790065,measured_slice
