run_id,variant_id,family,short_probability_threshold,long_threshold,min_margin,long_block_feature,long_block_min,max_hold_m5,reverse_on_opposite,close_on_flat,trade_splitting_status,proxy_boundary(프록시 경계),claim_boundary(주장 경계),validation_trade_count,validation_trade_per_business_day,validation_net_profit,validation_profit_factor,validation_expectancy,validation_max_drawdown,validation_recovery_factor,validation_long_count,validation_short_count,validation_long_short_balance,validation_business_days,oos_trade_count,oos_trade_per_business_day,oos_net_profit,oos_profit_factor,oos_expectancy,oos_max_drawdown,oos_recovery_factor,oos_long_count,oos_short_count,oos_long_short_balance,oos_business_days,combined_trade_count,combined_trade_per_business_day,combined_net_profit,combined_profit_factor,combined_expectancy,combined_max_drawdown,combined_recovery_factor,combined_long_count,combined_short_count,combined_long_short_balance,combined_business_days,density_status,side_balance_status,candidate_status,selection_score
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_45__adx_block_42_0__maxhold_10,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.45,0.0,-0.000562137088,adx_14,42.0,10,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,541,2.7886597938,286.774,1.1420147822,0.5300813309,-254.732,1.1257871017,468,73,0.155982906,194,436,3.1366906475,483.414,1.3360895026,1.1087477064,-151.826,3.1840001054,387,49,0.1266149871,139,977,2.9339339339,770.188,1.2227474308,0.7883193449,-254.732,3.0235227612,855,122,0.1426900585,333,failed_validation_or_combined(검증 또는 합산 실패),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),1088.263240102
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_45__adx_block_42_0__maxhold_12,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.45,0.0,-0.000562137088,adx_14,42.0,12,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,493,2.5412371134,250.972,1.1202021537,0.5090709939,-317.148,0.7913403206,423,70,0.1654846336,194,388,2.7913669065,366.952,1.232197253,0.9457525773,-183.384,2.0010033591,342,46,0.134502924,139,881,2.6456456456,617.924,1.1684514356,0.7013893303,-317.148,1.9483774137,765,116,0.1516339869,333,failed_validation_or_combined(검증 또는 합산 실패),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),875.318639598
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_45__adx_block_45_0__maxhold_6,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.45,0.0,-0.000562137088,adx_14,45.0,6,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,735,3.7886597938,251.377,1.1149755392,0.3420095238,-219.71,1.1441308998,655,80,0.1221374046,194,599,4.309352518,365.287,1.2264753038,0.6098280467,-175.349,2.0831997901,540,59,0.1092592593,139,1334,4.006006006,616.664,1.1623110099,0.4622668666,-219.71,2.8067179464,1195,139,0.1163179916,333,passed_validation_and_combined(검증/합산 통과),passed(통과),pass_density_profit_side_balance(밀도/수익/방향 통과),1003.91802605
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_45__adx_block_45_0__maxhold_8,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.45,0.0,-0.000562137088,adx_14,45.0,8,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,626,3.2268041237,252.988,1.1209745946,0.4041341853,-191.732,1.3194876181,552,74,0.134057971,194,506,3.6402877698,364.433,1.2243100812,0.7202233202,-97.05,3.7551056157,451,55,0.1219512195,139,1132,3.3993993994,617.421,1.166155041,0.5454249117,-191.732,3.2202292784,1003,129,0.1286141575,333,passed_validation_and_combined(검증/합산 통과),passed(통과),pass_density_profit_side_balance(밀도/수익/방향 통과),960.820064132
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_45__adx_block_45_0__maxhold_10,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.45,0.0,-0.000562137088,adx_14,45.0,10,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,553,2.8505154639,268.04,1.1294633434,0.4847016275,-281.405,0.9525061744,480,73,0.1520833333,194,441,3.1726618705,464.405,1.3132035032,1.0530725624,-148.651,3.1241296729,392,49,0.125,139,994,2.984984985,732.445,1.2061395646,0.7368661972,-281.405,2.6028144489,872,122,0.1399082569,333,failed_validation_or_combined(검증 또는 합산 실패),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),1041.15332428
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_45__adx_block_45_0__maxhold_12,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.45,0.0,-0.000562137088,adx_14,45.0,12,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,506,2.6082474227,282.778,1.1324448037,0.5588498024,-327.195,0.8642491481,436,70,0.1605504587,194,394,2.8345323741,278.186,1.1688231849,0.7060558376,-175.159,1.5881913005,348,46,0.132183908,139,900,2.7027027027,560.964,1.148291054,0.6232933333,-327.195,1.7144638518,784,116,0.1479591837,333,failed_validation_or_combined(검증 또는 합산 실패),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),819.359193951
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_45__adx_block_none__maxhold_6,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.45,0.0,-0.000562137088,adx_14,999999.0,6,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,778,4.0103092784,198.561,1.0845347631,0.2552197943,-238.528,0.8324431513,698,80,0.1146131805,194,617,4.4388489209,312.696,1.1863948498,0.5068006483,-175.784,1.7788649706,558,59,0.105734767,139,1395,4.1891891892,511.257,1.1269740626,0.3664924731,-238.528,2.143383586,1256,139,0.1106687898,333,passed_validation_and_combined(검증/합산 통과),passed(통과),pass_density_profit_side_balance(밀도/수익/방향 통과),890.186012606
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_45__adx_block_none__maxhold_8,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.45,0.0,-0.000562137088,adx_14,999999.0,8,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,660,3.4020618557,251.206,1.1144057125,0.3806151515,-184.483,1.3616756015,586,74,0.1262798635,194,519,3.7338129496,303.735,1.1775204473,0.5852312139,-92.326,3.289810021,465,54,0.1161290323,139,1179,3.5405405405,554.941,1.1420473321,0.4706878711,-184.483,3.0080874661,1051,128,0.1217887726,333,passed_validation_and_combined(검증/합산 통과),passed(통과),pass_density_profit_side_balance(밀도/수익/방향 통과),903.517210335
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_45__adx_block_none__maxhold_10,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.45,0.0,-0.000562137088,adx_14,999999.0,10,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,578,2.9793814433,318.66,1.1479697002,0.5513148789,-295.451,1.0785544811,505,73,0.1445544554,194,453,3.2589928058,355.86,1.2267349178,0.7855629139,-147.111,2.4189897424,404,49,0.1212871287,139,1031,3.0960960961,674.52,1.1811741834,0.6542386033,-295.451,2.2830181654,909,122,0.1342134213,333,failed_validation_or_combined(검증 또는 합산 실패),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),988.992725358
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_45__adx_block_none__maxhold_12,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.45,0.0,-0.000562137088,adx_14,999999.0,12,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,524,2.7010309278,330.889,1.1516036201,0.6314675573,-301.472,1.0975778845,454,70,0.154185022,194,406,2.9208633094,220.414,1.1301925298,0.5428916256,-170.669,1.2914706244,360,46,0.1277777778,139,930,2.7927927928,551.303,1.1422505237,0.5927989247,-301.472,1.8287038266,814,116,0.1425061425,333,failed_validation_or_combined(검증 또는 합산 실패),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),828.283152894
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_48__adx_block_38_68818__maxhold_6,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.48,0.0,-0.000562137088,adx_14,38.68818,6,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,622,3.206185567,253.678,1.1399500836,0.4078424437,-202.229,1.254409605,607,15,0.0247116969,194,525,3.7769784173,298.254,1.2069839939,0.5681028571,-170.364,1.7506867648,501,24,0.0479041916,139,1147,3.4444444444,551.932,1.169638159,0.4811961639,-202.229,2.7292425913,1108,39,0.035198556,333,passed_validation_and_combined(검증/합산 통과),passed(통과),pass_density_profit_side_balance(밀도/수익/방향 통과),885.408854637
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_48__adx_block_38_68818__maxhold_8,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.48,0.0,-0.000562137088,adx_14,38.68818,8,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,532,2.7422680412,263.006,1.149276282,0.4943721805,-208.277,1.2627702531,517,15,0.0290135397,194,442,3.1798561151,362.911,1.26310272,0.8210656109,-88.47,4.1020798011,419,23,0.0548926014,139,974,2.9249249249,625.917,1.1992588879,0.6426252567,-208.277,3.0052142099,936,38,0.0405982906,333,failed_validation_or_combined(검증 또는 합산 실패),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),927.272501992
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_48__adx_block_38_68818__maxhold_10,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.48,0.0,-0.000562137088,adx_14,38.68818,10,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,468,2.412371134,211.254,1.1202670476,0.4513974359,-266.449,0.7928496635,453,15,0.0331125828,194,387,2.7841726619,368.032,1.2964540572,0.9509870801,-134.128,2.7438864368,367,20,0.0544959128,139,855,2.5675675676,579.286,1.1932249228,0.6775274854,-266.449,2.1740971068,820,35,0.0426829268,333,failed_validation_or_combined(검증 또는 합산 실패),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),832.183213988
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_48__adx_block_38_68818__maxhold_12,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.48,0.0,-0.000562137088,adx_14,38.68818,12,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,427,2.2010309278,159.48,1.0856663557,0.3734894614,-320.988,0.4968410034,412,15,0.036407767,194,344,2.4748201439,327.45,1.2353361401,0.9518895349,-139.534,2.3467398627,325,19,0.0584615385,139,771,2.3153153153,486.93,1.1496839125,0.6315564202,-320.988,1.5169725971,737,34,0.0461329715,333,failed_validation_or_combined(검증 또는 합산 실패),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),686.528046239
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_48__adx_block_40_0__maxhold_6,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.48,0.0,-0.000562137088,adx_14,40.0,6,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,630,3.2474226804,314.309,1.1750657383,0.4989031746,-174.492,1.8012802879,615,15,0.0243902439,194,536,3.8561151079,325.341,1.2255451605,0.6069794776,-169.514,1.9192574065,512,24,0.046875,139,1166,3.5015015015,639.65,1.1975544205,0.5485849057,-174.492,3.6657841047,1127,39,0.0346051464,333,passed_validation_and_combined(검증/합산 통과),passed(통과),pass_density_profit_side_balance(밀도/수익/방향 통과),1001.180744195
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_48__adx_block_40_0__maxhold_8,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.48,0.0,-0.000562137088,adx_14,40.0,8,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,537,2.7680412371,262.153,1.1493112056,0.4881806331,-189.552,1.3830136321,522,15,0.0287356322,194,453,3.2589928058,383.186,1.2721340721,0.8458852097,-88.47,4.3312535323,430,23,0.0534883721,139,990,2.972972973,645.339,1.2039741743,0.6518575758,-189.552,3.4045486199,952,38,0.0399159664,333,failed_validation_or_combined(검증 또는 합산 실패),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),955.424798655
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_48__adx_block_40_0__maxhold_10,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.48,0.0,-0.000562137088,adx_14,40.0,10,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,471,2.4278350515,265.714,1.1525627702,0.56414862,-257.412,1.0322517987,456,15,0.0328947368,194,392,2.8201438849,409.059,1.3258785103,1.0435178571,-136.878,2.9884934029,372,20,0.0537634409,139,863,2.5915915916,674.773,1.225155493,0.7818922364,-257.412,2.6213735179,828,35,0.0422705314,333,failed_validation_or_combined(검증 또는 합산 실패),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),949.428203873
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_48__adx_block_40_0__maxhold_12,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.48,0.0,-0.000562137088,adx_14,40.0,12,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,430,2.2164948454,134.202,1.0715766523,0.3120976744,-300.012,0.4473221071,415,15,0.0361445783,194,352,2.5323741007,353.232,1.2534118179,1.0035,-135.374,2.6093045932,333,19,0.0570570571,139,782,2.3483483483,487.434,1.1491150088,0.6233171355,-300.012,1.6247150114,748,34,0.0454545455,333,failed_validation_or_combined(검증 또는 합산 실패),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),690.261740549
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_48__adx_block_42_0__maxhold_6,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.48,0.0,-0.000562137088,adx_14,42.0,6,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,650,3.3505154639,330.213,1.1794086918,0.50802,-215.11,1.5350890242,635,15,0.0236220472,194,553,3.9784172662,234.445,1.1518105633,0.4239511754,-197.089,1.1895387363,529,24,0.04536862,139,1203,3.6126126126,564.658,1.1668172871,0.4693748961,-215.11,2.6249732695,1164,39,0.0335051546,333,passed_validation_and_combined(검증/합산 통과),passed(통과),pass_density_profit_side_balance(밀도/수익/방향 통과),919.869843503
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_48__adx_block_42_0__maxhold_8,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.48,0.0,-0.000562137088,adx_14,42.0,8,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,551,2.8402061856,203.426,1.1117900945,0.3691941924,-240.081,0.847322362,536,15,0.0279850746,194,469,3.3741007194,279.353,1.1836771997,0.5956353945,-102.541,2.7243053998,446,23,0.0515695067,139,1020,3.0630630631,482.779,1.144518433,0.4733127451,-240.081,2.0109004878,982,38,0.0386965377,333,failed_validation_or_combined(검증 또는 합산 실패),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),762.015925003
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_48__adx_block_42_0__maxhold_10,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.48,0.0,-0.000562137088,adx_14,42.0,10,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,482,2.4845360825,223.9,1.1247295391,0.4645228216,-316.626,0.7071434437,467,15,0.0321199143,194,406,2.9208633094,354.642,1.2601326769,0.8735024631,-183.028,1.937637957,386,20,0.0518134715,139,888,2.6666666667,578.542,1.1831758905,0.6515112613,-316.626,1.827209389,853,35,0.041031653,333,failed_validation_or_combined(검증 또는 합산 실패),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),827.045034871
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_48__adx_block_42_0__maxhold_12,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.48,0.0,-0.000562137088,adx_14,42.0,12,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,437,2.2525773196,123.219,1.0636785103,0.2819656751,-337.876,0.364687045,422,15,0.0355450237,194,360,2.5899280576,309.612,1.2116343816,0.8600333333,-180.524,1.715073896,341,19,0.0557184751,139,797,2.3933933934,432.831,1.1273791383,0.5430752823,-337.876,1.2810350543,763,34,0.0445609436,333,failed_validation_or_combined(검증 또는 합산 실패),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),622.677178712
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_48__adx_block_45_0__maxhold_6,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.48,0.0,-0.000562137088,adx_14,45.0,6,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,672,3.4639175258,225.258,1.1152632847,0.3352053571,-250.65,0.898695392,657,15,0.0228310502,194,564,4.0575539568,255.909,1.1663153954,0.4537393617,-189.414,1.3510564161,540,24,0.0444444444,139,1236,3.7117117117,481.167,1.1377522625,0.3892936893,-250.65,1.9196768402,1197,39,0.0325814536,333,passed_validation_and_combined(검증/합산 통과),passed(통과),pass_density_profit_side_balance(밀도/수익/방향 통과),813.135746246
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_48__adx_block_45_0__maxhold_8,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.48,0.0,-0.000562137088,adx_14,45.0,8,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,564,2.9072164948,272.741,1.1484688559,0.4835833333,-204.066,1.3365332784,549,15,0.0273224044,194,474,3.4100719424,249.307,1.1606347116,0.525964135,-111.681,2.2323134642,451,23,0.0509977827,139,1038,3.1171171171,522.048,1.1540402185,0.5029364162,-204.066,2.5582311605,1000,38,0.038,333,failed_validation_or_combined(검증 또는 합산 실패),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),826.684626108
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_48__adx_block_45_0__maxhold_10,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.48,0.0,-0.000562137088,adx_14,45.0,10,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494,2.5463917526,188.171,1.1003333051,0.3809129555,-347.763,0.5410897652,479,15,0.0313152401,194,411,2.9568345324,353.508,1.254350482,0.8601167883,-176.303,2.005116192,391,20,0.0511508951,139,905,2.7177177177,541.679,1.1658892508,0.5985403315,-347.763,1.5576096364,870,35,0.0402298851,333,failed_validation_or_combined(검증 또는 합산 실패),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),778.239139716
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_48__adx_block_45_0__maxhold_12,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.48,0.0,-0.000562137088,adx_14,45.0,12,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,451,2.324742268,148.85,1.074799446,0.3300443459,-339.201,0.4388253572,436,15,0.0344036697,194,365,2.6258992806,229.559,1.1511108566,0.6289287671,-177.374,1.2942088468,346,19,0.0549132948,139,816,2.4504504505,378.409,1.1078355297,0.4637365196,-339.201,1.1155892819,782,34,0.0434782609,333,failed_validation_or_combined(검증 또는 합산 실패),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),569.88396453
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_48__adx_block_none__maxhold_6,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.48,0.0,-0.000562137088,adx_14,999999.0,6,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,715,3.6855670103,170.142,1.080003047,0.2379608392,-317.57,0.5357621942,700,15,0.0214285714,194,582,4.1870503597,214.205,1.1345096478,0.3680498282,-189.849,1.1282914316,558,24,0.0430107527,139,1297,3.8948948949,384.347,1.1033418101,0.2963353894,-317.57,1.2102749,1258,39,0.0310015898,333,passed_validation_and_combined(검증/합산 통과),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),699.036538762
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_48__adx_block_none__maxhold_8,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.48,0.0,-0.000562137088,adx_14,999999.0,8,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,598,3.0824742268,258.61,1.1327441351,0.432458194,-229.8,1.1253698869,583,15,0.025728988,194,488,3.5107913669,200.135,1.1229254205,0.4101127049,-114.382,1.7497071217,465,23,0.0494623656,139,1086,3.2612612613,458.745,1.1282741728,0.4224171271,-229.8,1.9962793734,1048,38,0.036259542,333,passed_validation_and_combined(검증/합산 통과),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),760.577213979
