candidate_id,train_rank,rule_kind,rule_definition,features,side,train_trade_count,train_trades_per_day,train_net_profit,train_profit_factor,train_expectancy,train_win_rate,train_dd_risk,train_underwater_ratio,train_max_loss_streak,train_equity_trend_r2,train_joint_axis_distance,train_density_pass,train_pf_pass,train_dd_pass,train_smoothness_pass,validation_trade_count,validation_trades_per_day,validation_net_profit,validation_profit_factor,validation_expectancy,validation_win_rate,validation_dd_risk,validation_underwater_ratio,validation_max_loss_streak,validation_equity_trend_r2,validation_joint_axis_distance,validation_density_pass,validation_pf_pass,validation_dd_pass,validation_smoothness_pass,oos_trade_count,oos_trades_per_day,oos_net_profit,oos_profit_factor,oos_expectancy,oos_win_rate,oos_dd_risk,oos_underwater_ratio,oos_max_loss_streak,oos_equity_trend_r2,oos_joint_axis_distance,oos_density_pass,oos_pf_pass,oos_dd_pass,oos_smoothness_pass,strict_pass,seed_surface_flag,handoff_candidate_flag,forward_read_score
f20b_pair_0866,355,pair(쌍),ema9_ema20_diff >= q70 & close_ema20_ratio >= q90,ema9_ema20_diff|close_ema20_ratio,long(롱),2738,4.778359511343805,1.1020850220947664,1.265106112091203,0.00040251461727347206,0.5690284879474069,29.766180972887668,0.8856829802775749,17,0.9562523808206277,2.9066369087300306,False,False,False,False,919,5.021857923497268,0.7578733148208753,1.444731250547252,0.000824671724505849,0.5179542981501633,35.59787706957264,0.8683351468988031,20,0.7541936483614992,3.4387857560254247,True,False,False,False,673,5.137404580152672,0.14535862897840857,1.1678747967701428,0.0002159860757480068,0.5616641901931649,15.077502045555036,0.9197622585438335,22,0.5107054494258192,1.6578883702735385,True,False,False,False,False,False,False,2.5119254056213496
f20b_pair_0664,370,pair(쌍),close_ema20_ratio >= q80 & ema9_ema20_diff >= q90,close_ema20_ratio|ema9_ema20_diff,long(롱),2597,4.532286212914485,1.0375463546259074,1.2953230397639566,0.0003995172717080891,0.5775895263765883,29.202372729608417,0.8663842895648826,27,0.9580332196159976,2.874876491972965,False,False,False,False,1212,6.622950819672131,0.5449590973646761,1.263755501385555,0.0004496362189477525,0.5024752475247525,38.36468574778817,0.9323432343234324,22,0.6926498134053896,3.862452863499159,True,False,False,False,1090,8.320610687022901,0.0825068363721658,1.0635463184758014,7.569434529556495e-05,0.5642201834862385,23.084536031124493,0.9440366972477064,24,0.0006592479532190269,2.751200296057068,True,False,False,False,False,False,False,2.5021209580448227
f20b_single_0002,11,single(단일),vortex_indicator >= q80,vortex_indicator,long(롱),5845,10.200698080279231,2.001034026904985,1.2885287695683096,0.0003423497052018794,0.5522668947818649,30.605102797751627,0.8863986313088109,31,0.9272368618142296,2.967938499291493,False,False,False,False,1917,10.475409836065573,-0.1189712946700906,0.9564055320339253,-6.20611865780337e-05,0.4934793948878456,44.231395673646965,0.9613980177360459,23,0.08898981664275837,5.93506147544627,False,False,False,False,1520,11.603053435114504,-0.030799784025453733,0.981360251837995,-2.0263015806219563e-05,0.5401315789473684,29.83628040870888,0.9513157894736842,25,0.5597166867000769,4.379472854711464,False,False,False,False,False,False,False,2.4898940038686193
f20b_pair_0092,247,pair(쌍),vortex_indicator >= q80 & bb_position_20 >= q80,vortex_indicator|bb_position_20,long(롱),3521,6.144851657940663,1.08157441872439,1.2487795298128643,0.00030717819333268674,0.5595001420051122,21.89285602924165,0.8966202783300199,19,0.960645969230245,2.0860842771126316,True,False,False,False,1088,5.945355191256831,0.1494605484881374,1.0979723269916186,0.00013737182765453804,0.5091911764705882,30.50170678309877,0.9503676470588235,18,0.5415051736856039,3.235172627832016,True,False,False,False,851,6.4961832061068705,0.1235077425827797,1.1416375207612999,0.00014513248247095147,0.5499412455934195,13.189166624682326,0.927144535840188,17,0.2869400726447168,1.5861899105255448,True,False,False,False,False,False,False,2.4567502298831516
f20b_pair_0587,531,pair(쌍),di_spread_14 >= q80 & ppo_hist_12_26_9 >= q80,di_spread_14|ppo_hist_12_26_9,long(롱),2758,4.81326352530541,0.6233318047581538,1.1470677974017582,0.00022600863116684327,0.5609137055837563,32.35697088852161,0.9303843364757071,19,0.81813323649069,3.3000234800834574,False,False,False,False,816,4.459016393442623,0.6112429196452825,1.4472501073228066,0.0007490722054476501,0.5208333333333334,30.87393597418904,0.9142156862745098,20,0.7098244058438455,3.113941341262775,False,False,False,False,641,4.893129770992366,0.1348560679378163,1.1641664916052978,0.00021038388133824695,0.5507020280811232,16.231943791507895,0.9188767550702028,20,0.311732238064016,1.8857002118024515,False,False,False,False,False,False,False,2.4565352995569714
f20b_pair_0500,163,pair(쌍),rsi_14 >= q80 & ema9_ema20_diff >= q80,rsi_14|ema9_ema20_diff,long(롱),4373,7.631762652705061,1.429145763733939,1.2691034467638587,0.0003268112882995516,0.5748913789160759,28.97503359569732,0.8765149782757832,21,0.933673993998095,2.787230079112762,True,False,False,False,1706,9.3224043715847,0.007142498103082526,1.0030094834687293,4.186692909192571e-06,0.5093786635404455,40.01636470427271,0.9449003516998827,22,0.408515279204457,4.291505011315848,True,False,False,False,1525,11.641221374045802,-0.0767446690587531,0.9531054060252316,-5.0324373153280724e-05,0.5442622950819672,27.08594362559036,0.9449180327868852,32,0.25175329648621075,4.2580879282863044,False,False,False,False,False,False,False,2.4298153876027895
f20b_pair_0527,164,pair(쌍),rsi_14_minus_50 >= q80 & ema9_ema20_diff >= q80,rsi_14_minus_50|ema9_ema20_diff,long(롱),4373,7.631762652705061,1.429145763733939,1.2691034467638587,0.0003268112882995516,0.5748913789160759,28.97503359569732,0.8765149782757832,21,0.933673993998095,2.787230079112762,True,False,False,False,1706,9.3224043715847,0.007142498103082526,1.0030094834687293,4.186692909192571e-06,0.5093786635404455,40.01636470427271,0.9449003516998827,22,0.408515279204457,4.291505011315848,True,False,False,False,1525,11.641221374045802,-0.0767446690587531,0.9531054060252316,-5.0324373153280724e-05,0.5442622950819672,27.08594362559036,0.9449180327868852,32,0.25175329648621075,4.2580879282863044,False,False,False,False,False,False,False,2.4298153876027895
f20b_pair_0080,88,pair(쌍),vortex_indicator >= q80 & ppo_hist_12_26_9 >= q70,vortex_indicator|ppo_hist_12_26_9,long(롱),4082,7.1239092495637,1.5783165704014372,1.298963089014211,0.00038665276099986216,0.5499755022048015,29.8622198079867,0.9071533561979422,20,0.9195020673371372,2.8811835162789268,True,False,False,False,1273,6.956284153005464,0.08876126875298518,1.0443420714450014,6.972605557972128e-05,0.5051060487038491,36.76205549553254,0.9442262372348782,21,0.42908140332348466,3.935849689090881,True,False,False,False,929,7.091603053435114,0.16296247166683767,1.1476939361239538,0.00017541708467905023,0.5543595263724435,17.54072826150137,0.9257265877287406,27,0.22005389117215107,2.0477785715386254,True,False,False,False,False,False,False,2.416161278013974
f20b_pair_0125,235,pair(쌍),roc_12 >= q80 & di_spread_14 >= q80,roc_12|di_spread_14,long(롱),3744,6.534031413612565,1.3067036803052656,1.2596982257939966,0.00034901273512426967,0.5715811965811965,28.467382856952216,0.8886217948717948,19,0.9480346720665074,2.7401533780606027,True,False,False,False,1094,5.978142076502732,0.6009000252353442,1.3405536807986413,0.0005492687616410825,0.5228519195612431,35.638880134602715,0.9186471663619744,22,0.7015528733466183,3.5413036049178612,True,False,False,False,868,6.625954198473282,0.014120260917954264,1.0127261275854842,1.6267581702712287e-05,0.5449308755760369,22.710894734905295,0.9585253456221198,26,0.13354910033385425,2.685965720077507,True,False,False,False,False,False,False,2.4040839140964785
f20b_pair_0589,181,pair(쌍),di_spread_14 >= q80 & ema20_ema50_spread_zscore_50 >= q70,di_spread_14|ema20_ema50_spread_zscore_50,long(롱),4413,7.701570680628272,1.2012165653738756,1.2154649616697462,0.0002721995389471732,0.554498073872649,22.10355432451697,0.9061862678450034,24,0.8926648784072666,2.1587075768638053,True,False,False,False,1343,7.33879781420765,0.012769835088730974,1.0066900933292604,9.50844012563736e-06,0.5241995532390171,30.524442787750395,0.960536113179449,21,0.4606381374348421,3.3240533211954824,True,False,False,False,1126,8.595419847328245,-0.016638972976387514,0.9867231579767648,-1.4777063034091931e-05,0.5408525754884547,22.432996725083466,0.9298401420959147,20,0.38527540274420513,3.544992226228234,True,False,False,False,False,False,False,2.401942789815304
f20b_single_0004,20,single(단일),rsi_50 >= q80,rsi_50,long(롱),5845,10.200698080279231,1.8704273298735314,1.2684962936291602,0.00032000467576963755,0.5806672369546622,28.95864533618513,0.8821214713430282,49,0.8807486567305474,2.8323039614074723,False,False,False,False,2059,11.251366120218579,-0.17362864858618124,0.9326344756858925,-8.432668702582868e-05,0.5114133074307916,43.81036009511764,0.9660029140359397,22,0.3753167943926166,5.85566413753017,False,False,False,False,1941,14.816793893129772,-0.2073955297807159,0.896155911602605,-0.00010684983502355276,0.5713549716640907,34.695293504233206,0.9459041731066461,35,0.6193529582990323,5.200078830598422,False,False,False,False,False,False,False,2.398488921785146
f20b_pair_0323,306,pair(쌍),di_spread_14 >= q70 & ema9_ema20_diff >= q90,di_spread_14|ema9_ema20_diff,long(롱),2803,4.891797556719022,1.1480710750517518,1.3140824593504474,0.0004095865412243139,0.5758116303960042,29.621743250046496,0.8704958972529433,32,0.9434796720805896,2.8439308853131804,False,False,False,False,1384,7.562841530054645,0.47629456789845925,1.2094477945876485,0.0003441434739150717,0.5057803468208093,41.862902363166455,0.9458092485549133,17,0.6420554194035388,4.26825556214094,True,False,False,False,1382,10.549618320610687,-0.019124001958809048,0.9882508257077994,-1.3837917481048515e-05,0.5607814761215629,27.914293344600328,0.9536903039073806,28,0.19930970599358822,4.241737022728408,False,False,False,False,False,False,False,2.384523184105367
f20b_pair_0221,420,pair(쌍),roc_12 >= q70 & close_ema20_ratio >= q90,roc_12|close_ema20_ratio,long(롱),2822,4.924956369982548,1.0504439343297292,1.2395237487930653,0.00037223385341237747,0.5623671155209071,33.22529662170304,0.8961729270021261,21,0.944116291029337,3.2462019999650167,False,False,False,False,942,5.147540983606557,0.7079952540868825,1.3952446056003414,0.0007515873185635695,0.5191082802547771,37.21052953413279,0.8556263269639066,21,0.7615747726726683,3.6157538500441655,True,False,False,False,678,5.175572519083969,0.13839487151234942,1.155467673330961,0.00020412222936924693,0.56047197640118,15.04964191362108,0.9218289085545722,22,0.4186771901677403,1.703648627970702,True,False,False,False,False,False,False,2.3841914483377717
f20b_pair_0661,189,pair(쌍),close_ema20_ratio >= q80 & ema20_ema50_spread_zscore_50 >= q70,close_ema20_ratio|ema20_ema50_spread_zscore_50,long(롱),4108,7.169284467713787,1.4439034966074447,1.2654362032923856,0.00035148575866782974,0.561587147030185,30.626404433911038,0.8897273612463485,27,0.9534932946222096,2.9512276717257735,True,False,False,False,1301,7.109289617486339,-0.08907905329518032,0.95738109420374,-6.846967970421239e-05,0.5057647963105304,33.04879803648315,0.9761721752498078,17,0.2557925142018431,4.70036010401803,True,False,False,False,1047,7.99236641221374,0.14194217496144707,1.115975450609732,0.0001355703676804652,0.5692454632282713,23.117278082813176,0.9159503342884432,21,0.1809358698829428,2.6344965919589267,True,False,False,False,False,False,False,2.3712340677905255
f20b_pair_0458,521,pair(쌍),ppo_hist_12_26_9 >= q70 & close_ema20_ratio >= q90,ppo_hist_12_26_9|close_ema20_ratio,long(롱),2451,4.277486910994765,0.817601430691458,1.206355444836865,0.0003335787150923941,0.5569155446756426,35.57187964224114,0.9077927376580988,21,0.9136245647387836,3.6458885374204204,False,False,False,False,847,4.628415300546448,0.6792018432776665,1.4113627659104921,0.0008018911963136559,0.5147579693034239,36.80377294709671,0.8630460448642266,20,0.7451748937483353,3.6520548696472863,False,False,False,False,613,4.679389312977099,0.1953074185682141,1.253202575256816,0.0003186091656903982,0.5709624796084829,13.4600551161013,0.8972267536704731,21,0.6528622012083317,1.4434904099942658,False,False,False,False,False,False,False,2.370402644228888
f20b_pair_0644,359,pair(쌍),ema9_ema20_diff >= q80 & close_ema20_ratio >= q90,ema9_ema20_diff|close_ema20_ratio,long(롱),2504,4.369982547993019,1.039647183357324,1.2828619347767272,0.00041519456204365974,0.5742811501597445,28.16691263279315,0.869408945686901,17,0.9584718339574421,2.811185486570604,False,False,False,False,889,4.85792349726776,0.7599716576918194,1.4665388981118828,0.0008548612572461411,0.5163104611923509,34.60836271007566,0.8638920134983127,19,0.7583082727027366,3.3534948058560823,False,False,False,False,652,4.977099236641221,0.07908329046086007,1.092278292403685,0.00012129339027739275,0.5521472392638037,15.963324364149,0.9447852760736196,21,0.24276333423668106,1.9206833167114357,False,False,False,False,False,False,False,2.3529566496704173
f20b_pair_0354,168,pair(쌍),vix_zscore_20 <= q30 & ema20_ema50_spread_zscore_50 >= q70,vix_zscore_20|ema20_ema50_spread_zscore_50,long(롱),4053,7.0732984293193715,1.3189111083631302,1.256743346379728,0.0003254160148934444,0.5558845299777943,25.901773458241784,0.8968665186281767,25,0.922548777120881,2.5002486563125976,True,False,False,False,1331,7.273224043715847,-0.03523780133218021,0.98109001080963,-2.6474681692096327e-05,0.5251690458302029,33.483638670594075,0.994740796393689,19,0.36250729191677195,4.692323938669205,True,False,False,False,1070,8.16793893129771,0.08499449788722273,1.0635842401982418,7.943411017497452e-05,0.5570093457943925,21.00540330738696,0.8943925233644859,31,0.5453699155288241,2.275808384165623,True,False,False,False,False,False,False,2.3480306745522834
f20b_pair_0509,117,pair(쌍),rsi_14 >= q80 & close_ema50_ratio >= q80,rsi_14|close_ema50_ratio,long(롱),4597,8.022687609075044,1.5396009176994871,1.263924701943131,0.0003349142740264275,0.5829889058081358,29.76647815030705,0.8751359582336307,28,0.9528115524572367,2.859731446658517,True,False,False,False,1462,7.9890710382513666,0.04094569056458071,1.0188636205783246,2.8006628293146858e-05,0.5013679890560876,35.260464592479,0.9637482900136799,18,0.36445232881546497,3.8362978314979346,True,False,False,False,1314,10.030534351145038,-0.049304221293717185,0.9664479759720723,-3.7522238427486444e-05,0.5525114155251142,25.59917818581221,0.9474885844748858,31,0.176682850299298,3.9766098460887034,False,False,False,False,False,False,False,2.3477701666636004
f20b_pair_0536,118,pair(쌍),rsi_14_minus_50 >= q80 & close_ema50_ratio >= q80,rsi_14_minus_50|close_ema50_ratio,long(롱),4597,8.022687609075044,1.5396009176994871,1.263924701943131,0.0003349142740264275,0.5829889058081358,29.76647815030705,0.8751359582336307,28,0.9528115524572367,2.859731446658517,True,False,False,False,1462,7.9890710382513666,0.04094569056458071,1.0188636205783246,2.8006628293146858e-05,0.5013679890560876,35.260464592479,0.9637482900136799,18,0.36445232881546497,3.8362978314979346,True,False,False,False,1314,10.030534351145038,-0.049304221293717185,0.9664479759720723,-3.7522238427486444e-05,0.5525114155251142,25.59917818581221,0.9474885844748858,31,0.176682850299298,3.9766098460887034,False,False,False,False,False,False,False,2.3477701666636004
f20b_pair_0510,321,pair(쌍),rsi_14 >= q80 & ema20_ema50_spread_zscore_50 >= q70,rsi_14|ema20_ema50_spread_zscore_50,long(롱),4383,7.649214659685864,1.2591867643653947,1.2366096797949113,0.00028728878949700994,0.5605749486652978,31.826887956699636,0.892539356605065,29,0.9020060413621347,3.110123947631826,True,False,False,False,1528,8.349726775956285,-0.11655519560061872,0.9437973897735001,-7.627957827265623e-05,0.518979057591623,37.281153327693964,0.9784031413612565,16,0.2622801874430467,5.128471967145841,True,False,False,False,1259,9.610687022900763,0.045621728029346664,1.0346286397225375,3.623647976913953e-05,0.5472597299444003,22.467342413034032,0.9459888800635425,20,0.009979851524070965,2.700623984284897,True,False,False,False,False,False,False,2.3392768980012546
f20b_pair_0537,322,pair(쌍),rsi_14_minus_50 >= q80 & ema20_ema50_spread_zscore_50 >= q70,rsi_14_minus_50|ema20_ema50_spread_zscore_50,long(롱),4383,7.649214659685864,1.2591867643653947,1.2366096797949113,0.00028728878949700994,0.5605749486652978,31.826887956699636,0.892539356605065,29,0.9020060413621347,3.110123947631826,True,False,False,False,1528,8.349726775956285,-0.11655519560061872,0.9437973897735001,-7.627957827265623e-05,0.518979057591623,37.281153327693964,0.9784031413612565,16,0.2622801874430467,5.128471967145841,True,False,False,False,1259,9.610687022900763,0.045621728029346664,1.0346286397225375,3.623647976913953e-05,0.5472597299444003,22.467342413034032,0.9459888800635425,20,0.009979851524070965,2.700623984284897,True,False,False,False,False,False,False,2.3392768980012546
f20b_pair_0212,234,pair(쌍),roc_12 >= q70 & ppo_hist_12_26_9 >= q80,roc_12|ppo_hist_12_26_9,long(롱),4732,8.258289703315882,1.6514504604380804,1.2385886602396166,0.00034899629341464085,0.544167371090448,37.64714531098177,0.908284023668639,25,0.8800316929856832,3.708133749785699,True,False,False,False,1486,8.120218579234972,0.2618654808950336,1.0914946205345093,0.00017622172334793646,0.5080753701211306,48.55467010021298,0.968371467025572,21,0.5664830753876692,5.0405694759910995,True,False,False,False,1120,8.549618320610687,0.18045372372993745,1.1174276524385232,0.00016111939618744417,0.53125,20.3497948373936,0.9357142857142857,25,0.5318664354758977,2.207997190127373,True,False,False,False,False,False,False,2.3375048684383044
f20b_pair_0096,284,pair(쌍),vortex_indicator >= q80 & ppo_hist_12_26_9 >= q80,vortex_indicator|ppo_hist_12_26_9,long(롱),3139,5.478184991273997,1.2557000023235168,1.2884125093773062,0.00040003185801959756,0.5504937878305193,30.81514893010615,0.9025167250716789,27,0.914552434724203,2.9818925689783264,True,False,False,False,989,5.404371584699454,0.17400811781997327,1.1058116150638304,0.00017594349627904276,0.5045500505561172,31.15014398454966,0.9393326592517695,24,0.5603776086959462,3.2826383636731715,True,False,False,False,725,5.534351145038168,0.17487608281146108,1.1933924035112906,0.00024120839008477392,0.5475862068965517,15.362422634660877,0.9282758620689655,22,0.38927931608544325,1.7320945074030274,True,False,False,False,False,False,False,2.318076781306382
f20b_pair_0156,453,pair(쌍),rsi_50 >= q80 & vix_zscore_20 <= q30,rsi_50|vix_zscore_20,long(롱),2651,4.62652705061082,0.9675308830090136,1.2772845294677397,0.0003649682697129436,0.5797812146359864,35.1740128622095,0.8487363259147491,41,0.7611177826434034,3.542881955837022,False,False,False,False,988,5.398907103825136,0.10492530739781214,1.085162845126032,0.00010619970384393941,0.5080971659919028,27.455797979473072,0.9210526315789473,16,0.4920237777236946,2.946061359619155,True,False,False,False,913,6.969465648854962,0.10239043696130985,1.1121604476735538,0.00011214724749321999,0.588170865279299,15.22157336486012,0.882803943044907,29,0.11701521806192397,1.8606820388915777,True,False,False,False,False,False,False,2.302090895908781
f20b_pair_0079,17,pair(쌍),vortex_indicator >= q80 & bb_position_20 >= q70,vortex_indicator|bb_position_20,long(롱),4897,8.546247818499127,1.7028200153177266,1.2939882022264912,0.00034772718303404667,0.5562589340412497,25.944608373918687,0.8807433122319788,20,0.9430074148222717,2.469447890112991,True,False,False,False,1540,8.415300546448087,0.0211033229368226,1.0096635803435399,1.3703456452482207e-05,0.4922077922077922,42.17743056096661,0.95,19,0.31650040025403003,4.547986085810577,True,False,False,False,1253,9.564885496183207,0.0418434769106477,1.0321637077307753,3.3394634405943894e-05,0.5403032721468476,22.296358717015618,0.945730247406225,29,0.05826190927007253,2.6629147699974425,True,False,False,False,False,False,False,2.30070814886529
f20b_pair_0057,342,pair(쌍),vortex_indicator >= q70 & ema20_ema50_spread_zscore_50 >= q70,vortex_indicator|ema20_ema50_spread_zscore_50,long(롱),5554,9.69284467713787,1.4705114261947574,1.2158447956011862,0.0002647661912486059,0.5500540151242348,39.5550727791624,0.9074540871444005,32,0.9198496907572835,3.8920068584898493,True,False,False,False,1902,10.39344262295082,-0.4311002992294539,0.8447723964042889,-0.00022665630874314086,0.5052576235541535,42.86250079707564,0.9968454258675079,21,0.25315119746441667,5.7878705465818925,False,False,False,False,1505,11.488549618320612,0.017188993886389753,1.0102732458623793,1.142125839627226e-05,0.5488372093023256,25.740721113655763,0.9508305647840531,29,0.043980616542685216,3.175872926975063,False,False,False,False,False,False,False,2.2994927719521954
f20b_pair_0100,141,pair(쌍),vortex_indicator >= q80 & ema9_ema20_diff >= q70,vortex_indicator|ema9_ema20_diff,long(롱),5117,8.93019197207679,1.5412302059826384,1.2484724156328426,0.0003011980078136874,0.5526675786593708,30.29642110800652,0.8893883134649209,32,0.9504111828638317,2.927945611754721,True,False,False,False,1771,9.6775956284153,-0.11519885305375671,0.9550377656485718,-6.504734785644083e-05,0.48955392433653305,43.8111871205751,0.9582156973461321,21,0.12242130771092834,5.829707304569066,True,False,False,False,1434,10.946564885496183,-0.03875559750444065,0.9754308872742443,-2.702621862234355e-05,0.5397489539748954,29.79373810309064,0.9476987447698745,23,0.5117084972754383,4.332510466594057,False,False,False,False,False,False,False,2.2994069182169077
f20b_pair_0508,484,pair(쌍),rsi_14 >= q80 & ppo_hist_12_26_9 >= q80,rsi_14|ppo_hist_12_26_9,long(롱),2711,4.731239092495637,0.808922915780807,1.2040800463882977,0.0002983854355517547,0.566949465142014,28.42295422586035,0.9099963113242346,19,0.8733020455470457,2.8605200004924938,False,False,False,False,862,4.7103825136612025,0.06884602700334153,1.0479927079649771,7.986778074633588e-05,0.4965197215777262,23.665704762494354,0.9408352668213457,17,0.5393834439389912,2.6311509398317656,False,False,False,False,668,5.099236641221374,0.16903009821024323,1.1996732298287982,0.00025303906917701084,0.5494011976047904,15.535243879415162,0.9206586826347305,26,0.5852612124738403,1.6546166345995177,True,False,False,False,False,False,False,2.297432356717011
f20b_pair_0535,485,pair(쌍),rsi_14_minus_50 >= q80 & ppo_hist_12_26_9 >= q80,rsi_14_minus_50|ppo_hist_12_26_9,long(롱),2711,4.731239092495637,0.808922915780807,1.2040800463882977,0.0002983854355517547,0.566949465142014,28.42295422586035,0.9099963113242346,19,0.8733020455470457,2.8605200004924938,False,False,False,False,862,4.7103825136612025,0.06884602700334153,1.0479927079649771,7.986778074633588e-05,0.4965197215777262,23.665704762494354,0.9408352668213457,17,0.5393834439389912,2.6311509398317656,False,False,False,False,668,5.099236641221374,0.16903009821024323,1.1996732298287982,0.00025303906917701084,0.5494011976047904,15.535243879415162,0.9206586826347305,26,0.5852612124738403,1.6546166345995177,True,False,False,False,False,False,False,2.297432356717011
f20b_pair_0140,466,pair(쌍),roc_12 >= q80 & ema9_ema20_diff >= q90,roc_12|ema9_ema20_diff,long(롱),2351,4.102966841186737,0.875992310468456,1.2718339051395173,0.00037260413035663804,0.5720969800085071,31.944392946522584,0.8689919183326245,29,0.9367989634476193,3.2574158035434047,False,False,False,False,1105,6.038251366120218,0.50240268711275,1.2632941218857572,0.0004546630652604073,0.5104072398190045,36.675417509360756,0.9366515837104072,18,0.6809564927261204,3.700957480936126,True,False,False,False,944,7.206106870229007,0.03977453828426668,1.032698205877231,4.213404479265538e-05,0.5497881355932204,22.491433006381335,0.9523305084745762,29,8.575241417117635e-06,2.71133906765444,True,False,False,False,False,False,False,2.286632390533452
f20b_pair_0074,23,pair(쌍),vortex_indicator >= q80 & roc_12 >= q70,vortex_indicator|roc_12,long(롱),5109,8.916230366492147,1.8781806767475437,1.3005328491909696,0.0003676219762668905,0.556273243296144,30.71699803506165,0.8853004501859464,24,0.9232199894310796,2.9543695862503703,True,False,False,False,1577,8.617486338797814,0.028756359263627518,1.0121380780769946,1.8234850515933745e-05,0.507292327203551,42.95404786479019,0.9403931515535827,22,0.3419881361778342,4.6086180043596086,True,False,False,False,1174,8.961832061068701,0.016059869334229877,1.0115557316615464,1.3679616127964121e-05,0.540885860306644,25.367759347758312,0.9505962521294719,23,0.26191825785633255,2.8909031663679707,True,False,False,False,False,False,False,2.283587550459993
f20b_pair_0606,463,pair(쌍),roc_12 >= q90 & rsi_14_minus_50 >= q70,roc_12|rsi_14_minus_50,long(롱),2595,4.528795811518324,0.8899855250852524,1.227189477648212,0.00034296166669951924,0.558766859344894,30.98500907841536,0.9009633911368016,21,0.9425279338625749,3.1104429624871672,False,False,False,False,868,4.743169398907104,0.535803880515252,1.3353724867253356,0.0006172855766304746,0.5138248847926268,30.961821456019734,0.9216589861751152,19,0.731382655442208,3.115486371287693,False,False,False,False,658,5.022900763358779,0.09086415861945142,1.1034086902123916,0.00013809142647333044,0.5364741641337386,18.87216102357915,0.939209726443769,20,0.11963899134771047,2.2543185880449452,True,False,False,False,False,False,False,2.2808750114091625
f20b_pair_0607,464,pair(쌍),roc_12 >= q90 & rsi_14 >= q70,roc_12|rsi_14,long(롱),2595,4.528795811518324,0.8899855250852524,1.227189477648212,0.00034296166669951924,0.558766859344894,30.98500907841536,0.9009633911368016,21,0.9425279338625749,3.1104429624871672,False,False,False,False,868,4.743169398907104,0.535803880515252,1.3353724867253356,0.0006172855766304746,0.5138248847926268,30.961821456019734,0.9216589861751152,19,0.731382655442208,3.115486371287693,False,False,False,False,658,5.022900763358779,0.09086415861945142,1.1034086902123916,0.00013809142647333044,0.5364741641337386,18.87216102357915,0.939209726443769,20,0.11963899134771047,2.2543185880449452,True,False,False,False,False,False,False,2.2808750114091625
f20b_pair_0075,26,pair(쌍),vortex_indicator >= q80 & close_ema20_ratio >= q70,vortex_indicator|close_ema20_ratio,long(롱),5015,8.7521815008726,1.771142007493534,1.2903685532703346,0.00035316889481426403,0.5551345962113658,28.936185702800653,0.8775672981056829,20,0.9340936657095121,2.7729974282231753,True,False,False,False,1568,8.568306010928962,-0.03004578759386123,0.9873042785367545,-1.916185433281966e-05,0.49489795918367346,46.321370741150844,0.9464285714285714,21,0.2807766956824488,5.988028278932462,True,False,False,False,1223,9.335877862595419,0.12777868930379344,1.0969045546342866,0.00010447971324921785,0.5543744889615699,19.503337183903678,0.9394930498773508,19,0.0623721990069725,2.3465858239648947,True,False,False,False,False,False,False,2.269834706725014
f20b_pair_0076,21,pair(쌍),vortex_indicator >= q80 & di_spread_14 >= q70,vortex_indicator|di_spread_14,long(롱),5027,8.773123909249565,1.7397783685596575,1.2904765714347637,0.00034608680496511985,0.5603739805052715,26.990522176231522,0.8800477421921623,32,0.953041459188573,2.5709667592573853,True,False,False,False,1607,8.781420765027322,-0.004366644630227817,0.9980719404776498,-2.71726486012932e-06,0.4891101431238332,42.50728747591709,0.9489732420659615,19,0.22553027755226576,5.627242111384048,True,False,False,False,1328,10.13740458015267,-0.01551466177654795,0.9892067598632616,-1.1682727241376468e-05,0.545933734939759,25.730996916830495,0.9503012048192772,23,0.5408356671689614,3.826496261709328,False,False,False,False,False,False,False,2.2614244564541086
f20b_pair_0796,471,pair(쌍),trix_15 >= q80 & ema20_ema50_spread_zscore_50 >= q80,trix_15|ema20_ema50_spread_zscore_50,long(롱),3178,5.546247818499127,1.004275181924089,1.2384839662438152,0.00031600855315421303,0.5626179987413468,37.653115507496906,0.8964757709251101,25,0.8685366935480227,3.7086421524474726,True,False,False,False,1096,5.9890710382513666,-0.04496757004710588,0.9742382919336032,-4.102880478750536e-05,0.5045620437956204,28.980033601975176,0.916970802919708,32,0.32737329810445476,4.22620309139758,True,False,False,False,892,6.809160305343512,0.1309634496694257,1.131543935989661,0.00014682001084016333,0.5863228699551569,15.498694155080505,0.922645739910314,20,0.07420722566553184,1.9158947789233718,True,False,False,False,False,False,False,2.2518102075998505
f20b_pair_0089,83,pair(쌍),vortex_indicator >= q80 & rsi_14_minus_50 >= q70,vortex_indicator|rsi_14_minus_50,long(롱),5094,8.890052356020943,1.5771492696025717,1.260868513120022,0.0003096092009427899,0.558303886925795,28.49900878956856,0.883784844915587,31,0.9478753373478561,2.740625900802324,True,False,False,False,1686,9.21311475409836,-0.07713587024137847,0.9680636914645374,-4.575081271730633e-05,0.4887307236061684,44.88145249784294,0.9525504151838672,20,0.19730510357187794,5.8939737942774215,True,False,False,False,1373,10.48091603053435,0.006798897430760703,1.004712430523824,4.951855375645086e-06,0.5455207574654042,26.185435835775074,0.9468317552804079,22,0.3764226629447661,2.9709630629200694,False,False,False,False,False,False,False,2.2446628587371174
