stage_num,stage_id,candidate_id,split,attempt_name,report_path,telemetry_path,summary_path,max_hold_bars,atr_sltp_enabled,atr_stop_multiplier,atr_take_profit_multiplier,signal_count,expected_signal_count,signal_count_diff,long_count,short_count,flat_count,order_attempt_count,order_fill_count,trade_count,deal_count,deal_in_count,deal_out_count,order_fill_rate,order_attempt_to_signal_ratio,trade_to_signal_ratio,deal_to_order_fill_ratio,deal_minus_order_fill,deal_count_equals_2x_trade,order_fill_equals_deal_count,net_profit,gross_profit,gross_loss,deal_profit_sum,deal_commission_sum,deal_swap_sum,deal_cost_sum,net_reconciliation_error,profit_factor,expectancy,win_rate_percent,average_win,average_loss,payoff_ratio,recovery_factor,max_drawdown_amount,max_drawdown_percent,short_trade_count,long_trade_count,net_per_signal,net_per_order_fill,net_per_trade,swap_per_trade,dd_per_trade,report_metric_status,deal_table_encoding,runtime_summary_status,last_skip_reason,conversion_read,economics_read,claim_boundary
40,stage_frontier_40__short_pf_edge_non_score_source_pivot_after_regime_gate_negative,f40b_0001,validation_is,f66_f40_f40b_0001_validation_is,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f40_f40b_0001_validation_is.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f40_f40b_0001_validation_is_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f40_f40b_0001_validation_is_summary.csv,12,true,1,1,1329,1329,0,0,1329,51479,504,504,448,896,448,448,1.0,0.3792325056433409,0.3370955605718585,1.7777777777777777,392,true,false,142.98,1204.48,-1061.5,140.64000000000001,0.0,2.34,2.34,-2.842170943040401e-14,1.13,0.32,29.69,9.05624060150376,-3.36984126984127,2.687438332052458,1.61,88.87,12.67,448,0,0.1075846501128668,0.28369047619047616,0.3191517857142857,0.005223214285714285,0.02828125,completed,utf-16,completed,feature_csv_timestamp_not_found:2025.09.30 23:55:00,moderate_lifecycle_compression_20_to_50pct,positive_net_per_signal_but_pf_or_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
40,stage_frontier_40__short_pf_edge_non_score_source_pivot_after_regime_gate_negative,f40b_0001,oos,f66_f40_f40b_0001_oos,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f40_f40b_0001_oos.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f40_f40b_0001_oos_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f40_f40b_0001_oos_summary.csv,12,true,1,1,1046,1046,0,0,1046,36291,366,366,318,636,318,318,1.0,0.34990439770554493,0.30401529636711283,1.7377049180327868,270,true,false,143.41,999.39,-855.98,141.97,0.0,1.44,1.44,0.0,1.17,0.45,30.5,10.302989690721649,-3.873212669683258,2.660062994052997,1.61,88.97,14.2,318,0,0.13710325047801147,0.3918306010928962,0.4509748427672956,0.004528301886792453,0.04465408805031446,completed,utf-16,completed,feature_csv_timestamp_not_found:2026.04.13 23:55:00,moderate_lifecycle_compression_20_to_50pct,positive_net_per_signal_but_pf_or_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
41,stage_frontier_41__short_pf_edge_exit_shape_source_pivot_after_f40_raw_pocket_scout,f40b_0013_initial_exit_family_hold04_s18_t86,validation_is,f66_f41_f40b_0013_initial_exit_family_hold04_s18_t8_66093ce3,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f41_f40b_0013_initial_exit_family_hold04_s18_t8_66093ce3.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f41_f40b_0013_initial_exit_family_hold04_s18_t8_66093ce3_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f41_f40b_0013_initial_exit_family_hold04_s18_t8_66093ce3_summary.csv,4,true,1,1,1360,1360,0,0,1360,51448,785,785,640,1280,640,640,1.0,0.5772058823529411,0.47058823529411764,1.6305732484076434,495,true,false,42.5,1016.9,-974.4,42.50000000000002,0.0,0.0,0.0,-2.1316282072803006e-14,1.04,0.07,23.59,6.734437086092715,-1.992638036809816,3.3796590056438194,0.49,86.91,14.65,640,0,0.03125,0.054140127388535034,0.06640625,0.0,0.022890625,completed,utf-16,completed,feature_csv_timestamp_not_found:2025.09.30 23:55:00,moderate_lifecycle_compression_20_to_50pct,positive_net_per_signal_but_pf_or_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
41,stage_frontier_41__short_pf_edge_exit_shape_source_pivot_after_f40_raw_pocket_scout,f40b_0013_initial_exit_family_hold04_s18_t86,oos,f66_f41_f40b_0013_initial_exit_family_hold04_s18_t86_oos,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f41_f40b_0013_initial_exit_family_hold04_s18_t86_oos.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f41_f40b_0013_initial_exit_family_hold04_s18_t86_oos_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f41_f40b_0013_initial_exit_family_hold04_s18_t86_oos_summary.csv,4,true,1,1,941,941,0,0,941,36396,539,539,433,866,433,433,1.0,0.5727948990435706,0.46014877789585545,1.6066790352504638,327,true,false,73.03,818.16,-745.13,72.85000000000001,0.0,0.18,0.18,-1.4210854715202004e-14,1.1,0.17,26.56,7.114434782608695,-2.3431761006289307,3.0362356379015276,1.07,68.37,10.75,433,0,0.07760892667375133,0.13549165120593692,0.16866050808314087,0.0004157043879907621,0.024826789838337183,completed,utf-16,completed,feature_csv_timestamp_not_found:2026.04.13 23:55:00,moderate_lifecycle_compression_20_to_50pct,positive_net_per_signal_but_pf_or_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
42,stage_frontier_42__short_pf_edge_timing_source_pivot_after_f41_exit_shape_negative,f40b_0010_session_morning_5_120_session_morning_5_120_hold12_s18_t86,validation_is,f66_f42_f40b_0010_session_morning_5_120_session_mor_3b94bd0c,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f42_f40b_0010_session_morning_5_120_session_mor_3b94bd0c.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f42_f40b_0010_session_morning_5_120_session_mor_3b94bd0c_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f42_f40b_0010_session_morning_5_120_session_mor_3b94bd0c_summary.csv,12,true,1,1,1470,1470,0,0,1470,51338,938,938,854,1708,854,854,1.0,0.638095238095238,0.580952380952381,1.8208955223880596,770,true,false,40.26,1448.13,-1407.87,33.78000000000003,0.0,6.48,6.48,-3.552713678800501e-14,1.03,0.05,16.98,9.987103448275862,-1.985712270803949,5.029481660116053,0.39,102.01,17.88,854,0,0.027387755102040817,0.04292110874200426,0.04714285714285714,0.007587822014051523,0.020936768149882903,completed,utf-16,completed,feature_csv_timestamp_not_found:2025.09.30 23:55:00,loose_lifecycle_compression_gte50pct,positive_net_per_signal_but_pf_or_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
42,stage_frontier_42__short_pf_edge_timing_source_pivot_after_f41_exit_shape_negative,f40b_0010_session_morning_5_120_session_morning_5_120_hold12_s18_t86,oos,f66_f42_f40b_0010_session_morning_5_120_session_mor_5d171f61,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f42_f40b_0010_session_morning_5_120_session_mor_5d171f61.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f42_f40b_0010_session_morning_5_120_session_mor_5d171f61_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f42_f40b_0010_session_morning_5_120_session_mor_5d171f61_summary.csv,12,true,1,1,1032,1032,0,0,1032,36305,637,637,574,1148,574,574,1.0,0.6172480620155039,0.5562015503875969,1.8021978021978022,511,true,false,-67.31,1033.55,-1100.86,-70.00999999999996,0.0,2.6999999999999997,2.6999999999999997,-4.263256414560601e-14,0.94,-0.12,16.38,10.995212765957445,-2.293458333333333,4.794162861453386,-0.54,125.69,22.51,574,0,-0.06522286821705427,-0.10566718995290424,-0.11726480836236934,0.00470383275261324,0.03921602787456446,completed,utf-16,completed,feature_csv_timestamp_not_found:2026.04.13 23:55:00,loose_lifecycle_compression_gte50pct,negative_net_per_signal_or_pf_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
43,stage_frontier_43__short_pf_edge_trade_shape_source_pivot_after_f42_timing_negative,f43s_0039_initial_hold08_s16_t82,validation_is,f66_f43_f43s_0039_initial_hold08_s16_t82_validation_is,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f43_f43s_0039_initial_hold08_s16_t82_validation_is.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f43_f43s_0039_initial_hold08_s16_t82_validation_is_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f43_f43s_0039_initial_hold08_s16_t82_validation_is_summary.csv,8,true,1,1,1393,1393,0,0,1393,51415,1173,1173,1091,2182,1091,1091,1.0,0.842067480258435,0.7832017229002154,1.8601875532821825,1009,true,false,-141.97,1371.77,-1513.74,-142.69000000000003,0.0,0.72,0.72,2.842170943040401e-14,0.91,-0.13,14.48,8.682088607594936,-1.622443729903537,5.351241739589411,-0.68,208.65,38.4,1091,0,-0.10191672648959081,-0.1210315430520034,-0.13012832263978003,0.0006599450045829514,0.035197066911090744,completed,utf-16,completed,feature_csv_timestamp_not_found:2025.09.30 23:55:00,loose_lifecycle_compression_gte50pct,negative_net_per_signal_or_pf_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
43,stage_frontier_43__short_pf_edge_trade_shape_source_pivot_after_f42_timing_negative,f43s_0039_initial_hold08_s16_t82,oos,f66_f43_f43s_0039_initial_hold08_s16_t82_oos,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f43_f43s_0039_initial_hold08_s16_t82_oos.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f43_f43s_0039_initial_hold08_s16_t82_oos_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f43_f43s_0039_initial_hold08_s16_t82_oos_summary.csv,8,true,1,1,1000,1000,0,0,1000,36337,828,828,744,1488,744,744,1.0,0.828,0.744,1.7971014492753623,660,true,false,153.93,1297.93,-1144.0,153.56999999999996,0.0,0.36,0.36,2.842170943040401e-14,1.13,0.21,18.28,9.543602941176472,-1.881578947368421,5.072124640065817,1.22,126.3,16.23,744,0,0.15393,0.18590579710144928,0.2068951612903226,0.0004838709677419355,0.02181451612903226,completed,utf-16,completed,feature_csv_timestamp_not_found:2026.04.13 23:55:00,loose_lifecycle_compression_gte50pct,positive_net_per_signal_but_pf_or_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
44,stage_frontier_44__short_pf_edge_label_model_pivot_after_f43_trade_shape_negative,f44b_0001,validation_is,f66_f44_f44b_0001_validation_is,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f44_f44b_0001_validation_is.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f44_f44b_0001_validation_is_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f44_f44b_0001_validation_is_summary.csv,12,true,1,1,984,984,0,0,984,51824,457,457,440,880,440,440,1.0,0.4644308943089431,0.44715447154471544,1.925601750547046,423,true,false,91.98,653.79,-561.81,91.08,0.0,0.9,0.9,0.0,1.16,0.21,18.86,7.876987951807228,-1.5736974789915965,5.0054016460995365,1.85,49.79,7.94,440,0,0.09347560975609756,0.2012691466083151,0.20904545454545456,0.0020454545454545456,0.018045454545454545,completed,utf-16,completed,feature_csv_timestamp_not_found:2025.09.30 23:55:00,moderate_lifecycle_compression_20_to_50pct,positive_net_per_signal_but_pf_or_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
44,stage_frontier_44__short_pf_edge_label_model_pivot_after_f43_trade_shape_negative,f44b_0001,oos,f66_f44_f44b_0001_oos,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f44_f44b_0001_oos.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f44_f44b_0001_oos_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f44_f44b_0001_oos_summary.csv,12,true,1,1,704,704,0,0,704,36633,342,342,328,656,328,328,1.0,0.48579545454545453,0.4659090909090909,1.9181286549707601,314,true,false,33.43,527.06,-493.63,32.35,0.0,1.08,1.08,0.0,1.07,0.1,17.68,9.087241379310344,-1.8282592592592593,4.97043366978059,0.57,58.87,10.81,328,0,0.047485795454545454,0.0977485380116959,0.10192073170731707,0.0032926829268292686,0.03295731707317073,completed,utf-16,completed,feature_csv_timestamp_not_found:2026.04.13 23:55:00,moderate_lifecycle_compression_20_to_50pct,positive_net_per_signal_but_pf_or_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
45,stage_frontier_45__short_pf_edge_event_utility_model_pivot_after_f44_label_model_memory,f45b_0001,validation_is,f66_f45_f45b_0001_validation_is,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f45_f45b_0001_validation_is.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f45_f45b_0001_validation_is_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f45_f45b_0001_validation_is_summary.csv,12,true,1,1,869,869,0,0,869,51939,366,366,344,688,344,344,1.0,0.42117376294591485,0.3958573072497123,1.8797814207650274,322,true,false,80.47,531.8,-451.33,79.93,0.0,0.54,0.54,-1.4210854715202004e-14,1.18,0.23,13.37,11.56086956521739,-1.514530201342282,7.633304080018572,0.84,96.3,14.88,344,0,0.09260069044879171,0.21986338797814206,0.23392441860465116,0.0015697674418604652,0.043255813953488376,completed,utf-16,completed,feature_csv_timestamp_not_found:2025.09.30 23:55:00,moderate_lifecycle_compression_20_to_50pct,positive_net_per_signal_but_pf_or_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
45,stage_frontier_45__short_pf_edge_event_utility_model_pivot_after_f44_label_model_memory,f45b_0001,oos,f66_f45_f45b_0001_oos,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f45_f45b_0001_oos.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f45_f45b_0001_oos_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f45_f45b_0001_oos_summary.csv,12,true,1,1,727,727,0,0,727,36610,336,336,318,636,318,318,1.0,0.4621733149931224,0.437414030261348,1.8928571428571428,300,true,false,-11.19,476.78,-487.97,-11.189999999999998,0.0,0.0,0.0,-1.7763568394002505e-15,0.98,-0.04,11.95,12.546842105263158,-1.74275,7.199450354476062,-0.12,93.12,16.08,318,0,-0.015392022008253094,-0.033303571428571425,-0.03518867924528302,0.0,0.05056603773584905,completed,utf-16,completed,feature_csv_timestamp_not_found:2026.04.13 23:55:00,moderate_lifecycle_compression_20_to_50pct,negative_net_per_signal_or_pf_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
46,stage_frontier_46__short_pf_edge_event_sequence_context_pivot_after_f45_event_classifier_memory,f46b_0001,validation_is,f66_f46_f46b_0001_validation_is,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f46_f46b_0001_validation_is.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f46_f46b_0001_validation_is_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f46_f46b_0001_validation_is_summary.csv,12,true,1,1,1351,1351,0,0,1351,51457,560,560,514,1028,514,514,1.0,0.41450777202072536,0.3804589193190229,1.8357142857142856,468,true,false,-131.12,966.54,-1097.66,-131.48,0.0,0.36,0.36,-2.842170943040401e-14,0.88,-0.26,17.12,10.98340909090909,-2.5766666666666667,4.262642596730565,-0.7,186.25,33.67,514,0,-0.09705403404885271,-0.23414285714285715,-0.25509727626459144,0.0007003891050583657,0.06550583657587548,completed,utf-16,completed,feature_csv_timestamp_not_found:2025.09.30 23:55:00,moderate_lifecycle_compression_20_to_50pct,negative_net_per_signal_or_pf_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
46,stage_frontier_46__short_pf_edge_event_sequence_context_pivot_after_f45_event_classifier_memory,f46b_0001,oos,f66_f46_f46b_0001_oos,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f46_f46b_0001_oos.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f46_f46b_0001_oos_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f46_f46b_0001_oos_summary.csv,12,true,1,1,1164,1164,0,0,1164,36173,441,441,400,800,400,400,1.0,0.3788659793814433,0.3436426116838488,1.8140589569160999,359,true,false,-153.92,832.55,-986.47,-154.1,0.0,0.18,0.18,0.0,0.84,-0.38,16.75,12.426119402985075,-2.9623723723723723,4.19465139456246,-0.8,191.4,36.6,400,0,-0.132233676975945,-0.3490249433106576,-0.3848,0.00045,0.0915,completed,utf-16,completed,feature_csv_timestamp_not_found:2026.04.13 23:55:00,moderate_lifecycle_compression_20_to_50pct,negative_net_per_signal_or_pf_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
47,stage_frontier_47__short_pf_edge_sequence_state_risk_budget_after_f46_sequence_context_memory,f47b_0001,validation_is,f66_f47_f47b_0001_validation_is,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f47_f47b_0001_validation_is.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f47_f47b_0001_validation_is_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f47_f47b_0001_validation_is_summary.csv,12,true,1,1,1019,1019,0,0,1019,51789,508,508,480,960,480,480,1.0,0.4985279685966634,0.47105004906771347,1.889763779527559,452,true,false,-17.46,743.42,-760.88,-17.459999999999983,0.0,0.0,0.0,-1.7763568394002505e-14,0.98,-0.04,19.17,8.080652173913043,-1.9610309278350515,4.1206143458604,-0.15,114.01,20.16,480,0,-0.017134445534838078,-0.03437007874015748,-0.036375000000000005,0.0,0.042,completed,utf-16,completed,feature_csv_timestamp_not_found:2025.09.30 23:55:00,moderate_lifecycle_compression_20_to_50pct,negative_net_per_signal_or_pf_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
47,stage_frontier_47__short_pf_edge_sequence_state_risk_budget_after_f46_sequence_context_memory,f47b_0001,oos,f66_f47_f47b_0001_oos,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f47_f47b_0001_oos.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f47_f47b_0001_oos_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f47_f47b_0001_oos_summary.csv,12,true,1,1,667,667,0,0,667,36670,335,335,311,622,311,311,1.0,0.5022488755622189,0.4662668665667166,1.8567164179104478,287,true,false,37.53,597.49,-559.96,36.99000000000001,0.0,0.54,0.54,-7.105427357601002e-15,1.07,0.12,21.22,9.052878787878788,-2.2855510204081635,3.9609173923678527,0.68,55.46,10.95,311,0,0.056266866566716645,0.11202985074626866,0.12067524115755628,0.0017363344051446947,0.03520900321543408,completed,utf-16,completed,feature_csv_timestamp_not_found:2026.04.13 23:55:00,moderate_lifecycle_compression_20_to_50pct,positive_net_per_signal_but_pf_or_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
