run_id,parent_run_id,trade_index,entry_time,exit_time,entry_date,exit_date,entry_month,entry_quarter,exit_month,entry_hour,exit_hour,entry_session,side,entry_price,exit_price,volume,commission,swap,profit_before_swap,net_profit_after_cost,balance_after,hold_minutes_calendar,hold_m5_calendar,win_after_cost,claim_boundary,closed_balance_peak,closed_balance_drawdown_amount,closed_balance_drawdown_percent,hold_bucket
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,718,2025-11-26T17:00:00,2025-11-26T17:30:00,2025-11-26,2025-11-26,2025-11,2025Q4,2025-11,17,17,cash_open_17_20,long,25112.08,25134.01,0.1,0.0,0.0,2.19,2.19,1269.36,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1269.36,0.0,0.0,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,719,2025-11-26T17:35:00,2025-11-26T18:05:00,2025-11-26,2025-11-26,2025-11,2025Q4,2025-11,17,18,cash_open_17_20,long,25165.83,25234.38,0.1,0.0,0.0,6.86,6.86,1276.22,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1276.22,0.0,0.0,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,720,2025-11-26T18:10:00,2025-11-26T18:40:00,2025-11-26,2025-11-26,2025-11,2025Q4,2025-11,18,18,cash_open_17_20,long,25242.08,25295.13,0.1,0.0,0.0,5.31,5.31,1281.53,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1281.53,0.0,0.0,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,721,2025-11-26T18:45:00,2025-11-26T19:15:00,2025-11-26,2025-11-26,2025-11,2025Q4,2025-11,18,19,cash_open_17_20,long,25308.33,25269.63,0.1,0.0,0.0,-3.87,-3.87,1277.66,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1281.53,3.869999999999891,0.3019827862008608,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,722,2025-11-26T20:15:00,2025-11-26T21:00:00,2025-11-26,2025-11-26,2025-11,2025Q4,2025-11,20,21,cash_open_17_20,long,25274.08,25260.01,0.1,0.0,0.0,-1.41,-1.41,1276.25,45,9,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1281.53,5.279999999999973,0.4120075222585482,002_7_to_12_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,723,2025-11-26T21:05:00,2025-11-26T21:40:00,2025-11-26,2025-11-26,2025-11,2025Q4,2025-11,21,21,late_after_20,long,25251.58,25266.38,0.1,0.0,0.0,1.48,1.48,1277.73,35,7,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1281.53,3.7999999999999545,0.2965205652618319,002_7_to_12_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,724,2025-12-01T17:10:00,2025-12-01T17:40:00,2025-12-01,2025-12-01,2025-12,2025Q4,2025-12,17,17,cash_open_17_20,long,25321.87,25301.85,0.1,0.0,0.0,-2.0,-2.0,1275.73,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1281.53,5.7999999999999545,0.4525840206627979,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,725,2025-12-01T17:45:00,2025-12-01T18:15:00,2025-12-01,2025-12-01,2025-12,2025Q4,2025-12,17,18,cash_open_17_20,long,25292.12,25304.35,0.1,0.0,0.0,1.22,1.22,1276.95,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1281.53,4.579999999999927,0.3573853128682066,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,726,2025-12-01T18:30:00,2025-12-01T19:00:00,2025-12-01,2025-12-01,2025-12,2025Q4,2025-12,18,19,cash_open_17_20,long,25338.5,25392.85,0.1,0.0,0.0,5.44,5.44,1282.39,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1282.39,0.0,0.0,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,727,2025-12-01T19:05:00,2025-12-01T19:45:00,2025-12-01,2025-12-01,2025-12,2025Q4,2025-12,19,19,cash_open_17_20,long,25413.37,25439.22,0.1,0.0,0.0,2.59,2.59,1284.98,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1284.98,0.0,0.0,002_7_to_12_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,728,2025-12-01T20:15:00,2025-12-01T21:05:00,2025-12-01,2025-12-01,2025-12,2025Q4,2025-12,20,21,cash_open_17_20,long,25433.87,25417.22,0.1,0.0,0.0,-1.67,-1.67,1283.31,50,10,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1284.98,1.6700000000000728,0.12996311226634444,002_7_to_12_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,729,2025-12-02T16:40:00,2025-12-02T17:10:00,2025-12-02,2025-12-02,2025-12,2025Q4,2025-12,16,17,premarket_before_17,long,25558.64,25598.74,0.1,0.0,0.0,4.01,4.01,1287.32,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,0.0,0.0,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,730,2025-12-02T17:15:00,2025-12-02T17:45:00,2025-12-02,2025-12-02,2025-12,2025Q4,2025-12,17,17,cash_open_17_20,long,25595.89,25582.99,0.1,0.0,0.0,-1.29,-1.29,1286.03,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,1.2899999999999636,0.10020818444520117,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,731,2025-12-02T17:50:00,2025-12-02T18:20:00,2025-12-02,2025-12-02,2025-12,2025Q4,2025-12,17,18,cash_open_17_20,long,25613.39,25490.12,0.1,0.0,0.0,-12.33,-12.33,1273.7,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,13.61999999999989,1.0580119939098198,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,732,2025-12-02T19:10:00,2025-12-02T19:40:00,2025-12-02,2025-12-02,2025-12,2025Q4,2025-12,19,19,cash_open_17_20,long,25479.14,25557.74,0.1,0.0,0.0,7.86,7.86,1281.56,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,5.759999999999991,0.4474411956623055,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,733,2025-12-02T19:45:00,2025-12-02T20:15:00,2025-12-02,2025-12-02,2025-12,2025Q4,2025-12,19,20,cash_open_17_20,long,25558.89,25512.24,0.1,0.0,0.0,-4.67,-4.67,1276.89,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,10.429999999999836,0.8102103595065592,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,734,2025-12-02T20:20:00,2025-12-02T21:00:00,2025-12-02,2025-12-02,2025-12,2025Q4,2025-12,20,21,cash_open_17_20,long,25525.89,25538.24,0.1,0.0,0.0,1.24,1.24,1278.13,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,9.189999999999827,0.7138862132181453,002_7_to_12_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,735,2025-12-02T21:05:00,2025-12-02T21:35:00,2025-12-02,2025-12-02,2025-12,2025Q4,2025-12,21,21,late_after_20,long,25556.89,25565.49,0.1,0.0,0.0,0.86,0.86,1278.99,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,8.329999999999927,0.6470807569213504,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,736,2025-12-03T17:10:00,2025-12-03T17:40:00,2025-12-03,2025-12-03,2025-12,2025Q4,2025-12,17,17,cash_open_17_20,long,25476.93,25533.03,0.1,0.0,0.0,5.61,5.61,1284.6,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,2.7200000000000273,0.2112916757294245,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,737,2025-12-03T17:45:00,2025-12-03T18:15:00,2025-12-03,2025-12-03,2025-12,2025Q4,2025-12,17,18,cash_open_17_20,long,25558.93,25502.78,0.1,0.0,0.0,-5.62,-5.62,1278.98,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,8.339999999999918,0.6478575645527078,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,738,2025-12-03T18:25:00,2025-12-03T19:00:00,2025-12-03,2025-12-03,2025-12,2025Q4,2025-12,18,19,cash_open_17_20,long,25514.8,25524.4,0.1,0.0,0.0,0.96,0.96,1279.94,35,7,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,7.379999999999882,0.5732840319423206,002_7_to_12_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,739,2025-12-04T17:40:00,2025-12-04T18:15:00,2025-12-04,2025-12-04,2025-12,2025Q4,2025-12,17,18,cash_open_17_20,long,25593.29,25514.89,0.1,0.0,0.0,-7.84,-7.84,1272.1,35,7,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,15.220000000000027,1.1823012149271375,002_7_to_12_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,740,2025-12-04T18:25:00,2025-12-04T18:55:00,2025-12-04,2025-12-04,2025-12,2025Q4,2025-12,18,18,cash_open_17_20,long,25557.79,25594.14,0.1,0.0,0.0,3.64,3.64,1275.74,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,11.579999999999927,0.8995432371127559,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,741,2025-12-05T17:00:00,2025-12-05T17:30:00,2025-12-05,2025-12-05,2025-12,2025Q4,2025-12,17,17,cash_open_17_20,long,25755.41,25801.76,0.1,0.0,0.0,4.64,4.64,1280.38,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,6.939999999999827,0.539104496162557,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,742,2025-12-05T17:35:00,2025-12-05T18:05:00,2025-12-05,2025-12-05,2025-12,2025Q4,2025-12,17,18,cash_open_17_20,long,25820.16,25705.51,0.1,0.0,0.0,-11.47,-11.47,1268.91,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,18.409999999999854,1.4301028493303807,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,743,2025-12-08T17:45:00,2025-12-08T18:15:00,2025-12-08,2025-12-08,2025-12,2025Q4,2025-12,17,18,cash_open_17_20,long,25689.8,25639.95,0.1,0.0,0.0,-4.99,-4.99,1263.92,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,23.399999999999864,1.8177298573781082,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,744,2025-12-08T18:45:00,2025-12-08T19:25:00,2025-12-08,2025-12-08,2025-12,2025Q4,2025-12,18,19,cash_open_17_20,long,25654.8,25620.45,0.1,0.0,0.0,-3.44,-3.44,1260.48,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,26.839999999999918,2.084951682565323,002_7_to_12_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,745,2025-12-08T20:05:00,2025-12-08T20:40:00,2025-12-08,2025-12-08,2025-12,2025Q4,2025-12,20,20,cash_open_17_20,long,25669.55,25637.95,0.1,0.0,0.0,-3.16,-3.16,1257.32,35,7,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,30.0,2.3304228940745113,002_7_to_12_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,746,2025-12-08T21:10:00,2025-12-08T21:45:00,2025-12-08,2025-12-08,2025-12,2025Q4,2025-12,21,21,late_after_20,long,25590.05,25607.95,0.1,0.0,0.0,1.79,1.79,1259.11,35,7,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,28.210000000000036,2.1913743280614018,002_7_to_12_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,747,2025-12-10T16:50:00,2025-12-10T17:20:00,2025-12-10,2025-12-10,2025-12,2025Q4,2025-12,16,17,premarket_before_17,long,25644.0,25652.9,0.1,0.0,0.0,0.89,0.89,1260.0,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,27.319999999999936,2.1222384488705166,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,748,2025-12-10T18:25:00,2025-12-10T19:05:00,2025-12-10,2025-12-10,2025-12,2025Q4,2025-12,18,19,cash_open_17_20,long,25649.0,25653.65,0.1,0.0,0.0,0.47,0.47,1260.47,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,26.84999999999991,2.0857284901966806,002_7_to_12_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,749,2025-12-10T21:45:00,2025-12-11T16:45:00,2025-12-10,2025-12-11,2025-12,2025Q4,2025-12,21,16,late_after_20,long,25678.75,25602.75,0.1,0.0,0.15,-7.6,-7.449999999999999,1253.02,1140,228,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,34.299999999999955,2.6644501755585215,006_97_to_288_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,750,2025-12-11T17:05:00,2025-12-11T17:25:00,2025-12-11,2025-12-11,2025-12,2025Q4,2025-12,17,17,cash_open_17_20,short,25472.5,25641.85,0.1,0.0,0.0,-16.94,-16.94,1236.08,20,4,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,51.24000000000001,3.9803623030792665,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,751,2025-12-11T17:25:00,2025-12-11T17:55:00,2025-12-11,2025-12-11,2025-12,2025Q4,2025-12,17,17,cash_open_17_20,long,25641.85,25518.25,0.1,0.0,0.0,-12.36,-12.36,1223.72,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,63.59999999999991,4.9404965354379575,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,752,2025-12-11T18:05:00,2025-12-11T18:35:00,2025-12-11,2025-12-11,2025-12,2025Q4,2025-12,18,18,cash_open_17_20,long,25571.1,25514.0,0.1,0.0,0.0,-5.71,-5.71,1218.01,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,69.30999999999995,5.384053692943476,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,753,2025-12-11T18:55:00,2025-12-11T19:25:00,2025-12-11,2025-12-11,2025-12,2025Q4,2025-12,18,19,cash_open_17_20,long,25509.1,25636.55,0.1,0.0,0.0,12.75,12.75,1230.76,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,56.559999999999945,4.393623962961808,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,754,2025-12-11T20:15:00,2025-12-11T20:50:00,2025-12-11,2025-12-11,2025-12,2025Q4,2025-12,20,20,cash_open_17_20,long,25652.15,25688.05,0.1,0.0,0.0,3.59,3.59,1234.35,35,7,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,52.97000000000003,4.114750023304231,002_7_to_12_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,755,2025-12-12T18:00:00,2025-12-12T18:30:00,2025-12-12,2025-12-12,2025-12,2025Q4,2025-12,18,18,cash_open_17_20,short,25269.55,25252.65,0.1,0.0,0.0,1.69,1.69,1236.04,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,51.27999999999997,3.9834695336046964,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,756,2025-12-15T17:30:00,2025-12-15T18:00:00,2025-12-15,2025-12-15,2025-12,2025Q4,2025-12,17,18,cash_open_17_20,short,25098.6,25180.95,0.1,0.0,0.0,-8.24,-8.24,1227.8,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,59.51999999999998,4.623559021843829,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,757,2025-12-15T18:25:00,2025-12-15T18:55:00,2025-12-15,2025-12-15,2025-12,2025Q4,2025-12,18,18,cash_open_17_20,long,25273.95,25209.1,0.1,0.0,0.0,-6.49,-6.49,1221.31,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,66.00999999999999,5.127707174595283,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,758,2025-12-15T19:00:00,2025-12-15T19:35:00,2025-12-15,2025-12-15,2025-12,2025Q4,2025-12,19,19,cash_open_17_20,long,25191.7,25163.35,0.1,0.0,0.0,-2.84,-2.84,1218.47,35,7,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,68.84999999999991,5.348320541900997,002_7_to_12_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,759,2025-12-15T20:40:00,2025-12-15T21:20:00,2025-12-15,2025-12-15,2025-12,2025Q4,2025-12,20,21,cash_open_17_20,long,25127.55,25182.45,0.1,0.0,0.0,5.49,5.49,1223.96,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,63.3599999999999,4.92185315228536,002_7_to_12_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,760,2025-12-16T16:45:00,2025-12-16T17:15:00,2025-12-16,2025-12-16,2025-12,2025Q4,2025-12,16,17,premarket_before_17,long,25051.0,25107.9,0.1,0.0,0.0,5.69,5.69,1229.65,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,57.669999999999845,4.479849610042557,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,761,2025-12-16T17:20:00,2025-12-16T17:50:00,2025-12-16,2025-12-16,2025-12,2025Q4,2025-12,17,17,cash_open_17_20,long,25061.5,25059.9,0.1,0.0,0.0,-0.16,-0.16,1229.49,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,57.82999999999993,4.492278532144294,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,762,2025-12-16T18:00:00,2025-12-16T18:30:00,2025-12-16,2025-12-16,2025-12,2025Q4,2025-12,18,18,cash_open_17_20,long,25106.5,25016.15,0.1,0.0,0.0,-9.04,-9.04,1220.45,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,66.86999999999989,5.194512630892078,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,763,2025-12-16T18:55:00,2025-12-16T19:25:00,2025-12-16,2025-12-16,2025-12,2025Q4,2025-12,18,19,cash_open_17_20,long,25075.25,25084.15,0.1,0.0,0.0,0.89,0.89,1221.34,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,65.98000000000002,5.125376751701211,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,764,2025-12-16T19:30:00,2025-12-16T20:05:00,2025-12-16,2025-12-16,2025-12,2025Q4,2025-12,19,20,cash_open_17_20,long,25057.25,25002.4,0.1,0.0,0.0,-5.49,-5.49,1215.85,35,7,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,71.47000000000003,5.551844141316846,002_7_to_12_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,765,2025-12-16T21:50:00,2025-12-17T16:55:00,2025-12-16,2025-12-17,2025-12,2025Q4,2025-12,21,16,late_after_20,long,25098.75,25070.8,0.1,0.0,0.15,-2.8,-2.65,1213.2,1145,229,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1287.32,74.11999999999989,5.757698163626751,006_97_to_288_m5_calendar
