attempt_name,model_id,bar_time,source_time,expected_found,hash_match,probability_match,decision_match,mt5_input_hash,expected_mql_input_hash,expected_source_input_hash,mt5_p_short,expected_p_short,abs_diff_p_short,mt5_p_flat,expected_p_flat,abs_diff_p_flat,mt5_p_long,expected_p_long,abs_diff_p_long,mt5_decision,expected_decision,comparison_status,claim_boundary
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.14 17:15:00,2026.01.14 17:15:00,True,True,True,True,87A959C4BD325F25,87A959C4BD325F25,47B2512BD5BC8E31,0.0,0.0,0.0,0.0,0.0,0.0,0.4986896813,0.49868953228,1.490200000064945e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.14 18:25:00,2026.01.14 18:25:00,True,True,True,True,6B508607D51D903D,6B508607D51D903D,CAAA2F7DA097FDBC,0.0,0.0,0.0,0.0,0.0,0.0,0.4888886809,0.488888651133,2.976699997603305e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.15 16:45:00,2026.01.15 16:45:00,True,True,True,True,CAF1820C05935406,CAF1820C05935406,87897B091BB862FD,0.0,0.0,0.0,0.0,0.0,0.0,0.494668752,0.494668602943,1.4905699996514699e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.15 17:55:00,2026.01.15 17:55:00,True,True,True,True,F14C4E81A361619D,F14C4E81A361619D,910D34693A54949B,0.0,0.0,0.0,0.0,0.0,0.0,0.5161596537,0.516159594059,5.96410000275327e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.15 19:35:00,2026.01.15 19:35:00,True,True,True,True,3044DA7E90FEDA9F,3044DA7E90FEDA9F,93ECD3118D53253A,0.0,0.0,0.0,0.0,0.0,0.0,0.4810870588,0.481087327003,2.68202999975653e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.16 16:45:00,2026.01.16 16:45:00,True,True,True,True,DBC4A38A7E0188F,DBC4A38A7E0188F,166F0E0DC784510B,0.0,0.0,0.0,0.0,0.0,0.0,0.4620425403,0.462042510509,2.9791000000223278e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.16 17:10:00,2026.01.16 17:10:00,True,True,True,True,5360C7B9B8542EDE,5360C7B9B8542EDE,780965BAA1DF3D21,0.0,0.0,0.0,0.0,0.0,0.0,0.5354440212,0.53544396162,5.9580000044689996e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.20 16:35:00,2026.01.20 16:35:00,True,True,True,True,BA56FF279A34EF62,BA56FF279A34EF62,1E5605F61717E569,0.0,0.0,0.0,0.0,0.0,0.0,0.4913601875,0.491360127926,5.957400001088686e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.20 16:55:00,2026.01.20 16:55:00,True,True,True,True,DD96AC210EE47726,DD96AC210EE47726,3745E548F46BDDCA,0.0,0.0,0.0,0.0,0.0,0.0,0.5185021162,0.518502175808,5.960799998039334e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.20 18:00:00,2026.01.20 18:00:00,True,True,True,True,AB60F4CD13C78477,AB60F4CD13C78477,1662EF1903E776C3,0.0,0.0,0.0,0.0,0.0,0.0,0.5224417448,0.522441744804,3.999911513119514e-12,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.20 19:05:00,2026.01.20 19:05:00,True,True,True,True,AFCC69D6BEB54717,AFCC69D6BEB54717,4F2C0CF2B8F01530,0.0,0.0,0.0,0.0,0.0,0.0,0.5444105268,0.544410586357,5.9556999998378046e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.21 16:35:00,2026.01.21 16:35:00,True,True,True,True,A60B96140066B062,A60B96140066B062,E19B5EB7964118A7,0.0,0.0,0.0,0.0,0.0,0.0,0.475651443,0.475651323795,1.19204999982081e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.21 17:40:00,2026.01.21 17:40:00,True,True,True,True,BD5A985C8D6BE87B,BD5A985C8D6BE87B,E5738C13D9739A05,0.0,0.0,0.0,0.0,0.0,0.0,0.3899337351,0.389933645725,8.937500001193754e-08,flat,flat,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.21 20:20:00,2026.01.21 20:20:00,True,True,True,True,2E8AF353A74DD4F9,2E8AF353A74DD4F9,F421F7B96428D8BB,0.0,0.0,0.0,0.0,0.0,0.0,0.5255386233,0.525538682938,5.963799998287556e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.21 20:45:00,2026.01.21 20:45:00,True,True,True,True,F18A36D17D99DCFF,F18A36D17D99DCFF,525615F993EA2B24,0.0,0.0,0.0,0.0,0.0,0.0,0.4802921116,0.480292081833,2.97670000315442e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.21 20:55:00,2026.01.21 20:55:00,True,True,True,True,2502BA3505EDB50D,2502BA3505EDB50D,E95685018D5D4C90,0.0,0.0,0.0,0.0,0.0,0.0,0.5312985182,0.531298279762,2.3843800001088766e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.21 21:15:00,2026.01.21 21:15:00,True,True,True,True,C1036452D4C26AE7,C1036452D4C26AE7,85E0B0ED0771028,0.0,0.0,0.0,0.0,0.0,0.0,0.4522771239,0.452277332544,2.0864399996600724e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.22 16:55:00,2026.01.22 16:55:00,True,True,True,True,7A70A4DAEA7040A5,7A70A4DAEA7040A5,4CF9454C829296D,0.0,0.0,0.0,0.0,0.0,0.0,0.4468345046,0.446834504604,3.999967024270745e-12,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.22 17:30:00,2026.01.22 17:30:00,True,True,True,True,EA9FED67C0E794AC,EA9FED67C0E794AC,186F4DD236DCD485,0.0,0.0,0.0,0.0,0.0,0.0,0.5340117812,0.534011662006,1.1919400000337532e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.23 17:00:00,2026.01.23 17:00:00,True,True,True,True,4CB6F916D9C44FD7,4CB6F916D9C44FD7,97ED85319C58CB00,0.0,0.0,0.0,0.0,0.0,0.0,0.428409487,0.428409487009,9.000022949123831e-12,flat,flat,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.23 18:05:00,2026.01.23 18:05:00,True,True,True,True,B447032F24188392,B447032F24188392,213D0D05A1ED4768,0.0,0.0,0.0,0.0,0.0,0.0,0.5471010804,0.547101140022,5.962200000375617e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.23 19:15:00,2026.01.23 19:15:00,True,True,True,True,6660DDE284BFF745,6660DDE284BFF745,DFA10FBC12AF8A62,0.0,0.0,0.0,0.0,0.0,0.0,0.4870389998,0.48703917861,1.788100000288395e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.26 16:40:00,2026.01.26 16:40:00,True,True,True,True,756E3552BB60EC88,756E3552BB60EC88,F328F9AAE41BF871,0.0,0.0,0.0,0.0,0.0,0.0,0.6012095809,0.601209461689,1.19210999960373e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.26 17:45:00,2026.01.26 17:45:00,True,True,True,True,30DF4B10C85E3D59,30DF4B10C85E3D59,F79E2BC960D4EB0,0.0,0.0,0.0,0.0,0.0,0.0,0.5602250099,0.560224950314,5.958600002298198e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.26 19:05:00,2026.01.26 19:05:00,True,True,True,True,3D894B0585E3022D,3D894B0585E3022D,29605AC1B8A6A859,0.0,0.0,0.0,0.0,0.0,0.0,0.5208111405,0.520811200142,5.964200000541098e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.27 16:45:00,2026.01.27 16:45:00,True,True,True,True,AE05DD8B77E7147A,AE05DD8B77E7147A,BF82FA8823689D82,0.0,0.0,0.0,0.0,0.0,0.0,0.5576706529,0.557670593262,5.963799998287556e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.27 17:55:00,2026.01.27 17:55:00,True,True,True,True,CF4D5DA4D3E3897,CF4D5DA4D3E3897,F8F74FAAF3FDF2,0.0,0.0,0.0,0.0,0.0,0.0,0.4805257916,0.480525881052,8.945200002941078e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.28 16:40:00,2026.01.28 16:40:00,True,True,True,True,FF39B4B23753CB8B,FF39B4B23753CB8B,E50F644EF34DABDA,0.0,0.0,0.0,0.0,0.0,0.0,0.4998768866,0.499876886606,5.9999782919817335e-12,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.28 16:50:00,2026.01.28 16:50:00,True,True,True,True,323F164C65295536,323F164C65295536,C2EB635A9338C98F,0.0,0.0,0.0,0.0,0.0,0.0,0.4969465435,0.496946543455,4.5000003723316695e-11,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.28 17:30:00,2026.01.28 17:30:00,True,True,True,True,6BDA9A7FB4D0CECF,6BDA9A7FB4D0CECF,30D5FF6C4A3DD6E7,0.0,0.0,0.0,0.0,0.0,0.0,0.5146610737,0.514660894871,1.7882900005261604e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.28 17:45:00,2026.01.28 17:45:00,True,True,True,True,68345BDD30E3B43D,68345BDD30E3B43D,5BEB44629C6FA5F0,0.0,0.0,0.0,0.0,0.0,0.0,0.5461375117,0.546137452126,5.9574000066398014e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.28 17:55:00,2026.01.28 17:55:00,True,True,True,True,A5F35799B6528FA7,A5F35799B6528FA7,9C9BF4555B23C338,0.0,0.0,0.0,0.0,0.0,0.0,0.523789525,0.523789405823,1.1917699993535535e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.28 18:20:00,2026.01.28 18:20:00,True,True,True,True,56BB11A28B54E325,56BB11A28B54E325,B426F4C2B2E342F1,0.0,0.0,0.0,0.0,0.0,0.0,0.4486936331,0.448693841696,2.0859600002864909e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.28 19:05:00,2026.01.28 19:05:00,True,True,True,True,E0A93E7C284383D7,E0A93E7C284383D7,1F70BF0E8B96CB97,0.0,0.0,0.0,0.0,0.0,0.0,0.4608673155,0.460867464542,1.4904200001941703e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.28 21:30:00,2026.01.28 21:30:00,True,True,True,True,4EEDD79BF3400EBA,4EEDD79BF3400EBA,67F66391B7285E6F,0.0,0.0,0.0,0.0,0.0,0.0,0.5202018619,0.520201563835,2.9806499990403523e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.29 19:10:00,2026.01.29 19:10:00,True,True,True,True,B5515DE6E059155C,B5515DE6E059155C,DB6B516AC8D20C6B,0.0,0.0,0.0,0.0,0.0,0.0,0.4847988784,0.484798878431,3.099998036049101e-11,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.29 19:25:00,2026.01.29 19:25:00,True,True,True,True,485CD9783F7BFF02,485CD9783F7BFF02,4248B6D03FFD2DAE,0.0,0.0,0.0,0.0,0.0,0.0,0.4545850456,0.454584926367,1.1923300002880666e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.30 17:05:00,2026.01.30 17:05:00,True,True,True,True,61D6FA6596B63139,61D6FA6596B63139,D05C7C1AF8D0C907,0.0,0.0,0.0,0.0,0.0,0.0,0.4934417307,0.493441969156,2.3845600000127476e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.30 18:10:00,2026.01.30 18:10:00,True,True,True,True,7619D29D07DE6E30,7619D29D07DE6E30,57C093F352C12B,0.0,0.0,0.0,0.0,0.0,0.0,0.4746272862,0.474627375603,8.940300000315204e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.30 18:30:00,2026.01.30 18:30:00,True,True,True,True,53380F05E1FF93BD,53380F05E1FF93BD,73BAF6893D1ECE3D,0.0,0.0,0.0,0.0,0.0,0.0,0.4672710896,0.467271029949,5.96510000283601e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.30 19:30:00,2026.01.30 19:30:00,True,True,True,True,4A5B2C5BC129BA65,4A5B2C5BC129BA65,4D6C74D427933AFB,0.0,0.0,0.0,0.0,0.0,0.0,0.5063163638,0.506316363811,1.0999978705683588e-11,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.30 19:40:00,2026.01.30 19:40:00,True,True,True,True,49EE8A5DE29DE174,49EE8A5DE29DE174,66CB9296C703C4EA,0.0,0.0,0.0,0.0,0.0,0.0,0.460154593,0.460154592991,9.000022949123831e-12,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.01.30 20:05:00,2026.01.30 20:05:00,True,True,True,True,F197527129DD046F,F197527129DD046F,2464BF7CB5EE3C4,0.0,0.0,0.0,0.0,0.0,0.0,0.4864220917,0.486422121525,2.982499996972976e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.02.02 16:35:00,2026.02.02 16:35:00,True,True,True,True,414C49062C0D844E,414C49062C0D844E,1C5E360C88D2F27C,0.0,0.0,0.0,0.0,0.0,0.0,0.5036904216,0.503690361977,5.962299998163445e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.02.02 17:40:00,2026.02.02 17:40:00,True,True,True,True,7A34749BB8ACB812,7A34749BB8ACB812,35CC4B682EED367E,0.0,0.0,0.0,0.0,0.0,0.0,0.4209645391,0.420964449644,8.945599999643505e-08,flat,flat,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.02.02 18:45:00,2026.02.02 18:45:00,True,True,True,True,20F698BEE0FD7A04,20F698BEE0FD7A04,8A3672D46E5DF21C,0.0,0.0,0.0,0.0,0.0,0.0,0.5913278461,0.591327667236,1.7886399994448965e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.02.02 20:05:00,2026.02.02 20:05:00,True,True,True,True,2715D88D832BC5E8,2715D88D832BC5E8,BC9685964B23D00,0.0,0.0,0.0,0.0,0.0,0.0,0.519587636,0.519587576389,5.961100002505049e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.02.04 16:45:00,2026.02.04 16:45:00,True,True,True,True,8B2D410875380C6A,8B2D410875380C6A,A9F5B2BA13AC7C60,0.0,0.0,0.0,0.0,0.0,0.0,0.4892573655,0.489257246256,1.1924400000751234e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.02.04 17:10:00,2026.02.04 17:10:00,True,True,True,True,1E2D37D1D7E836D5,1E2D37D1D7E836D5,3524F8149BB0F504,0.0,0.0,0.0,0.0,0.0,0.0,0.4506314695,0.450631320477,1.490229999956405e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.02.04 17:25:00,2026.02.04 17:25:00,True,True,True,True,176FB8497B6EE4A8,176FB8497B6EE4A8,F15A2BA6CD2F698D,0.0,0.0,0.0,0.0,0.0,0.0,0.4462953806,0.446295320988,5.961200000292877e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.02.05 16:35:00,2026.02.05 16:35:00,True,True,True,True,A694BB5775C7CBF8,A694BB5775C7CBF8,B5AC1C65D6AEAAFB,0.0,0.0,0.0,0.0,0.0,0.0,0.4424427152,0.442442685366,2.9833999992678883e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.02.05 17:20:00,2026.02.05 17:20:00,True,True,True,True,DD8FC5C3F038789F,DD8FC5C3F038789F,E5B35766147611FD,0.0,0.0,0.0,0.0,0.0,0.0,0.4105292559,0.410529136658,1.1924199999624463e-07,flat,flat,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.02.05 17:40:00,2026.02.05 17:40:00,True,True,True,True,6CD7CF6DB0DDF147,6CD7CF6DB0DDF147,85026E617E6CB6A8,0.0,0.0,0.0,0.0,0.0,0.0,0.3273335993,0.327333539724,5.9576000022154574e-08,flat,flat,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.02.05 18:20:00,2026.02.05 18:20:00,True,True,True,True,50573E922C3E19EB,50573E922C3E19EB,F6394169DCC02,0.0,0.0,0.0,0.0,0.0,0.0,0.4385507703,0.438550561666,2.08634000020691e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.02.05 19:25:00,2026.02.05 19:25:00,True,True,True,True,A298745217786811,A298745217786811,7AC068457BBAD325,0.0,0.0,0.0,0.0,0.0,0.0,0.4339099526,0.433909893036,5.956399995454831e-08,flat,flat,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.02.06 16:35:00,2026.02.06 16:35:00,True,True,True,True,9FAC2F5BCEBC5C5B,9FAC2F5BCEBC5C5B,E8BE7FA82D2CF3BF,0.0,0.0,0.0,0.0,0.0,0.0,0.4086951613,0.408695101738,5.956199999879175e-08,flat,flat,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.02.06 17:40:00,2026.02.06 17:40:00,True,True,True,True,5276DEF34BE9B3A,5276DEF34BE9B3A,A511768BE5DE68BE,0.0,0.0,0.0,0.0,0.0,0.0,0.3289605677,0.328960448503,1.1919699999252131e-07,flat,flat,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.02.06 18:55:00,2026.02.06 18:55:00,True,True,True,True,9F93880F0AADA708,9F93880F0AADA708,DC186CD5E36D0852,0.0,0.0,0.0,0.0,0.0,0.0,0.4720325172,0.472032427788,8.941200002610117e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.02.06 20:20:00,2026.02.06 20:20:00,True,True,True,True,7909CDDD672D637C,7909CDDD672D637C,12DFF35A1D8CB1F0,0.0,0.0,0.0,0.0,0.0,0.0,0.5348290205,0.534828901291,1.1920900000461643e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2026.02.09 16:40:00,2026.02.09 16:40:00,True,True,True,True,4B0C2080BF14DC36,4B0C2080BF14DC36,7E779740E840F20B,0.0,0.0,0.0,0.0,0.0,0.0,0.5051249862,0.505124986172,2.8000046725651373e-11,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
