run_id,variant_id,queue_id,axis_id,split,entry_timestamp,exit_timestamp,entry_server_time,entry_month,entry_hour,entry_session,held_m5,side,entry_score,entry_confidence,entry_open,exit_open,net_profit,adx_14,short_probability_threshold,entry_margin_floor,bridge_policy,bridge_policy_value,materialized_policy,session_policy,side_policy,restore_policy,exit_reason,claim_boundary
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-14T20:10:00Z,2025-10-14T20:50:00Z,2025-10-14 20:10:00,2025-10,20,us_cash_core(미국 현금장 핵심),8,long,0.028196126223,0.362205386162,24740.01,24746.14,0.313,36.620414733887,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-14T20:55:00Z,2025-10-14T21:45:00Z,2025-10-14 20:55:00,2025-10,20,us_cash_core(미국 현금장 핵심),8,long,0.013554722071,0.348297208548,24735.76,24725.01,-1.375,29.717599868774,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-15T16:35:00Z,2025-10-15T17:15:00Z,2025-10-15 16:35:00,2025-10,16,us_premarket_cash_open(미국 프리마켓/현금장 초반),8,long,0.004254072905,0.377543181181,24793.72,24911.09,11.437,17.600032806396,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-15T17:20:00Z,2025-10-15T18:00:00Z,2025-10-15 17:20:00,2025-10,17,us_cash_core(미국 현금장 핵심),8,long,0.046001970768,0.380556344986,24919.59,24932.59,1.0,24.25249671936,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-15T18:05:00Z,2025-10-15T18:45:00Z,2025-10-15 18:05:00,2025-10,18,us_cash_core(미국 현금장 핵심),8,long,0.034070461988,0.365732491016,24924.34,24793.09,-13.425,22.969179153442,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-15T19:15:00Z,2025-10-15T19:55:00Z,2025-10-15 19:15:00,2025-10,19,us_cash_core(미국 현금장 핵심),8,long,0.000238120556,0.361288368702,24793.34,24738.84,-5.75,26.431743621826,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-15T20:00:00Z,2025-10-15T20:15:00Z,2025-10-15 20:00:00,2025-10,20,us_cash_core(미국 현금장 핵심),3,long,-0.000472605229,0.340736955404,24735.09,24535.47,-20.262,26.819826126099,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),reverse_on_opposite,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-15T20:15:00Z,2025-10-15T20:55:00Z,2025-10-15 20:15:00,2025-10,20,us_cash_core(미국 현금장 핵심),8,short,0.115395009517,0.482655793428,24535.47,24735.22,-20.275,33.770721435547,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-15T21:00:00Z,2025-10-15T21:50:00Z,2025-10-15 21:00:00,2025-10,21,us_cash_core(미국 현금장 핵심),8,long,0.012571245432,0.3714017272,24736.22,24755.59,1.637,33.235687255859,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-15T21:55:00Z,2025-10-16T17:05:00Z,2025-10-15 21:55:00,2025-10,21,us_cash_core(미국 현금장 핵심),8,long,0.023668736219,0.350698649883,24776.84,24902.03,12.219,19.800149917603,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-16T17:10:00Z,2025-10-16T17:50:00Z,2025-10-16 17:10:00,2025-10,17,us_cash_core(미국 현금장 핵심),8,long,0.010424166917,0.361608535051,24889.78,24977.78,8.5,13.938828468323,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-16T17:55:00Z,2025-10-16T18:35:00Z,2025-10-16 17:55:00,2025-10,17,us_cash_core(미국 현금장 핵심),8,long,0.02420002222,0.375670433044,24973.28,24894.78,-8.15,17.200132369995,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-16T19:20:00Z,2025-10-16T20:00:00Z,2025-10-16 19:20:00,2025-10,19,us_cash_core(미국 현금장 핵심),8,short,0.083187282085,0.464470744133,24748.15,24763.28,-1.813,27.710851669312,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-16T20:10:00Z,2025-10-16T20:50:00Z,2025-10-16 20:10:00,2025-10,20,us_cash_core(미국 현금장 핵심),8,long,0.013392418623,0.393626868725,24725.9,24712.9,-1.6,37.175708770752,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-16T21:15:00Z,2025-10-16T21:55:00Z,2025-10-16 21:15:00,2025-10,21,us_cash_core(미국 현금장 핵심),8,short,0.103630632162,0.468067377806,24543.78,24625.28,-8.45,29.488162994385,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-17T16:40:00Z,2025-10-17T17:20:00Z,2025-10-17 16:40:00,2025-10,16,us_premarket_cash_open(미국 프리마켓/현금장 초반),8,long,0.006180256605,0.380263149738,24575.17,24738.05,15.988,32.762538909912,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-17T17:25:00Z,2025-10-17T18:05:00Z,2025-10-17 17:25:00,2025-10,17,us_cash_core(미국 현금장 핵심),8,long,0.039261370897,0.388769596815,24753.8,24661.67,-9.513,32.391220092773,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-17T18:50:00Z,2025-10-17T19:30:00Z,2025-10-17 18:50:00,2025-10,18,us_cash_core(미국 현금장 핵심),8,long,0.003715664148,0.374871730804,24669.55,24787.42,11.487,23.042812347412,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-17T19:35:00Z,2025-10-17T20:15:00Z,2025-10-17 19:35:00,2025-10,19,us_cash_core(미국 현금장 핵심),8,long,0.024812668562,0.383549749851,24768.3,24721.55,-4.975,21.354957580566,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-17T20:55:00Z,2025-10-17T21:35:00Z,2025-10-17 20:55:00,2025-10,20,us_cash_core(미국 현금장 핵심),8,long,0.002608954907,0.357743918896,24776.55,24847.42,6.787,15.162919044495,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-17T21:40:00Z,2025-10-20T16:50:00Z,2025-10-17 21:40:00,2025-10,21,us_cash_core(미국 현금장 핵심),8,long,0.02653709054,0.359097540379,24840.92,25067.8,22.388,24.494956970215,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-20T16:55:00Z,2025-10-20T17:35:00Z,2025-10-20 16:55:00,2025-10,16,us_premarket_cash_open(미국 프리마켓/현금장 초반),8,long,0.043101042509,0.364176481962,25078.05,25118.67,3.762,37.897994995117,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-21T16:55:00Z,2025-10-21T17:35:00Z,2025-10-21 16:55:00,2025-10,16,us_premarket_cash_open(미국 프리마켓/현금장 초반),8,long,0.016729742288,0.361231833696,25104.85,25083.23,-2.462,22.707008361816,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-21T18:05:00Z,2025-10-21T18:45:00Z,2025-10-21 18:05:00,2025-10,18,us_cash_core(미국 현금장 핵심),8,long,0.009790718555,0.346320569515,25127.73,25132.6,0.187,21.636220932007,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-22T17:00:00Z,2025-10-22T17:40:00Z,2025-10-22 17:00:00,2025-10,17,us_cash_core(미국 현금장 핵심),8,long,0.005513340235,0.343573391438,25112.32,24947.44,-16.788,17.908752441406,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-22T18:50:00Z,2025-10-22T19:30:00Z,2025-10-22 18:50:00,2025-10,18,us_cash_core(미국 현금장 핵심),8,long,0.009799867868,0.371467858553,24955.94,24882.94,-7.6,36.049289703369,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-22T20:40:00Z,2025-10-22T21:25:00Z,2025-10-22 20:40:00,2025-10,20,us_cash_core(미국 현금장 핵심),8,short,0.115218967199,0.476266145706,24709.82,24788.57,-8.175,49.162654876709,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-23T16:35:00Z,2025-10-23T17:15:00Z,2025-10-23 16:35:00,2025-10,16,us_premarket_cash_open(미국 프리마켓/현금장 초반),8,long,0.002886205912,0.349567085505,24889.04,24993.54,10.15,37.235538482666,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-23T17:20:00Z,2025-10-23T18:00:00Z,2025-10-23 17:20:00,2025-10,17,us_cash_core(미국 현금장 핵심),8,long,0.004947394133,0.352809369564,24953.17,25047.04,9.087,37.313632965088,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-23T18:05:00Z,2025-10-23T18:45:00Z,2025-10-23 18:05:00,2025-10,18,us_cash_core(미국 현금장 핵심),8,long,0.017847776413,0.369423449039,25037.04,24985.54,-5.45,29.850433349609,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-23T18:50:00Z,2025-10-23T19:55:00Z,2025-10-23 18:50:00,2025-10,18,us_cash_core(미국 현금장 핵심),8,long,0.006178170443,0.360122948885,25024.79,25094.04,6.625,20.357189178467,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-23T20:10:00Z,2025-10-23T21:00:00Z,2025-10-23 20:10:00,2025-10,20,us_cash_core(미국 현금장 핵심),8,long,0.020160734654,0.349509239197,25067.79,25136.29,6.55,15.347381591797,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-24T16:35:00Z,2025-10-24T17:15:00Z,2025-10-24 16:35:00,2025-10,16,us_premarket_cash_open(미국 프리마켓/현금장 초반),8,long,0.031274557113,0.382479816675,25350.75,25398.12,4.437,37.095771789551,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-24T17:25:00Z,2025-10-24T18:05:00Z,2025-10-24 17:25:00,2025-10,17,us_cash_core(미국 현금장 핵심),8,long,0.004816681147,0.350513637066,25375.62,25328.37,-5.025,31.086584091187,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-24T18:10:00Z,2025-10-24T19:00:00Z,2025-10-24 18:10:00,2025-10,18,us_cash_core(미국 현금장 핵심),8,long,0.012714534998,0.345328181982,25347.62,25383.12,3.25,22.789176940918,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-27T16:35:00Z,2025-10-27T17:15:00Z,2025-10-27 16:35:00,2025-10,16,us_premarket_cash_open(미국 프리마켓/현금장 초반),8,long,0.017364025116,0.369585305452,25693.59,25730.09,3.35,14.990918159485,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-27T17:20:00Z,2025-10-27T18:00:00Z,2025-10-27 17:20:00,2025-10,17,us_cash_core(미국 현금장 핵심),8,long,0.01689851284,0.352048367262,25705.09,25723.09,1.5,12.254051208496,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),oos,2025-10-27T18:05:00Z,2025-10-27T18:45:00Z,2025-10-27 18:05:00,2025-10,18,us_cash_core(미국 현금장 핵심),8,long,0.020119816065,0.349506497383,25750.09,25777.09,2.4,10.679828643799,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
