bar_time_server,timestamp_utc,row_index,log_return_1,log_return_3,hl_range,close_open_ratio,gap_percent,close_prev_close_ratio,return_zscore_20,hl_zscore_50,overnight_return,return_1_over_atr_14,close_ema20_ratio,close_ema50_ratio,ema9_ema20_diff,ema20_ema50_diff,ema50_ema200_diff,ema20_ema50_spread_zscore_50,sma50_sma200_ratio,rsi_14,rsi_50,rsi_14_slope_3,rsi_14_minus_50,stoch_kd_diff,stochrsi_kd_diff,ppo_hist_12_26_9,roc_12,trix_15,atr_14,atr_50,atr_14_over_atr_50,bollinger_width_20,bb_position_20,bb_squeeze,historical_vol_20,historical_vol_5_over_20,adx_14,di_spread_14,supertrend_10_3,vortex_indicator,is_us_cash_open,minutes_from_cash_open,is_first_30m_after_open,is_last_30m_before_cash_close
2026.05.19 17:10:00,2026-05-19T17:10:00Z,1657,-0.004228960257,-0.007119010668,0.005456206854,0.9957540631,2.599608342e-05,0.9957799911,-2.113305569,2.96408391,-0.008375846781,-1.630628467,0.9960560203,0.9958256483,-1.83054781,-6.673309326,-63.16381073,1.695643425,0.996701777,39.72237015,44.16720581,-6.467824936,-10.27762985,-15.85801125,-15.45691967,-0.01709900238,-0.002248771489,2.893559758e-05,74.34937286,46.05441666,1.614380956,0.007654278539,-0.02471956611,0,0.5228118896,1.134411335,20.97646332,-9.344122887,-1,-0.1172242537,1,40,0,0
2026.05.19 17:15:00,2026-05-19T17:15:00Z,1658,-0.001942450064,-0.006985622924,0.003471907461,0.9980594516,0,0.9980594516,-0.8507913947,1.366615653,-0.008375846781,-0.7306925654,0.9946798682,0.9941312671,-19.22200394,-15.90763474,-67.69122314,0.7942771912,0.9966422915,36.08229828,42.25174332,-5.423195362,-13.91770267,-18.129879,-17.32844162,-0.05137466639,-0.004824378528,1.42158533e-05,76.14942169,47.12432861,1.615925789,0.009249766357,-0.1139093265,0,0.528614521,1.003138542,21.46373558,-12.03600407,-1,-0.1987365037,1,45,0,0
2026.05.19 17:20:00,2026-05-19T17:20:00Z,1659,-0.0009333688649,-0.007104779128,0.001954880543,0.9990670681,0,0.9990670681,-0.28957057,0.1906003058,-0.008375846781,-0.3577162623,0.9943435788,0.9934685826,-34.24635315,-25.37404633,-72.75424194,-0.1233335361,0.9965766072,34.45097351,41.3732338,-5.162551403,-15.54902554,-13.61133289,-13.85689449,-0.07617564499,-0.004560854752,-9.164148651e-06,74.71017456,47.30184174,1.579434752,0.01085766312,-0.07462985069,0,0.5237519741,0.6308513284,22.34884644,-15.14419079,-1,-0.2285819948,1,50,0,0
2026.05.19 17:25:00,2026-05-19T17:25:00Z,1660,0.0006543218042,-0.002221497241,0.002293738071,1.000654578,0,1.000654578,0.5011875629,0.4326642752,-0.008375846781,0.2533040643,0.9954689741,0.9943481684,-42.50452042,-32.45782852,-76.99319458,-0.8186398745,0.9965154529,36.61419296,42.23232269,-1.036059618,-13.38580894,-2.253688335,-4.290410519,-0.08347943425,-0.003753518919,-3.605409802e-05,74.07015991,47.67080688,1.553784609,0.01185691729,0.05597732961,0,0.527171433,0.8260458708,23.45919418,-16.9082222,-1,-0.2396655828,1,55,0,0
2026.05.19 17:30:00,2026-05-19T17:30:00Z,1661,-0.0005757805775,-0.0008548276382,0.00224270043,0.9994243979,0,0.9994243979,-0.09715209901,0.3692941368,-0.008375846781,-0.2247620225,0.9953798056,0.9940184355,-49.4008255,-39.41877365,-81.47822571,-1.479778409,0.9964489937,35.50379944,41.68383408,-0.1928325295,-14.49619961,3.21634531,0.6996737719,-0.08705236763,-0.004802556708,-6.518935697e-05,73.36872101,48.00239182,1.528438926,0.01275726035,0.07252819836,0,0.5239608884,0.8421687484,23.92820549,-13.31935024,-1,-0.1988442689,1,60,0,0
2026.05.19 17:35:00,2026-05-19T17:35:00Z,1662,-0.0003840379941,-0.0003054967674,0.002802269766,0.9996160269,0,0.9996160269,0.004851067439,0.7715506554,-0.008375846781,-0.1488727331,0.9954718947,0.9938847423,-54.6038475,-45.93881607,-86.03462219,-2.03263998,0.9963704944,34.74724579,41.31878662,0.09875694662,-15.25275517,2.144271135,0.5307677984,-0.08668240905,-0.008877275512,-9.519813466e-05,73.86024475,48.64734268,1.518279076,0.01357951853,0.09905362874,0,0.5238940716,0.4319048226,24.15976334,-11.36693859,-1,-0.1514591873,1,65,0,0
2026.05.19 17:40:00,2026-05-19T17:40:00Z,1663,0.002162653254,0.001202834654,0.002473910805,1.002173781,-8.72981218e-06,1.00216496,1.197834015,0.492811054,-0.008375846781,0.8435739279,0.9978525639,0.9961913824,-50.83453369,-47.96160126,-88.52075195,-2.128069639,0.9963269234,42.22069931,44.13272095,1.868836522,-7.779299259,2.391891956,3.712703466,-0.06744623184,-0.009448370896,-0.0001201211126,73.65593719,49.09439468,1.500292182,0.01375501789,0.279524833,0,0.5448186398,0.5543733239,24.24110222,-10.00243568,-1,-0.1301792115,1,70,0,0
2026.05.19 17:45:00,2026-05-19T17:45:00Z,1664,-0.0006535350112,0.001125080278,0.002693444258,0.9993466735,0,0.9993466735,-0.1856619567,0.6392989755,-0.008375846781,-0.2535120547,0.9974665642,0.9957146645,-49.10227585,-50.59126282,-91.39979553,-2.23893857,0.9962685704,40.70246887,43.4891777,1.732890129,-9.297529221,2.717726946,5.162572861,-0.05516384169,-0.005754547659,-0.0001416048763,73.91265869,49.65750885,1.488448858,0.01400539186,0.2567040622,0,0.5453092456,0.5284777284,23.65442085,-6.332381725,-1,-0.2387091964,1,75,0,0
2026.05.19 17:50:00,2026-05-19T17:50:00Z,1665,-0.001221075887,0.0002880423272,0.002906190231,0.9987709522,8.716648153e-06,0.9987796545,-0.4789534807,0.7921872139,-0.008375846781,-0.4687244594,0.9966053367,0.9947141409,-50.5798378,-54.64901352,-95.12704468,-2.426224232,0.9962213039,37.95853806,42.31389236,1.070431471,-12.04146004,1.497469783,4.644777775,-0.05137255415,-0.008171250112,-0.0001619597897,74.57961273,50.32935715,1.481831193,0.01456363685,0.2000715435,0,0.5421398282,0.587287724,23.78290176,-10.42468071,-1,-0.4360741973,1,80,0,0
2026.05.19 17:55:00,2026-05-19T17:55:00Z,1666,0.001116470667,-0.0007581402315,0.002345023677,1.00111711,0,1.00111711,0.6664614677,0.34732759,-0.008375846781,0.4325877428,0.9979354739,0.995988369,-47.33350372,-56.17951584,-97.69888306,-2.401469469,0.9962080121,41.82034302,43.73254013,-0.1334525496,-8.179656982,-0.4119203687,3.107984543,-0.03809729964,-0.008856362663,-0.0001782029867,74.05606842,50.66777039,1.461601138,0.01477226336,0.2953437865,0,0.5456979871,0.6158496737,23.82391167,-9.410912514,-1,-0.395612359,1,85,0,0
2026.05.19 18:00:00,2026-05-19T18:00:00Z,1667,0.002203114098,0.002098508645,0.002592115896,1.002205491,0,1.002205491,1.089936137,0.5262169242,-0.008375846781,0.8555999994,1.000123501,0.9982560873,-37.45599747,-53.75671387,-98.25611115,-2.112362385,0.9962120652,48.62705994,46.39155579,2.641530275,-1.372938633,3.811215401,9.545797348,-0.01253440697,-0.00460621994,-0.0001863607758,74.08777618,51.14441299,1.448599577,0.01478406694,0.4485281408,0,0.560228169,0.6831945181,22.91764832,-4.468789577,-1,-0.287068516,1,90,0,0
2026.05.19 18:05:00,2026-05-19T18:05:00Z,1668,0.0002522210707,0.003571805777,0.001747932518,1.000260949,-8.698375495e-06,1.000252247,0.1419096887,-0.1323256791,-0.008375846781,0.1001840308,1.000339985,0.9985663295,-28.83359146,-51.0436821,-98.53564453,-1.840911865,0.9962166548,49.35842896,46.68624115,3.799963236,-0.6415706277,8.460058212,19.71409798,0.006972972769,-0.003544132691,-0.0001878950134,72.38507843,51.12652588,1.415802836,0.01478736382,0.4684934914,0,0.5604958534,0.5888975263,21.60290337,-1.829574704,-1,-0.2774586976,1,95,0,0
2026.05.19 18:10:00,2026-05-19T18:10:00Z,1669,-0.0006350228214,0.001820312231,0.00221893494,0.9993651509,0,0.9993651509,-0.2577708066,0.2182750553,-0.008375846781,-0.2541291714,0.9997330308,0.9980133772,-23.9553051,-49.51706696,-99.29719543,-1.670058489,0.9961889386,47.52431107,46.03623199,1.901323318,-2.475687265,8.742199898,19.79482651,0.01598009467,4.351041935e-05,-0.0001857950119,71.76828766,51.3789978,1.39684093,0.01479571126,0.4322866797,0,0.5605519414,0.5874055624,20.81318474,-4.276302814,-1,-0.3432341814,1,100,0,0
2026.05.19 18:15:00,2026-05-19T18:15:00Z,1670,0.00121749728,0.0008346955874,0.001494872267,1.0012182,0,1.0012182,0.7521247864,-0.3494378924,-0.008375846781,0.502667129,1.000860333,0.9992593527,-16.30139732,-46.04428864,-98.95855713,-1.378963351,0.9961699843,51.2645607,47.46755219,0.8791663051,1.264560342,8.162713051,15.51582623,0.0297281947,0.003208593465,-0.0001786132052,69.71340942,51.21141434,1.361286521,0.01416184101,0.5310361385,0,0.5162249207,0.500433743,19.74028587,-2.346072435,-1,-0.1725398898,1,105,0,0
2026.05.19 18:20:00,2026-05-19T18:20:00Z,1671,-0.001391546568,-0.0008090721094,0.002499564784,0.9986094236,0,0.9986094236,-0.5325317979,0.4050908387,-0.008375846781,-0.5717574358,0.9995191097,0.9979531765,-14.64139843,-45.09439468,-99.76844025,-1.271201134,0.9961314201,47.13011551,46.04336166,-0.7427716851,-2.869885683,7.811941624,2.979264021,0.02899761312,0.002749050967,-0.000170697851,69.86244965,51.62318802,1.353315353,0.01229696441,0.4576983452,0,0.4863003492,0.709317863,18.37664986,0.2595045865,-1,-0.04850958288,1,110,0,0
2026.05.19 18:25:00,2026-05-19T18:25:00Z,1672,-0.001498075435,-0.001672124723,0.002580015454,0.9984943271,8.703220374e-06,0.9985030293,-0.763828814,0.4447225332,-0.008375846781,-0.6119849086,0.9982108474,0.9965977073,-17.66575432,-46.50921631,-101.7583084,-1.322089911,0.9960850477,43.10548401,44.57627106,-1.472942352,-6.894514084,1.557418227,-8.193735123,0.01849631034,0.0005930577172,-0.0001652149949,70.1579895,52.07072449,1.347359657,0.01192424167,0.3548980355,0,0.4273602962,0.6481124759,17.78314972,-4.16337347,-1,0.002069404582,1,115,0,0
2026.05.19 18:30:00,2026-05-19T18:30:00Z,1673,0.0009147896199,-0.001974832499,0.002403490245,1.00091517,0,1.00091517,0.7728107572,0.287499845,-0.008375846781,0.3749400079,0.9992077351,0.9976072311,-16.76832199,-46.09479904,-102.8431931,-1.24821949,0.9960398674,46.12976456,45.65493011,-1.711598873,-3.870236158,-2.221074104,-10.56808281,0.01776351035,0.00208562403,-0.0001594948699,70.07527924,52.40930939,1.337076902,0.01093247533,0.4529081285,0,0.4239138961,0.7254388928,17.51687431,-5.65434885,-1,0.08793049306,1,120,0,0
2026.05.19 18:35:00,2026-05-19T18:35:00Z,1674,0.000746892998,0.0001636071538,0.002789795864,1.000747204,0,1.000747204,0.7251818776,0.5650094748,-0.008375846781,0.3032143116,0.9999586344,0.9984170794,-13.55221176,-44.36071777,-103.2072906,-1.094790101,0.99602139,48.53705597,46.52275467,0.4689802527,-1.462944984,-0.8278470635,-1.659282684,0.02208676189,0.003219554666,-0.0001520944934,70.79489899,52.96412277,1.336657643,0.008627600037,0.5681306124,0,0.409083426,0.7823987007,16.42927933,-0.9443687201,-1,0.2102712244,1,125,0,0
2026.05.19 18:40:00,2026-05-19T18:40:00Z,1675,0.001801388687,0.003463071305,0.002692701994,1.001820445,-1.740359221e-05,1.001803041,1.279092073,0.4616920054,-0.008375846781,0.7280848026,1.00159359,1.000208735,-5.539556026,-39.78567505,-101.997406,-0.7687323093,0.9960284829,53.89518356,48.54742432,3.5965662,3.895184278,11.17037678,11.68113995,0.03604405001,0.002857192652,-0.0001400726323,71.27383423,53.45484161,1.333346725,0.007307934109,0.8493962288,0,0.4131948352,0.8627274632,15.4379425,1.018071055,-1,0.1940587014,1,130,0,0
2026.05.19 18:45:00,2026-05-19T18:45:00Z,1676,0.0003821169375,0.002930398565,0.001779977465,1.000385642,-3.474454161e-06,1.000382185,0.3154264092,-0.280286938,-0.008375846781,0.1575550288,1.001787782,1.000567794,1.517976284,-35.04383469,-100.4848099,-0.4415208697,0.9960336685,54.9674263,48.9661026,2.945887566,4.967426777,13.07789898,12.30015469,0.04615834355,0.003896341659,-0.0001244486484,69.84355927,53.41074371,1.307668805,0.006363412365,0.9773938656,0,0.4122953415,0.7114797235,14.89562225,3.137934923,-1,0.2688820064,1,135,0,0
2026.05.19 18:50:00,2026-05-19T18:50:00Z,1677,-6.946494977e-05,0.002114040777,0.001441447646,0.9999305606,0,0.9999305606,-0.1470018774,-0.5639402866,-0.008375846781,-0.02948820218,1.00155437,1.000478745,6.3878479,-30.90300751,-99.06531525,-0.1598466039,0.996052444,54.71825409,48.89228821,2.060399532,4.718253613,9.103582382,6.798161507,0.05034127086,0.005053105764,-0.0001069735736,67.81902313,53.17252731,1.275452256,0.006841923576,0.9180570245,0,0.3240454197,0.5177611709,14.29775429,2.526829243,-1,0.2341933101,1,140,0,0
2026.05.19 18:55:00,2026-05-19T18:55:00Z,1678,-0.001112095895,-0.000799443922,0.001992454519,0.9988884926,0,0.9988884926,-1.101975203,-0.1395375282,-0.008375846781,-0.4765997827,1.000399113,0.9993915558,6.438652992,-28.98076439,-98.61289978,-0.02673378028,0.9960589409,50.75392532,47.7179184,-1.047086716,0.7539241314,-1.7318542,-3.83296299,0.04381435364,0.002815771848,-9.097206203e-05,67.0676651,53.25507736,1.259366512,0.006904013455,0.7312434912,0,0.3082684577,0.836288929,13.31058216,0.184006229,-1,0.151409626,1,145,0,0
2026.05.19 19:00:00,2026-05-19T19:00:00Z,1679,-0.0001825713844,-0.001364132273,0.001556345844,0.9998261333,-8.693082236e-06,0.999817431,-0.3293847442,-0.5183006525,-0.008375846781,-0.08017042279,1.000195861,0.9992401004,5.80278492,-27.49567413,-98.29771423,0.07522234321,0.9960660934,50.11245346,47.52680969,-1.618324518,0.1124529019,-7.223474979,-10.95873833,0.03675654158,0.0004262203875,-7.682410796e-05,65.47354126,53.0849762,1.233372331,0.006664265878,0.6841319799,0,0.3017873168,0.849843502,12.76100922,-2.192345381,-1,0.1974595785,1,150,0,0
2026.05.19 19:05:00,2026-05-19T19:05:00Z,1680,0.001876287279,0.00058161997,0.002325803507,1.001869321,8.694669305e-06,1.001878023,1.384999871,0.0961124301,-0.008375846781,0.8249357939,1.001876354,1.001072884,10.88915157,-23.07681274,-96.37921143,0.3635497689,0.9961082935,56.23897552,49.64355087,0.5069078803,6.238977432,-1.330800772,-3.777580738,0.04280263931,0.002052298747,-6.070843665e-05,65.58258057,53.36327744,1.228983283,0.006957460195,0.9109376669,0,0.3168167472,0.8315390348,12.53649235,4.066815853,-1,0.2746173739,1,155,0,0
2026.05.19 19:10:00,2026-05-19T19:10:00Z,1681,-0.00216325256,-0.000469536637,0.002348234411,0.9978390932,0,0.9978390932,-1.824183106,0.09286559373,-0.008375846781,-0.9451600909,0.9997388721,0.9989523888,7.841871262,-22.63678551,-96.33844757,0.3858854771,0.9961373806,48.79912567,47.39460373,-0.6515997648,-1.200875282,-3.707121372,-6.920689583,0.03084666282,0.0005221023457,-4.807578443e-05,65.71953583,53.64601135,1.225059152,0.006529272534,0.5802433491,0,0.3443047702,1.045657516,12.18410397,3.034822464,-1,0.1671033502,1,160,0,0
2026.05.19 19:15:00,2026-05-19T19:15:00Z,1682,0.0002174054825,-6.955977005e-05,0.001356462715,1.00022614,-8.697164958e-06,1.000217438,0.0150937615,-0.7433613539,-0.008375846781,0.09796679765,0.9999603629,0.9992021322,6.141613483,-21.81959343,-96.07917023,0.4301923513,0.9961619377,49.52116394,47.63763046,-0.197095871,-0.4788347185,-4.25021553,-6.702197075,0.02336661704,-0.0004780114687,-3.780132829e-05,63.81099701,53.35309219,1.196013093,0.005843563005,0.5929915309,0,0.3426113427,1.063426495,11.53306103,1.223269343,-1,0.01386430673,1,165,0,0
2026.05.19 19:20:00,2026-05-19T19:20:00Z,1683,0.001616014517,-0.0003298324882,0.001840421581,1.001617312,0,1.001617312,1.170550823,-0.3582729697,-0.008375846781,0.7388341427,1.001427174,1.000786066,9.665395737,-18.42269135,-94.43421173,0.6365189552,0.9962093234,54.6457634,49.41188049,-0.5310717821,4.645761967,-2.421825886,-4.275996208,0.02796276286,0.00253263698,-2.631601819e-05,63.03878403,53.34603119,1.181695819,0.006011675112,0.8310735226,0,0.3325945735,1.174919128,11.6126852,5.257256031,-1,0.1293695867,1,170,0,0
2026.05.19 19:25:00,2026-05-19T19:25:00Z,1684,0.0005380916991,0.002371511655,0.001197365811,1.00053823,0,1.00053823,0.2517358661,-0.9236336946,-0.008375846781,0.2542338669,1.001778603,1.001272678,13.65565014,-14.53267479,-92.37902069,0.8654590249,0.9962547421,56.24048996,49.98827744,2.480454683,6.240488529,9.163059235,11.24055004,0.03294120356,0.004576040898,-1.340863673e-05,61.00029755,52.96910858,1.151620269,0.006076931953,0.8782457709,0,0.3292180002,1.173305035,11.86888599,6.245102406,-1,0.1116812527,1,175,0,0
2026.05.19 19:30:00,2026-05-19T19:30:00Z,1685,0.001196649508,0.003350755665,0.00162057695,1.001179934,1.735312799e-05,1.001197338,0.7093364,-0.5661683083,-0.008375846781,0.5758572221,1.002693653,1.002374411,19.89801216,-9.164107323,-89.37837219,1.171083093,0.9963246584,59.64198685,51.2498436,3.373607159,9.641986847,13.15192699,17.66093445,0.04203438759,0.004859230481,2.266488309e-06,59.98242188,52.84472656,1.135069132,0.005896134768,1.033611894,0,0.321038574,1.104697347,12.84541512,11.28591442,-1,0.1891807765,1,180,0,0
2026.05.19 19:35:00,2026-05-19T19:35:00Z,1686,0.001176176243,0.002910917392,0.00185238407,1.001185536,-8.666187568e-06,1.001176834,0.6885036826,-0.3898344636,-0.008375846781,0.5710736513,1.003503561,1.003414273,27.59395027,-2.561125517,-85.49564362,1.522338867,0.9964044094,62.71351624,52.45417023,2.689251184,12.71351528,5.915735245,8.379122734,0.05300462991,0.005290692206,2.14236461e-05,59.51939011,52.85783386,1.126027822,0.006448454224,1.115776181,0,0.3215736151,0.4208697081,14.21703815,14.52159882,-1,0.3775392771,1,185,0,0
2026.05.19 19:40:00,2026-05-19T19:40:00Z,1687,0.0007199200336,0.003092745785,0.001634806627,1.000720143,0,1.000720143,0.3925189674,-0.59576267,-0.008375846781,0.3549439609,1.003822207,1.003973961,34.81779099,4.353552341,-81.16020966,1.844904304,0.9965026379,64.49633026,53.17731094,2.751947403,14.49633026,0.8911691308,1.347881675,0.06153382361,0.004204089288,4.346037531e-05,58.64300537,52.74567413,1.11180687,0.007565591019,1.083154202,0,0.3018148839,0.340780735,15.70252323,15.63469505,-1,0.4911623597,1,190,0,0
2026.05.19 19:45:00,2026-05-19T19:45:00Z,1688,0.0008127480978,0.002708844375,0.0009852728108,1.000813127,0,1.000813127,0.4479833841,-1.165186405,-0.008375846781,0.416341573,1.004194736,1.004601598,41.84518814,11.66461754,-76.31684113,2.131716251,0.9965872169,66.44824219,53.98416519,2.268750668,16.44823837,1.195818424,5.684341886e-14,0.06853886694,0.004636623897,6.798875256e-05,56.48993301,52.26076126,1.080924392,0.008764416911,1.061154962,0,0.3034166098,0.2297059,17.32422829,17.44211006,-1,0.5031016469,1,195,0,0
2026.05.19 19:50:00,2026-05-19T19:50:00Z,1689,-0.0002938964753,0.001238771598,0.0009682718082,0.9997061491,0,0.9997061491,-0.555601716,-1.157691598,-0.008375846781,-0.1560464948,1.003526926,1.004136801,45.24415588,17.5002327,-71.92868042,2.285467148,0.996653676,65.05506897,53.64299011,0.7805188894,15.05507183,0.103390418,-1.754153609,0.06697942317,0.004411177244,9.241938096e-05,54.45493698,51.77554703,1.051750183,0.009449640289,0.9545995593,0,0.3002126217,0.4868719578,18.8982811,17.49014664,-1,0.4963625371,1,200,0,0
2026.05.19 19:55:00,2026-05-19T19:55:00Z,1690,0.001468619332,0.001987471012,0.001886395039,1.001461029,8.645283742e-06,1.001469731,1.004523516,-0.372528404,-0.008375846781,0.78142941,1.004523277,1.00539124,51.29494858,24.88861465,-66.48271179,2.466172934,0.9967441559,68.59997559,55.09105682,1.367881298,18.59997368,0.306265384,-0.8770768046,0.07126608491,0.007006624248,0.0001184372377,54.46744156,51.83263779,1.050832987,0.01064118184,1.010409474,0,0.3032674789,0.5313674212,20.71683121,19.94182587,-1,0.4352061152,1,205,0,0
2026.05.19 20:00:00,2026-05-19T20:00:00Z,1691,-2.589812539e-05,0.001148824696,0.0009382148855,0.9999741316,0,0.9999741316,-0.4082550108,-1.217235804,-0.008375846781,-0.01428055018,1.004067302,1.005153775,54.61894989,31.17622185,-61.29838562,2.547678947,0.9968236685,68.46797943,55.0600853,0.6732461452,18.46797752,-0.6903989315,-0.1481386125,0.0692576021,0.007164407521,0.0001441134518,52.5176239,51.33938217,1.022950053,0.01130965631,0.941804409,0,0.285061866,0.5954079032,22.53963661,20.7173214,-1,0.5503121018,1,210,0,0
2026.05.19 20:05:00,2026-05-19T20:05:00Z,1692,0.001130260411,0.002572981641,0.001612513792,1.001130939,0,1.001130939,0.6090112329,-0.6477156281,-0.008375846781,0.6292414665,1.004704952,1.006042361,59.41548538,38.36021805,-55.38455963,2.629405737,0.9969259501,71.08439636,56.15829468,2.0097754,21.08439827,0.8412877321,1.680084348,0.07065529376,0.006413315888,0.0001703945163,52.10565186,51.24759674,1.016743302,0.01166674588,0.9793358445,0,0.2622067034,0.6922858357,24.49947739,22.52609825,-1,0.6400595307,1,215,0,0
2026.05.19 20:10:00,2026-05-19T20:10:00Z,1693,0.0005000129458,0.001604375313,0.001042869757,1.000500083,0,1.000500083,-0.01728532277,-1.172558308,-0.008375846781,0.2870191932,1.004709125,1.006287217,63.27458954,45.27418518,-49.31322861,2.664301634,0.9970505834,72.18486786,56.63703918,1.194964767,22.18486786,0.5130280256,0.8770768046,0.06991509348,0.009097234346,0.000196596593,50.54453278,50.82764435,0.9944300056,0.01212246716,0.9598979354,0,0.2611699104,0.6883677244,26.48132896,23.61224937,-1,0.8175697327,1,220,0,0
2026.05.19 20:15:00,2026-05-19T20:15:00Z,1694,0.0001465081441,0.001776781515,0.0008565790486,1.000146508,0,1.000146508,-0.350348264,-1.34464407,-0.008375846781,0.08726527542,1.004391789,1.006180763,65.3078537,51.35336685,-43.39440918,2.646436453,0.997184217,72.51504517,56.77820206,1.349022746,22.51504517,0.5238113999,0.1481386125,0.06545112282,0.009025694802,0.0002215171553,48.70920944,50.30809021,0.9682182074,0.01250073034,0.9185933471,0,0.2616288066,0.5885421038,28.41110039,23.92494392,-1,0.7593054175,1,225,0,0
2026.05.19 20:20:00,2026-05-19T20:20:00Z,1695,0.0009560847539,0.001602605917,0.001033111243,1.000956535,0,1.000956535,0.5497702956,-1.141331196,-0.008375846781,0.5863390565,1.004840374,1.006861091,68.44273376,58.00071335,-36.93523788,2.63186574,0.9973573089,74.63244629,57.69574356,1.182682395,24.63244629,0.3588631451,0.07406930625,0.06392287463,0.008360028267,0.0002459515526,47.37283707,49.90192795,0.9493187666,0.01333244238,0.9310129285,0,0.2506945729,0.4801481962,30.45754814,26.38604546,-1,0.9124322534,1,230,0,0
2026.05.19 20:25:00,2026-05-19T20:25:00Z,1696,0.0003615235619,0.001464116503,0.001316740643,1.000361562,0,1.000361562,-0.08803815395,-0.8876514435,-0.008375846781,0.2248186022,1.004705787,1.006939888,70.50811768,64.15073395,-30.46941566,2.591163874,0.9975239635,75.40454865,58.03966904,1.073225737,25.40454674,-0.7834623456,1.421085472e-14,0.06035987288,0.008181999438,0.0002692338312,46.72120667,49.66889191,0.9406533241,0.01407597214,0.9023461342,0,0.2507160604,0.3958883286,32.5847168,28.32113266,-1,1.089896917,1,235,0,0
2026.05.19 20:30:00,2026-05-19T20:30:00Z,1697,-0.001007426647,0.0003101817274,0.001882511075,0.9989844561,8.606148185e-06,0.9989930987,-1.435926199,-0.3891319036,-0.008375846781,-0.61795187,1.003341079,1.005692244,67.59576416,67.61859131,-25.16309357,2.476085424,0.997700572,69.09546661,56.72869873,-1.139859438,19.09546661,-3.33228302,-7.315869808,0.04681358859,0.005962336902,0.0002882257395,47.28612137,49.76811218,0.9501288533,0.01428700238,0.7976325154,0,0.2634066641,0.6703702807,33.58362961,21.96139336,-1,0.9116379023,1,240,0,0
2026.05.19 20:35:00,2026-05-19T20:35:00Z,1698,-5.169027281e-05,-0.0006975933211,0.001382578164,0.9999603629,-1.206075194e-05,0.9999483228,-0.5438815951,-0.8313593268,-0.008375846781,-0.03206726536,1.002974987,1.005417943,64.04309082,70.29654694,-20.14967155,2.356624126,0.9978717566,68.77765656,56.66172791,-1.951595783,18.77765846,-5.312765121,-13.00059128,0.0337369144,0.004727907479,0.0003028569918,46.77425385,49.57514954,0.9435020089,0.01401715167,0.7674751878,0,0.2482919544,0.6949213743,34.54860687,21.05416107,-1,0.8682829142,1,245,0,0
2026.05.19 20:40:00,2026-05-19T20:40:00Z,1699,0.0006631556898,-0.0003959611931,0.0009384416626,1.000671983,-8.615267689e-06,1.0006634,0.1880218536,-1.204857349,-0.008375846781,0.4244801998,1.003292561,1.005844831,62.26843643,73.44033813,-14.80955887,2.264835119,0.9980421662,70.64378357,57.3215332,-1.586921096,20.64378166,-3.467476845,-13.00751019,0.02613453567,0.004670876078,0.0003146468662,45.37966537,49.12864685,0.9236904979,0.01358491369,0.7886702418,0,0.245427236,0.7496833205,35.43500137,20.11175346,-1,0.727666378,1,250,0,0
2026.05.19 20:45:00,2026-05-19T20:45:00Z,1700,-0.0003788922622,0.0002325731621,0.0009515442653,0.9996211529,0,0.9996211529,-0.8698747754,-1.184185624,-0.008375846781,-0.2492757738,1.002634406,1.005248427,58.64547348,75.28263855,-10.04605675,2.155130625,0.9981287718,68.13762665,56.81715012,-0.3192813396,18.13762283,-1.41029644,-11.65639973,0.01563968323,0.003474382916,0.0003226615372,44.11111832,48.69847488,0.9058008194,0.01338273939,0.7362032533,0,0.2347511947,0.6686543822,36.35125351,20.24374771,-1,0.6721554995,1,255,0,0
2026.05.19 20:50:00,2026-05-19T20:50:00Z,1701,-0.0008271726547,-0.0005429092562,0.00196534791,0.9991817474,-8.612819329e-06,0.9991731644,-1.792488217,-0.1875282824,-0.008375846781,-0.5325165987,1.001633167,1.004243255,52.39179993,75.25840759,-6.213347912,2.021122217,0.9981515408,62.89493942,55.72549057,-1.960906506,12.89493847,-4.537283897,-16.62372017,0.000988298445,0.002939396538,0.0003255433694,45.03175354,48.86450577,0.9215636849,0.0120682288,0.6562616229,0,0.1913360059,0.8381583691,35.40219879,10.60151386,-1,0.4509533644,1,260,0,0
2026.05.19 20:55:00,2026-05-19T20:55:00Z,1702,-0.0009917855496,-0.002197850496,0.002019068925,0.9990000725,8.619946129e-06,0.9990087152,-1.775767922,-0.08426591754,-0.008375846781,-0.6244649887,1.000579238,1.003120065,43.85548401,73.34562683,-3.406538963,1.863884449,0.998243928,57.21566391,54.44675064,-4.476039886,7.215662956,-12.07893658,-20.32582283,-0.01654512063,0.0004747928178,0.0003222793748,45.9937706,49.05721664,0.9375536442,0.01033982914,0.5491431355,0,0.208938539,0.7629191279,33.70587158,5.367592335,-1,0.224762395,1,265,0,0
2026.05.19 21:00:00,2026-05-19T21:00:00Z,1703,0.001112457481,-0.000706500723,0.001370406128,1.001104474,8.628499927e-06,1.001113057,1.012783051,-0.7721344829,-0.008375846781,0.708835721,1.001531482,1.004069805,40.220047,73.21566772,0.2085052729,1.764389992,0.9983237982,61.42365646,55.61262894,-2.237989426,11.42365456,-9.038712502,-9.219959259,-0.02149715461,0.001614337438,0.0003165940288,45.54778671,48.87107086,0.9319989681,0.009059463628,0.639275372,0,0.2000805438,1.118950248,32.27074432,6.013128281,-1,0.2563895285,1,270,0,0
