record_view,attempt_name,tier_scope,candidate_id,candidate_alias,candidate_role,variant_id,source_variant_id,profile_label,target_period,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_end,closed_balance_min,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_ta_s264_aih_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_05_s264_aih_2025h1_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_05_s264_aih_2025h1_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,close_hour_report,22,13,39.37,212.04,-172.67,1.228007,3.028462,0.384615,42.408,-21.58375,1.964811,539.37,500.0,88.3,14.067902,3,0.615385,3,0.445866,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_05_s264_aih_2025h1_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_05_s264_aih_2025h1_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,close_hour_report,19,6,45.19,65.57,-20.38,3.21737,7.531667,0.666667,16.3925,-10.19,1.608685,545.19,488.21,11.79,2.358,2,0.5,1,3.832909,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_05_s264_aih_2025h1_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_05_s264_aih_2025h1_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,close_hour_report,15,3,46.57,64.38,-17.81,3.614823,15.523333,0.666667,32.19,-17.81,1.807412,546.57,500.0,17.81,3.398336,1,0.333333,1,2.614823,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_05_s264_aih_2025h1_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_05_s264_aih_2025h1_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,close_hour_report,05,2,12.94,29.73,-16.79,1.770697,6.47,0.5,29.73,-16.79,1.770697,512.94,500.0,16.79,3.169539,1,0.5,1,0.770697,thin_slice(얇은 구간)
mt5_ta_s264_aih_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_05_s264_aih_2025h1_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_05_s264_aih_2025h1_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,close_hour_report,01,5,131.68,207.18,-75.5,2.744106,26.336,0.6,69.06,-37.75,1.829404,631.68,500.0,75.5,12.754456,3,0.6,2,1.744106,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_05_s264_aih_2025h1_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_05_s264_aih_2025h1_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,close_hour_report,23,2,20.74,39.03,-18.29,2.133953,10.37,0.5,39.03,-18.29,2.133953,520.74,500.0,18.29,3.393132,1,0.5,1,1.133953,thin_slice(얇은 구간)
mt5_ta_s264_aih_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_05_s264_aih_2025h1_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_05_s264_aih_2025h1_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,close_hour_report,20,3,29.37,29.37,0,inf,9.79,1.0,9.79,,,529.37,500.0,0.0,0.0,0,0.0,0,,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_05_s264_aih_2025h1_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_05_s264_aih_2025h1_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,close_hour_report,06,1,-21.43,0,-21.43,0.0,-21.43,0.0,,-21.43,,478.57,478.57,21.43,4.286,1,1.0,1,-1.0,thin_slice(얇은 구간)
mt5_ta_s264_aih_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_05_s264_aih_2025h1_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_05_s264_aih_2025h1_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,close_hour_report,10,1,57.37,57.37,0,inf,57.37,1.0,57.37,,,557.37,500.0,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s264_aih_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_05_s264_aih_2025h1_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_05_s264_aih_2025h1_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,close_hour_report,04,1,62.53,62.53,0,inf,62.53,1.0,62.53,,,562.53,500.0,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s264_aih_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_06_s264_aih_2025h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_06_s264_aih_2025h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,close_hour_report,16,49,221.43,564.4,-342.97,1.645625,4.51898,0.510204,22.576,-14.290417,1.5798,721.43,480.13,80.39,10.601066,17,0.734694,4,2.754447,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_06_s264_aih_2025h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_06_s264_aih_2025h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,close_hour_report,18,33,72.56,150.3,-77.74,1.933368,2.198788,0.545455,8.35,-5.182667,1.61114,572.56,463.22,37.08,7.411553,27,0.848485,4,1.95685,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_06_s264_aih_2025h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_06_s264_aih_2025h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,close_hour_report,17,50,21.52,207.71,-186.19,1.115581,0.4304,0.58,7.162414,-8.86619,0.807834,521.52,484.7,83.19,14.648964,25,0.8,5,0.258685,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_06_s264_aih_2025h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_06_s264_aih_2025h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,close_hour_report,22,4,-46.54,13.26,-59.8,0.221739,-11.635,0.25,13.26,-19.933333,0.665217,453.46,453.46,59.8,11.651015,3,0.75,3,-0.778261,minor_negative_slice(작은 음수 구간)
mt5_ta_s264_aih_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_06_s264_aih_2025h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_06_s264_aih_2025h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,close_hour_report,01,2,70.49,70.49,0,inf,35.245,1.0,35.245,,,570.49,500.0,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s264_aih_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_06_s264_aih_2025h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_06_s264_aih_2025h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,close_hour_report,21,6,3.2,24.79,-21.59,1.148217,0.533333,0.833333,4.958,-21.59,0.229643,503.2,497.09,21.59,4.162489,2,0.333333,1,0.148217,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_06_s264_aih_2025h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_06_s264_aih_2025h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,close_hour_report,19,3,-4.06,3.12,-7.18,0.43454,-1.353333,0.333333,3.12,-3.59,0.869081,495.94,493.71,6.29,1.258,3,1.0,1,-0.645469,minor_negative_slice(작은 음수 구간)
mt5_ta_s264_aih_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_06_s264_aih_2025h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_06_s264_aih_2025h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,close_hour_report,15,1,-16.36,0,-16.36,0.0,-16.36,0.0,,-16.36,,483.64,483.64,16.36,3.272,1,1.0,1,-1.0,thin_slice(얇은 구간)
mt5_ta_s264_aih_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_06_s264_aih_2025h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_06_s264_aih_2025h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,close_hour_report,10,1,36.15,36.15,0,inf,36.15,1.0,36.15,,,536.15,500.0,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s264_aih_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_06_s264_aih_2025h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_06_s264_aih_2025h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,close_hour_report,02,1,33.95,33.95,0,inf,33.95,1.0,33.95,,,533.95,500.0,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s264_aih_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_06_s264_aih_2025h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_06_s264_aih_2025h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,close_hour_report,03,1,36.57,36.57,0,inf,36.57,1.0,36.57,,,536.57,500.0,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s264_aih_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_06_s264_aih_2025h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_06_s264_aih_2025h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,close_hour_report,07,1,47.49,47.49,0,inf,47.49,1.0,47.49,,,547.49,500.0,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s264_aia_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_07_s264_aia_2023h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_07_s264_aia_2023h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,close_hour_report,18,42,106.97,173.71,-66.74,2.602787,2.546905,0.690476,5.99,-5.133846,1.166767,606.97,494.96,13.44,2.550962,10,0.547619,3,7.959077,measured_slice(측정 구간)
mt5_ta_s264_aia_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_07_s264_aia_2023h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_07_s264_aia_2023h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,close_hour_report,16,42,88.16,392.45,-304.29,1.289724,2.099048,0.547619,17.063043,-16.015263,1.065424,588.16,492.5,100.88,15.148284,17,0.738095,5,0.87391,measured_slice(측정 구간)
mt5_ta_s264_aia_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_07_s264_aia_2023h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_07_s264_aia_2023h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,close_hour_report,17,54,159.09,349.33,-190.24,1.836259,2.946111,0.611111,10.585758,-9.059048,1.168529,659.09,500.0,32.89,6.129561,9,0.611111,3,4.837033,measured_slice(측정 구간)
mt5_ta_s264_aia_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_07_s264_aia_2023h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_07_s264_aia_2023h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,close_hour_report,19,9,31.94,49.11,-17.17,2.860221,3.548889,0.666667,8.185,-5.723333,1.430111,531.94,491.86,12.03,2.387426,3,0.444444,2,2.655029,measured_slice(측정 구간)
mt5_ta_s264_aia_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_07_s264_aia_2023h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_07_s264_aia_2023h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,close_hour_report,23,3,1.06,31.69,-30.63,1.034607,0.353333,0.333333,31.69,-15.315,2.069213,501.06,486.47,17.1,3.300139,1,0.666667,1,0.061988,measured_slice(측정 구간)
mt5_ta_s264_aia_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_07_s264_aia_2023h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_07_s264_aia_2023h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,close_hour_report,06,1,-15.75,0,-15.75,0.0,-15.75,0.0,,-15.75,,484.25,484.25,15.75,3.15,1,1.0,1,-1.0,thin_slice(얇은 구간)
mt5_ta_s264_aia_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_07_s264_aia_2023h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_07_s264_aia_2023h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,close_hour_report,04,1,-16.56,0,-16.56,0.0,-16.56,0.0,,-16.56,,483.44,483.44,16.56,3.312,1,1.0,1,-1.0,thin_slice(얇은 구간)
mt5_ta_s264_aia_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_07_s264_aia_2023h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_07_s264_aia_2023h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,close_hour_report,03,1,28.51,28.51,0,inf,28.51,1.0,28.51,,,528.51,500.0,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s264_aia_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_07_s264_aia_2023h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_07_s264_aia_2023h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,close_hour_report,21,7,68.26,76.23,-7.97,9.564617,9.751429,0.714286,15.246,-3.985,3.825847,568.26,496.37,4.34,0.781095,1,0.285714,1,15.728111,measured_slice(측정 구간)
mt5_ta_s264_aia_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_07_s264_aia_2023h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_07_s264_aia_2023h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,close_hour_report,22,4,132.46,152.08,-19.62,7.751274,33.115,0.75,50.693333,-19.62,2.583758,632.46,500.0,19.62,3.358784,1,0.25,1,6.751274,measured_slice(측정 구간)
mt5_ta_s264_aia_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_07_s264_aia_2023h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_07_s264_aia_2023h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,close_hour_report,11,1,-23.98,0,-23.98,0.0,-23.98,0.0,,-23.98,,476.02,476.02,23.98,4.796,1,1.0,1,-1.0,thin_slice(얇은 구간)
mt5_ta_s264_aia_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_08_s264_aia_2025h1_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,close_hour_report,16,44,73.79,524.0,-450.21,1.163901,1.677045,0.431818,27.578947,-18.0084,1.531449,573.79,460.0,142.57,20.69411,19,0.795455,5,0.51757,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_s264_aia_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_08_s264_aia_2025h1_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,close_hour_report,17,77,258.76,567.18,-308.42,1.838986,3.360519,0.688312,10.701509,-12.850833,0.832748,758.76,485.33,135.29,19.080998,30,0.623377,4,1.912632,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_08_s264_aia_2025h1_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,close_hour_report,18,39,24.55,161.1,-136.55,1.179788,0.629487,0.435897,9.476471,-6.206818,1.526784,524.55,475.85,25.55,4.914123,12,0.897436,5,0.960861,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_08_s264_aia_2025h1_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,close_hour_report,21,19,-14.07,68.63,-82.7,0.829867,-0.740526,0.526316,6.863,-9.188889,0.74688,485.93,468.77,36.57,7.236712,12,0.789474,2,-0.384742,minor_negative_slice(작은 음수 구간)
mt5_ta_s264_aia_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_08_s264_aia_2025h1_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,close_hour_report,22,13,40.01,212.04,-172.03,1.232576,3.077692,0.384615,42.408,-21.50375,1.972121,540.01,500.0,87.66,13.965938,3,0.615385,3,0.456423,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_08_s264_aia_2025h1_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,close_hour_report,19,6,45.19,65.57,-20.38,3.21737,7.531667,0.666667,16.3925,-10.19,1.608685,545.19,488.21,11.79,2.358,2,0.5,1,3.832909,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_08_s264_aia_2025h1_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,close_hour_report,15,3,46.57,64.38,-17.81,3.614823,15.523333,0.666667,32.19,-17.81,1.807412,546.57,500.0,17.81,3.398336,1,0.333333,1,2.614823,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_08_s264_aia_2025h1_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,close_hour_report,05,2,12.94,29.73,-16.79,1.770697,6.47,0.5,29.73,-16.79,1.770697,512.94,500.0,16.79,3.169539,1,0.5,1,0.770697,thin_slice(얇은 구간)
mt5_ta_s264_aia_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_08_s264_aia_2025h1_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,close_hour_report,01,5,131.68,207.18,-75.5,2.744106,26.336,0.6,69.06,-37.75,1.829404,631.68,500.0,75.5,12.754456,3,0.6,2,1.744106,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_08_s264_aia_2025h1_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,close_hour_report,23,2,20.74,39.03,-18.29,2.133953,10.37,0.5,39.03,-18.29,2.133953,520.74,500.0,18.29,3.393132,1,0.5,1,1.133953,thin_slice(얇은 구간)
mt5_ta_s264_aia_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_08_s264_aia_2025h1_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,close_hour_report,20,3,29.37,29.37,0,inf,9.79,1.0,9.79,,,529.37,500.0,0.0,0.0,0,0.0,0,,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_08_s264_aia_2025h1_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,close_hour_report,06,1,-21.43,0,-21.43,0.0,-21.43,0.0,,-21.43,,478.57,478.57,21.43,4.286,1,1.0,1,-1.0,thin_slice(얇은 구간)
mt5_ta_s264_aia_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_08_s264_aia_2025h1_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,close_hour_report,10,1,57.37,57.37,0,inf,57.37,1.0,57.37,,,557.37,500.0,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s264_aia_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_08_s264_aia_2025h1_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,close_hour_report,04,1,60.64,60.64,0,inf,60.64,1.0,60.64,,,560.64,500.0,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,close_hour_report,16,51,205.12,556.64,-351.52,1.583523,4.021961,0.509804,21.409231,-14.0608,1.522618,705.12,480.13,77.66,10.494736,18,0.745098,4,2.641257,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,close_hour_report,18,33,71.72,148.29,-76.57,1.936659,2.173333,0.545455,8.238333,-5.104667,1.613883,571.72,464.39,35.91,7.177693,27,0.848485,4,1.997215,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,close_hour_report,17,50,19.58,201.81,-182.23,1.107447,0.3916,0.58,6.958966,-8.677619,0.801944,519.58,484.29,82.17,14.505879,25,0.8,5,0.238286,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,close_hour_report,22,4,-45.77,13.26,-59.03,0.224632,-11.4425,0.25,13.26,-19.676667,0.673895,454.23,454.23,59.03,11.500994,3,0.75,3,-0.775368,minor_negative_slice(작은 음수 구간)
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,close_hour_report,01,2,70.49,70.49,0,inf,35.245,1.0,35.245,,,570.49,500.0,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
