bar_time_server,stage56_context_et_event_signal,stage264_source_feature_rank_bucket,stage264_source_feature_gate_allow_inner_all_oos_anchor
2024.11.04 17:05:00,0,1,0
2024.11.04 17:10:00,0,1,0
2024.11.04 17:15:00,0,1,0
2024.11.04 17:20:00,1,1,0
2024.11.04 17:25:00,0,0,0
2024.11.04 17:30:00,0,0,0
2024.11.04 17:35:00,0,0,0
2024.11.04 17:40:00,0,0,0
2024.11.04 17:45:00,0,0,0
2024.11.04 17:50:00,0,0,0
2024.11.04 17:55:00,0,0,0
2024.11.04 18:00:00,0,0,0
2024.11.04 18:05:00,0,0,0
2024.11.04 18:10:00,0,0,0
2024.11.04 18:15:00,0,0,0
2024.11.04 18:20:00,0,0,0
2024.11.04 18:25:00,0,0,0
2024.11.04 18:35:00,1,0,0
2024.11.04 18:40:00,0,0,0
2024.11.04 18:45:00,0,0,0
2024.11.04 18:50:00,0,0,0
2024.11.04 18:55:00,0,0,0
2024.11.04 19:00:00,0,0,0
2024.11.04 19:05:00,0,0,0
2024.11.04 19:10:00,0,0,0
2024.11.04 19:15:00,0,0,0
2024.11.04 19:20:00,0,0,0
2024.11.04 19:25:00,0,0,0
2024.11.04 19:30:00,0,0,0
2024.11.04 19:35:00,0,0,0
2024.11.04 19:40:00,0,0,0
2024.11.04 19:45:00,0,0,0
2024.11.04 19:50:00,0,0,0
2024.11.04 19:55:00,0,0,0
2024.11.04 20:00:00,0,0,0
2024.11.04 20:05:00,0,0,0
2024.11.04 20:10:00,0,0,0
2024.11.04 20:15:00,0,0,0
2024.11.04 20:20:00,0,0,0
2024.11.04 20:25:00,0,0,0
2024.11.04 20:30:00,0,0,0
2024.11.04 20:35:00,0,0,0
2024.11.04 20:40:00,0,0,0
2024.11.04 20:45:00,0,0,0
2024.11.04 20:50:00,0,0,0
2024.11.04 21:00:00,0,0,0
2024.11.04 21:05:00,0,0,0
2024.11.04 21:10:00,0,0,0
2024.11.04 21:15:00,0,0,0
2024.11.04 21:20:00,0,0,0
2024.11.04 21:25:00,0,0,0
2024.11.04 21:30:00,0,0,0
2024.11.04 21:35:00,0,0,0
2024.11.04 21:40:00,0,0,0
2024.11.04 21:45:00,0,0,0
2024.11.04 21:50:00,0,0,0
2024.11.04 22:00:00,0,0,0
2024.11.05 16:35:00,0,0,0
2024.11.05 16:40:00,0,0,0
2024.11.05 16:45:00,0,0,0
2024.11.05 16:50:00,0,1,0
2024.11.05 16:55:00,0,1,0
2024.11.05 17:00:00,0,1,0
2024.11.05 17:05:00,0,0,0
2024.11.05 17:10:00,0,0,0
2024.11.05 17:15:00,0,0,0
2024.11.05 17:20:00,0,0,0
2024.11.05 17:25:00,1,0,0
2024.11.05 17:30:00,0,0,0
2024.11.05 17:35:00,0,1,0
2024.11.05 17:40:00,0,0,0
2024.11.05 17:45:00,0,0,0
2024.11.05 17:50:00,0,0,0
2024.11.05 17:55:00,0,1,0
2024.11.05 18:00:00,0,0,0
2024.11.05 18:05:00,0,0,0
2024.11.05 18:10:00,0,1,0
2024.11.05 18:15:00,0,0,0
2024.11.05 18:20:00,0,0,0
2024.11.05 18:25:00,0,0,0
2024.11.05 18:30:00,0,0,0
2024.11.05 18:35:00,0,1,0
2024.11.05 18:40:00,0,0,0
2024.11.05 18:45:00,0,0,0
2024.11.05 18:50:00,0,0,0
2024.11.05 19:20:00,0,0,0
2024.11.05 19:30:00,0,0,0
2024.11.05 19:40:00,0,0,0
2024.11.05 19:55:00,0,0,0
2024.11.05 20:00:00,0,0,0
2024.11.05 20:05:00,0,0,0
2024.11.05 20:10:00,0,0,0
2024.11.05 20:15:00,0,0,0
2024.11.05 20:20:00,0,0,0
2024.11.05 20:25:00,0,0,0
2024.11.05 20:30:00,0,0,0
2024.11.05 20:35:00,0,0,0
2024.11.05 20:40:00,0,0,0
2024.11.05 20:45:00,0,0,0
2024.11.05 20:50:00,0,0,0
2024.11.05 20:55:00,0,0,0
2024.11.05 21:00:00,0,0,0
2024.11.05 21:05:00,0,0,0
2024.11.05 21:10:00,0,0,0
2024.11.05 21:20:00,0,0,0
2024.11.05 21:30:00,0,0,0
2024.11.05 21:35:00,0,0,0
2024.11.05 21:40:00,0,0,0
2024.11.05 21:45:00,0,0,0
2024.11.05 21:50:00,0,0,0
2024.11.05 21:55:00,0,0,0
2024.11.05 22:00:00,0,0,0
2024.11.06 16:35:00,-1,0,0
2024.11.06 16:40:00,0,0,0
2024.11.06 16:45:00,0,0,0
2024.11.06 16:50:00,0,0,0
2024.11.06 16:55:00,0,0,0
2024.11.06 17:00:00,0,0,0
2024.11.06 17:05:00,0,0,0
2024.11.06 17:10:00,1,1,0
2024.11.06 17:15:00,0,1,0
2024.11.06 17:20:00,0,0,0
2024.11.06 17:25:00,0,0,0
2024.11.06 17:30:00,0,1,0
2024.11.06 17:35:00,0,1,0
2024.11.06 17:40:00,0,1,0
2024.11.06 17:45:00,0,1,0
2024.11.06 17:50:00,0,1,0
2024.11.06 17:55:00,0,1,0
2024.11.06 18:00:00,0,1,0
2024.11.06 18:05:00,0,1,0
2024.11.06 18:10:00,0,1,0
2024.11.06 18:15:00,0,1,0
2024.11.06 18:20:00,0,1,0
2024.11.06 18:25:00,0,1,0
2024.11.06 18:30:00,0,0,0
2024.11.06 18:35:00,0,0,0
2024.11.06 18:40:00,0,0,0
2024.11.06 18:45:00,0,0,0
2024.11.06 19:05:00,0,0,0
2024.11.06 19:10:00,0,0,0
2024.11.06 19:25:00,0,0,0
2024.11.06 19:55:00,0,0,0
2024.11.06 20:00:00,0,0,0
2024.11.06 20:05:00,0,0,0
2024.11.06 20:10:00,0,0,0
2024.11.06 20:20:00,0,0,0
2024.11.06 20:30:00,0,0,0
2024.11.06 20:45:00,0,0,0
2024.11.06 20:55:00,0,0,0
2024.11.06 21:00:00,0,0,0
2024.11.06 21:05:00,0,0,0
2024.11.06 21:10:00,0,0,0
2024.11.06 21:20:00,0,0,0
2024.11.06 21:25:00,0,0,0
2024.11.06 21:30:00,0,0,0
2024.11.06 21:35:00,0,0,0
2024.11.06 21:40:00,0,0,0
2024.11.06 21:55:00,0,0,0
2024.11.07 16:35:00,0,0,0
2024.11.07 16:40:00,0,2,0
2024.11.07 16:45:00,0,1,0
2024.11.07 16:50:00,0,0,0
2024.11.07 16:55:00,0,0,0
2024.11.07 17:05:00,0,2,0
2024.11.07 17:30:00,0,0,0
2024.11.07 17:45:00,1,0,0
2024.11.07 18:00:00,0,0,0
2024.11.07 18:10:00,0,0,0
2024.11.07 18:15:00,0,0,0
2024.11.07 18:20:00,0,0,0
2024.11.07 18:35:00,0,0,0
2024.11.07 18:45:00,0,0,0
2024.11.07 18:55:00,0,0,0
2024.11.07 19:00:00,0,0,0
2024.11.07 19:05:00,0,0,0
2024.11.07 19:10:00,0,0,0
2024.11.07 19:25:00,0,0,0
2024.11.07 20:00:00,0,0,0
2024.11.07 20:05:00,0,0,0
2024.11.07 20:15:00,0,0,0
2024.11.07 20:35:00,0,0,0
2024.11.07 20:40:00,0,0,0
2024.11.07 20:45:00,0,0,0
2024.11.07 21:00:00,0,0,0
2024.11.07 21:05:00,0,0,0
2024.11.07 21:10:00,0,0,0
2024.11.07 21:15:00,0,0,0
2024.11.07 21:30:00,0,0,0
2024.11.07 21:40:00,0,0,0
2024.11.07 21:45:00,0,0,0
2024.11.07 21:50:00,0,0,0
2024.11.07 21:55:00,0,0,0
2024.11.08 16:35:00,0,1,0
2024.11.08 16:40:00,0,1,0
2024.11.08 16:45:00,-1,1,0
2024.11.08 16:50:00,0,1,0
2024.11.08 17:00:00,0,1,0
2024.11.08 17:05:00,0,0,0
2024.11.08 17:10:00,0,0,0
2024.11.08 17:20:00,1,0,0
2024.11.08 17:30:00,0,0,0
2024.11.08 18:20:00,0,0,0
2024.11.08 18:25:00,0,0,0
2024.11.08 18:30:00,0,0,0
2024.11.08 18:45:00,0,0,0
2024.11.08 18:50:00,0,0,0
2024.11.08 18:55:00,0,0,0
2024.11.08 19:00:00,0,0,0
2024.11.08 19:10:00,0,0,0
2024.11.08 19:15:00,0,0,0
2024.11.08 19:25:00,0,0,0
2024.11.08 19:30:00,0,0,0
2024.11.08 19:35:00,0,0,0
2024.11.08 19:40:00,0,0,0
2024.11.08 19:45:00,0,0,0
2024.11.08 20:00:00,0,0,0
2024.11.08 20:05:00,0,0,0
2024.11.08 20:55:00,0,0,0
2024.11.08 21:15:00,0,0,0
2024.11.08 21:40:00,0,0,0
2024.11.08 21:45:00,0,0,0
2024.11.08 21:50:00,0,0,0
2024.11.08 21:55:00,0,0,0
2024.11.11 16:35:00,-1,1,1
2024.11.11 16:45:00,0,2,0
2024.11.11 16:50:00,0,3,0
2024.11.11 16:55:00,0,3,0
2024.11.11 17:00:00,0,3,0
2024.11.11 17:05:00,0,3,0
2024.11.11 17:10:00,0,1,0
2024.11.11 17:15:00,0,1,0
2024.11.11 17:25:00,0,0,0
2024.11.11 17:30:00,0,0,0
2024.11.11 18:00:00,0,0,0
2024.11.11 18:25:00,0,0,0
2024.11.11 18:30:00,0,0,0
2024.11.11 18:40:00,0,0,0
2024.11.11 18:45:00,0,0,0
2024.11.11 18:55:00,0,0,0
2024.11.11 19:00:00,0,0,0
2024.11.11 19:05:00,0,0,0
2024.11.11 19:30:00,0,0,0
2024.11.11 19:35:00,0,0,0
2024.11.11 19:50:00,0,0,0
2024.11.11 20:00:00,0,0,0
2024.11.11 20:05:00,0,0,0
2024.11.11 20:10:00,0,0,0
2024.11.11 20:15:00,0,0,0
2024.11.11 22:00:00,0,0,0
2024.11.12 16:35:00,-1,1,1
2024.11.12 16:40:00,0,2,0
2024.11.12 16:45:00,0,1,0
2024.11.12 16:50:00,0,1,0
2024.11.12 16:55:00,0,2,0
2024.11.12 17:00:00,0,2,0
2024.11.12 17:05:00,0,0,0
2024.11.12 17:10:00,0,0,0
2024.11.12 17:15:00,0,0,0
2024.11.12 17:20:00,0,0,0
2024.11.12 17:25:00,0,0,0
2024.11.12 17:30:00,0,0,0
2024.11.12 17:35:00,0,0,0
2024.11.12 17:40:00,0,0,0
2024.11.12 17:45:00,0,0,0
2024.11.12 17:50:00,0,0,0
2024.11.12 17:55:00,0,0,0
2024.11.12 18:00:00,0,0,0
2024.11.12 18:05:00,0,0,0
2024.11.12 18:10:00,0,0,0
2024.11.12 18:15:00,0,0,0
2024.11.12 18:20:00,0,0,0
2024.11.12 18:25:00,0,0,0
2024.11.12 18:30:00,0,0,0
2024.11.12 18:35:00,0,0,0
2024.11.12 18:40:00,0,0,0
2024.11.12 18:45:00,0,0,0
2024.11.12 18:50:00,0,0,0
2024.11.12 18:55:00,0,0,0
2024.11.12 19:00:00,0,0,0
2024.11.12 19:05:00,0,0,0
2024.11.12 19:10:00,0,0,0
2024.11.12 19:15:00,0,0,0
2024.11.12 19:20:00,0,0,0
2024.11.12 19:25:00,0,0,0
2024.11.12 19:30:00,0,0,0
2024.11.12 19:35:00,0,0,0
2024.11.12 19:40:00,0,0,0
2024.11.12 19:45:00,0,0,0
2024.11.12 19:50:00,0,0,0
2024.11.12 19:55:00,0,0,0
2024.11.12 20:00:00,0,0,0
2024.11.12 20:05:00,0,0,0
2024.11.12 20:10:00,0,1,0
2024.11.12 20:15:00,0,0,0
2024.11.12 20:20:00,0,0,0
2024.11.12 20:25:00,0,0,0
2024.11.12 20:30:00,0,0,0
2024.11.12 20:35:00,0,0,0
2024.11.12 20:40:00,0,0,0
2024.11.12 20:45:00,0,0,0
2024.11.12 20:50:00,0,0,0
2024.11.12 20:55:00,0,0,0
2024.11.12 21:00:00,0,0,0
2024.11.12 21:05:00,0,0,0
2024.11.12 21:10:00,0,0,0
2024.11.12 21:15:00,0,0,0
2024.11.12 21:20:00,0,0,0
2024.11.12 21:25:00,0,0,0
2024.11.12 21:30:00,0,0,0
2024.11.12 21:35:00,0,0,0
2024.11.12 21:40:00,0,0,0
2024.11.12 21:45:00,0,0,0
2024.11.12 21:50:00,0,0,0
2024.11.12 21:55:00,0,0,0
2024.11.12 22:00:00,0,0,0
2024.11.13 16:35:00,-1,2,0
2024.11.13 16:40:00,0,2,0
2024.11.13 16:45:00,0,2,0
2024.11.13 16:50:00,0,1,0
2024.11.13 16:55:00,0,2,0
2024.11.13 17:00:00,0,1,0
2024.11.13 17:05:00,0,0,0
2024.11.13 17:10:00,0,0,0
2024.11.13 17:15:00,0,0,0
2024.11.13 17:20:00,0,0,0
2024.11.13 17:25:00,0,0,0
2024.11.13 17:30:00,0,0,0
2024.11.13 17:35:00,0,0,0
2024.11.13 17:40:00,0,0,0
2024.11.13 17:45:00,0,0,0
2024.11.13 17:50:00,0,0,0
2024.11.13 17:55:00,0,0,0
2024.11.13 18:00:00,0,0,0
2024.11.13 18:05:00,0,0,0
2024.11.13 18:10:00,0,0,0
2024.11.13 18:15:00,0,0,0
2024.11.13 18:20:00,0,0,0
2024.11.13 18:25:00,0,0,0
2024.11.13 18:30:00,0,0,0
2024.11.13 18:35:00,0,0,0
2024.11.13 18:40:00,0,0,0
2024.11.13 18:45:00,0,0,0
2024.11.13 18:50:00,0,0,0
2024.11.13 18:55:00,0,0,0
2024.11.13 19:00:00,0,0,0
2024.11.13 19:05:00,0,0,0
2024.11.13 19:10:00,0,0,0
2024.11.13 19:15:00,0,0,0
2024.11.13 19:20:00,0,0,0
2024.11.13 19:25:00,0,0,0
2024.11.13 19:30:00,0,0,0
2024.11.13 19:35:00,0,0,0
2024.11.13 19:40:00,0,0,0
2024.11.13 19:45:00,0,0,0
2024.11.13 19:50:00,0,0,0
2024.11.13 19:55:00,0,0,0
2024.11.13 20:00:00,0,0,0
2024.11.13 20:05:00,0,0,0
2024.11.13 20:10:00,0,0,0
2024.11.13 20:15:00,0,0,0
2024.11.13 20:20:00,0,0,0
2024.11.13 20:25:00,0,0,0
2024.11.13 20:30:00,0,0,0
2024.11.13 20:35:00,0,0,0
2024.11.13 20:40:00,0,0,0
2024.11.13 20:45:00,0,0,0
2024.11.13 20:50:00,0,0,0
2024.11.13 20:55:00,0,0,0
2024.11.13 21:00:00,0,0,0
2024.11.13 21:05:00,0,0,0
2024.11.13 21:10:00,0,0,0
2024.11.13 21:15:00,0,0,0
2024.11.13 21:20:00,0,0,0
2024.11.13 21:25:00,0,0,0
2024.11.13 21:30:00,0,0,0
2024.11.13 21:35:00,0,0,0
2024.11.13 21:40:00,0,0,0
2024.11.13 21:45:00,0,0,0
2024.11.13 21:50:00,0,0,0
2024.11.13 21:55:00,0,0,0
2024.11.13 22:00:00,0,0,0
2024.11.14 16:35:00,-1,1,1
2024.11.14 16:40:00,0,0,0
2024.11.14 16:45:00,0,0,0
2024.11.14 16:50:00,0,0,0
2024.11.14 16:55:00,0,0,0
2024.11.14 17:00:00,0,0,0
2024.11.14 17:05:00,0,0,0
2024.11.14 17:10:00,0,0,0
2024.11.14 17:15:00,0,0,0
2024.11.14 17:20:00,0,0,0
2024.11.14 17:25:00,0,0,0
2024.11.14 17:30:00,0,0,0
2024.11.14 17:35:00,0,0,0
2024.11.14 17:40:00,0,0,0
2024.11.14 17:45:00,0,0,0
2024.11.14 17:50:00,0,0,0
2024.11.14 17:55:00,0,0,0
2024.11.14 18:00:00,0,0,0
2024.11.14 18:05:00,0,0,0
2024.11.14 18:10:00,0,0,0
2024.11.14 18:15:00,0,0,0
2024.11.14 18:20:00,0,0,0
2024.11.14 18:25:00,0,0,0
2024.11.14 18:30:00,0,0,0
2024.11.14 18:35:00,0,0,0
2024.11.14 18:40:00,0,0,0
2024.11.14 18:45:00,0,0,0
2024.11.14 18:50:00,0,0,0
2024.11.14 18:55:00,0,0,0
2024.11.14 19:00:00,0,0,0
2024.11.14 19:05:00,0,0,0
2024.11.14 19:10:00,0,0,0
2024.11.14 19:15:00,0,0,0
2024.11.14 19:20:00,0,0,0
2024.11.14 19:25:00,0,0,0
2024.11.14 19:30:00,0,0,0
2024.11.14 19:35:00,0,0,0
2024.11.14 19:40:00,0,0,0
2024.11.14 19:45:00,0,0,0
2024.11.14 19:50:00,1,0,2
2024.11.14 19:55:00,0,0,0
2024.11.14 20:00:00,0,0,0
2024.11.14 20:05:00,0,0,0
2024.11.14 20:10:00,0,0,0
2024.11.14 20:15:00,0,0,0
2024.11.14 20:20:00,0,0,0
2024.11.14 20:25:00,0,0,0
2024.11.14 20:30:00,0,0,0
2024.11.14 20:35:00,0,0,0
2024.11.14 20:40:00,0,0,0
2024.11.14 20:45:00,0,0,0
2024.11.14 20:50:00,0,0,0
2024.11.14 20:55:00,0,0,0
2024.11.14 21:00:00,-1,0,1
2024.11.14 21:05:00,0,1,0
2024.11.14 21:10:00,0,0,0
2024.11.14 21:15:00,0,0,0
2024.11.14 21:20:00,0,0,0
2024.11.14 21:25:00,0,0,0
2024.11.14 21:30:00,0,0,0
2024.11.14 21:35:00,0,0,0
2024.11.14 21:40:00,0,0,0
2024.11.14 21:45:00,0,0,0
2024.11.14 21:50:00,0,0,0
2024.11.14 21:55:00,0,0,0
2024.11.14 22:00:00,0,0,0
2024.11.15 16:35:00,-1,3,0
2024.11.15 16:40:00,0,3,0
2024.11.15 16:45:00,0,3,0
2024.11.15 16:50:00,0,1,0
2024.11.15 16:55:00,0,3,0
2024.11.15 17:00:00,0,3,0
2024.11.15 17:05:00,0,3,0
2024.11.15 17:10:00,0,3,0
2024.11.15 17:15:00,0,3,0
2024.11.15 17:20:00,0,3,0
2024.11.15 17:25:00,0,3,0
2024.11.15 17:30:00,0,3,0
2024.11.15 17:35:00,0,3,0
2024.11.15 17:40:00,0,3,0
2024.11.15 17:45:00,0,3,0
2024.11.15 17:50:00,-1,3,0
2024.11.15 17:55:00,0,3,0
2024.11.15 18:00:00,0,3,0
2024.11.15 18:05:00,0,3,0
2024.11.15 18:10:00,0,3,0
2024.11.15 18:15:00,0,3,0
2024.11.15 18:20:00,0,3,0
2024.11.15 18:25:00,0,3,0
2024.11.15 18:30:00,0,2,0
2024.11.15 18:35:00,0,3,0
2024.11.15 18:40:00,0,3,0
2024.11.15 18:45:00,0,3,0
2024.11.15 18:50:00,0,3,0
2024.11.15 18:55:00,0,2,0
2024.11.15 19:00:00,0,2,0
2024.11.15 19:05:00,0,2,0
2024.11.15 19:10:00,0,2,0
2024.11.15 19:15:00,-1,3,1
2024.11.15 19:20:00,0,3,0
2024.11.15 19:25:00,0,3,0
2024.11.15 19:30:00,0,2,0
2024.11.15 19:35:00,0,3,0
2024.11.15 19:40:00,0,2,0
2024.11.15 19:45:00,0,2,0
2024.11.15 19:50:00,0,2,0
2024.11.15 19:55:00,0,3,0
2024.11.15 20:00:00,0,3,0
2024.11.15 20:05:00,0,3,0
2024.11.15 20:10:00,0,3,0
2024.11.15 20:15:00,0,2,0
2024.11.15 20:20:00,0,2,0
2024.11.15 20:25:00,0,1,0
2024.11.15 20:30:00,-1,3,1
2024.11.15 20:35:00,0,1,0
2024.11.15 20:40:00,0,2,0
2024.11.15 20:45:00,0,1,0
2024.11.15 20:50:00,0,1,0
2024.11.15 20:55:00,0,1,0
2024.11.15 21:00:00,0,1,0
2024.11.15 21:05:00,0,2,0
2024.11.15 21:10:00,0,2,0
2024.11.15 21:15:00,0,2,0
2024.11.15 21:20:00,0,1,0
2024.11.15 21:25:00,0,2,0
2024.11.15 21:30:00,0,1,0
2024.11.15 21:35:00,0,2,0
2024.11.15 21:40:00,0,2,0
2024.11.15 21:45:00,0,1,0
2024.11.15 21:50:00,-1,0,0
2024.11.15 21:55:00,0,1,0
2024.11.15 22:00:00,0,1,0
2024.11.18 16:35:00,-1,1,1
2024.11.18 16:40:00,0,0,0
2024.11.18 16:45:00,0,0,0
2024.11.18 16:50:00,0,0,0
2024.11.18 16:55:00,0,0,0
2024.11.18 17:00:00,0,0,0
2024.11.18 17:05:00,0,0,0
2024.11.18 17:10:00,0,0,0
2024.11.18 17:15:00,0,1,0
2024.11.18 17:20:00,0,1,0
2024.11.18 17:25:00,0,0,0
2024.11.18 17:30:00,0,1,0
2024.11.18 17:35:00,0,1,0
2024.11.18 17:40:00,0,1,0
2024.11.18 17:45:00,0,0,0
2024.11.18 17:50:00,0,0,0
2024.11.18 17:55:00,0,0,0
2024.11.18 18:00:00,0,0,0
2024.11.18 18:05:00,0,0,0
2024.11.18 18:10:00,0,0,0
2024.11.18 18:15:00,0,0,0
2024.11.18 18:20:00,0,0,0
2024.11.18 18:25:00,0,0,0
2024.11.18 18:30:00,0,0,0
2024.11.18 18:35:00,0,0,0
2024.11.18 18:40:00,0,0,0
2024.11.18 18:45:00,0,0,0
2024.11.18 18:50:00,0,0,0
2024.11.18 18:55:00,0,0,0
2024.11.18 19:00:00,0,0,0
2024.11.18 19:05:00,0,0,0
2024.11.18 19:10:00,0,0,0
2024.11.18 19:15:00,0,0,0
2024.11.18 19:20:00,0,0,0
2024.11.18 19:25:00,0,0,0
2024.11.18 19:30:00,0,0,0
2024.11.18 19:35:00,0,0,0
2024.11.18 19:40:00,0,0,0
2024.11.18 19:45:00,0,0,0
2024.11.18 19:50:00,0,0,0
2024.11.18 19:55:00,0,0,0
2024.11.18 20:00:00,0,0,0
2024.11.18 20:05:00,0,0,0
2024.11.18 20:10:00,0,0,0
2024.11.18 20:15:00,0,0,0
2024.11.18 20:20:00,0,0,0
2024.11.18 20:25:00,0,0,0
2024.11.18 20:30:00,0,0,0
2024.11.18 20:35:00,0,0,0
2024.11.18 20:40:00,0,0,0
2024.11.18 20:45:00,0,0,0
2024.11.18 20:50:00,0,0,0
2024.11.18 20:55:00,0,0,0
2024.11.18 21:00:00,0,0,0
2024.11.18 21:05:00,0,0,0
2024.11.18 21:10:00,0,0,0
2024.11.18 21:15:00,0,0,0
2024.11.18 21:20:00,0,0,0
2024.11.18 21:25:00,0,0,0
2024.11.18 21:30:00,0,0,0
2024.11.18 21:35:00,0,0,0
2024.11.18 21:40:00,0,0,0
2024.11.18 21:45:00,0,0,0
2024.11.18 21:50:00,0,0,0
2024.11.18 21:55:00,0,0,0
2024.11.18 22:00:00,0,0,0
2024.11.19 16:35:00,0,1,0
2024.11.19 16:40:00,0,1,0
2024.11.19 16:45:00,0,1,0
2024.11.19 16:50:00,0,1,0
2024.11.19 16:55:00,0,0,0
2024.11.19 17:00:00,0,0,0
2024.11.19 17:05:00,0,1,0
2024.11.19 17:10:00,0,1,0
2024.11.19 17:15:00,0,2,0
2024.11.19 17:20:00,0,2,0
2024.11.19 17:25:00,1,2,0
2024.11.19 17:30:00,0,1,0
2024.11.19 17:35:00,0,1,0
2024.11.19 17:40:00,0,2,0
2024.11.19 17:45:00,0,2,0
2024.11.19 17:50:00,0,0,0
2024.11.19 17:55:00,0,1,0
2024.11.19 18:00:00,0,0,0
2024.11.19 18:05:00,0,0,0
2024.11.19 18:10:00,0,0,0
2024.11.19 18:15:00,0,0,0
2024.11.19 18:20:00,0,0,0
2024.11.19 18:25:00,0,0,0
2024.11.19 18:30:00,0,0,0
2024.11.19 18:35:00,0,0,0
2024.11.19 18:40:00,0,0,0
2024.11.19 18:45:00,0,0,0
2024.11.19 18:50:00,0,0,0
2024.11.19 18:55:00,0,0,0
2024.11.19 19:00:00,0,0,0
2024.11.19 19:05:00,0,0,0
2024.11.19 19:10:00,0,0,0
2024.11.19 19:15:00,0,0,0
2024.11.19 19:20:00,0,0,0
2024.11.19 19:25:00,0,0,0
2024.11.19 19:30:00,0,0,0
2024.11.19 19:35:00,0,0,0
2024.11.19 19:40:00,0,0,0
2024.11.19 19:45:00,0,0,0
2024.11.19 19:50:00,0,0,0
2024.11.19 19:55:00,0,0,0
2024.11.19 20:00:00,0,0,0
2024.11.19 20:05:00,0,0,0
2024.11.19 20:10:00,0,0,0
2024.11.19 20:15:00,0,0,0
2024.11.19 20:20:00,0,0,0
2024.11.19 20:25:00,0,0,0
2024.11.19 20:30:00,0,0,0
2024.11.19 20:35:00,0,0,0
2024.11.19 20:40:00,0,0,0
2024.11.19 20:45:00,0,0,0
2024.11.19 20:50:00,0,0,0
2024.11.19 20:55:00,0,0,0
2024.11.19 21:00:00,0,0,0
2024.11.19 21:05:00,0,0,0
2024.11.19 21:10:00,0,0,0
2024.11.19 21:15:00,0,0,0
2024.11.19 21:20:00,0,0,0
2024.11.19 21:25:00,0,0,0
2024.11.19 21:30:00,0,0,0
2024.11.19 21:35:00,0,0,0
2024.11.19 21:40:00,0,0,0
2024.11.19 21:45:00,0,0,0
2024.11.19 21:50:00,0,0,0
2024.11.19 21:55:00,0,0,0
2024.11.19 22:00:00,0,0,0
2024.11.20 16:35:00,-1,3,0
2024.11.20 16:40:00,0,3,0
2024.11.20 16:45:00,0,3,0
2024.11.20 16:50:00,0,3,0
2024.11.20 16:55:00,0,3,0
2024.11.20 17:00:00,0,3,0
2024.11.20 17:05:00,0,3,0
2024.11.20 17:10:00,0,3,0
2024.11.20 17:15:00,0,3,0
2024.11.20 17:20:00,0,3,0
2024.11.20 17:25:00,0,3,0
2024.11.20 17:30:00,0,3,0
2024.11.20 17:35:00,0,3,0
2024.11.20 17:40:00,0,2,0
2024.11.20 17:45:00,0,1,0
2024.11.20 17:50:00,0,0,0
2024.11.20 17:55:00,0,0,0
2024.11.20 18:00:00,0,0,0
2024.11.20 18:05:00,0,0,0
2024.11.20 18:10:00,0,0,0
2024.11.20 18:15:00,0,0,0
2024.11.20 18:20:00,0,0,0
2024.11.20 18:25:00,0,0,0
2024.11.20 18:30:00,1,0,0
2024.11.20 18:35:00,0,0,0
2024.11.20 18:40:00,0,0,0
2024.11.20 18:45:00,0,1,0
2024.11.20 18:50:00,0,1,0
2024.11.20 18:55:00,0,1,0
2024.11.20 19:00:00,0,1,0
2024.11.20 19:05:00,0,1,0
2024.11.20 19:10:00,0,1,0
2024.11.20 19:15:00,0,0,0
2024.11.20 19:20:00,0,0,0
2024.11.20 19:25:00,0,0,0
2024.11.20 19:30:00,-1,0,1
2024.11.20 19:35:00,0,0,0
2024.11.20 19:40:00,0,0,0
2024.11.20 19:45:00,0,1,0
2024.11.20 19:50:00,0,0,0
2024.11.20 19:55:00,0,0,0
2024.11.20 20:00:00,0,0,0
2024.11.20 20:05:00,0,1,0
2024.11.20 20:10:00,0,1,0
2024.11.20 20:15:00,0,0,0
2024.11.20 20:20:00,0,1,0
2024.11.20 20:25:00,0,1,0
2024.11.20 20:30:00,-1,0,1
2024.11.20 20:35:00,0,0,0
2024.11.20 20:40:00,0,0,0
2024.11.20 20:45:00,0,0,0
2024.11.20 20:50:00,0,0,0
2024.11.20 20:55:00,0,0,0
2024.11.20 21:00:00,0,0,0
2024.11.20 21:05:00,0,0,0
2024.11.20 21:10:00,0,0,0
2024.11.20 21:15:00,1,0,0
2024.11.20 21:20:00,0,0,0
2024.11.20 21:25:00,0,0,0
2024.11.20 21:30:00,0,0,0
2024.11.20 21:35:00,0,0,0
2024.11.20 21:40:00,0,0,0
2024.11.20 21:45:00,0,0,0
2024.11.20 21:50:00,0,0,0
2024.11.20 21:55:00,0,0,0
2024.11.20 22:00:00,0,0,0
2024.11.21 16:35:00,-1,2,0
2024.11.21 16:40:00,0,2,0
2024.11.21 16:45:00,0,1,0
2024.11.21 16:50:00,0,0,0
2024.11.21 16:55:00,0,1,0
2024.11.21 17:00:00,0,0,0
2024.11.21 17:05:00,0,1,0
2024.11.21 17:10:00,0,1,0
2024.11.21 17:15:00,1,1,0
2024.11.21 17:20:00,0,0,0
2024.11.21 17:25:00,0,0,0
2024.11.21 17:30:00,0,0,0
2024.11.21 17:35:00,0,0,0
2024.11.21 17:40:00,0,1,0
2024.11.21 17:45:00,0,0,0
2024.11.21 17:50:00,0,1,0
2024.11.21 17:55:00,0,2,0
2024.11.21 18:00:00,0,2,0
2024.11.21 18:05:00,0,1,0
2024.11.21 18:10:00,0,1,0
