source_scope,runtime_source,artifact_slug,candidate_id,view_id,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,max_drawdown,claim_boundary
session_mt5_reference,mt5_session_reference_not_raw_forward,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,old_session_parity,vix,vix_mid,18,37.77,88.96,51.19,1.7378394218,2.0983333333,0.6111111111,21.82,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
session_mt5_reference,mt5_session_reference_not_raw_forward,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,old_session_parity,vix,vix_high,21,41.29,95.04,53.75,1.7681860465,1.9661904762,0.5714285714,24.78,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
session_mt5_reference,mt5_session_reference_not_raw_forward,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,old_session_parity,vix,vix_low,28,106.42,160.16,53.74,2.9802754001,3.8007142857,0.6785714286,24.52,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
session_mt5_reference,mt5_session_reference_not_raw_forward,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,old_session_parity,vix,vix_mid,20,25.71,95.29,69.58,1.3695027307,1.2855,0.65,33.36,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
session_mt5_reference,mt5_session_reference_not_raw_forward,u42_bal,us100_technical42_no_external__l2_balanced_c025,old_session_parity,vix,vix_missing,70,3.99,315.91,311.92,1.0127917415,0.057,0.5571428571,62.75,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
session_mt5_reference,mt5_session_reference_not_raw_forward,u42_plain,us100_technical42_no_external__l2_plain_c025,old_session_parity,vix,vix_missing,72,120.78,344.98,224.2,1.5387154326,1.6775,0.6388888889,63.93,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,c56_bal,core56_no_top3_weight_features__l2_balanced_c025,raw_forward,usd,neutral_usd,27,94.195,137.845,43.65,3.1579610538,3.4887037037,0.6666666667,11.625,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,c56_bal,core56_no_top3_weight_features__l2_balanced_c025,raw_forward,usd,weak_usd,21,52.06,114.745,62.685,1.8305017149,2.479047619,0.5714285714,35.25,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,c56_bal,core56_no_top3_weight_features__l2_balanced_c025,raw_forward,usd,strong_usd,22,20.43,91.405,70.975,1.2878478337,0.9286363636,0.5,34.225,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,c56_bal,core56_no_top3_weight_features__l2_balanced_c025,old_session_parity,usd,neutral_usd,25,81.21,124.86,43.65,2.8604810997,3.2484,0.64,11.625,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,c56_bal,core56_no_top3_weight_features__l2_balanced_c025,old_session_parity,usd,weak_usd,20,54.275,114.745,60.47,1.8975525054,2.71375,0.6,33.035,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,c56_bal,core56_no_top3_weight_features__l2_balanced_c025,old_session_parity,usd,strong_usd,20,25.055,84.58,59.525,1.4209155817,1.25275,0.5,22.775,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,c56_plain,core56_no_top3_weight_features__l2_plain_c025,raw_forward,usd,neutral_usd,33,120.685,168.16,47.475,3.5420747762,3.6571212121,0.7272727273,15.475,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,c56_plain,core56_no_top3_weight_features__l2_plain_c025,raw_forward,usd,weak_usd,22,63.3,108.81,45.51,2.3909030982,2.8772727273,0.6363636364,16.275,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,c56_plain,core56_no_top3_weight_features__l2_plain_c025,raw_forward,usd,strong_usd,21,24.675,93.625,68.95,1.3578680203,1.175,0.4761904762,34.75,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,c56_plain,core56_no_top3_weight_features__l2_plain_c025,old_session_parity,usd,neutral_usd,31,112.55,160.025,47.475,3.3707214323,3.6306451613,0.7096774194,15.475,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,c56_plain,core56_no_top3_weight_features__l2_plain_c025,old_session_parity,usd,weak_usd,21,65.925,108.81,42.885,2.537250787,3.1392857143,0.6666666667,16.275,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,c56_plain,core56_no_top3_weight_features__l2_plain_c025,old_session_parity,usd,strong_usd,19,23.925,81.425,57.5,1.4160869565,1.2592105263,0.4736842105,23.3,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,raw_forward,usd,weak_usd,76,94.085,206.315,112.23,1.8383230865,1.2379605263,0.5263157895,28.16,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,raw_forward,usd,strong_usd,92,83.895,250.14,166.245,1.5046467563,0.9119021739,0.5543478261,52.675,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,raw_forward,usd,neutral_usd,129,-74.16,271.925,346.085,0.7857173816,-0.5748837209,0.5348837209,126.73,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,old_session_parity,usd,neutral_usd,25,65.66,115.31,49.65,2.3224572004,2.6264,0.68,17.5,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,old_session_parity,usd,weak_usd,21,63.025,126.945,63.92,1.9859981227,3.0011904762,0.619047619,25.285,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,old_session_parity,usd,strong_usd,22,14.38,91.58,77.2,1.1862694301,0.6536363636,0.5,27.425,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,usd,weak_usd,78,85.9,200.855,114.955,1.7472489235,1.1012820513,0.5512820513,21.225,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,usd,strong_usd,88,57.02,199.945,142.925,1.3989504985,0.6479545455,0.5454545455,57.45,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,usd,neutral_usd,133,-19.51,363.865,383.375,0.9491098794,-0.1466917293,0.5563909774,115.76,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,old_session_parity,usd,neutral_usd,34,96.015,171.09,75.075,2.2789210789,2.8239705882,0.6176470588,16.5,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,old_session_parity,usd,weak_usd,18,74.075,96.085,22.01,4.3655156747,4.1152777778,0.7222222222,13.375,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,old_session_parity,usd,strong_usd,18,65.66,104.1,38.44,2.7081165453,3.6477777778,0.6111111111,21.775,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,u42_bal,us100_technical42_no_external__l2_balanced_c025,raw_forward,usd,missing_column,306,93.24,796.215,702.975,1.1326362957,0.3047058824,0.5326797386,138.575,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,u42_bal,us100_technical42_no_external__l2_balanced_c025,old_session_parity,usd,missing_column,62,84.03,281.36,197.33,1.4258348959,1.3553225806,0.5967741935,54.285,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,u42_plain,us100_technical42_no_external__l2_plain_c025,raw_forward,usd,missing_column,322,125.275,809.5,684.225,1.1830903577,0.389052795,0.5590062112,90.2,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,u42_plain,us100_technical42_no_external__l2_plain_c025,old_session_parity,usd,missing_column,71,146.9,342.895,195.995,1.749508916,2.0690140845,0.6197183099,51.26,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
session_mt5_reference,mt5_session_reference_not_raw_forward,c56_bal,core56_no_top3_weight_features__l2_balanced_c025,old_session_parity,usd,usdx_mid,18,29.32,101.42,72.1,1.4066574202,1.6288888889,0.6111111111,40.74,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
session_mt5_reference,mt5_session_reference_not_raw_forward,c56_bal,core56_no_top3_weight_features__l2_balanced_c025,old_session_parity,usd,usdx_low,25,64.92,129.48,64.56,2.0055762082,2.5968,0.64,22.32,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
session_mt5_reference,mt5_session_reference_not_raw_forward,c56_bal,core56_no_top3_weight_features__l2_balanced_c025,old_session_parity,usd,usdx_high,27,-51.0,103.06,154.06,0.6689601454,-1.8888888889,0.4444444444,65.29,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
session_mt5_reference,mt5_session_reference_not_raw_forward,c56_plain,core56_no_top3_weight_features__l2_plain_c025,old_session_parity,usd,usdx_mid,12,42.41,50.33,7.92,6.3547979798,3.5341666667,0.6666666667,3.97,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
session_mt5_reference,mt5_session_reference_not_raw_forward,c56_plain,core56_no_top3_weight_features__l2_plain_c025,old_session_parity,usd,usdx_low,31,80.57,151.55,70.98,2.1351084813,2.5990322581,0.5806451613,13.14,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
session_mt5_reference,mt5_session_reference_not_raw_forward,c56_plain,core56_no_top3_weight_features__l2_plain_c025,old_session_parity,usd,usdx_high,27,42.68,154.78,112.1,1.3807314897,1.5807407407,0.5555555556,84.59,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
session_mt5_reference,mt5_session_reference_not_raw_forward,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,old_session_parity,usd,usdx_high,31,-6.22,128.55,134.77,0.9538472954,-0.2006451613,0.5161290323,49.04,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
session_mt5_reference,mt5_session_reference_not_raw_forward,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,old_session_parity,usd,usdx_low,23,69.49,120.43,50.94,2.3641539066,3.0213043478,0.6956521739,16.01,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
session_mt5_reference,mt5_session_reference_not_raw_forward,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,old_session_parity,usd,usdx_mid,17,52.92,99.92,47.0,2.1259574468,3.1129411765,0.6470588235,37.26,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
session_mt5_reference,mt5_session_reference_not_raw_forward,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,old_session_parity,usd,usdx_mid,12,77.94,81.39,3.45,23.5913043478,6.495,0.8333333333,1.96,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
session_mt5_reference,mt5_session_reference_not_raw_forward,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,old_session_parity,usd,usdx_low,30,87.44,150.17,62.73,2.3939104097,2.9146666667,0.6,13.14,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
session_mt5_reference,mt5_session_reference_not_raw_forward,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,old_session_parity,usd,usdx_high,27,8.04,118.93,110.89,1.0725042835,0.2977777778,0.5925925926,82.36,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
session_mt5_reference,mt5_session_reference_not_raw_forward,u42_bal,us100_technical42_no_external__l2_balanced_c025,old_session_parity,usd,usdx_missing,70,3.99,315.91,311.92,1.0127917415,0.057,0.5571428571,62.75,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
session_mt5_reference,mt5_session_reference_not_raw_forward,u42_plain,us100_technical42_no_external__l2_plain_c025,old_session_parity,usd,usdx_missing,72,120.78,344.98,224.2,1.5387154326,1.6775,0.6388888889,63.93,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,c56_bal,core56_no_top3_weight_features__l2_balanced_c025,raw_forward,rate,low_rate,29,-20.805,99.03,119.835,0.8263862811,-0.7174137931,0.4827586207,53.235,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,c56_bal,core56_no_top3_weight_features__l2_balanced_c025,raw_forward,rate,neutral_rate,28,102.555,152.73,50.175,3.0439461883,3.6626785714,0.6428571429,23.05,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,c56_bal,core56_no_top3_weight_features__l2_balanced_c025,raw_forward,rate,high_rate,13,84.935,92.235,7.3,12.6349315068,6.5334615385,0.6923076923,3.69,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,c56_bal,core56_no_top3_weight_features__l2_balanced_c025,old_session_parity,rate,low_rate,27,-16.18,92.205,108.385,0.8507173502,-0.5992592593,0.4814814815,53.235,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,c56_bal,core56_no_top3_weight_features__l2_balanced_c025,old_session_parity,rate,neutral_rate,26,89.57,139.745,50.175,2.7851519681,3.445,0.6153846154,24.025,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,c56_bal,core56_no_top3_weight_features__l2_balanced_c025,old_session_parity,rate,high_rate,12,87.15,92.235,5.085,18.1386430678,7.2625,0.75,1.935,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,c56_plain,core56_no_top3_weight_features__l2_plain_c025,raw_forward,rate,neutral_rate,37,134.07,179.595,45.525,3.9449752883,3.6235135135,0.7567567568,21.69,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,c56_plain,core56_no_top3_weight_features__l2_plain_c025,raw_forward,rate,high_rate,13,56.24,74.725,18.485,4.042466865,4.3261538462,0.5384615385,8.9,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,c56_plain,core56_no_top3_weight_features__l2_plain_c025,raw_forward,rate,low_rate,26,18.35,116.275,97.925,1.1873883074,0.7057692308,0.5,39.1,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,c56_plain,core56_no_top3_weight_features__l2_plain_c025,old_session_parity,rate,neutral_rate,35,125.935,171.46,45.525,3.7662822625,3.5981428571,0.7428571429,23.45,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,c56_plain,core56_no_top3_weight_features__l2_plain_c025,old_session_parity,rate,high_rate,12,58.865,74.725,15.86,4.7115384615,4.9054166667,0.5833333333,8.9,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,c56_plain,core56_no_top3_weight_features__l2_plain_c025,old_session_parity,rate,low_rate,24,17.6,104.075,86.475,1.2035270309,0.7333333333,0.5,38.625,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,raw_forward,rate,neutral_rate,137,14.89,317.67,302.78,1.0491776207,0.1086861314,0.5182481752,75.35,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,raw_forward,rate,low_rate,87,9.81,210.8,200.99,1.0488083984,0.1127586207,0.5287356322,63.075,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,raw_forward,rate,high_rate,73,79.12,199.91,120.79,1.655021111,1.0838356164,0.5890410959,30.525,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,old_session_parity,rate,low_rate,33,-27.83,112.83,140.66,0.8021470212,-0.8433333333,0.5151515152,54.685,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,old_session_parity,rate,neutral_rate,21,107.37,133.895,26.525,5.0478793591,5.1128571429,0.7142857143,11.625,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_old_session_parity,score_proxy_not_mt5,m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,old_session_parity,rate,high_rate,14,63.525,87.11,23.585,3.6934492262,4.5375,0.6428571429,16.75,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,rate,neutral_rate,139,90.865,378.17,287.305,1.3162666852,0.653705036,0.5683453237,63.0,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
score_proxy_raw_forward,score_proxy_not_mt5,m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,rate,low_rate,84,13.63,211.67,198.04,1.0688244799,0.1622619048,0.5238095238,49.05,research_development_only_regime_source_attribution_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
