trade_id,source,trade_index,side,entry_time,exit_time,entry_hour,entry_month,entry_quarter,pnl,p_short,p_flat,p_long,margin_vs_opposite,margin_vs_flat,claim_boundary,displaced_by
parent_0633,parent_kept(부모 유지),633,long,2025-10-28T16:40:00,2025-10-28T17:10:00,16,2025-10,2025Q4,0.56,0.3275515139,0.3249821067,0.3474663794,0.019914865500000045,0.02248427270000003,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0634,parent_kept(부모 유지),634,long,2025-10-28T19:40:00,2025-10-28T20:20:00,19,2025-10,2025Q4,2.52,0.3206211329,0.3372934759,0.3420853615,0.021464228600000024,0.004791885600000045,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0635,parent_kept(부모 유지),635,long,2025-10-29T19:10:00,2025-10-29T20:25:00,19,2025-10,2025Q4,2.74,0.3328552544,0.3133931756,0.3537516892,0.020896434799999974,0.04035851359999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0636,parent_kept(부모 유지),636,long,2025-10-30T17:15:00,2025-10-30T17:45:00,17,2025-10,2025Q4,-3.0,0.3845707178,0.2239059359,0.3915233612,0.006952643399999958,0.16761742529999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0637,parent_kept(부모 유지),637,long,2025-10-30T17:50:00,2025-10-30T18:20:00,17,2025-10,2025Q4,0.41,0.360589236,0.2590758502,0.3803349733,0.01974573730000001,0.12125912309999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0638,parent_kept(부모 유지),638,long,2025-10-30T18:30:00,2025-10-30T19:00:00,18,2025-10,2025Q4,-6.77,0.3606996238,0.2766216099,0.3626788259,0.0019792021000000215,0.08605721599999999,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0639,parent_kept(부모 유지),639,long,2025-10-30T19:10:00,2025-10-30T19:40:00,19,2025-10,2025Q4,-1.61,0.3524064422,0.2839396298,0.363653928,0.011247485800000012,0.07971429820000003,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0640,parent_kept(부모 유지),640,long,2025-10-31T18:35:00,2025-10-31T19:05:00,18,2025-10,2025Q4,-10.8,0.3333411217,0.3330354393,0.3336234689,0.00028234719999997715,0.000588029599999984,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0641,parent_kept(부모 유지),641,long,2025-11-03T18:10:00,2025-11-03T18:40:00,18,2025-11,2025Q4,0.58,0.3410731852,0.3160582185,0.3428684473,0.0017952620999999724,0.026810228800000002,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0642,parent_kept(부모 유지),642,long,2025-11-03T18:45:00,2025-11-03T19:20:00,18,2025-11,2025Q4,4.76,0.3349386454,0.324269861,0.3407913148,0.00585266940000001,0.01652145380000003,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0643,parent_kept(부모 유지),643,long,2025-11-03T19:35:00,2025-11-03T20:20:00,19,2025-11,2025Q4,1.96,0.3299098909,0.3348974884,0.3351926804,0.005282789499999996,0.0002951919999999997,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0644,parent_kept(부모 유지),644,long,2025-11-04T17:05:00,2025-11-04T17:35:00,17,2025-11,2025Q4,-1.05,0.3643521369,0.2489578426,0.3866899312,0.02233779429999999,0.1377320886,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0645,parent_kept(부모 유지),645,long,2025-11-04T17:40:00,2025-11-04T18:10:00,17,2025-11,2025Q4,-9.47,0.3602890074,0.2719658613,0.3677451015,0.007456094099999977,0.0957792402,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0646,parent_kept(부모 유지),646,long,2025-11-05T17:00:00,2025-11-05T17:30:00,17,2025-11,2025Q4,0.68,0.3852410316,0.2162701488,0.3984887898,0.013247758200000015,0.18221864100000001,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0647,parent_kept(부모 유지),647,long,2025-11-05T17:35:00,2025-11-05T18:05:00,17,2025-11,2025Q4,1.24,0.3550984561,0.2570273578,0.3878742456,0.032775789499999985,0.13084688779999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0648,parent_kept(부모 유지),648,long,2025-11-05T18:10:00,2025-11-05T18:40:00,18,2025-11,2025Q4,2.79,0.3552389145,0.2542439103,0.390517205,0.035278290499999976,0.1362732947,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0649,parent_kept(부모 유지),649,long,2025-11-05T18:45:00,2025-11-05T19:15:00,18,2025-11,2025Q4,-0.12,0.3217576742,0.3227889836,0.3554532826,0.033695608399999966,0.03266429899999995,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0650,parent_kept(부모 유지),650,long,2025-11-05T19:20:00,2025-11-05T19:55:00,19,2025-11,2025Q4,4.06,0.3061305285,0.3441634476,0.3497059941,0.043575465599999974,0.005542546499999967,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
bm04_short_router_ps0440_h17_20_overlay_fixed6__syn0054,synthetic_fixed6_short_proxy(합성 고정6봉 숏 프록시),,short,2025-11-06T17:00:00,2025-11-06T17:30:00,17,2025-11,2025Q4,0.105,0.4744594991,0.1684444249,0.3570960462,0.1173634529,0.3060150742,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0652,parent_kept(부모 유지),652,short,2025-11-06T17:40:00,2025-11-06T18:10:00,17,2025-11,2025Q4,2.92,0.4643706381,0.159620434,0.3760089576,0.08836168049999998,0.3047502041,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0653,parent_kept(부모 유지),653,short,2025-11-06T18:45:00,2025-11-06T19:15:00,18,2025-11,2025Q4,-0.05,0.481259495,0.1749244779,0.3438159823,0.1374435127,0.3063350171,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
bm04_short_router_ps0440_h17_20_overlay_fixed6__syn0055,synthetic_fixed6_short_proxy(합성 고정6봉 숏 프록시),,short,2025-11-06T19:30:00,2025-11-06T20:00:00,19,2025-11,2025Q4,-9.245,0.443275094,0.1915009022,0.3652240634,0.0780510306,0.2517741918,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0654,parent_kept(부모 유지),654,long,2025-11-07T17:05:00,2025-11-07T17:35:00,17,2025-11,2025Q4,-2.27,0.3938053846,0.2090144306,0.3971803188,0.0033749342000000127,0.1881658882,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
bm04_short_router_ps0440_h17_20_overlay_fixed6__syn0056,synthetic_fixed6_short_proxy(합성 고정6봉 숏 프록시),,short,2025-11-07T18:15:00,2025-11-07T18:45:00,18,2025-11,2025Q4,-1.457,0.448659271,0.1978690326,0.3534717858,0.0951874852,0.2507902384,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0655,parent_kept(부모 유지),655,long,2025-11-07T21:50:00,2025-11-10T16:50:00,21,2025-11,2025Q4,55.16,0.3653393686,0.2635567784,0.3711038232,0.005764454600000024,0.10754704479999999,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0656,parent_kept(부모 유지),656,long,2025-11-10T16:55:00,2025-11-10T17:25:00,16,2025-11,2025Q4,4.02,0.3379806876,0.2755354643,0.3864838183,0.04850313070000001,0.11094835400000003,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0657,parent_kept(부모 유지),657,long,2025-11-10T17:30:00,2025-11-10T18:00:00,17,2025-11,2025Q4,-12.0,0.3228180408,0.3211786747,0.3560032248,0.033185184000000034,0.03482455010000002,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0658,parent_kept(부모 유지),658,long,2025-11-10T19:15:00,2025-11-10T19:55:00,19,2025-11,2025Q4,11.41,0.3523022532,0.2917125225,0.3559851944,0.003682941199999956,0.06427267189999997,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0659,parent_kept(부모 유지),659,long,2025-11-10T20:05:00,2025-11-10T21:10:00,20,2025-11,2025Q4,3.12,0.3177686334,0.3279026747,0.3543286622,0.03656002879999998,0.02642598749999997,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0660,parent_kept(부모 유지),660,long,2025-11-11T18:45:00,2025-11-11T19:35:00,18,2025-11,2025Q4,5.36,0.3559124172,0.2860233188,0.3580642045,0.0021517872999999854,0.0720408857,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0661,parent_kept(부모 유지),661,long,2025-11-12T19:15:00,2025-11-12T19:45:00,19,2025-11,2025Q4,3.99,0.3574131131,0.2792840302,0.3633028567,0.005889743599999997,0.08401882650000003,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0662,parent_kept(부모 유지),662,long,2025-11-12T19:55:00,2025-11-12T20:30:00,19,2025-11,2025Q4,3.34,0.3638982177,0.2654491663,0.3706527054,0.006754487699999978,0.10520353910000002,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0663,parent_kept(부모 유지),663,short,2025-11-13T17:55:00,2025-11-13T18:25:00,17,2025-11,2025Q4,1.51,0.4503640532,0.1756011546,0.3740347326,0.07632932060000003,0.2747628986,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0664,parent_kept(부모 유지),664,short,2025-11-13T18:45:00,2025-11-13T19:15:00,18,2025-11,2025Q4,-0.17,0.4823692143,0.1397062838,0.3779244721,0.1044447422,0.3426629305,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0665,parent_kept(부모 유지),665,long,2025-11-14T16:45:00,2025-11-14T17:15:00,16,2025-11,2025Q4,6.18,0.3969211578,0.1762396097,0.4268392026,0.029918044800000043,0.2505995929,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0666,parent_kept(부모 유지),666,long,2025-11-14T17:20:00,2025-11-14T17:50:00,17,2025-11,2025Q4,21.77,0.3806263506,0.1908333153,0.4285404384,0.047914087800000005,0.2377071231,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0667,parent_kept(부모 유지),667,long,2025-11-14T17:55:00,2025-11-14T18:25:00,17,2025-11,2025Q4,7.91,0.3413236737,0.2267388254,0.4319375157,0.090613842,0.2051986903,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0668,parent_kept(부모 유지),668,long,2025-11-14T18:30:00,2025-11-14T19:00:00,18,2025-11,2025Q4,0.41,0.3467119932,0.2691435814,0.384144485,0.03743249179999997,0.11500090359999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0669,parent_kept(부모 유지),669,long,2025-11-14T20:00:00,2025-11-14T20:30:00,20,2025-11,2025Q4,-4.26,0.3625846803,0.2696174085,0.3677980006,0.005213320299999991,0.09818059210000002,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0670,parent_kept(부모 유지),670,long,2025-11-14T21:35:00,2025-11-17T16:45:00,21,2025-11,2025Q4,-2.51,0.3540992439,0.2890534699,0.3568472266,0.0027479826999999846,0.06779375669999999,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0671,parent_kept(부모 유지),671,long,2025-11-17T17:05:00,2025-11-17T17:35:00,17,2025-11,2025Q4,-3.27,0.3744796216,0.205232352,0.4202880859,0.04580846430000002,0.2150557339,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0672,parent_kept(부모 유지),672,long,2025-11-17T17:40:00,2025-11-17T18:15:00,17,2025-11,2025Q4,-8.98,0.3935188055,0.2078267932,0.3986544609,0.005135655399999994,0.1908276677,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0673,parent_kept(부모 유지),673,long,2025-11-17T18:40:00,2025-11-17T19:20:00,18,2025-11,2025Q4,2.73,0.3740157485,0.2478020191,0.378182292,0.004166543499999953,0.13038027289999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0674,parent_kept(부모 유지),674,long,2025-11-18T16:40:00,2025-11-18T17:10:00,16,2025-11,2025Q4,-19.6,0.3734319806,0.239438355,0.3871296942,0.013697713599999994,0.1476913392,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0675,parent_kept(부모 유지),675,short,2025-11-18T17:25:00,2025-11-18T17:55:00,17,2025-11,2025Q4,6.06,0.4518438876,0.1807612926,0.367394805,0.0844490826,0.271082595,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0676,parent_kept(부모 유지),676,long,2025-11-18T18:15:00,2025-11-18T18:45:00,18,2025-11,2025Q4,14.48,0.3886213601,0.207006067,0.4043725729,0.015751212800000025,0.19736650590000002,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0677,parent_kept(부모 유지),677,long,2025-11-18T20:30:00,2025-11-18T21:00:00,20,2025-11,2025Q4,-2.03,0.3691811264,0.2577372491,0.3730816245,0.0039004980999999828,0.11534437539999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0678,parent_kept(부모 유지),678,long,2025-11-18T21:05:00,2025-11-18T21:45:00,21,2025-11,2025Q4,2.49,0.3924311399,0.2086459398,0.3989230692,0.006491929299999977,0.19027712939999997,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0679,parent_kept(부모 유지),679,long,2025-11-18T21:50:00,2025-11-19T16:50:00,21,2025-11,2025Q4,-0.02,0.3767367005,0.2459028959,0.3773604631,0.0006237625999999663,0.1314575672,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
