candidate_id,lane,side,rule_definition,shock_feature,context_feature,context_family,shock_polarity,train_rank_score,f20_duplicate_pressure,train_net_profit,train_profit_factor,train_expectancy,train_win_rate,train_max_drawdown_percent,train_max_monthly_drawdown_percent,train_underwater_ratio,train_max_loss_streak,train_equity_trend_r2,train_trade_count,train_days_in_scope,train_trades_per_day,train_dd_risk
f22b_0037,shock_continuation,long(롱),return_1_over_atr_14 >= q80 & minutes_from_cash_open >= q70 [shock_continuation],return_1_over_atr_14,minutes_from_cash_open,session_age,positive,0.0953389130377642,False,0.20149712448700707,1.1024831238737387,0.00012577847970474847,0.5405742821473158,24.231994159842152,10.362520186778902,0.9013732833957553,10,0.39298339020838857,1602,573,2.7958115183246073,24.231994159842152
f22b_0317,shock_continuation,long(롱),log_return_1 >= q70 & adx_14 >= q70 [shock_continuation],log_return_1,adx_14,trend_chop,positive,0.09468188757431122,False,0.2525853194234283,1.0630563291792472,9.313617972840277e-05,0.5342920353982301,37.69618603192123,17.609190277401265,0.9365781710914455,23,0.2391112983159576,2712,573,4.732984293193717,37.69618603192123
f22b_0375,shock_continuation,long(롱),close_prev_close_ratio >= q70 & adx_14 >= q70 [shock_continuation],close_prev_close_ratio,adx_14,trend_chop,positive,0.09468188757431122,False,0.2525853194234283,1.0630563291792472,9.313617972840277e-05,0.5342920353982301,37.69618603192123,17.609190277401265,0.9365781710914455,23,0.2391112983159576,2712,573,4.732984293193717,37.69618603192123
f22b_0422,shock_fade,long(롱),gap_percent <= q30 & hl_zscore_50 <= q30 [shock_fade],gap_percent,hl_zscore_50,volatility,negative,0.09359364701034081,False,0.1559743404341078,1.0517234336698613,6.423984367137883e-05,0.5177100494233937,17.082685988610503,11.46173305102549,0.9485172981878089,17,0.6218727078214595,2428,573,4.237347294938918,17.082685988610503
f22b_0096,shock_fade,long(롱),gap_percent <= q20 & minutes_from_cash_open >= q70 [shock_fade],gap_percent,minutes_from_cash_open,session_age,negative,0.09148783567989491,False,0.19682153204534117,1.0805923027174211,0.0001163935730605211,0.5156712004730929,24.485057839211354,11.39722935537063,0.94795978710822,15,0.44377901968955746,1691,573,2.951134380453752,24.485057839211354
f22b_0436,shock_fade,long(롱),gap_percent <= q30 & adx_14 >= q80 [shock_fade],gap_percent,adx_14,trend_chop,negative,0.09075671103984466,False,0.18797662534895437,1.075255443686981,0.00010650233730818944,0.5223796033994335,23.018154283032043,12.107295937005247,0.9348441926345609,29,0.4013739076401294,1765,573,3.080279232111693,23.018154283032043
f22b_0159,shock_continuation,long(롱),close_prev_close_ratio >= q80 & mega8_dispersion_5 <= q30 [shock_continuation],close_prev_close_ratio,mega8_dispersion_5,breadth,positive,0.08573936651588407,False,0.13564619452458146,1.0777365156172545,0.00010033002553593304,0.5318047337278107,10.597516167268706,9.420515180120947,0.959319526627219,11,0.4595347562173991,1352,573,2.3595113438045376,10.597516167268706
f22b_0217,shock_continuation,long(롱),log_return_1 >= q80 & mega8_dispersion_5 <= q30 [shock_continuation],log_return_1,mega8_dispersion_5,breadth,positive,0.08559502766754429,False,0.1354493433725395,1.0776237035865994,0.0001002585813268242,0.5314581791265729,10.597516167268706,9.420515180120947,0.9592894152479645,11,0.45833716397871477,1351,573,2.357766143106457,10.597516167268706
f22b_0331,shock_continuation,long(롱),log_return_1 >= q70 & minutes_from_cash_open <= q20 [shock_continuation],log_return_1,minutes_from_cash_open,session_age,positive,0.0842104425910953,False,0.19844212617795,1.0516619414117954,9.16591806826559e-05,0.5339491916859123,29.10970252191746,17.16334799566258,0.9764434180138568,17,0.05456488593402601,2165,573,3.7783595113438047,29.10970252191746
f22b_0389,shock_continuation,long(롱),close_prev_close_ratio >= q70 & minutes_from_cash_open <= q20 [shock_continuation],close_prev_close_ratio,minutes_from_cash_open,session_age,positive,0.0842104425910953,False,0.19844212617795,1.0516619414117954,9.16591806826559e-05,0.5339491916859123,29.10970252191746,17.16334799566258,0.9764434180138568,17,0.05456488593402601,2165,573,3.7783595113438047,29.10970252191746
f22b_0141,shock_continuation,long(롱),close_prev_close_ratio >= q80 & adx_14 <= q30 [shock_continuation],close_prev_close_ratio,adx_14,trend_chop,positive,0.08146143863221803,False,0.15776572273739517,1.0711576018074365,0.00010068010385283674,0.5347798340778558,19.49418528266157,14.27659795400137,0.9604339502233568,11,0.512100484835668,1567,573,2.7347294938917974,19.49418528266157
f22b_0199,shock_continuation,long(롱),log_return_1 >= q80 & adx_14 <= q30 [shock_continuation],log_return_1,adx_14,trend_chop,positive,0.08031327666413199,False,0.15569424558238032,1.070223296535086,9.942161276014069e-05,0.5344827586206896,19.49418528266157,14.27659795400137,0.9604086845466155,11,0.5106702399867702,1566,573,2.7329842931937174,19.49418528266157
f22b_0319,shock_continuation,long(롱),log_return_1 >= q70 & adx_14 >= q80 [shock_continuation],log_return_1,adx_14,trend_chop,positive,0.07163426412047515,False,0.15094298413365337,1.0590134250004,8.38572134075852e-05,0.5372222222222223,23.234757833539632,11.237779907139089,0.9361111111111111,22,0.278110388052392,1800,573,3.141361256544503,23.234757833539632
f22b_0377,shock_continuation,long(롱),close_prev_close_ratio >= q70 & adx_14 >= q80 [shock_continuation],close_prev_close_ratio,adx_14,trend_chop,positive,0.07163426412047515,False,0.15094298413365337,1.0590134250004,8.38572134075852e-05,0.5372222222222223,23.234757833539632,11.237779907139089,0.9361111111111111,22,0.278110388052392,1800,573,3.141361256544503,23.234757833539632
f22b_0269,shock_continuation,long(롱),return_1_over_atr_14 >= q70 & minutes_from_cash_open >= q70 [shock_continuation],return_1_over_atr_14,minutes_from_cash_open,session_age,positive,0.06964583377603395,False,0.16860181404008157,1.0534530874898156,6.685242428234796e-05,0.5309278350515464,31.80759328160223,12.329623430459268,0.9310071371927042,20,0.2342504078645334,2522,573,4.401396160558464,31.80759328160223
f22b_0305,shock_continuation,long(롱),log_return_1 >= q70 & hl_zscore_50 <= q30 [shock_continuation],log_return_1,hl_zscore_50,volatility,positive,0.06724127270222603,False,0.1208061619427289,1.0644096581157294,8.140576950318659e-05,0.5471698113207547,16.249096201372915,11.10958089409132,0.9407008086253369,13,0.5707303677720175,1484,573,2.5898778359511345,16.249096201372915
f22b_0363,shock_continuation,long(롱),close_prev_close_ratio >= q70 & hl_zscore_50 <= q30 [shock_continuation],close_prev_close_ratio,hl_zscore_50,volatility,positive,0.06724127270222603,False,0.1208061619427289,1.0644096581157294,8.140576950318659e-05,0.5471698113207547,16.249096201372915,11.10958089409132,0.9407008086253369,13,0.5707303677720175,1484,573,2.5898778359511345,16.249096201372915
f22b_0325,shock_continuation,long(롱),log_return_1 >= q70 & minutes_from_cash_open >= q80 [shock_continuation],log_return_1,minutes_from_cash_open,session_age,positive,0.05935435716984782,False,0.1374894657884997,1.0661882002347096,8.841766288649498e-05,0.532475884244373,26.561285143051126,9.365986418902594,0.9356913183279743,16,0.1671644277406749,1555,573,2.7137870855148343,26.561285143051126
f22b_0383,shock_continuation,long(롱),close_prev_close_ratio >= q70 & minutes_from_cash_open >= q80 [shock_continuation],close_prev_close_ratio,minutes_from_cash_open,session_age,positive,0.05935435716984782,False,0.1374894657884997,1.0661882002347096,8.841766288649498e-05,0.532475884244373,26.561285143051126,9.365986418902594,0.9356913183279743,16,0.1671644277406749,1555,573,2.7137870855148343,26.561285143051126
f22b_0247,shock_continuation,long(롱),return_1_over_atr_14 >= q70 & hl_zscore_50 <= q30 [shock_continuation],return_1_over_atr_14,hl_zscore_50,volatility,positive,0.055677422210705686,False,0.08793067482406486,1.051184047365033,5.643817382802622e-05,0.540436456996149,8.928409878002409,7.210132891155641,0.9351732991014121,17,0.6973270696329559,1558,573,2.719022687609075,8.928409878002409
