variant_id,view,split,bucket_type,bucket,bucket_trade_count,bucket_trade_share,utility_sum,utility_mean,utility_min
v05_density_preserving_utility,tier_a_separate,train,regime_key,vol_low|cost_low|trend_mid|session_mid,30,0.009155,-0.02736422,-0.00091214,-0.0127397
v05_density_preserving_utility,tier_a_separate,train,regime_key,vol_low|cost_mid|trend_high|session_first_30m,26,0.007934,-0.03080754,-0.00118491,-0.01189289
v05_density_preserving_utility,tier_a_separate,train,regime_key,vol_low|cost_mid|trend_high|session_mid,93,0.02838,-0.11001964,-0.00118301,-0.01620402
v05_density_preserving_utility,tier_a_separate,train,regime_key,vol_low|cost_mid|trend_low|session_first_30m,30,0.009155,0.0013599,4.533e-05,-0.0130613
v05_density_preserving_utility,tier_a_separate,train,regime_key,vol_low|cost_mid|trend_low|session_mid,143,0.043637,-0.1091953,-0.0007636,-0.01604961
v05_density_preserving_utility,tier_a_separate,train,regime_key,vol_low|cost_mid|trend_mid|session_first_30m,42,0.012817,-0.07529406,-0.00179272,-0.01295865
v05_density_preserving_utility,tier_a_separate,train,regime_key,vol_low|cost_mid|trend_mid|session_mid,111,0.033872,-0.13436879,-0.00121053,-0.00893102
v05_density_preserving_utility,tier_a_separate,train,regime_key,vol_mid|cost_high|trend_high|session_first_30m,105,0.032042,-0.22687687,-0.00216073,-0.02502026
v05_density_preserving_utility,tier_a_separate,train,regime_key,vol_mid|cost_high|trend_high|session_mid,245,0.074764,-0.27358529,-0.00111667,-0.02770632
v05_density_preserving_utility,tier_a_separate,train,regime_key,vol_mid|cost_high|trend_low|session_first_30m,77,0.023497,-0.13949591,-0.00181164,-0.02093055
v05_density_preserving_utility,tier_a_separate,train,regime_key,vol_mid|cost_high|trend_low|session_mid,209,0.063778,-0.27127717,-0.00129798,-0.04420684
v05_density_preserving_utility,tier_a_separate,train,regime_key,vol_mid|cost_high|trend_mid|session_first_30m,131,0.039976,-0.21660397,-0.00165347,-0.02186756
v05_density_preserving_utility,tier_a_separate,train,regime_key,vol_mid|cost_high|trend_mid|session_mid,263,0.080256,-0.53903341,-0.00204956,-0.04399301
v05_density_preserving_utility,tier_a_separate,train,regime_key,vol_mid|cost_low|trend_high|session_first_30m,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,train,regime_key,vol_mid|cost_low|trend_high|session_mid,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,train,regime_key,vol_mid|cost_low|trend_low|session_first_30m,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,train,regime_key,vol_mid|cost_low|trend_low|session_mid,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,train,regime_key,vol_mid|cost_low|trend_mid|session_first_30m,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,train,regime_key,vol_mid|cost_low|trend_mid|session_mid,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,train,regime_key,vol_mid|cost_mid|trend_high|session_first_30m,6,0.001831,-0.00423862,-0.00070644,-0.00939995
v05_density_preserving_utility,tier_a_separate,train,regime_key,vol_mid|cost_mid|trend_high|session_mid,46,0.014037,-0.03299477,-0.00071728,-0.00804103
v05_density_preserving_utility,tier_a_separate,train,regime_key,vol_mid|cost_mid|trend_low|session_first_30m,3,0.000915,-0.007602,-0.002534,-0.01470103
v05_density_preserving_utility,tier_a_separate,train,regime_key,vol_mid|cost_mid|trend_low|session_mid,22,0.006713,-0.00898149,-0.00040825,-0.00814193
v05_density_preserving_utility,tier_a_separate,train,regime_key,vol_mid|cost_mid|trend_mid|session_first_30m,2,0.00061,0.00704223,0.00352111,-0.00284777
v05_density_preserving_utility,tier_a_separate,train,regime_key,vol_mid|cost_mid|trend_mid|session_mid,31,0.00946,-0.00194577,-6.277e-05,-0.0086507
v05_density_preserving_utility,tier_a_separate,validation,source_tier,Tier A,1189,1.0,-2.45529531,-0.00206501,-0.0737547
v05_density_preserving_utility,tier_a_separate,validation,cost_bucket,cost_high,895,0.752733,-2.0120111,-0.00224806,-0.0737547
v05_density_preserving_utility,tier_a_separate,validation,cost_bucket,cost_low,69,0.058032,-0.06495072,-0.00094131,-0.01044363
v05_density_preserving_utility,tier_a_separate,validation,cost_bucket,cost_mid,225,0.189235,-0.37833348,-0.00168148,-0.02383579
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_high|cost_high|trend_high|session_first_30m,35,0.029437,-0.08368544,-0.00239101,-0.0183765
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_high|cost_high|trend_high|session_mid,111,0.093356,-0.1736946,-0.00156482,-0.02627589
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_high|cost_high|trend_low|session_first_30m,18,0.015139,-0.01877087,-0.00104283,-0.01774366
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_high|cost_high|trend_low|session_mid,71,0.059714,-0.36329835,-0.00511688,-0.03087913
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_high|cost_high|trend_mid|session_first_30m,45,0.037847,-0.0429507,-0.00095446,-0.02224395
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_high|cost_high|trend_mid|session_mid,130,0.109336,-0.29833368,-0.00229487,-0.0737547
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_high|cost_low|trend_high|session_mid,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_high|cost_low|trend_low|session_mid,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_high|cost_low|trend_mid|session_mid,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_high|cost_mid|trend_high|session_first_30m,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_high|cost_mid|trend_high|session_mid,2,0.001682,-0.00559303,-0.00279651,-0.00395648
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_high|cost_mid|trend_low|session_first_30m,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_high|cost_mid|trend_low|session_mid,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_high|cost_mid|trend_mid|session_first_30m,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_high|cost_mid|trend_mid|session_mid,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_low|cost_high|trend_high|session_first_30m,23,0.019344,-0.02488942,-0.00108215,-0.01603415
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_low|cost_high|trend_high|session_mid,38,0.03196,-0.04823582,-0.00126936,-0.00966875
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_low|cost_high|trend_low|session_first_30m,47,0.039529,-0.12743806,-0.00271145,-0.02853035
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_low|cost_high|trend_low|session_mid,31,0.026072,0.00330952,0.00010676,-0.01237968
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_low|cost_high|trend_mid|session_first_30m,45,0.037847,-0.08408325,-0.00186852,-0.01800025
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_low|cost_high|trend_mid|session_mid,38,0.03196,-0.08768763,-0.00230757,-0.01860333
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_low|cost_low|trend_high|session_first_30m,1,0.000841,0.00134788,0.00134788,0.00134788
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_low|cost_low|trend_high|session_mid,15,0.012616,-0.01757426,-0.00117162,-0.01044363
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_low|cost_low|trend_low|session_first_30m,1,0.000841,0.00123435,0.00123435,0.00123435
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_low|cost_low|trend_low|session_mid,28,0.023549,-0.02726941,-0.00097391,-0.00521933
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_low|cost_low|trend_mid|session_first_30m,2,0.001682,-0.00237422,-0.00118711,-0.00410433
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_low|cost_low|trend_mid|session_mid,21,0.017662,-0.01956411,-0.00093162,-0.00771091
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_low|cost_mid|trend_high|session_first_30m,21,0.017662,-0.01618198,-0.00077057,-0.00682468
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_low|cost_mid|trend_high|session_mid,42,0.035324,-0.02478935,-0.00059022,-0.00690477
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_low|cost_mid|trend_low|session_first_30m,18,0.015139,-0.02868138,-0.00159341,-0.01002253
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_low|cost_mid|trend_low|session_mid,61,0.051304,-0.10953666,-0.00179568,-0.01038171
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_low|cost_mid|trend_mid|session_first_30m,16,0.013457,-0.04636868,-0.00289804,-0.0089904
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_low|cost_mid|trend_mid|session_mid,41,0.034483,-0.07818615,-0.00190698,-0.01467483
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_mid|cost_high|trend_high|session_first_30m,38,0.03196,-0.10105211,-0.00265927,-0.02242461
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_mid|cost_high|trend_high|session_mid,47,0.039529,-0.0923978,-0.00196591,-0.01303058
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_mid|cost_high|trend_low|session_first_30m,29,0.02439,-0.06520036,-0.00224829,-0.02698167
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_mid|cost_high|trend_low|session_mid,37,0.031119,-0.00394507,-0.00010662,-0.01140446
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_mid|cost_high|trend_mid|session_first_30m,53,0.044575,-0.23795402,-0.0044897,-0.02250756
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_mid|cost_high|trend_mid|session_mid,59,0.049622,-0.16170345,-0.00274074,-0.02639797
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_mid|cost_low|trend_high|session_first_30m,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_mid|cost_low|trend_high|session_mid,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_mid|cost_low|trend_low|session_first_30m,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_mid|cost_low|trend_low|session_mid,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_mid|cost_low|trend_mid|session_first_30m,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_mid|cost_low|trend_mid|session_mid,1,0.000841,-0.00075096,-0.00075096,-0.00075096
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_mid|cost_mid|trend_high|session_first_30m,2,0.001682,0.01164517,0.00582258,-0.00294335
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_mid|cost_mid|trend_high|session_mid,8,0.006728,-0.00603262,-0.00075408,-0.00704222
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_mid|cost_mid|trend_low|session_first_30m,2,0.001682,-0.03056285,-0.01528143,-0.02383579
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_mid|cost_mid|trend_low|session_mid,3,0.002523,-0.00354702,-0.00118234,-0.00441693
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_mid|cost_mid|trend_mid|session_first_30m,1,0.000841,0.00314507,0.00314507,0.00314507
v05_density_preserving_utility,tier_a_separate,validation,regime_key,vol_mid|cost_mid|trend_mid|session_mid,8,0.006728,-0.04364401,-0.0054555,-0.0155659
v05_density_preserving_utility,tier_a_separate,oos,source_tier,Tier A,804,1.0,-1.0755989,-0.00133781,-0.04067984
v05_density_preserving_utility,tier_a_separate,oos,cost_bucket,cost_high,657,0.817164,-1.04356101,-0.00158837,-0.04067984
v05_density_preserving_utility,tier_a_separate,oos,cost_bucket,cost_low,35,0.043532,-0.0161848,-0.00046242,-0.0045517
v05_density_preserving_utility,tier_a_separate,oos,cost_bucket,cost_mid,112,0.139303,-0.01585308,-0.00014155,-0.01003222
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_high|cost_high|trend_high|session_first_30m,25,0.031095,-0.0532968,-0.00213187,-0.0203396
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_high|cost_high|trend_high|session_mid,95,0.118159,-0.24533426,-0.00258247,-0.02216519
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_high|cost_high|trend_low|session_first_30m,20,0.024876,0.00405786,0.00020289,-0.04067984
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_high|cost_high|trend_low|session_mid,68,0.084577,-0.01405329,-0.00020667,-0.03129689
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_high|cost_high|trend_mid|session_first_30m,49,0.060945,-0.24765874,-0.00505426,-0.02707776
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_high|cost_high|trend_mid|session_mid,58,0.072139,-0.12916907,-0.00222705,-0.02135165
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_high|cost_low|trend_high|session_mid,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_high|cost_low|trend_low|session_mid,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_high|cost_low|trend_mid|session_mid,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_high|cost_mid|trend_high|session_first_30m,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_high|cost_mid|trend_high|session_mid,1,0.001244,0.00053074,0.00053074,0.00053074
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_high|cost_mid|trend_low|session_first_30m,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_high|cost_mid|trend_low|session_mid,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_high|cost_mid|trend_mid|session_first_30m,1,0.001244,0.0015895,0.0015895,0.0015895
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_high|cost_mid|trend_mid|session_mid,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_low|cost_high|trend_high|session_first_30m,18,0.022388,-0.02592289,-0.00144016,-0.02774577
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_low|cost_high|trend_high|session_mid,22,0.027363,-0.04229042,-0.00192229,-0.00734412
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_low|cost_high|trend_low|session_first_30m,29,0.03607,-0.08327595,-0.00287158,-0.01251605
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_low|cost_high|trend_low|session_mid,15,0.018657,-0.00291206,-0.00019414,-0.00540664
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_low|cost_high|trend_mid|session_first_30m,29,0.03607,-0.04196373,-0.00144703,-0.02342664
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_low|cost_high|trend_mid|session_mid,19,0.023632,-0.01035188,-0.00054484,-0.00649579
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_low|cost_low|trend_high|session_first_30m,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_low|cost_low|trend_high|session_mid,5,0.006219,0.00075477,0.00015095,-0.00169822
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_low|cost_low|trend_low|session_first_30m,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_low|cost_low|trend_low|session_mid,21,0.026119,-0.01863273,-0.00088727,-0.0045517
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_low|cost_low|trend_mid|session_first_30m,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_low|cost_low|trend_mid|session_mid,9,0.011194,0.00169316,0.00018813,-0.00299456
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_low|cost_mid|trend_high|session_first_30m,9,0.011194,-0.00284533,-0.00031615,-0.01003222
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_low|cost_mid|trend_high|session_mid,19,0.023632,0.0123277,0.00064883,-0.00476105
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_low|cost_mid|trend_low|session_first_30m,8,0.00995,-0.00612176,-0.00076522,-0.00769046
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_low|cost_mid|trend_low|session_mid,26,0.032338,-0.01320139,-0.00050775,-0.00394152
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_low|cost_mid|trend_mid|session_first_30m,6,0.007463,0.00240134,0.00040022,-0.00572794
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_low|cost_mid|trend_mid|session_mid,24,0.029851,-0.02942597,-0.00122608,-0.0089664
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_mid|cost_high|trend_high|session_first_30m,38,0.047264,0.05338919,0.00140498,-0.02678192
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_mid|cost_high|trend_high|session_mid,44,0.054726,-0.03059833,-0.00069542,-0.01270073
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_mid|cost_high|trend_low|session_first_30m,23,0.028607,-0.07303457,-0.00317542,-0.01990696
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_mid|cost_high|trend_low|session_mid,34,0.042289,-0.0269596,-0.00079293,-0.01420417
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_mid|cost_high|trend_mid|session_first_30m,42,0.052239,-0.05957326,-0.00141841,-0.01921297
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_mid|cost_high|trend_mid|session_mid,29,0.03607,-0.01461321,-0.0005039,-0.02434299
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_mid|cost_low|trend_high|session_first_30m,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_mid|cost_low|trend_high|session_mid,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_mid|cost_low|trend_low|session_mid,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_mid|cost_low|trend_mid|session_first_30m,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_mid|cost_low|trend_mid|session_mid,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_mid|cost_mid|trend_high|session_first_30m,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_mid|cost_mid|trend_high|session_mid,7,0.008706,-0.00774482,-0.0011064,-0.00492231
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_mid|cost_mid|trend_low|session_first_30m,2,0.002488,0.01738986,0.00869493,0.00863416
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_mid|cost_mid|trend_low|session_mid,3,0.003731,-0.00476422,-0.00158807,-0.00356242
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_mid|cost_mid|trend_mid|session_first_30m,0,0.0,0.0,,
v05_density_preserving_utility,tier_a_separate,oos,regime_key,vol_mid|cost_mid|trend_mid|session_mid,6,0.007463,0.01401125,0.00233521,-0.00308161
v05_density_preserving_utility,tier_b_separate,train,source_tier,Tier B,775,1.0,-0.70633031,-0.00091139,-0.0378928
v05_density_preserving_utility,tier_b_separate,train,cost_bucket,cost_high,469,0.605161,-0.60301637,-0.00128575,-0.0378928
v05_density_preserving_utility,tier_b_separate,train,cost_bucket,cost_low,103,0.132903,-0.04329687,-0.00042036,-0.02108071
v05_density_preserving_utility,tier_b_separate,train,cost_bucket,cost_mid,203,0.261935,-0.06001707,-0.00029565,-0.01419039
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_high|cost_high|trend_high|session_first_30m,25,0.032258,-0.05863167,-0.00234527,-0.02235757
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_high|cost_high|trend_high|session_mid,17,0.021935,-0.09792388,-0.00576023,-0.02369548
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_high|cost_high|trend_low|session_first_30m,8,0.010323,0.00213425,0.00026678,-0.01331249
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_high|cost_high|trend_low|session_mid,5,0.006452,-0.02647459,-0.00529492,-0.00911421
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_high|cost_high|trend_mid|session_first_30m,31,0.04,-0.07207332,-0.00232495,-0.0378928
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_high|cost_high|trend_mid|session_mid,9,0.011613,-0.026664,-0.00296267,-0.01245657
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_high|cost_low|trend_high|session_first_30m,0,0.0,0.0,,
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_high|cost_low|trend_high|session_mid,0,0.0,0.0,,
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_high|cost_low|trend_low|session_mid,0,0.0,0.0,,
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_high|cost_low|trend_mid|session_mid,0,0.0,0.0,,
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_high|cost_mid|trend_high|session_first_30m,0,0.0,0.0,,
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_high|cost_mid|trend_high|session_mid,0,0.0,0.0,,
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_high|cost_mid|trend_low|session_mid,0,0.0,0.0,,
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_high|cost_mid|trend_mid|session_first_30m,1,0.00129,0.00489779,0.00489779,0.00489779
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_high|cost_mid|trend_mid|session_mid,0,0.0,0.0,,
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_low|cost_high|trend_high|session_first_30m,42,0.054194,0.01904199,0.00045338,-0.01139749
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_low|cost_high|trend_high|session_mid,17,0.021935,-0.03063107,-0.00180183,-0.01496736
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_low|cost_high|trend_low|session_first_30m,43,0.055484,-0.05718277,-0.00132983,-0.02642316
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_low|cost_high|trend_low|session_mid,14,0.018065,-0.03175973,-0.00226855,-0.01345473
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_low|cost_high|trend_mid|session_first_30m,50,0.064516,-0.10776265,-0.00215525,-0.01489259
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_low|cost_high|trend_mid|session_mid,25,0.032258,-0.02806617,-0.00112265,-0.00950346
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_low|cost_low|trend_high|session_first_30m,6,0.007742,-0.00794406,-0.00132401,-0.00516285
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_low|cost_low|trend_high|session_mid,32,0.04129,0.0002379,7.43e-06,-0.0045564
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_low|cost_low|trend_low|session_first_30m,6,0.007742,-0.0376585,-0.00627642,-0.01438412
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_low|cost_low|trend_low|session_mid,28,0.036129,0.0131645,0.00047016,-0.0065071
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_low|cost_low|trend_mid|session_first_30m,5,0.006452,0.00826562,0.00165312,-0.00650141
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_low|cost_low|trend_mid|session_mid,25,0.032258,-0.01521298,-0.00060852,-0.02108071
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_low|cost_mid|trend_high|session_first_30m,17,0.021935,-0.02366961,-0.00139233,-0.01025041
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_low|cost_mid|trend_high|session_mid,41,0.052903,-0.04658554,-0.00113623,-0.01419039
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_low|cost_mid|trend_low|session_first_30m,9,0.011613,-0.01614027,-0.00179336,-0.01029241
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_low|cost_mid|trend_low|session_mid,44,0.056774,0.05692797,0.00129382,-0.01113923
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_low|cost_mid|trend_mid|session_first_30m,20,0.025806,0.03745683,0.00187284,-0.01077658
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_low|cost_mid|trend_mid|session_mid,45,0.058065,-0.02616872,-0.00058153,-0.00963898
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_mid|cost_high|trend_high|session_first_30m,36,0.046452,0.03637345,0.00101037,-0.0136991
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_mid|cost_high|trend_high|session_mid,27,0.034839,-0.00323505,-0.00011982,-0.01284368
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_mid|cost_high|trend_low|session_first_30m,25,0.032258,-0.02200108,-0.00088004,-0.02204838
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_mid|cost_high|trend_low|session_mid,24,0.030968,-0.0435621,-0.00181509,-0.01126682
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_mid|cost_high|trend_mid|session_first_30m,48,0.061935,-0.0369774,-0.00077036,-0.02449327
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_mid|cost_high|trend_mid|session_mid,23,0.029677,-0.01762058,-0.00076611,-0.01125135
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_mid|cost_low|trend_high|session_first_30m,0,0.0,0.0,,
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_mid|cost_low|trend_high|session_mid,1,0.00129,-0.00414936,-0.00414936,-0.00414936
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_mid|cost_low|trend_low|session_first_30m,0,0.0,0.0,,
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_mid|cost_low|trend_low|session_mid,0,0.0,0.0,,
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_mid|cost_low|trend_mid|session_mid,0,0.0,0.0,,
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_mid|cost_mid|trend_high|session_first_30m,1,0.00129,0.00395886,0.00395886,0.00395886
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_mid|cost_mid|trend_high|session_mid,9,0.011613,-0.01064068,-0.0011823,-0.00584251
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_mid|cost_mid|trend_low|session_first_30m,2,0.002581,-0.00367997,-0.00183998,-0.00345968
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_mid|cost_mid|trend_low|session_mid,8,0.010323,-0.0193481,-0.00241851,-0.00947318
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_mid|cost_mid|trend_mid|session_first_30m,1,0.00129,0.00638866,0.00638866,0.00638866
v05_density_preserving_utility,tier_b_separate,train,regime_key,vol_mid|cost_mid|trend_mid|session_mid,5,0.006452,-0.0234143,-0.00468286,-0.01085847
v05_density_preserving_utility,tier_b_separate,validation,source_tier,Tier B,126,1.0,-0.08169264,-0.00064835,-0.01304411
v05_density_preserving_utility,tier_b_separate,validation,cost_bucket,cost_high,33,0.261905,-0.01617257,-0.00049008,-0.01304411
v05_density_preserving_utility,tier_b_separate,validation,cost_bucket,cost_low,47,0.373016,-0.04843944,-0.00103063,-0.01104905
v05_density_preserving_utility,tier_b_separate,validation,cost_bucket,cost_mid,46,0.365079,-0.01708063,-0.00037132,-0.01152531
v05_density_preserving_utility,tier_b_separate,validation,regime_key,vol_high|cost_high|trend_high|session_first_30m,1,0.007937,0.00611244,0.00611244,0.00611244
