stage_id,stage_number,run_id,lane,status,judgment,summary_path,run_path,model_family,mechanism_classes,roles,boundary,external_verification_status,mt5_kpi_record_count,has_tier_a,has_tier_b,has_tier_ab,has_onnx,onnx_parity_status,has_score_table,score_table_parity_status,prediction_artifacts_present,artifact_paths_found,artifact_paths_available,validation_net_profit,validation_profit_factor,validation_trades,oos_net_profit,oos_profit_factor,oos_trades,repeatability_label,validation_oos_inversion,evidence_decision
12_model_family_challenge__extratrees_training_effect,12,run03K_et_v11_wfo_fold07_mt5_v1,wfo_fold07_mt5_failure_probe,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v11_wfo_fold07_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03K_et_v12_wfo_fold07_mt5_v1,wfo_fold07_mt5_failure_probe,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v12_wfo_fold07_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03K_et_v13_wfo_fold07_mt5_v1,wfo_fold07_mt5_failure_probe,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v13_wfo_fold07_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03K_et_v14_wfo_fold07_mt5_v1,wfo_fold07_mt5_failure_probe,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v14_wfo_fold07_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03K_et_v15_wfo_fold07_mt5_v1,wfo_fold07_mt5_failure_probe,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v15_wfo_fold07_mt5_v1,,entry_decision_surface|runtime_packaging_surface,Entry|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03K_et_v16_wfo_fold07_mt5_v1,wfo_fold07_mt5_failure_probe,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v16_wfo_fold07_mt5_v1,,entry_decision_surface|runtime_packaging_surface,Entry|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03K_et_v17_wfo_fold07_mt5_v1,wfo_fold07_mt5_failure_probe,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v17_wfo_fold07_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03K_et_v18_wfo_fold07_mt5_v1,wfo_fold07_mt5_failure_probe,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v18_wfo_fold07_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03K_et_v19_wfo_fold07_mt5_v1,wfo_fold07_mt5_failure_probe,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v19_wfo_fold07_mt5_v1,,regime_context_adapter|runtime_packaging_surface,Regime / Context|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03K_et_v20_wfo_fold07_mt5_v1,wfo_fold07_mt5_failure_probe,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v20_wfo_fold07_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03L_et_recency_weighted_single_v1,recency_weighted_single_runtime_probe,reviewed,inconclusive_recency_weighted_single_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03L_et_recency_weighted_single_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03M_et_session_age_regime_probe_v1,session_age_regime_runtime_probe,reviewed,inconclusive_session_age_regime_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03M_et_session_age_regime_probe_v1,,regime_context_adapter|runtime_packaging_surface,Regime / Context|Runtime / Packaging,,,50,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03N_et_volatility_regime_probe_v1,volatility_regime_runtime_probe,reviewed,inconclusive_volatility_regime_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03N_et_volatility_regime_probe_v1,,regime_context_adapter|runtime_packaging_surface,Regime / Context|Runtime / Packaging,,,30,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03O_et_trend_chop_regime_probe_v1,trend_chop_regime_runtime_probe,reviewed,inconclusive_trend_chop_regime_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03O_et_trend_chop_regime_probe_v1,,regime_context_adapter|runtime_packaging_surface,Regime / Context|Runtime / Packaging,,,30,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03P_et_mega_cap_divergence_probe_v1,mega_cap_divergence_runtime_probe,reviewed,inconclusive_mega_cap_divergence_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03P_et_mega_cap_divergence_probe_v1,,runtime_packaging_surface,Runtime / Packaging,,,30,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03Q_et_macro_proxy_regime_probe_v1,macro_proxy_regime_runtime_probe,reviewed,inconclusive_macro_proxy_regime_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03Q_et_macro_proxy_regime_probe_v1,,regime_context_adapter|runtime_packaging_surface,Regime / Context|Runtime / Packaging,,,30,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03R_et_gap_overnight_context_probe_v1,gap_overnight_context_runtime_probe,reviewed,inconclusive_gap_overnight_context_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03R_et_gap_overnight_context_probe_v1,,regime_context_adapter|runtime_packaging_surface,Regime / Context|Runtime / Packaging,,,30,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03S_et_probability_shape_attribution_probe_v1,probability_shape_attribution_runtime_probe,reviewed,inconclusive_probability_shape_attribution_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03S_et_probability_shape_attribution_probe_v1,,entry_decision_surface|runtime_packaging_surface,Entry|Runtime / Packaging,,,30,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
13_model_family_challenge__mlp_training_effect,13,run04A_mlp_characteristic_runtime_probe_v1,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,stages/13_model_family_challenge__mlp_training_effect/02_runs/run04A_mlp_characteristic_runtime_probe_v1,,permission_filter_adapter|runtime_packaging_surface,Permission / Filter / Abstention|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,-250.67,0.84,,414.82,1.49,,oos_only_positive_deferred,True,deferred
13_model_family_challenge__mlp_training_effect,13,run04B_mlp_input_geometry_runtime_handoff_probe_v1,input_geometry_runtime_handoff_probe,reviewed,inconclusive_input_geometry_runtime_handoff_probe_completed,,stages/13_model_family_challenge__mlp_training_effect/02_runs/run04B_mlp_input_geometry_runtime_handoff_probe_v1,,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
13_model_family_challenge__mlp_training_effect,13,run04C_mlp_activation_runtime_probe_v1,activation_runtime_probe,reviewed,inconclusive_activation_runtime_probe_completed,,stages/13_model_family_challenge__mlp_training_effect/02_runs/run04C_mlp_activation_runtime_probe_v1,,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
13_model_family_challenge__mlp_training_effect,13,run04D_mlp_convergence_threshold_feasibility_probe_v1,convergence_threshold_feasibility_runtime_handoff_probe,reviewed,inconclusive_convergence_threshold_feasibility_probe_completed,,stages/13_model_family_challenge__mlp_training_effect/02_runs/run04D_mlp_convergence_threshold_feasibility_probe_v1,,position_exit_adapter|entry_decision_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
13_model_family_challenge__mlp_training_effect,13,run04E_mlp_q90_threshold_trading_runtime_probe_v1,q90_threshold_trading_runtime_probe,reviewed,inconclusive_q90_threshold_trading_runtime_probe_completed,,stages/13_model_family_challenge__mlp_training_effect/02_runs/run04E_mlp_q90_threshold_trading_runtime_probe_v1,,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
13_model_family_challenge__mlp_training_effect,13,run04F_mlp_direction_asymmetry_runtime_probe_v1,direction_asymmetry_runtime_probe,reviewed,inconclusive_direction_asymmetry_runtime_probe_completed,,stages/13_model_family_challenge__mlp_training_effect/02_runs/run04F_mlp_direction_asymmetry_runtime_probe_v1,,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,6,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
13_model_family_challenge__mlp_training_effect,13,run04G_mlp_direction_trade_shape_attribution_v1,direction_trade_shape_attribution,reviewed,inconclusive_trade_shape_attribution_completed,,stages/13_model_family_challenge__mlp_training_effect/02_runs/run04G_mlp_direction_trade_shape_attribution_v1,,entry_decision_surface|runtime_packaging_surface,Entry|Runtime / Packaging,,,0,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
13_model_family_challenge__mlp_training_effect,13,run04H_mlp_direction_collision_attribution_v1,direction_collision_attribution,reviewed,inconclusive_collision_attribution_completed,,stages/13_model_family_challenge__mlp_training_effect/02_runs/run04H_mlp_direction_collision_attribution_v1,,runtime_packaging_surface,Runtime / Packaging,,,0,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
13_model_family_challenge__mlp_training_effect,13,run04I_mlp_reversal_policy_runtime_probe_v1,reversal_policy_runtime_probe,reviewed,inconclusive_reversal_policy_runtime_probe_completed,,stages/13_model_family_challenge__mlp_training_effect/02_runs/run04I_mlp_reversal_policy_runtime_probe_v1,,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,4,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
13_model_family_challenge__mlp_training_effect,13,run04J_mlp_probability_geometry_probe_v1,probability_geometry_probe,reviewed,inconclusive_probability_shape_stable_but_low_confidence_tail,,stages/13_model_family_challenge__mlp_training_effect/02_runs/run04J_mlp_probability_geometry_probe_v1,,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,0,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
13_model_family_challenge__mlp_training_effect,13,run04K_mlp_activation_behavior_probe_v1,structural_scout,completed,inconclusive_activation_distributed_and_split_stable,,stages/13_model_family_challenge__mlp_training_effect/02_runs/run04K_mlp_activation_behavior_probe_v1/summary.json,,runtime_packaging_surface,Runtime / Packaging,,,0,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
13_model_family_challenge__mlp_training_effect,13,run04L_mlp_feature_sensitivity_probe_v1,structural_scout,completed,inconclusive_feature_sensitivity_stable_top_drivers,,stages/13_model_family_challenge__mlp_training_effect/02_runs/run04L_mlp_feature_sensitivity_probe_v1/summary.json,,runtime_packaging_surface,Runtime / Packaging,,,0,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
13_model_family_challenge__mlp_training_effect,13,run04M_mlp_learning_behavior_runtime_probe_v1,runtime_shape_probe,completed,inconclusive_mlp_learning_behavior_runtime_shape_confirmed,,stages/13_model_family_challenge__mlp_training_effect/02_runs/run04M_mlp_learning_behavior_runtime_probe_v1/summary.json,,runtime_packaging_surface,Runtime / Packaging,,,1,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
13_model_family_challenge__mlp_training_effect,13,run04N_mlp_feature_group_interaction_profit_probe_v1,feature_group_interaction_profit_probe,reviewed,inconclusive_feature_group_interaction_profit_completed_with_partial_trade_stopout,,stages/13_model_family_challenge__mlp_training_effect/02_runs/run04N_mlp_feature_group_interaction_profit_probe_v1/summary.json,,runtime_packaging_surface,Runtime / Packaging,,,18,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
14_model_family_challenge__margin_kernel_training_effect,14,run05A_svm_margin_kernel_characteristic_runtime_probe_v1,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,stages/14_model_family_challenge__margin_kernel_training_effect/02_runs/run05A_svm_margin_kernel_characteristic_runtime_probe_v1,,permission_filter_adapter|runtime_packaging_surface,Permission / Filter / Abstention|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,-497.55,0.62,,61.47,1.05,,oos_only_positive_deferred,True,deferred
15_model_family_challenge__untried_learning_methods_scout,15,run06D_lda_lsqr_no_shrinkage_runtime_probe_v1,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run06D_lda_lsqr_no_shrinkage_runtime_probe_v1,,permission_filter_adapter|runtime_packaging_surface,Permission / Filter / Abstention|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,-44.8,0.97,,41.45,1.04,,oos_only_positive_deferred,True,deferred
15_model_family_challenge__untried_learning_methods_scout,15,run06E_lda_lsqr_auto_shrinkage_runtime_probe_v1,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run06E_lda_lsqr_auto_shrinkage_runtime_probe_v1,,permission_filter_adapter|runtime_packaging_surface,Permission / Filter / Abstention|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,-83.6,0.96,,239.02,1.22,,oos_only_positive_deferred,True,deferred
15_model_family_challenge__untried_learning_methods_scout,15,run06F_lda_lsqr_shrinkage020_runtime_probe_v1,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run06F_lda_lsqr_shrinkage020_runtime_probe_v1,,permission_filter_adapter|runtime_packaging_surface,Permission / Filter / Abstention|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,-25.58,0.98,,88.8,1.08,,oos_only_positive_deferred,True,deferred
15_model_family_challenge__untried_learning_methods_scout,15,run06G_lda_lsqr_shrinkage080_runtime_probe_v1,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run06G_lda_lsqr_shrinkage080_runtime_probe_v1,,permission_filter_adapter|runtime_packaging_surface,Permission / Filter / Abstention|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,-26.0,0.98,,339.36,1.42,,oos_only_positive_deferred,True,deferred
15_model_family_challenge__untried_learning_methods_scout,15,run06H_lda_eigen_light_shrinkage_runtime_probe_v1,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run06H_lda_eigen_light_shrinkage_runtime_probe_v1,,permission_filter_adapter|runtime_packaging_surface,Permission / Filter / Abstention|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,324.28,1.24,,449.46,1.67,,validation_and_oos_positive_non_tiny,False,deferred
15_model_family_challenge__untried_learning_methods_scout,15,run06I_lda_eigen_auto_shrinkage_runtime_probe_v1,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run06I_lda_eigen_auto_shrinkage_runtime_probe_v1,,permission_filter_adapter|runtime_packaging_surface,Permission / Filter / Abstention|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,200.57,1.14,,-343.06,0.68,,validation_only_positive_deferred,True,deferred
15_model_family_challenge__untried_learning_methods_scout,15,run06J_lda_eigen_balanced_shrinkage050_runtime_probe_v1,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run06J_lda_eigen_balanced_shrinkage050_runtime_probe_v1,,permission_filter_adapter|runtime_packaging_surface,Permission / Filter / Abstention|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,204.68,1.12,,109.49,1.09,,validation_and_oos_positive_non_tiny,False,deferred
15_model_family_challenge__untried_learning_methods_scout,15,run07B_lda_eigen_shrinkage003_stability_probe_v1,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run07B_lda_eigen_shrinkage003_stability_probe_v1,,permission_filter_adapter|runtime_packaging_surface,Permission / Filter / Abstention|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,129.07,1.07,,-53.83,0.96,,validation_only_positive_deferred,True,deferred
15_model_family_challenge__untried_learning_methods_scout,15,run07C_lda_eigen_shrinkage005_stability_probe_v1,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run07C_lda_eigen_shrinkage005_stability_probe_v1,,permission_filter_adapter|runtime_packaging_surface,Permission / Filter / Abstention|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,60.26,1.03,,33.61,1.03,,validation_and_oos_positive_non_tiny,False,deferred
15_model_family_challenge__untried_learning_methods_scout,15,run07E_lda_eigen_shrinkage012_stability_probe_v1,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run07E_lda_eigen_shrinkage012_stability_probe_v1,,permission_filter_adapter|runtime_packaging_surface,Permission / Filter / Abstention|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,74.35,1.04,,-124.57,0.9,,validation_only_positive_deferred,True,deferred
15_model_family_challenge__untried_learning_methods_scout,15,run07G_lda_lsqr_shrinkage003_stability_probe_v1,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run07G_lda_lsqr_shrinkage003_stability_probe_v1,,permission_filter_adapter|runtime_packaging_surface,Permission / Filter / Abstention|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,129.07,1.07,,-53.83,0.96,,validation_only_positive_deferred,True,deferred
15_model_family_challenge__untried_learning_methods_scout,15,run07H_lda_lsqr_shrinkage005_stability_probe_v1,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run07H_lda_lsqr_shrinkage005_stability_probe_v1,,permission_filter_adapter|runtime_packaging_surface,Permission / Filter / Abstention|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,60.26,1.03,,33.61,1.03,,validation_and_oos_positive_non_tiny,False,deferred
15_model_family_challenge__untried_learning_methods_scout,15,run07J_lda_eigen_balanced_shrinkage005_stability_probe_v1,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run07J_lda_eigen_balanced_shrinkage005_stability_probe_v1,,permission_filter_adapter|runtime_packaging_surface,Permission / Filter / Abstention|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,60.26,1.03,,33.61,1.03,,validation_and_oos_positive_non_tiny,False,deferred
16_model_family_challenge__qda_class_covariance_scout,16,run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,alpha_runtime_probe,reviewed,inconclusive_qda_characterization_mt5_runtime_probe_completed,,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,sklearn_qda_discriminant_family,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,52.68,1.03,,181.69,1.15,,validation_and_oos_positive_non_tiny,False,deferred
16_model_family_challenge__qda_class_covariance_scout,16,run08B_qda_near_raw_balanced_priors_characterization_v1,alpha_runtime_probe,reviewed,inconclusive_qda_characterization_mt5_runtime_probe_completed,,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run08B_qda_near_raw_balanced_priors_characterization_v1,sklearn_qda_discriminant_family,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,124.22,1.07,,132.17,1.1,,validation_and_oos_positive_non_tiny,False,deferred
16_model_family_challenge__qda_class_covariance_scout,16,run08C_qda_micro_regularization003_characterization_v1,alpha_runtime_probe,reviewed,inconclusive_qda_characterization_mt5_runtime_probe_completed,,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run08C_qda_micro_regularization003_characterization_v1,sklearn_qda_discriminant_family,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,234.08,1.14,,-39.92,0.97,,validation_only_positive_deferred,True,deferred
16_model_family_challenge__qda_class_covariance_scout,16,run08D_qda_light_regularization010_characterization_v1,alpha_runtime_probe,reviewed,inconclusive_qda_characterization_mt5_runtime_probe_completed,,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run08D_qda_light_regularization010_characterization_v1,sklearn_qda_discriminant_family,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,38.68,1.03,,255.96,1.22,,validation_and_oos_positive_non_tiny,False,deferred
16_model_family_challenge__qda_class_covariance_scout,16,run08F_qda_moderate_regularization150_characterization_v1,alpha_runtime_probe,reviewed,inconclusive_qda_characterization_mt5_runtime_probe_completed,,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run08F_qda_moderate_regularization150_characterization_v1,sklearn_qda_discriminant_family,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,311.97,1.16,,266.2,1.25,,validation_and_oos_positive_non_tiny,False,deferred
16_model_family_challenge__qda_class_covariance_scout,16,run08G_qda_small_sample300_characterization_v1,alpha_runtime_probe,reviewed,inconclusive_qda_characterization_mt5_runtime_probe_completed,,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run08G_qda_small_sample300_characterization_v1,sklearn_qda_discriminant_family,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,79.23,1.05,,221.89,1.21,,validation_and_oos_positive_non_tiny,False,deferred
16_model_family_challenge__qda_class_covariance_scout,16,run08H_qda_large_sample1200_characterization_v1,alpha_runtime_probe,reviewed,inconclusive_qda_characterization_mt5_runtime_probe_completed,,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run08H_qda_large_sample1200_characterization_v1,sklearn_qda_discriminant_family,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,-156.72,0.91,,86.67,1.08,,oos_only_positive_deferred,True,deferred
16_model_family_challenge__qda_class_covariance_scout,16,run09A_qda_reg008_full58_followup_v1,alpha_runtime_probe,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09A_qda_reg008_full58_followup_v1,sklearn_qda_discriminant_family,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,-31.21,0.98,,78.39,1.07,,oos_only_positive_deferred,True,deferred
16_model_family_challenge__qda_class_covariance_scout,16,run09B_qda_reg010_full58_followup_v1,alpha_runtime_probe,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09B_qda_reg010_full58_followup_v1,sklearn_qda_discriminant_family,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,-4.93,1.0,,115.53,1.1,,oos_only_positive_deferred,True,deferred
16_model_family_challenge__qda_class_covariance_scout,16,run09C_qda_reg012_full58_followup_v1,alpha_runtime_probe,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09C_qda_reg012_full58_followup_v1,sklearn_qda_discriminant_family,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,178.93,1.12,,269.83,1.3,,validation_and_oos_positive_non_tiny,False,deferred
