record_view,tier_scope,candidate_id,candidate_alias,candidate_role,test_id,guard_rule_family,materialization_boundary,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_ta_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,weekday,Monday,45,-272.43,294.66,-567.09,0.5196,-6.054,0.466667,14.031429,-23.62875,0.593829,276.56,54.858866,44,0.977778,4,-0.985067,negative_deep_drawdown_slice
mt5_ta_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,weekday,Wednesday,62,402.72,792.26,-389.54,2.033835,6.495484,0.596774,21.412432,-15.5816,1.374213,96.1,9.986353,13,0.629032,4,4.190635,constructive_slice
mt5_rt_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,weekday,Tuesday,67,424.38,832.98,-408.6,2.03862,6.33403,0.626866,19.832857,-16.344,1.213464,121.19,11.65692,23,0.626866,4,3.501774,constructive_slice
mt5_rt_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,weekday,Thursday,68,521.01,808.39,-287.38,2.812965,7.661912,0.632353,18.799767,-11.4952,1.635445,76.53,7.481092,12,0.602941,3,6.807918,constructive_slice
mt5_rt_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,weekday,Friday,72,174.44,630.54,-456.1,1.38246,2.422778,0.555556,15.7635,-14.253125,1.105968,85.29,14.417323,27,0.847222,4,2.045257,mixed_slice
mt5_rt_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,weekday,Monday,45,-272.43,294.66,-567.09,0.5196,-6.054,0.466667,14.031429,-23.62875,0.593829,276.56,54.858866,44,0.977778,4,-0.985067,negative_deep_drawdown_slice
mt5_rt_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,weekday,Wednesday,62,402.72,792.26,-389.54,2.033835,6.495484,0.596774,21.412432,-15.5816,1.374213,96.1,9.986353,13,0.629032,4,4.190635,constructive_slice
mt5_ta_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,weekday,Tuesday,61,405.09,734.19,-329.1,2.230902,6.64082,0.622951,19.320789,-14.308696,1.350283,112.05,11.052585,17,0.622951,3,3.615261,constructive_slice
mt5_ta_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,weekday,Thursday,70,384.14,714.49,-330.35,2.162827,5.487714,0.6,17.011667,-11.798214,1.441885,78.26,8.246662,12,0.628571,4,4.90851,constructive_slice
mt5_ta_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,weekday,Friday,76,122.34,550.02,-427.68,1.286055,1.609737,0.539474,13.415122,-12.219429,1.097852,82.44,14.473823,42,0.842105,4,1.483988,mixed_slice
mt5_ta_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,weekday,Monday,47,-259.52,246.42,-505.94,0.487054,-5.521702,0.468085,11.200909,-20.2376,0.55347,263.2,52.2554,46,0.978723,4,-0.986018,negative_deep_drawdown_slice
mt5_ta_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,weekday,Wednesday,63,445.1,786.28,-341.18,2.30459,7.065079,0.587302,21.250811,-13.122308,1.619442,88.73,8.721507,19,0.634921,3,5.016342,constructive_slice
mt5_rt_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,weekday,Tuesday,61,405.09,734.19,-329.1,2.230902,6.64082,0.622951,19.320789,-14.308696,1.350283,112.05,11.052585,17,0.622951,3,3.615261,constructive_slice
mt5_rt_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,weekday,Thursday,70,384.14,714.49,-330.35,2.162827,5.487714,0.6,17.011667,-11.798214,1.441885,78.26,8.246662,12,0.628571,4,4.90851,constructive_slice
mt5_rt_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,weekday,Friday,76,122.34,550.02,-427.68,1.286055,1.609737,0.539474,13.415122,-12.219429,1.097852,82.44,14.473823,42,0.842105,4,1.483988,mixed_slice
mt5_rt_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,weekday,Monday,47,-259.52,246.42,-505.94,0.487054,-5.521702,0.468085,11.200909,-20.2376,0.55347,263.2,52.2554,46,0.978723,4,-0.986018,negative_deep_drawdown_slice
mt5_rt_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,weekday,Wednesday,63,445.1,786.28,-341.18,2.30459,7.065079,0.587302,21.250811,-13.122308,1.619442,88.73,8.721507,19,0.634921,3,5.016342,constructive_slice
mt5_ta_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,weekday,Tuesday,64,388.13,735.69,-347.56,2.116728,6.064531,0.625,18.39225,-14.481667,1.270037,112.95,11.333989,19,0.59375,4,3.436299,constructive_slice
mt5_ta_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,weekday,Thursday,66,373.41,646.9,-273.49,2.365352,5.657727,0.621212,15.778049,-10.9396,1.442288,76.32,8.154717,10,0.590909,3,4.892689,constructive_slice
mt5_ta_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,weekday,Friday,71,95.69,506.44,-410.75,1.232964,1.347746,0.549296,12.985641,-12.835938,1.011663,86.13,15.999777,32,0.859155,4,1.110995,mixed_slice
mt5_ta_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,weekday,Monday,43,-252.02,229.45,-481.47,0.476561,-5.86093,0.44186,12.076316,-20.06125,0.601972,254.92,50.689998,42,0.976744,3,-0.988624,negative_deep_drawdown_slice
mt5_ta_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,weekday,Wednesday,58,430.81,700.77,-269.96,2.595829,7.427759,0.603448,20.022,-11.737391,1.70583,70.97,7.154955,8,0.551724,3,6.070311,constructive_slice
mt5_rt_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,weekday,Tuesday,64,388.13,735.69,-347.56,2.116728,6.064531,0.625,18.39225,-14.481667,1.270037,112.95,11.333989,19,0.59375,4,3.436299,constructive_slice
mt5_rt_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,weekday,Thursday,66,373.41,646.9,-273.49,2.365352,5.657727,0.621212,15.778049,-10.9396,1.442288,76.32,8.154717,10,0.590909,3,4.892689,constructive_slice
mt5_rt_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,weekday,Friday,71,95.69,506.44,-410.75,1.232964,1.347746,0.549296,12.985641,-12.835938,1.011663,86.13,15.999777,32,0.859155,4,1.110995,mixed_slice
mt5_rt_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,weekday,Monday,43,-252.02,229.45,-481.47,0.476561,-5.86093,0.44186,12.076316,-20.06125,0.601972,254.92,50.689998,42,0.976744,3,-0.988624,negative_deep_drawdown_slice
mt5_rt_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,weekday,Wednesday,58,430.81,700.77,-269.96,2.595829,7.427759,0.603448,20.022,-11.737391,1.70583,70.97,7.154955,8,0.551724,3,6.070311,constructive_slice
mt5_ta_s258_stc_abl_price_return_range_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,weekday,Tuesday,61,347.8,772.72,-424.92,1.818507,5.701639,0.622951,20.334737,-18.474783,1.100675,123.79,13.053198,14,0.606557,4,2.809597,constructive_slice
mt5_ta_s258_stc_abl_price_return_range_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,weekday,Thursday,65,402.88,671.75,-268.87,2.498419,6.198154,0.661538,15.622093,-12.221364,1.278261,57.73,6.171295,7,0.584615,3,6.978694,constructive_slice
mt5_ta_s258_stc_abl_price_return_range_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,weekday,Friday,72,212.5,583.71,-371.21,1.572452,2.951389,0.569444,14.236829,-11.974516,1.188927,83.46,15.042445,14,0.736111,4,2.54613,constructive_slice
mt5_ta_s258_stc_abl_price_return_range_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,weekday,Monday,44,-252.12,240.16,-492.28,0.487852,-5.73,0.431818,12.64,-19.6912,0.641911,264.24,52.415052,43,0.977273,4,-0.954133,negative_deep_drawdown_slice
mt5_ta_s258_stc_abl_price_return_range_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,weekday,Wednesday,55,258.92,580.94,-322.02,1.804049,4.707636,0.563636,18.74,-13.4175,1.396683,109.61,12.818983,14,0.709091,6,2.362193,constructive_slice
mt5_rt_s258_stc_abl_price_return_range_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,weekday,Tuesday,61,347.8,772.72,-424.92,1.818507,5.701639,0.622951,20.334737,-18.474783,1.100675,123.79,13.053198,14,0.606557,4,2.809597,constructive_slice
mt5_rt_s258_stc_abl_price_return_range_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,weekday,Thursday,65,402.88,671.75,-268.87,2.498419,6.198154,0.661538,15.622093,-12.221364,1.278261,57.73,6.171295,7,0.584615,3,6.978694,constructive_slice
mt5_rt_s258_stc_abl_price_return_range_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,weekday,Friday,72,212.5,583.71,-371.21,1.572452,2.951389,0.569444,14.236829,-11.974516,1.188927,83.46,15.042445,14,0.736111,4,2.54613,constructive_slice
mt5_rt_s258_stc_abl_price_return_range_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,weekday,Monday,44,-252.12,240.16,-492.28,0.487852,-5.73,0.431818,12.64,-19.6912,0.641911,264.24,52.415052,43,0.977273,4,-0.954133,negative_deep_drawdown_slice
mt5_rt_s258_stc_abl_price_return_range_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,weekday,Wednesday,55,258.92,580.94,-322.02,1.804049,4.707636,0.563636,18.74,-13.4175,1.396683,109.61,12.818983,14,0.709091,6,2.362193,constructive_slice
mt5_ta_s258_stc_abl_trend_strength_direction_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,weekday,Tuesday,61,485.9,876.86,-390.96,2.242838,7.965574,0.672131,21.386829,-19.548,1.094067,105.83,9.903242,6,0.508197,4,4.591326,constructive_slice
mt5_ta_s258_stc_abl_trend_strength_direction_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,weekday,Thursday,71,367.15,759.73,-392.58,1.935223,5.171127,0.605634,17.66814,-14.020714,1.260145,77.77,10.960468,18,0.690141,5,4.720972,constructive_slice
mt5_ta_s258_stc_abl_trend_strength_direction_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,weekday,Friday,69,89.81,563.72,-473.91,1.189509,1.301594,0.521739,15.658889,-14.360909,1.090383,107.46,18.344458,43,0.884058,4,0.835753,mixed_slice
mt5_ta_s258_stc_abl_trend_strength_direction_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,weekday,Monday,45,-247.77,296.15,-543.92,0.544473,-5.506,0.444444,14.8075,-21.7568,0.680592,270.58,53.672664,44,0.977778,4,-0.9157,negative_deep_drawdown_slice
mt5_ta_s258_stc_abl_trend_strength_direction_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,weekday,Wednesday,60,275.8,646.15,-370.35,1.744701,4.596667,0.583333,18.461429,-14.814,1.246215,112.15,12.802804,30,0.75,6,2.459206,constructive_slice
