record_view,tier_scope,candidate_id,candidate_alias,candidate_role,test_id,feature_family,materialization_boundary,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_ta_s264_aia_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,direction,sell,178,1096.68,2265.9,-1169.22,1.937959,6.161124,0.589888,21.58,-16.016712,1.347343,185.62,10.835265,32,0.730337,4,5.9082,measured_slice
mt5_ta_s264_aia_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,direction,buy,161,94.64,1173.74,-1079.1,1.087703,0.587826,0.52795,13.808706,-14.198684,0.972534,201.05,30.062652,108,0.869565,6,0.470729,deep_negative_or_dd_slice
mt5_rt_s264_aia_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,routed_total,direction,sell,178,1096.68,2265.9,-1169.22,1.937959,6.161124,0.589888,21.58,-16.016712,1.347343,185.62,10.835265,32,0.730337,4,5.9082,measured_slice
mt5_rt_s264_aia_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,routed_total,direction,buy,161,94.64,1173.74,-1079.1,1.087703,0.587826,0.52795,13.808706,-14.198684,0.972534,201.05,30.062652,108,0.869565,6,0.470729,deep_negative_or_dd_slice
mt5_ta_s258_stc_abl_price_return_range_true_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,price_return_range,true_internal_feature_order_supervised_score_table,tier_only_total,direction,sell,156,970.15,2006.71,-1036.56,1.935932,6.21891,0.608974,21.123263,-16.992787,1.243072,156.13,10.214255,18,0.711538,4,6.213732,measured_slice
mt5_ta_s258_stc_abl_price_return_range_true_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,price_return_range,true_internal_feature_order_supervised_score_table,tier_only_total,direction,buy,159,32.25,1171.43,-1139.18,1.02831,0.20283,0.528302,13.945595,-15.189067,0.918134,190.72,28.180502,84,0.867925,6,0.169096,measured_slice
mt5_rt_s258_stc_abl_price_return_range_true_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,price_return_range,true_internal_feature_order_supervised_score_table,routed_total,direction,sell,156,970.15,2006.71,-1036.56,1.935932,6.21891,0.608974,21.123263,-16.992787,1.243072,156.13,10.214255,18,0.711538,4,6.213732,measured_slice
mt5_rt_s258_stc_abl_price_return_range_true_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,price_return_range,true_internal_feature_order_supervised_score_table,routed_total,direction,buy,159,32.25,1171.43,-1139.18,1.02831,0.20283,0.528302,13.945595,-15.189067,0.918134,190.72,28.180502,84,0.867925,6,0.169096,measured_slice
mt5_ta_s258_stc_abl_volatility_bandwidth_true_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,volatility_bandwidth,true_internal_feature_order_supervised_score_table,tier_only_total,direction,sell,182,1310.71,2760.47,-1449.76,1.904088,7.201703,0.593407,25.559907,-19.591351,1.304653,256.13,12.652644,26,0.642857,4,5.117362,measured_slice
mt5_ta_s258_stc_abl_volatility_bandwidth_true_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,volatility_bandwidth,true_internal_feature_order_supervised_score_table,tier_only_total,direction,buy,154,83.2,1425.23,-1342.03,1.061996,0.54026,0.538961,17.171446,-18.901831,0.908454,242.65,35.071111,100,0.857143,6,0.342881,deep_negative_or_dd_slice
mt5_rt_s258_stc_abl_volatility_bandwidth_true_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,volatility_bandwidth,true_internal_feature_order_supervised_score_table,routed_total,direction,sell,182,1310.71,2760.47,-1449.76,1.904088,7.201703,0.593407,25.559907,-19.591351,1.304653,256.13,12.652644,26,0.642857,4,5.117362,measured_slice
mt5_rt_s258_stc_abl_volatility_bandwidth_true_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,volatility_bandwidth,true_internal_feature_order_supervised_score_table,routed_total,direction,buy,154,83.2,1425.23,-1342.03,1.061996,0.54026,0.538961,17.171446,-18.901831,0.908454,242.65,35.071111,100,0.857143,6,0.342881,deep_negative_or_dd_slice
mt5_ta_s258_stc_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,tier_only_total,direction,sell,156,979.75,2151.76,-1172.01,1.835957,6.280449,0.608974,22.650105,-19.213279,1.178878,195.72,12.443495,26,0.730769,3,5.005876,measured_slice
mt5_ta_s258_stc_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,tier_only_total,direction,buy,169,-72.83,1122.4,-1195.23,0.939066,-0.430947,0.526627,12.611236,-14.940375,0.844104,255.1,37.38989,133,0.887574,6,-0.285496,deep_negative_or_dd_slice
mt5_rt_s258_stc_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,routed_total,direction,sell,156,979.75,2151.76,-1172.01,1.835957,6.280449,0.608974,22.650105,-19.213279,1.178878,195.72,12.443495,26,0.730769,3,5.005876,measured_slice
mt5_rt_s258_stc_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,routed_total,direction,buy,169,-72.83,1122.4,-1195.23,0.939066,-0.430947,0.526627,12.611236,-14.940375,0.844104,255.1,37.38989,133,0.887574,6,-0.285496,deep_negative_or_dd_slice
mt5_ta_s258_stc_abl_session_timing_true_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_session_timing,session_timing,true_internal_feature_order_supervised_score_table,tier_only_total,direction,sell,189,1145.56,2408.15,-1262.59,1.90731,6.061164,0.57672,22.093119,-15.782375,1.39986,150.59,8.774209,34,0.751323,5,7.607145,measured_slice
mt5_ta_s258_stc_abl_session_timing_true_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_session_timing,session_timing,true_internal_feature_order_supervised_score_table,tier_only_total,direction,buy,159,-9.4,1151.71,-1161.11,0.991904,-0.059119,0.534591,13.549529,-15.690676,0.86354,196.74,29.062278,125,0.886792,6,-0.047779,minor_negative_slice
mt5_rt_s258_stc_abl_session_timing_true_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_session_timing,session_timing,true_internal_feature_order_supervised_score_table,routed_total,direction,sell,189,1145.56,2408.15,-1262.59,1.90731,6.061164,0.57672,22.093119,-15.782375,1.39986,150.59,8.774209,34,0.751323,5,7.607145,measured_slice
mt5_rt_s258_stc_abl_session_timing_true_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_session_timing,session_timing,true_internal_feature_order_supervised_score_table,routed_total,direction,buy,159,-9.4,1151.71,-1161.11,0.991904,-0.059119,0.534591,13.549529,-15.690676,0.86354,196.74,29.062278,125,0.886792,6,-0.047779,minor_negative_slice
mt5_ta_s258_stc_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,tier_only_total,direction,sell,175,1407.2,2874.74,-1467.54,1.958884,8.041143,0.617143,26.617963,-21.903582,1.215233,249.08,12.164188,29,0.668571,4,5.64959,measured_slice
mt5_ta_s258_stc_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,tier_only_total,direction,buy,165,6.46,1410.43,-1403.97,1.004601,0.039152,0.521212,16.400349,-17.771772,0.922831,223.84,32.692645,90,0.872727,6,0.02886,deep_negative_or_dd_slice
mt5_rt_s258_stc_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,routed_total,direction,sell,175,1407.2,2874.74,-1467.54,1.958884,8.041143,0.617143,26.617963,-21.903582,1.215233,249.08,12.164188,29,0.668571,4,5.64959,measured_slice
mt5_rt_s258_stc_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,routed_total,direction,buy,165,6.46,1410.43,-1403.97,1.004601,0.039152,0.521212,16.400349,-17.771772,0.922831,223.84,32.692645,90,0.872727,6,0.02886,deep_negative_or_dd_slice
mt5_ta_s264_aih_abl_volatility_bandwidth_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,volatility_bandwidth,true_internal_feature_order_supervised_score_table,tier_only_total,chron_segment,chron_early,108,501.59,1104.27,-602.68,1.832266,4.644352,0.592593,17.254219,-13.697273,1.259683,138.56,12.152787,20,0.62963,4,3.62002,measured_slice
mt5_ta_s264_aih_abl_volatility_bandwidth_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,volatility_bandwidth,true_internal_feature_order_supervised_score_table,tier_only_total,chron_segment,chron_mid,108,346.57,947.85,-601.28,1.576387,3.208981,0.601852,14.582308,-13.983256,1.042841,81.96,15.880336,34,0.768519,5,4.228526,measured_slice
mt5_ta_s264_aih_abl_volatility_bandwidth_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,volatility_bandwidth,true_internal_feature_order_supervised_score_table,tier_only_total,chron_segment,chron_late,107,421.81,1635.37,-1213.56,1.347581,3.94215,0.53271,28.690702,-24.2712,1.182088,365.59,28.869814,36,0.766355,6,1.153779,measured_slice
mt5_rt_s264_aih_abl_volatility_bandwidth_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,volatility_bandwidth,true_internal_feature_order_supervised_score_table,routed_total,chron_segment,chron_early,108,501.59,1104.27,-602.68,1.832266,4.644352,0.592593,17.254219,-13.697273,1.259683,138.56,12.152787,20,0.62963,4,3.62002,measured_slice
mt5_rt_s264_aih_abl_volatility_bandwidth_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,volatility_bandwidth,true_internal_feature_order_supervised_score_table,routed_total,chron_segment,chron_mid,108,346.57,947.85,-601.28,1.576387,3.208981,0.601852,14.582308,-13.983256,1.042841,81.96,15.880336,34,0.768519,5,4.228526,measured_slice
mt5_rt_s264_aih_abl_volatility_bandwidth_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,volatility_bandwidth,true_internal_feature_order_supervised_score_table,routed_total,chron_segment,chron_late,107,421.81,1635.37,-1213.56,1.347581,3.94215,0.53271,28.690702,-24.2712,1.182088,365.59,28.869814,36,0.766355,6,1.153779,measured_slice
mt5_ta_s264_aih_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,tier_only_total,chron_segment,chron_early,118,564.14,1170.49,-606.35,1.930387,4.780847,0.584746,16.963623,-12.37449,1.370854,103.99,8.902263,16,0.627119,4,5.424945,measured_slice
mt5_ta_s264_aih_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,tier_only_total,chron_segment,chron_mid,118,147.98,895.58,-747.6,1.19794,1.254068,0.533898,14.215556,-13.592727,1.045821,105.89,20.830956,39,0.847458,6,1.397488,measured_slice
mt5_ta_s264_aih_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,tier_only_total,chron_segment,chron_late,118,418.4,1628.37,-1209.97,1.345794,3.545763,0.533898,25.847143,-21.999455,1.174899,347.67,27.884538,40,0.830508,7,1.20344,measured_slice
mt5_rt_s264_aih_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,routed_total,chron_segment,chron_early,118,564.14,1170.49,-606.35,1.930387,4.780847,0.584746,16.963623,-12.37449,1.370854,103.99,8.902263,16,0.627119,4,5.424945,measured_slice
mt5_rt_s264_aih_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,routed_total,chron_segment,chron_mid,118,147.98,895.58,-747.6,1.19794,1.254068,0.533898,14.215556,-13.592727,1.045821,105.89,20.830956,39,0.847458,6,1.397488,measured_slice
mt5_rt_s264_aih_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,routed_total,chron_segment,chron_late,118,418.4,1628.37,-1209.97,1.345794,3.545763,0.533898,25.847143,-21.999455,1.174899,347.67,27.884538,40,0.830508,7,1.20344,measured_slice
mt5_ta_s264_aih_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,tier_only_total,chron_segment,chron_early,103,513.66,1067.82,-554.16,1.926916,4.98699,0.631068,16.428,-14.583158,1.126505,113.95,10.105444,12,0.572816,4,4.507767,measured_slice
mt5_ta_s264_aih_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,tier_only_total,chron_segment,chron_mid,103,200.5,815.13,-614.63,1.326213,1.946602,0.592233,13.362787,-14.634048,0.91313,75.26,14.752,33,0.825243,6,2.664098,measured_slice
mt5_ta_s264_aih_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,tier_only_total,chron_segment,chron_late,102,383.8,1361.51,-977.71,1.39255,3.762745,0.54902,24.312679,-21.254565,1.14388,313.09,27.503843,37,0.803922,7,1.225846,measured_slice
mt5_rt_s264_aih_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,routed_total,chron_segment,chron_early,103,513.66,1067.82,-554.16,1.926916,4.98699,0.631068,16.428,-14.583158,1.126505,113.95,10.105444,12,0.572816,4,4.507767,measured_slice
mt5_rt_s264_aih_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,routed_total,chron_segment,chron_mid,103,200.5,815.13,-614.63,1.326213,1.946602,0.592233,13.362787,-14.634048,0.91313,75.26,14.752,33,0.825243,6,2.664098,measured_slice
mt5_rt_s264_aih_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,routed_total,chron_segment,chron_late,102,383.8,1361.51,-977.71,1.39255,3.762745,0.54902,24.312679,-21.254565,1.14388,313.09,27.503843,37,0.803922,7,1.225846,measured_slice
mt5_ta_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,chron_segment,chron_early,113,486.31,999.48,-513.17,1.947659,4.303628,0.59292,14.917612,-11.15587,1.337198,110.76,10.17837,15,0.619469,4,4.390664,measured_slice
mt5_ta_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,chron_segment,chron_mid,113,171.36,861.35,-689.99,1.248351,1.51646,0.539823,14.120492,-13.269038,1.064168,80.89,16.075119,34,0.840708,5,2.118432,measured_slice
mt5_ta_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,chron_segment,chron_late,111,519.68,1591.82,-1072.14,1.484713,4.681802,0.531532,26.98,-20.618077,1.30856,305.76,23.57822,37,0.810811,6,1.699634,measured_slice
mt5_rt_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,routed_total,chron_segment,chron_early,113,486.31,999.48,-513.17,1.947659,4.303628,0.59292,14.917612,-11.15587,1.337198,110.76,10.17837,15,0.619469,4,4.390664,measured_slice
mt5_rt_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,routed_total,chron_segment,chron_mid,113,171.36,861.35,-689.99,1.248351,1.51646,0.539823,14.120492,-13.269038,1.064168,80.89,16.075119,34,0.840708,5,2.118432,measured_slice
mt5_rt_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,routed_total,chron_segment,chron_late,111,519.68,1591.82,-1072.14,1.484713,4.681802,0.531532,26.98,-20.618077,1.30856,305.76,23.57822,37,0.810811,6,1.699634,measured_slice
mt5_ta_s264_lc_abl_gate_rank_bucket_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,source_feature_rank_bucket,true_internal_feature_order_supervised_score_table,tier_only_total,chron_segment,chron_early,55,72.82,280.63,-207.81,1.350416,1.324,0.545455,9.354333,-8.3124,1.125347,40.87,6.659714,19,0.745455,4,1.781747,measured_slice
mt5_ta_s264_lc_abl_gate_rank_bucket_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,source_feature_rank_bucket,true_internal_feature_order_supervised_score_table,tier_only_total,chron_segment,chron_mid,55,-41.25,152.41,-193.66,0.786998,-0.75,0.472727,5.861923,-6.677931,0.877805,79.03,15.806,55,1.0,5,-0.521954,minor_negative_slice
mt5_ta_s264_lc_abl_gate_rank_bucket_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,source_feature_rank_bucket,true_internal_feature_order_supervised_score_table,tier_only_total,chron_segment,chron_late,55,21.18,202.69,-181.51,1.116688,0.385091,0.527273,6.98931,-6.981154,1.001168,45.49,8.469716,24,0.872727,6,0.465597,measured_slice
mt5_rt_s264_lc_abl_gate_rank_bucket_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,source_feature_rank_bucket,true_internal_feature_order_supervised_score_table,routed_total,chron_segment,chron_early,55,72.82,280.63,-207.81,1.350416,1.324,0.545455,9.354333,-8.3124,1.125347,40.87,6.659714,19,0.745455,4,1.781747,measured_slice
mt5_rt_s264_lc_abl_gate_rank_bucket_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,source_feature_rank_bucket,true_internal_feature_order_supervised_score_table,routed_total,chron_segment,chron_mid,55,-41.25,152.41,-193.66,0.786998,-0.75,0.472727,5.861923,-6.677931,0.877805,79.03,15.806,55,1.0,5,-0.521954,minor_negative_slice
mt5_rt_s264_lc_abl_gate_rank_bucket_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,source_feature_rank_bucket,true_internal_feature_order_supervised_score_table,routed_total,chron_segment,chron_late,55,21.18,202.69,-181.51,1.116688,0.385091,0.527273,6.98931,-6.981154,1.001168,45.49,8.469716,24,0.872727,6,0.465597,measured_slice
mt5_ta_s264_lc_abl_gate_variant_rule_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,abl_gate_variant_rule,source_feature_gate,true_internal_feature_order_supervised_score_table,tier_only_total,chron_segment,chron_early,134,802.98,1528.4,-725.42,2.106917,5.992388,0.619403,18.414458,-14.223922,1.294612,167.1,11.417444,16,0.537313,6,4.805386,measured_slice
mt5_ta_s264_lc_abl_gate_variant_rule_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,abl_gate_variant_rule,source_feature_gate,true_internal_feature_order_supervised_score_table,tier_only_total,chron_segment,chron_mid,134,24.81,1352.35,-1327.54,1.018689,0.185149,0.477612,21.130469,-18.964857,1.114191,193.04,27.745997,39,0.910448,7,0.128523,measured_slice
mt5_ta_s264_lc_abl_gate_variant_rule_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,abl_gate_variant_rule,source_feature_gate,true_internal_feature_order_supervised_score_table,tier_only_total,chron_segment,chron_late,132,873.15,2430.58,-1557.43,1.560635,6.614773,0.568182,32.407733,-27.323333,1.186083,437.66,25.46104,41,0.75,5,1.995042,measured_slice
mt5_rt_s264_lc_abl_gate_variant_rule_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,abl_gate_variant_rule,source_feature_gate,true_internal_feature_order_supervised_score_table,routed_total,chron_segment,chron_early,134,802.98,1528.4,-725.42,2.106917,5.992388,0.619403,18.414458,-14.223922,1.294612,167.1,11.417444,16,0.537313,6,4.805386,measured_slice
mt5_rt_s264_lc_abl_gate_variant_rule_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,abl_gate_variant_rule,source_feature_gate,true_internal_feature_order_supervised_score_table,routed_total,chron_segment,chron_mid,134,24.81,1352.35,-1327.54,1.018689,0.185149,0.477612,21.130469,-18.964857,1.114191,193.04,27.745997,39,0.910448,7,0.128523,measured_slice
mt5_rt_s264_lc_abl_gate_variant_rule_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,abl_gate_variant_rule,source_feature_gate,true_internal_feature_order_supervised_score_table,routed_total,chron_segment,chron_late,132,873.15,2430.58,-1557.43,1.560635,6.614773,0.568182,32.407733,-27.323333,1.186083,437.66,25.46104,41,0.75,5,1.995042,measured_slice
mt5_ta_s264_lc_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,tier_only_total,chron_segment,chron_early,110,503.91,1045.6,-541.69,1.930255,4.581,0.590909,16.086154,-12.037556,1.336331,99.04,9.064368,17,0.636364,4,5.087944,measured_slice
mt5_ta_s264_lc_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,tier_only_total,chron_segment,chron_mid,110,259.48,883.28,-623.8,1.415967,2.358909,0.6,13.38303,-14.177273,0.943978,83.98,16.796,35,0.763636,5,3.089783,measured_slice
mt5_ta_s264_lc_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,tier_only_total,chron_segment,chron_late,110,403.16,1536.16,-1133.0,1.355834,3.665091,0.536364,26.03661,-22.215686,1.171992,332.72,27.669253,37,0.818182,7,1.21171,measured_slice
mt5_rt_s264_lc_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,routed_total,chron_segment,chron_early,110,503.91,1045.6,-541.69,1.930255,4.581,0.590909,16.086154,-12.037556,1.336331,99.04,9.064368,17,0.636364,4,5.087944,measured_slice
mt5_rt_s264_lc_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,routed_total,chron_segment,chron_mid,110,259.48,883.28,-623.8,1.415967,2.358909,0.6,13.38303,-14.177273,0.943978,83.98,16.796,35,0.763636,5,3.089783,measured_slice
mt5_rt_s264_lc_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,routed_total,chron_segment,chron_late,110,403.16,1536.16,-1133.0,1.355834,3.665091,0.536364,26.03661,-22.215686,1.171992,332.72,27.669253,37,0.818182,7,1.21171,measured_slice
