candidate_id,surface_family,label_name,side,entry_mode,fill_order,hold_bars,tp_price_units,sl_price_units,tp_broker_points,sl_broker_points,label_mode,utility_quantile,feature_set,feature_count,model,prob_quantile,prob_threshold,regime,risk_filter,cooldown_bars,contract_pnl_scale,initial_balance,raw_signal_total_diagnostic_only,lifecycle_trade_total,overall_signal_to_trade_ratio_diagnostic_only,scout_clue,materialization_candidate,meaningful_signal,final_like_reference,dual_positive,runtime_winrate_preserved_vs_f83e_oos,runtime_dd_improved_vs_f83e_oos,density_target_5_10_tpd_proxy,val_win_rate_percent,oos_win_rate_percent,rank_score,signal_count_claim_boundary,validation_raw_signal_count,validation_lifecycle_trade_count,validation_signal_to_trade_ratio,oos_raw_signal_count,oos_lifecycle_trade_count,oos_signal_to_trade_ratio,val_net,val_gross_profit,val_gross_loss,val_pf,val_dd_pct,val_trade_count,val_calendar_days,val_calendar_trades_day,val_active_days,val_active_trades_day,val_win_rate,val_avg_win,val_avg_loss,val_payoff,val_expectancy,val_recovery,val_avg_hold_bars,val_avg_mae_contract,val_avg_spread_cost_contract,val_max_consecutive_loss,val_time_under_water_trades,val_smooth_equity_proxy,oos_net,oos_gross_profit,oos_gross_loss,oos_pf,oos_dd_pct,oos_trade_count,oos_calendar_days,oos_calendar_trades_day,oos_active_days,oos_active_trades_day,oos_win_rate,oos_avg_win,oos_avg_loss,oos_payoff,oos_expectancy,oos_recovery,oos_avg_hold_bars,oos_avg_mae_contract,oos_avg_spread_cost_contract,oos_max_consecutive_loss,oos_time_under_water_trades,oos_smooth_equity_proxy
f84b_01074,reversal_balance,reversal_balance_long_nextbar_h12_tp14_sl7_close_direction_reversal_balance_q54,long,next_bar_open_control,close_direction,12,14.0,7.0,1400.0,700.0,reversal_balance,0.54,density_core,27,histgbm_density_shallow,0.66,0.28185363302910693,all,none,4,0.08870965974736267,500.0,7960,2063,0.2591708542713568,1,1,1,0,1,1,1,0,45.17857142857143,45.91728525980912,2649162.9848641152,diagnostic_only_not_economics,4237,1120,0.2643379749822988,3723,943,0.2532903572387859,128.62811953707848,574.9521435273869,-446.3240239903082,1.288194478950727,3.417096093468376,1120,271,4.132841328413284,183,6.120218579234972,0.4517857142857143,1.1362690583545194,-0.726912091189427,1.5631450792010797,0.11484653530096292,7.5285046728972755,1.1169642857142856,6.710675074446085,0.10581874332060177,13,242,0,155.64553350973517,507.41925375491434,-351.77372024517933,1.442459241700185,2.515805950435174,943,194,4.860824742268041,131,7.198473282442748,0.4591728525980912,1.1718689463161993,-0.6897523926376066,1.6989704694390166,0.16505358802729075,12.373413258110167,1.1166489925768823,6.620509148740067,0.0693732116444248,8,76,1
f84b_01049,reversal_balance,reversal_balance_long_nextbar_h12_tp14_sl7_close_direction_reversal_balance_q54,long,next_bar_open_control,close_direction,12,14.0,7.0,1400.0,700.0,reversal_balance,0.54,density_core,27,extra_trees_d7_l120,0.66,0.5007544120248172,trend,none,0,0.08870965974736267,500.0,5034,4788,0.9511323003575686,1,1,1,0,1,1,1,0,46.28594249201278,43.651488616462345,2648146.287743953,diagnostic_only_not_economics,2628,2504,0.9528158295281582,2406,2284,0.9492934330839568,339.695900070576,1317.1308666445268,-977.4349665739506,1.3475381091196879,4.016063716082658,2504,271,9.239852398523984,164,15.268292682926829,0.46285942492012777,1.1364373310133968,-0.7267174472668778,1.5637953035081797,0.13566130194511822,16.916858102137958,1.0774760383386581,6.3789366221616195,0.10563322382935753,11,313,0,280.9337343573253,1169.0265413099146,-888.0928069525894,1.3163337571906748,2.526451109604841,2284,194,11.77319587628866,119,19.19327731092437,0.4365148861646235,1.1725441738314089,-0.690048801050963,1.6992192031137396,0.12300075935084295,22.23939606741615,1.0683012259194395,7.205840995731549,0.06887660341925701,10,126,0
f84b_00274,stop_touch_asymmetry,stop_touch_asymmetry_long_nextbar_h10_tp14_sl7_close_direction_tp_before_sl_q52,long,next_bar_open_control,close_direction,10,14.0,7.0,1400.0,700.0,tp_before_sl,0.52,density_core,27,extra_trees_d7_l120,0.66,0.5009896033605139,all,none,4,0.08870965974736267,500.0,8468,2236,0.26405290505432216,1,1,1,0,1,1,1,0,44.575273338940285,43.26647564469914,2644525.1528548794,diagnostic_only_not_economics,4429,1189,0.26845789117182206,4039,1047,0.25922257984649666,123.39424961198407,602.2356864792857,-478.84143686730147,1.2576933408671978,4.605982953402531,1189,271,4.387453874538745,183,6.497267759562842,0.44575273338940286,1.136293748074124,-0.7266182653525061,1.5638111540216664,0.10377985669637012,5.357998536265979,1.1438183347350714,5.866110161064566,0.10564656459113791,9,175,0,120.2858631344364,530.2930395207719,-410.0071763863354,1.2933750189316084,3.3975799683239867,1047,194,5.396907216494846,131,7.99236641221374,0.4326647564469914,1.1706248113041322,-0.6902477716941673,1.6959487003209173,0.11488621120767564,7.08067885117494,1.143266475644699,5.820819464635808,0.06848521296446346,10,202,0
f84b_01107,reversal_balance,reversal_balance_long_nextbar_h12_tp14_sl7_close_direction_reversal_balance_q54,long,next_bar_open_control,close_direction,12,14.0,7.0,1400.0,700.0,reversal_balance,0.54,compact_exportable_30,30,extra_trees_d7_l120,0.66,0.5009062719491447,all,intent_release,0,0.08870965974736267,500.0,5309,5058,0.95272179318139,1,1,1,0,1,1,1,0,45.70902394106814,44.72897994024755,2644264.715726208,diagnostic_only_not_economics,2819,2715,0.9631074849237318,2490,2343,0.9409638554216867,339.3800936818754,1410.4862512728591,-1071.1061575909835,1.3168501005028044,3.946515342840985,2715,271,10.018450184501845,149,18.221476510067113,0.4570902394106814,1.1365723217347776,-0.7266663212964609,1.564091094392533,0.12500187612592095,17.19897500449423,1.050828729281768,7.930055777812433,0.10554521749374425,13,417,0,329.81098268492724,1226.3968524617294,-896.5858697768019,1.36785208623356,3.079999386428608,2343,194,12.077319587628866,111,21.10810810810811,0.4472897994024755,1.1702260042573753,-0.6923443009859475,1.6902370722065458,0.1407643972193458,21.41630184331675,1.0759709773794282,7.114267475682939,0.07119413998964821,10,118,0
f84b_01123,reversal_balance,reversal_balance_long_nextbar_h12_tp14_sl7_close_direction_reversal_balance_q54,long,next_bar_open_control,close_direction,12,14.0,7.0,1400.0,700.0,reversal_balance,0.54,compact_exportable_30,30,histgbm_density_shallow,0.54,0.27999698588928146,all,intent_release,0,0.08870965974736267,500.0,5288,5083,0.961232980332829,1,1,1,0,1,1,1,0,46.43906020558003,44.46799491309877,2644000.625682885,diagnostic_only_not_economics,2815,2724,0.9676731793960923,2473,2359,0.9539021431459765,377.3469409571491,1437.53027814344,-1060.1833371862908,1.3559261193055738,2.922096192078152,2724,271,10.051660516605166,146,18.65753424657534,0.4643906020558003,1.1363875716548932,-0.726650676618431,1.5638705202109346,0.1385267771502016,25.827140255008892,1.0488252569750367,7.45043253122969,0.10562018288136155,10,183,0,319.72203308185965,1227.6520941471545,-907.9300610652946,1.3521439004968323,2.7530155805996626,2359,194,12.15979381443299,109,21.642201834862384,0.4446799491309877,1.1703070487580118,-0.6930763824925913,1.6885686459969973,0.13553286692745217,23.227041309531398,1.055955913522679,7.004500819885711,0.07189506150258276,10,150,0
f84b_01102,reversal_balance,reversal_balance_long_nextbar_h12_tp14_sl7_close_direction_reversal_balance_q54,long,next_bar_open_control,close_direction,12,14.0,7.0,1400.0,700.0,reversal_balance,0.54,compact_exportable_30,30,extra_trees_d7_l120,0.54,0.49843919715547974,high_vol,none,4,0.08870965974736267,500.0,7971,1932,0.24237862250658637,1,1,1,0,1,1,1,0,45.220588235294116,45.85308056872038,2642244.8241532296,diagnostic_only_not_economics,4433,1088,0.24543198736747124,3538,844,0.2385528547201809,126.06441037037966,559.0411789550999,-432.97676858472005,1.291157446581832,3.6237896006795833,1088,271,4.014760147601476,182,5.978021978021978,0.4522058823529412,1.1362625588518291,-0.7264710882293961,1.564085036916203,0.11586802423748131,6.9576009791925175,1.0606617647058822,6.817579509387626,0.10557998667597185,14,304,0,136.99166625805975,453.3258774341675,-316.3342111761079,1.4330599139079345,2.0598382993337623,844,194,4.350515463917525,131,6.442748091603053,0.4585308056872038,1.171384696212319,-0.6921973986348093,1.6922697174571733,0.16231240077969164,13.301205857019804,1.0414691943127963,7.159136511441265,0.07091832786888388,10,90,0
f84b_00355,stop_touch_asymmetry,stop_touch_asymmetry_long_nextbar_h10_tp14_sl7_close_direction_tp_before_sl_q52,long,next_bar_open_control,close_direction,10,14.0,7.0,1400.0,700.0,tp_before_sl,0.52,compact_exportable_30,30,histgbm_density_shallow,0.54,0.27029769279847504,all,intent_release,0,0.08870965974736267,500.0,5184,4961,0.956983024691358,1,1,1,0,1,1,1,0,45.26593738211995,43.85281385281385,2640871.774716088,diagnostic_only_not_economics,2739,2651,0.9678714859437751,2445,2310,0.9447852760736196,308.7717126826454,1363.3796477538144,-1054.6079350711689,1.2927834149681496,6.304595518245333,2651,271,9.782287822878228,153,17.326797385620914,0.45265937382119953,1.136149706461512,-0.7268145658657263,1.5631906125989876,0.11647367509718799,9.795131560432964,1.05658242172765,7.095120725506954,0.10581914636706334,16,382,0,285.6646205116522,1184.6722639995571,-899.0076434879048,1.3177554969425525,2.6754833379804497,2310,194,11.907216494845361,111,20.81081081081081,0.43852813852813854,1.1694691648564237,-0.6931439039999266,1.6871953401130215,0.1236643378838321,21.354244031830305,1.0731601731601732,6.315649663508391,0.07186173683638301,12,127,0
f84b_01070,reversal_balance,reversal_balance_long_nextbar_h12_tp14_sl7_close_direction_reversal_balance_q54,long,next_bar_open_control,close_direction,12,14.0,7.0,1400.0,700.0,reversal_balance,0.54,density_core,27,histgbm_density_shallow,0.54,0.27775865340705347,high_vol,none,4,0.08870965974736267,500.0,7054,1812,0.2568755316132691,1,1,1,0,1,1,1,0,48.180076628352495,45.703125,2640471.356511471,diagnostic_only_not_economics,3987,1044,0.2618510158013544,3067,768,0.2504075643951744,178.37649672339944,571.3549668246313,-392.9784701012317,1.4539090822900542,2.9714187628976334,1044,271,3.8523985239852396,182,5.736263736263736,0.4818007662835249,1.1358945662517521,-0.7263927358617962,1.5637471441728017,0.1708587133365895,12.006149988058388,1.0545977011494252,6.75803018567115,0.1057216913355039,18,96,0,122.84513681814781,411.6394341256869,-288.7942973075391,1.4253724466287818,2.015483469460105,768,194,3.9587628865979383,131,5.862595419847328,0.45703125,1.1727619205860025,-0.6925522717207173,1.6933911972769289,0.15995460523196328,12.19014084507027,1.0221354166666667,7.1214128118427995,0.07048259684614673,9,109,0
f84b_01038,reversal_balance,reversal_balance_long_nextbar_h12_tp14_sl7_close_direction_reversal_balance_q54,long,next_bar_open_control,close_direction,12,14.0,7.0,1400.0,700.0,reversal_balance,0.54,density_core,27,extra_trees_d7_l120,0.54,0.4980710071643276,high_vol,none,4,0.08870965974736267,500.0,7700,1891,0.24558441558441557,1,1,1,0,1,1,1,0,45.77205882352941,43.71108343711084,2639994.4964716234,diagnostic_only_not_economics,4337,1088,0.25086465298593497,3363,803,0.23877490336009516,137.3811016643507,565.9498872562244,-428.56878559187356,1.3205578807486438,2.647096246861292,1088,271,4.014760147601476,182,5.978021978021978,0.4577205882352941,1.1364455567394065,-0.7263877721896163,1.564516364742369,0.12626939491208702,10.379758713136768,1.0551470588235294,6.908610459588117,0.1054519773324026,13,119,0,98.873125464618,411.45935351639974,-312.58622805178175,1.3163067230467975,3.2148380692444336,803,194,4.139175257731959,131,6.129770992366412,0.43711083437110837,1.1722488704170932,-0.691562451441995,1.6950730450631124,0.12312967056614944,6.151048565121393,1.024906600249066,7.330630444204952,0.07019773237019508,10,165,0
f84b_01113,reversal_balance,reversal_balance_long_nextbar_h12_tp14_sl7_close_direction_reversal_balance_q54,long,next_bar_open_control,close_direction,12,14.0,7.0,1400.0,700.0,reversal_balance,0.54,compact_exportable_30,30,extra_trees_d7_l120,0.66,0.5009062719491447,trend,none,0,0.08870965974736267,500.0,5216,4934,0.9459355828220859,1,1,1,0,1,1,1,0,44.77669902912621,43.916913946587535,2638121.8560782154,diagnostic_only_not_economics,2698,2575,0.9544106745737584,2518,2359,0.9368546465448769,276.9666383734234,1310.3907066969223,-1033.4240683234984,1.2680086973615206,4.7493377635548315,2575,271,9.501845018450185,163,15.797546012269938,0.44776699029126216,1.1365053830849283,-0.7267398511417007,1.5638407351674608,0.10755985956249452,11.66337928200401,1.0706796116504855,6.552734178490386,0.10561892665757547,13,676,0,300.0772789308062,1213.516209866412,-913.4389309356059,1.3285137832076488,2.796128475237083,2359,194,12.15979381443299,117,20.162393162393162,0.4391691394658754,1.1713476929212472,-0.690430030941501,1.6965480069340921,0.12720528992403823,21.463769035531367,1.0822382365409071,7.119427399296518,0.0696274936845387,11,157,0
f84b_00270,stop_touch_asymmetry,stop_touch_asymmetry_long_nextbar_h10_tp14_sl7_close_direction_tp_before_sl_q52,long,next_bar_open_control,close_direction,10,14.0,7.0,1400.0,700.0,tp_before_sl,0.52,density_core,27,extra_trees_d7_l120,0.54,0.4982918964092716,high_vol,none,4,0.08870965974736267,500.0,7226,1813,0.25089952947688904,1,1,1,0,1,1,1,0,46.712463199214916,44.7103274559194,2637488.56157792,diagnostic_only_not_economics,4041,1019,0.25216530561742145,3185,794,0.24929356357927787,146.49601920339222,540.8627954796705,-394.36677627627796,1.371471503220046,2.4350801600650813,1019,271,3.7601476014760147,181,5.629834254143646,0.46712463199214915,1.1362663770581312,-0.7262739894590754,1.5645147610262289,0.1437644938207971,12.032131147541106,1.055937193326791,6.311240472443801,0.1054756983840109,11,99,0,112.34989697343735,416.85733631202675,-304.5074393385894,1.3689561648065771,2.778386543287388,794,194,4.092783505154639,131,6.061068702290076,0.44710327455919396,1.174246017780357,-0.6936388139831193,1.6928781869016545,0.14149861079778003,8.08742017879952,1.022670025188917,6.697968113968602,0.07044373749031438,11,134,0
f84b_01118,reversal_balance,reversal_balance_long_nextbar_h12_tp14_sl7_close_direction_reversal_balance_q54,long,next_bar_open_control,close_direction,12,14.0,7.0,1400.0,700.0,reversal_balance,0.54,compact_exportable_30,30,extra_trees_d7_l120,0.66,0.5009062719491447,high_vol,none,4,0.08870965974736267,500.0,6925,1753,0.25314079422382674,1,1,1,0,1,1,1,0,46.76258992805755,48.07692307692308,2636886.9501623916,diagnostic_only_not_economics,3810,973,0.2553805774278215,3115,780,0.2504012841091493,140.7990848544166,516.994574428045,-376.19548957362827,1.3742710605435364,3.1186767980782633,973,271,3.5904059040590406,182,5.346153846153846,0.4676258992805755,1.136251811929769,-0.7262461188680083,1.5645547458495643,0.14470615092951347,9.029411764705939,1.0534429599177801,7.0305751335923405,0.10546785353786906,14,80,0,159.38641986128144,439.62023500320004,-280.2338151419186,1.5687622665400442,1.9480641280520787,780,194,4.020618556701031,131,5.9541984732824424,0.4807692307692308,1.1723206266752002,-0.6919353460294287,1.6942632478632478,0.2043415639247198,16.363570127504598,1.0269230769230768,7.256446755424275,0.07031719029307612,9,60,0
f84b_00291,stop_touch_asymmetry,stop_touch_asymmetry_long_nextbar_h10_tp14_sl7_close_direction_tp_before_sl_q52,long,next_bar_open_control,close_direction,10,14.0,7.0,1400.0,700.0,tp_before_sl,0.52,density_core,27,histgbm_density_shallow,0.54,0.2704271298247145,all,intent_release,0,0.08870965974736267,500.0,5453,5186,0.9510361269026224,1,1,1,0,1,1,1,0,45.65599718607105,44.08877507469057,2636540.33455397,diagnostic_only_not_economics,2973,2843,0.9562731247897747,2480,2343,0.944758064516129,352.13654275354617,1475.033173898235,-1122.8966311446886,1.3135965795841562,6.9787889323251875,2843,271,10.490774907749078,155,18.34193548387097,0.4565599718607105,1.1363891940664368,-0.7267939360159797,1.5635644957299857,0.12386090142579886,10.09162323630331,1.0661273302849104,7.014264371458525,0.10569835526127369,10,329,0,302.61260100638583,1209.8214525379344,-907.2088515315486,1.33356442730416,2.4874188593160396,2343,194,12.077319587628866,114,20.55263157894737,0.44088775074690567,1.1711727517308175,-0.6925258408637776,1.6911610839965632,0.12915603969542716,24.331455064194103,1.068715322236449,6.395857426461728,0.07120739153933307,9,139,0
f84b_00302,stop_touch_asymmetry,stop_touch_asymmetry_long_nextbar_h10_tp14_sl7_close_direction_tp_before_sl_q52,long,next_bar_open_control,close_direction,10,14.0,7.0,1400.0,700.0,tp_before_sl,0.52,density_core,27,histgbm_density_shallow,0.54,0.2704271298247145,high_vol,none,4,0.08870965974736267,500.0,6987,1814,0.25962501789036785,1,1,1,0,1,1,1,0,44.89795918367347,46.36942675159236,2636143.3365772795,diagnostic_only_not_economics,3913,1029,0.2629695885509839,3074,785,0.2553675992192583,112.89723557407862,524.866669634026,-411.96943405994705,1.2740427474472558,3.6048057334937997,1029,271,3.7970479704797047,182,5.653846153846154,0.4489795918367347,1.1360750424978918,-0.726577485114545,1.5635979173216323,0.1097154864665487,6.263707057781333,1.0612244897959184,6.298211698707362,0.10572225863418921,14,157,0,135.6849729699811,426.7484633738577,-291.06349040387664,1.4661696758384435,2.320644698991009,785,194,4.046391752577319,131,5.99236641221374,0.4636942675159236,1.172385888389719,-0.6913622099854552,1.695762180021936,0.17284709932481668,11.693730886850146,1.0318471337579618,6.74247204905485,0.0700026571045876,10,85,0
f84b_00334,stop_touch_asymmetry,stop_touch_asymmetry_long_nextbar_h10_tp14_sl7_close_direction_tp_before_sl_q52,long,next_bar_open_control,close_direction,10,14.0,7.0,1400.0,700.0,tp_before_sl,0.52,compact_exportable_30,30,extra_trees_d7_l120,0.54,0.4988022452445168,high_vol,none,4,0.08870965974736267,500.0,7073,1773,0.25067156793439843,1,1,1,0,1,1,1,0,46.353646353646354,45.20725388601036,2635301.2303246907,diagnostic_only_not_economics,3959,1001,0.2528416266734024,3114,772,0.24791265253692998,137.40061778949513,527.3807013912661,-389.98008360177084,1.3523272689222825,3.2059671032696087,1001,271,3.6937269372693726,182,5.5,0.46353646353646355,1.1365963392053149,-0.7262198949753647,1.5650856539035898,0.13726335443506008,8.571555063641606,1.053946053946054,6.288230757237122,0.10529242851052599,9,134,0,116.21142846224002,409.66741838950304,-293.455989927263,1.3960097338311093,3.175805818955587,772,194,3.979381443298969,131,5.893129770992366,0.4520725388601036,1.1738321443825301,-0.6937493851708345,1.6920117977379916,0.1505329384225907,7.318547486033511,1.0479274611398963,6.480569283957897,0.07066666651740038,15,173,0
f84b_00323,stop_touch_asymmetry,stop_touch_asymmetry_long_nextbar_h10_tp14_sl7_close_direction_tp_before_sl_q52,long,next_bar_open_control,close_direction,10,14.0,7.0,1400.0,700.0,tp_before_sl,0.52,compact_exportable_30,30,extra_trees_d7_l120,0.54,0.4988022452445168,all,intent_release,0,0.08870965974736267,500.0,5464,5138,0.9403367496339677,1,1,1,0,1,1,1,0,44.72361809045226,44.09013605442177,2630121.3710872894,diagnostic_only_not_economics,2940,2786,0.9476190476190476,2524,2352,0.9318541996830428,296.93695697574975,1416.0634275811756,-1119.1264706054258,1.2653292230815634,9.48377230427136,2786,271,10.280442804428045,152,18.32894736842105,0.4472361809045226,1.1364875020715695,-0.7267055003931336,1.5638900509996851,0.10658182231721097,6.26200097279884,1.0739411342426417,7.150381307191686,0.10560811758100329,14,475,0,302.8015525816477,1213.669677577775,-910.8681249961272,1.3324318244015128,4.268176569084607,2352,194,12.123711340206185,116,20.275862068965516,0.4409013605442177,1.170366130740381,-0.6926753802251918,1.6896314841735673,0.12874215670988423,14.188801596209002,1.0863095238095237,6.263686108191928,0.07121288629634161,11,367,0
f84b_01054,reversal_balance,reversal_balance_long_nextbar_h12_tp14_sl7_close_direction_reversal_balance_q54,long,next_bar_open_control,close_direction,12,14.0,7.0,1400.0,700.0,reversal_balance,0.54,density_core,27,extra_trees_d7_l120,0.66,0.5007544120248172,high_vol,none,4,0.08870965974736267,500.0,6633,1707,0.2573496155585708,1,1,1,0,1,1,1,0,46.88149688149688,44.56375838926174,2629975.7180838496,diagnostic_only_not_economics,3654,962,0.26327312534209085,2979,745,0.25008392077878483,141.30295572178161,512.504978548231,-371.20202282644925,1.3806632158032341,2.647096246861292,962,271,3.5498154981549814,182,5.285714285714286,0.4688149688149688,1.1363746752732393,-0.7264227452572393,1.5643434662426887,0.14688456935736136,10.676072386059023,1.0550935550935552,7.058018092988571,0.10550455614007279,13,119,0,103.79030190441432,390.0120190792799,-286.2217171748656,1.3626220362622037,3.1793542053454757,745,194,3.8402061855670104,131,5.687022900763359,0.44563758389261743,1.1747349972267467,-0.6930307921909579,1.6950689788442472,0.13931584148243534,6.529017857142862,1.0161073825503355,7.319091094452784,0.06989606747879447,10,171,0
f84b_01086,reversal_balance,reversal_balance_long_nextbar_h12_tp14_sl7_close_direction_reversal_balance_q54,long,next_bar_open_control,close_direction,12,14.0,7.0,1400.0,700.0,reversal_balance,0.54,density_core,27,histgbm_density_shallow,0.66,0.28185363302910693,high_vol,none,4,0.08870965974736267,500.0,6131,1609,0.262436796607405,1,1,1,0,1,1,1,0,48.50166481687015,46.46892655367232,2629391.4947822243,diagnostic_only_not_economics,3409,901,0.2643003813435025,2722,708,0.2601028655400441,159.4334359809476,496.43522368499623,-337.0017877040485,1.4730937395529797,2.5832252918432004,901,271,3.3247232472324724,181,4.9779005524861875,0.48501664816870144,1.1360073768535384,-0.7262969562587253,1.5641086845596857,0.1769516492574335,12.343750000000005,1.044395116537181,7.108433029515846,0.10561963095891595,13,119,0,123.44836250442988,385.4168587043665,-261.9684961999366,1.4712336189089432,2.2141931072941814,708,194,3.649484536082474,131,5.404580152671755,0.4646892655367232,1.1714798136910836,-0.6912097525064291,1.694825354305439,0.17436209393281057,11.15064102564098,1.015536723163842,7.301742212257255,0.07034124714995676,11,70,0
f84b_00286,stop_touch_asymmetry,stop_touch_asymmetry_long_nextbar_h10_tp14_sl7_close_direction_tp_before_sl_q52,long,next_bar_open_control,close_direction,10,14.0,7.0,1400.0,700.0,tp_before_sl,0.52,density_core,27,extra_trees_d7_l120,0.66,0.5009896033605139,high_vol,none,4,0.08870965974736267,500.0,6009,1588,0.26427026127475456,1,1,1,0,1,1,1,0,45.743473325766175,46.67609618104668,2628622.3032384682,diagnostic_only_not_economics,3337,881,0.26400958945160324,2672,707,0.26459580838323354,110.86489726926655,457.93966683762807,-347.0747695683615,1.3194265529791849,2.9696445697027,881,271,3.2509225092250924,181,4.867403314917127,0.45743473325766176,1.1363267167186801,-0.7260978442852751,1.5649774003078172,0.12583983799008688,7.466543195124902,1.043132803632236,6.6391829804259,0.10534901420054275,16,101,0,126.42013610596652,387.3063744569854,-260.8862383510188,1.4845795504777453,2.4767737001463614,707,194,3.6443298969072164,130,5.438461538461539,0.4667609618104668,1.173655680172683,-0.6920059372706069,1.6960196682730604,0.17881207370009408,10.208452722063052,1.0226308345120225,6.797694498355046,0.06975063628509037,8,96,1
f84b_00318,stop_touch_asymmetry,stop_touch_asymmetry_long_nextbar_h10_tp14_sl7_close_direction_tp_before_sl_q52,long,next_bar_open_control,close_direction,10,14.0,7.0,1400.0,700.0,tp_before_sl,0.52,density_core,27,histgbm_density_shallow,0.66,0.2735414219553736,high_vol,none,4,0.08870965974736267,500.0,6270,1662,0.26507177033492824,1,1,1,0,1,1,1,0,44.842562432138976,47.233468286099864,2625778.6553976485,diagnostic_only_not_economics,3426,921,0.26882661996497376,2844,741,0.26054852320675104,100.22594777576535,469.3681323028808,-369.14218452711543,1.2715104151647107,5.542224702376188,921,271,3.3985239852398523,180,5.116666666666666,0.44842562432138977,1.136484581847169,-0.7266578435573139,1.5639885978297166,0.10882296175435976,3.616812856136786,1.0542888165038002,6.424859232860214,0.10558279568063408,13,182,0,140.1914236851471,410.44362791229247,-270.25220422714534,1.518742942674825,2.058064106138818,741,194,3.8195876288659796,131,5.656488549618321,0.47233468286099867,1.172696079749407,-0.6911821079978142,1.6966528302453043,0.18919220470330242,13.623620689655144,1.0256410256410255,6.755229815309068,0.06975380613818938,8,80,1
f84b_00259,stop_touch_asymmetry,stop_touch_asymmetry_long_nextbar_h10_tp14_sl7_close_direction_tp_before_sl_q52,long,next_bar_open_control,close_direction,10,14.0,7.0,1400.0,700.0,tp_before_sl,0.52,density_core,27,extra_trees_d7_l120,0.54,0.4982918964092716,all,intent_release,0,0.08870965974736267,500.0,5656,5384,0.9519094766619519,1,1,1,0,1,1,1,0,45.60925799863853,44.521668029435816,2625591.122607075,diagnostic_only_not_economics,3065,2938,0.9585644371941272,2591,2446,0.9440370513315323,361.5770247438605,1522.8813901727676,-1161.3043654289067,1.3113542284931643,7.145740511969826,2938,271,10.841328413284133,151,19.456953642384107,0.4560925799863853,1.1364786493826624,-0.7267236329342345,1.5638388486060273,0.1230691030442003,10.120071506604054,1.0602450646698434,7.030715484926693,0.10561944798593072,13,467,0,333.92888509039983,1274.1803106846462,-940.2514255942461,1.355148501773719,3.015596173451854,2446,194,12.608247422680412,115,21.269565217391303,0.4452166802943581,1.1700461989758,-0.6928897756774106,1.6886469393084818,0.13652039455862625,22.14679061010761,1.071545380212592,6.501969796442241,0.07149033867154486,10,178,0
f84b_00350,stop_touch_asymmetry,stop_touch_asymmetry_long_nextbar_h10_tp14_sl7_close_direction_tp_before_sl_q52,long,next_bar_open_control,close_direction,10,14.0,7.0,1400.0,700.0,tp_before_sl,0.52,compact_exportable_30,30,extra_trees_d7_l120,0.66,0.5011925923356769,high_vol,none,4,0.08870965974736267,500.0,5873,1570,0.26732504682445085,1,1,1,0,1,1,1,0,45.77056778679027,46.11032531824611,2625290.222525682,diagnostic_only_not_economics,3227,863,0.26743105051131083,2646,707,0.2671957671957672,109.18651050684645,448.93297508347837,-339.74646457663187,1.3213764435868585,1.8770964002541861,863,271,3.1845018450184504,180,4.794444444444444,0.45770567786790267,1.1365391774265274,-0.7259539841381023,1.5655801913889864,0.1265197109001697,11.63355387523635,1.052143684820394,6.625825222876466,0.10517388477834187,9,81,0,118.45844414364073,381.93056907629517,-263.4721249326544,1.4496052255012544,1.9329834858950334,707,194,3.6443298969072164,131,5.396946564885496,0.4611032531824611,1.1715661628107215,-0.6915278869623476,1.694170524282141,0.1675508403729006,12.256539697108758,1.0282885431400284,6.5677921852547705,0.07047210805814177,11,112,0
f84b_00382,stop_touch_asymmetry,stop_touch_asymmetry_long_nextbar_h10_tp14_sl7_close_direction_tp_before_sl_q52,long,next_bar_open_control,close_direction,10,14.0,7.0,1400.0,700.0,tp_before_sl,0.52,compact_exportable_30,30,histgbm_density_shallow,0.66,0.27414464169052644,high_vol,none,4,0.08870965974736267,500.0,6042,1569,0.259682224428997,1,1,1,0,1,1,1,0,44.96567505720824,46.18705035971223,2621279.7979387534,diagnostic_only_not_economics,3327,874,0.26269912834385334,2715,695,0.2559852670349908,96.93215810934578,446.36749172358464,-349.43533361423886,1.2773965560573637,3.210934844215512,874,271,3.225092250922509,174,5.022988505747127,0.4496567505720824,1.1357951443348209,-0.7264767850607876,1.5634293726808954,0.11090635939284414,6.037628467234002,1.0503432494279177,6.470757642816927,0.10579286664905442,11,119,0,116.98586379183452,375.80073158775247,-258.81486779591785,1.452005963908074,1.59677387545255,695,194,3.582474226804124,129,5.387596899224806,0.4618705035971223,1.1707187899929983,-0.6920183630906894,1.691745266360186,0.16832498387314318,14.652777777777576,1.023021582733813,6.685556918333648,0.07112727754563716,11,84,0
