run_id,variant_id,queue_id,split,entry_timestamp,exit_timestamp,entry_server_time,entry_month,entry_hour,held_m5,side,entry_score,entry_confidence,entry_open,exit_open,net_profit,previous_closed_balance_drawdown_percent,adx_14,exit_reason,guardrail_expression,claim_boundary,closed_balance_drawdown_percent
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-01-27T17:10:00Z,2026-01-27T17:45:00Z,2026-01-27 17:10:00,2026-01,17,6,long,0.02610245347,0.37570142746,25959.9,25982.9,2.0,12.9998,17.288860321045,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,12.5998
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-01-28T16:35:00Z,2026-01-28T17:05:00Z,2026-01-28 16:35:00,2026-01,16,6,long,0.007597744465,0.368758261204,26139.55,26146.05,0.35,12.5998,22.806140899658,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,12.5298
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-01-28T17:10:00Z,2026-01-28T17:40:00Z,2026-01-28 17:10:00,2026-01,17,6,long,0.000925451517,0.341611295938,26134.05,26114.8,-2.225,12.5298,16.697704315186,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,12.9748
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-01-28T18:30:00Z,2026-01-28T19:05:00Z,2026-01-28 18:30:00,2026-01,18,6,long,0.002802312374,0.337194293737,26074.55,26025.05,-5.25,12.9748,30.574825286865,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,14.0248
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-01-28T19:10:00Z,2026-01-28T19:45:00Z,2026-01-28 19:10:00,2026-01,19,6,long,0.006904095411,0.340260118246,26024.3,26021.8,-0.55,14.0248,39.532958984375,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,14.1348
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-01-28T19:50:00Z,2026-01-28T20:35:00Z,2026-01-28 19:50:00,2026-01,19,6,long,0.004002332687,0.339084059,26025.05,26043.8,1.575,14.1348,36.042953491211,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,13.8198
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-01-28T21:30:00Z,2026-01-28T22:00:00Z,2026-01-28 21:30:00,2026-01,21,6,long,0.00507029891,0.352612614632,26014.05,26052.55,3.55,13.8198,21.823694229126,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,13.1098
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-01-29T16:40:00Z,2026-01-29T17:10:00Z,2026-01-29 16:40:00,2026-01,16,6,short,0.091439902783,0.469287455082,25920.65,25677.9,23.975,13.1098,39.352760314941,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,8.3148
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-01-29T17:15:00Z,2026-01-29T17:45:00Z,2026-01-29 17:15:00,2026-01,17,6,short,0.15224891901,0.490365117788,25615.4,25517.15,9.525,8.3148,59.737968444824,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,6.4098
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-01-29T17:55:00Z,2026-01-29T18:25:00Z,2026-01-29 17:55:00,2026-01,17,6,short,0.150947511196,0.485589385033,25437.65,25575.65,-14.1,6.4098,70.064697265625,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,9.2298
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-01-29T19:15:00Z,2026-01-29T19:45:00Z,2026-01-29 19:15:00,2026-01,19,6,long,0.002913206816,0.382045805454,25692.15,25729.4,3.425,9.2298,39.637638092041,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,8.5448
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-01-30T16:40:00Z,2026-01-30T17:10:00Z,2026-01-30 16:40:00,2026-01,16,6,long,0.007037997246,0.392730236053,25812.85,25781.6,-3.425,8.5448,17.836313247681,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,9.2298
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-01-30T17:15:00Z,2026-01-30T17:45:00Z,2026-01-30 17:15:00,2026-01,17,6,long,0.015294611454,0.393572419882,25789.35,25788.85,-0.35,9.2298,17.362308502197,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,9.2998
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-01-30T17:50:00Z,2026-01-30T18:20:00Z,2026-01-30 17:50:00,2026-01,17,6,long,0.004779785872,0.378650546074,25803.6,25682.85,-12.375,9.2998,15.999684333801,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,11.7748
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-01-30T18:30:00Z,2026-01-30T19:00:00Z,2026-01-30 18:30:00,2026-01,18,6,long,0.005933731794,0.368981778622,25694.6,25654.45,-4.315,11.7748,11.556696891785,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,12.6378
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-01-30T19:35:00Z,2026-01-30T20:05:00Z,2026-01-30 19:35:00,2026-01,19,6,long,0.000221818686,0.368142366409,25635.35,25580.1,-5.825,12.6378,12.113697052002,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,13.8028
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-01-30T21:00:00Z,2026-01-30T21:35:00Z,2026-01-30 21:00:00,2026-01,21,6,long,0.002497971058,0.365948528051,25637.35,25620.1,-2.025,13.8028,16.409711837769,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,14.2078
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-02T16:35:00Z,2026-02-02T17:05:00Z,2026-02-02 16:35:00,2026-02,16,6,long,0.006698220968,0.381604522467,25542.85,25700.6,15.475,14.2078,27.520162582397,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,11.1128
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-02T19:00:00Z,2026-02-02T19:35:00Z,2026-02-02 19:00:00,2026-02,19,6,long,0.021792978048,0.357148230076,25798.35,25828.1,2.675,11.1128,39.48051071167,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,10.5778
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-03T16:45:00Z,2026-02-03T17:15:00Z,2026-02-03 16:45:00,2026-02,16,6,short,0.11992803216,0.464613497257,25660.3,25459.55,19.775,10.5778,34.156444549561,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,6.6228
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-03T17:25:00Z,2026-02-03T17:55:00Z,2026-02-03 17:25:00,2026-02,17,6,short,0.138518631459,0.493666261435,25385.8,25497.3,-11.45,6.6228,60.485046386719,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,8.9128
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-03T19:15:00Z,2026-02-03T19:45:00Z,2026-02-03 19:15:00,2026-02,19,6,short,0.152503162623,0.493261665106,25327.55,25265.55,5.9,8.9128,62.389892578125,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,7.7328
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-03T20:15:00Z,2026-02-03T20:50:00Z,2026-02-03 20:15:00,2026-02,20,6,short,0.110467165709,0.463789343834,25240.3,25192.55,4.475,7.7328,57.140316009521,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,6.8378
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-04T16:40:00Z,2026-02-04T17:05:00Z,2026-02-04 16:40:00,2026-02,16,5,long,0.002993047237,0.377605080605,25260.5,25060.4,-20.31,6.8378,34.161926269531,reverse_on_opposite,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,10.8998
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-04T17:05:00Z,2026-02-04T17:35:00Z,2026-02-04 17:05:00,2026-02,17,6,short,0.088570356369,0.470319658518,25060.4,25085.4,-2.8,10.8998,42.948989868164,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,11.4598
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-04T18:05:00Z,2026-02-04T18:35:00Z,2026-02-04 18:05:00,2026-02,18,6,short,0.06366699934,0.451749324799,24985.15,24975.4,0.675,11.4598,41.498676300049,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,11.3248
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-04T18:45:00Z,2026-02-04T19:15:00Z,2026-02-04 18:45:00,2026-02,18,6,short,0.108876436948,0.469852417707,24889.65,24941.4,-5.475,11.3248,42.546703338623,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,12.4198
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-04T19:30:00Z,2026-02-04T20:00:00Z,2026-02-04 19:30:00,2026-02,19,6,short,0.131098926068,0.482339650393,24800.15,24785.15,1.2,12.4198,42.180095672607,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,12.1798
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-05T16:35:00Z,2026-02-05T17:05:00Z,2026-02-05 16:35:00,2026-02,16,6,long,0.024662256241,0.404247075319,24729.7,24619.95,-11.275,12.1798,36.20369720459,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,14.4348
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-05T17:20:00Z,2026-02-05T17:50:00Z,2026-02-05 17:20:00,2026-02,17,6,long,0.004414051771,0.391652345657,24555.7,24504.45,-5.425,14.4348,33.903793334961,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,15.5198
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-05T18:20:00Z,2026-02-05T18:50:00Z,2026-02-05 18:20:00,2026-02,18,6,long,0.011722743511,0.41322940588,24592.2,24697.95,10.275,15.5198,36.785907745361,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,13.4648
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-05T19:05:00Z,2026-02-05T19:35:00Z,2026-02-05 19:05:00,2026-02,19,6,long,0.002532571554,0.395738244057,24677.95,24721.2,4.025,13.4648,23.311229705811,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,12.6598
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-06T16:35:00Z,2026-02-06T17:05:00Z,2026-02-06 16:35:00,2026-02,16,6,long,0.024283766747,0.402905166149,24779.05,24724.05,-5.8,12.6598,15.506681442261,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,13.8198
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-06T17:10:00Z,2026-02-06T17:40:00Z,2026-02-06 17:10:00,2026-02,17,6,long,0.030293375254,0.399310350418,24714.3,24835.05,11.775,13.8198,19.403602600098,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,11.4648
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-06T17:45:00Z,2026-02-06T18:15:00Z,2026-02-06 17:45:00,2026-02,17,6,long,0.023025035858,0.3780811131,24847.55,24924.8,7.425,11.4648,15.346054077148,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,9.9798
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-06T18:20:00Z,2026-02-06T19:00:00Z,2026-02-06 18:20:00,2026-02,18,6,long,0.027788132429,0.384913176298,24914.05,24923.05,0.6,9.9798,15.164749145508,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,9.8598
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-06T19:05:00Z,2026-02-06T19:45:00Z,2026-02-06 19:05:00,2026-02,19,6,long,0.012962758541,0.357963591814,24949.8,24992.8,4.0,9.8598,17.431056976318,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,9.0598
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-06T20:00:00Z,2026-02-06T20:30:00Z,2026-02-06 20:00:00,2026-02,20,6,long,0.028913140297,0.362777233124,25014.55,25011.55,-0.6,9.0598,20.645225524902,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,9.1798
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-06T20:35:00Z,2026-02-06T22:00:00Z,2026-02-06 20:35:00,2026-02,20,6,long,0.000342130661,0.340577840805,25004.3,24990.8,-1.65,9.1798,23.851007461548,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,9.5098
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-09T16:55:00Z,2026-02-09T17:25:00Z,2026-02-09 16:55:00,2026-02,16,6,long,0.011051803827,0.416735172272,25052.05,25136.05,8.1,9.5098,15.115740776062,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,7.8898
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-09T17:30:00Z,2026-02-09T18:00:00Z,2026-02-09 17:30:00,2026-02,17,6,long,0.014227688313,0.391961693764,25110.8,25239.55,12.575,7.8898,14.630380630493,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,5.3748
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-09T18:05:00Z,2026-02-09T18:40:00Z,2026-02-09 18:05:00,2026-02,18,6,long,0.019449979067,0.35626783967,25249.55,25279.55,2.7,5.3748,21.135381698608,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,4.8348
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-09T18:45:00Z,2026-02-09T19:15:00Z,2026-02-09 18:45:00,2026-02,18,6,long,0.008223384619,0.346389979124,25292.55,25335.8,4.025,4.8348,30.541679382324,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,4.0298
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-09T20:25:00Z,2026-02-09T21:05:00Z,2026-02-09 20:25:00,2026-02,20,6,long,0.011042356491,0.347920536995,25288.3,25322.55,3.125,4.0298,26.088035583496,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,3.4048
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-10T17:05:00Z,2026-02-10T17:35:00Z,2026-02-10 17:05:00,2026-02,17,6,long,0.00608959794,0.3667524755,25329.25,25334.5,0.225,3.4048,24.240240097046,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,3.3598
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-10T17:40:00Z,2026-02-10T18:10:00Z,2026-02-10 17:40:00,2026-02,17,6,long,0.000463694334,0.362063258886,25319.75,25280.0,-4.275,3.3598,17.04598236084,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,4.2148
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-10T18:15:00Z,2026-02-10T18:45:00Z,2026-02-10 18:15:00,2026-02,18,6,long,-0.000474750996,0.358545660973,25303.5,25257.75,-4.875,4.2148,13.272714614868,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,5.1898
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-10T18:55:00Z,2026-02-10T19:30:00Z,2026-02-10 18:55:00,2026-02,18,6,long,0.000442504883,0.342813789845,25266.75,25293.5,2.375,5.1898,12.65221786499,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,4.7148
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-10T20:55:00Z,2026-02-10T21:40:00Z,2026-02-10 20:55:00,2026-02,20,6,long,-0.000417977571,0.345830827951,25206.25,25222.5,1.325,4.7148,24.382106781006,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,4.4498
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-11T16:35:00Z,2026-02-11T17:05:00Z,2026-02-11 16:35:00,2026-02,16,6,long,0.036158621311,0.386782348156,25316.8,25213.17,-10.663,4.4498,38.94506072998,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,6.5824
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-11T17:20:00Z,2026-02-11T17:50:00Z,2026-02-11 17:20:00,2026-02,17,6,short,0.066687554121,0.450041621923,25064.8,25075.05,-1.325,6.5824,31.846632003784,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,6.8474
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-11T17:55:00Z,2026-02-11T18:25:00Z,2026-02-11 17:55:00,2026-02,17,6,long,0.017843723297,0.412715405226,25190.42,25195.92,0.25,6.8474,33.015293121338,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,6.7974
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-11T18:35:00Z,2026-02-11T19:05:00Z,2026-02-11 18:35:00,2026-02,18,6,long,0.026337623596,0.389052301645,25133.3,25080.55,-5.575,6.7974,23.811103820801,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,7.9124
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-11T19:10:00Z,2026-02-11T19:40:00Z,2026-02-11 19:10:00,2026-02,19,6,long,0.026042163372,0.384734928608,25137.17,25199.67,5.95,7.9124,21.495691299438,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,6.7224
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2026-02-11T19:45:00Z,2026-02-11T20:20:00Z,2026-02-11 19:45:00,2026-02,19,6,long,0.00328207016,0.362578690052,25234.67,25169.42,-6.825,6.7224,16.860313415527,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,8.0874
