run_id,source_run_id,variant_id,source_variant_id,variant_role,open_time,close_time,open_type,direction,volume,open_price,close_price,gross_profit,swap,commission,net_profit,hold_minutes,open_hour,close_hour,close_month,close_date,claim_boundary,source_bucket,p_short,p_flat,p_long,source_reason,open_month,open_month_num,margin_vs_long,margin_vs_flat
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-07T19:55:00,2025-07-07T20:25:00,buy,long,0.1,22677.25,22704.55,2.73,0.0,0.0,2.73,30.0,19,20,2025-07,2025-07-07,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3367654979,0.3239209056,0.3393135071,long_threshold_met,2025-07,7,-0.0025480092000000343,0.012844592300000013
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-07T21:45:00,2025-07-08T16:55:00,buy,long,0.1,22666.5,22738.49,7.2,-0.06,0.0,7.140000000000001,1150.0,21,16,2025-07,2025-07-08,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3319645226,0.3320286274,0.3360068202,long_threshold_met,2025-07,7,-0.004042297600000022,-6.410480000001995e-05
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-08T17:00:00,2025-07-08T17:35:00,buy,long,0.1,22703.94,22743.86,3.99,0.0,0.0,3.99,35.0,17,17,2025-07,2025-07-08,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.32959795,0.3278368413,0.3425652087,long_threshold_met,2025-07,7,-0.01296725870000004,0.0017611086999999581
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-08T17:50:00,2025-07-08T18:35:00,buy,long,0.1,22722.56,22703.36,-1.92,0.0,0.0,-1.92,45.0,17,18,2025-07,2025-07-08,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3363028169,0.3256094754,0.3380877376,long_threshold_met,2025-07,7,-0.00178492069999997,0.010693341500000009
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-09T16:40:00,2025-07-09T17:20:00,buy,long,0.1,22873.72,22901.52,2.78,0.0,0.0,2.78,40.0,16,17,2025-07,2025-07-09,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3556183279,0.271872282,0.3725092411,long_threshold_met,2025-07,7,-0.016890913200000024,0.08374604589999995
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-11T17:20:00,2025-07-11T17:55:00,buy,long,0.1,22812.57,22788.12,-2.45,0.0,0.0,-2.45,35.0,17,17,2025-07,2025-07-11,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3337806463,0.3214107454,0.3448085487,long_threshold_met,2025-07,7,-0.011027902400000011,0.012369900900000008
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-11T18:00:00,2025-07-11T18:35:00,buy,long,0.1,22800.57,22789.87,-1.07,0.0,0.0,-1.07,35.0,18,18,2025-07,2025-07-11,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3362855017,0.3214572966,0.3422571719,long_threshold_met,2025-07,7,-0.005971670200000001,0.014828205099999991
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-14T17:10:00,2025-07-14T17:40:00,buy,long,0.1,22774.55,22779.73,0.52,0.0,0.0,0.52,30.0,17,17,2025-07,2025-07-14,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3351928592,0.3258554935,0.3389515877,long_threshold_met,2025-07,7,-0.003758728499999975,0.009337365700000044
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-14T18:10:00,2025-07-14T18:45:00,buy,long,0.1,22845.05,22843.23,-0.18,0.0,0.0,-0.18,35.0,18,18,2025-07,2025-07-14,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3292681873,0.3342290521,0.3365026116,long_threshold_met,2025-07,7,-0.007234424299999986,-0.0049608647999999644
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-15T16:40:00,2025-07-15T17:10:00,buy,long,0.1,22996.83,23004.0,0.72,0.0,0.0,0.72,30.0,16,17,2025-07,2025-07-15,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.366409421,0.2640366554,0.3695539534,long_threshold_met,2025-07,7,-0.0031445324000000108,0.10237276560000003
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-15T17:15:00,2025-07-15T17:45:00,buy,long,0.1,23031.7,22982.25,-4.95,0.0,0.0,-4.95,30.0,17,17,2025-07,2025-07-15,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3363171816,0.3081138134,0.3555691242,long_threshold_met,2025-07,7,-0.01925194259999996,0.028203368200000023
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-15T18:00:00,2025-07-15T18:30:00,buy,long,0.1,22942.08,23010.25,6.82,0.0,0.0,6.82,30.0,18,18,2025-07,2025-07-15,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3471953869,0.2985489368,0.3542557359,long_threshold_met,2025-07,7,-0.007060348999999966,0.048646450100000016
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-15T20:15:00,2025-07-15T21:45:00,buy,long,0.1,22947.2,22992.0,4.48,0.0,0.0,4.48,90.0,20,21,2025-07,2025-07-15,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.330247432,0.3258813918,0.3438711166,long_threshold_met,2025-07,7,-0.013623684600000019,0.004366040200000032
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-16T18:15:00,2025-07-16T18:45:00,buy,long,0.1,22887.09,22779.27,-10.78,0.0,0.0,-10.78,30.0,18,18,2025-07,2025-07-16,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3283849955,0.3335236609,0.3380913734,long_threshold_met,2025-07,7,-0.009706377900000007,-0.00513866540000002
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-17T17:00:00,2025-07-17T17:45:00,buy,long,0.1,22998.46,23019.76,2.13,0.0,0.0,2.13,45.0,17,17,2025-07,2025-07-17,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3438042998,0.3098641336,0.346331656,long_threshold_met,2025-07,7,-0.002527356199999997,0.03394016620000001
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-18T17:10:00,2025-07-18T17:40:00,buy,long,0.1,23096.38,23056.43,-4.0,0.0,0.0,-4.0,30.0,17,17,2025-07,2025-07-18,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.346391052,0.3002816737,0.3533273339,long_threshold_met,2025-07,7,-0.0069362819000000075,0.046109378300000003
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-18T17:45:00,2025-07-18T18:35:00,buy,long,0.1,23074.63,23079.06,0.44,0.0,0.0,0.44,50.0,17,18,2025-07,2025-07-18,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3330880404,0.3267529905,0.3401589692,long_threshold_met,2025-07,7,-0.007070928799999987,0.0063350499000000005
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-18T20:05:00,2025-07-18T20:40:00,buy,long,0.1,23036.26,23070.68,3.44,0.0,0.0,3.44,35.0,20,20,2025-07,2025-07-18,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3366127014,0.3229516745,0.3404355347,long_threshold_met,2025-07,7,-0.0038228332999999948,0.013661026899999984
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-21T16:40:00,2025-07-21T17:25:00,buy,long,0.1,23187.32,23262.37,7.51,0.0,0.0,7.51,45.0,16,17,2025-07,2025-07-21,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3686332405,0.2544374168,0.3769291937,long_threshold_met,2025-07,7,-0.008295953199999984,0.11419582370000003
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-22T17:05:00,2025-07-22T17:35:00,sell,short,0.1,22995.18,23064.75,-6.96,0.0,0.0,-6.96,30.0,17,17,2025-07,2025-07-22,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,synthetic_short_overlay,0.445011735,0.215620026,0.3393683434,"synthetic_short_source_overlay:hour=17,p_short=0.445012,margin_vs_long=0.105643|threshold_or_margin_not_met",2025-07,7,0.10564339160000003,0.22939170900000003
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-22T18:05:00,2025-07-22T18:40:00,buy,long,0.1,23078.0,23081.3,0.33,0.0,0.0,0.33,35.0,18,18,2025-07,2025-07-22,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3347717822,0.3251642883,0.3400637805,long_threshold_met,2025-07,7,-0.005291998300000045,0.009607493899999986
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-23T16:40:00,2025-07-23T17:15:00,buy,long,0.1,23089.66,23014.46,-7.52,0.0,0.0,-7.52,35.0,16,17,2025-07,2025-07-23,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3492214382,0.2924061418,0.3583723307,long_threshold_met,2025-07,7,-0.009150892500000007,0.05681529639999999
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-23T19:00:00,2025-07-23T19:35:00,buy,long,0.1,23122.66,23073.46,-4.92,0.0,0.0,-4.92,35.0,19,19,2025-07,2025-07-23,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3429895043,0.312799871,0.3442106247,long_threshold_met,2025-07,7,-0.0012211203999999976,0.03018963330000002
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-24T16:45:00,2025-07-24T17:15:00,buy,long,0.1,23226.44,23178.99,-4.75,0.0,0.0,-4.75,30.0,16,17,2025-07,2025-07-24,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.347066462,0.2927762568,0.360157311,long_threshold_met,2025-07,7,-0.01309084899999996,0.0542902052
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-28T16:40:00,2025-07-28T17:10:00,buy,long,0.1,23367.0,23401.05,3.41,0.0,0.0,3.41,30.0,16,17,2025-07,2025-07-28,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3483729661,0.2993489206,0.3522781134,long_threshold_met,2025-07,7,-0.003905147299999967,0.0490240455
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-29T16:40:00,2025-07-29T17:15:00,buy,long,0.1,23527.45,23453.0,-7.45,0.0,0.0,-7.45,35.0,16,17,2025-07,2025-07-29,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3598899245,0.2756005228,0.3645094931,long_threshold_met,2025-07,7,-0.0046195686000000125,0.08428940169999999
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-29T18:10:00,2025-07-29T18:40:00,buy,long,0.1,23395.45,23349.25,-4.62,0.0,0.0,-4.62,30.0,18,18,2025-07,2025-07-29,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.339523524,0.3160196841,0.3444567919,long_threshold_met,2025-07,7,-0.004933267899999982,0.023503839900000045
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-29T19:40:00,2025-07-29T20:10:00,buy,long,0.1,23336.2,23387.5,5.13,0.0,0.0,5.13,30.0,19,20,2025-07,2025-07-29,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3253557086,0.3356913626,0.338952899,long_threshold_met,2025-07,7,-0.013597190399999959,-0.010335653999999972
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-30T16:40:00,2025-07-30T17:10:00,buy,long,0.1,23377.36,23365.41,-1.2,0.0,0.0,-1.2,30.0,16,17,2025-07,2025-07-30,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.332759589,0.3306131363,0.3366272449,long_threshold_met,2025-07,7,-0.003867655899999989,0.0021464527000000233
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-30T21:55:00,2025-07-31T16:55:00,buy,long,0.1,23368.74,23566.81,19.81,-0.06,0.0,19.75,1140.0,21,16,2025-07,2025-07-31,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3369937241,0.3243073523,0.3386989236,long_threshold_met,2025-07,7,-0.0017051994999999764,0.012686371799999985
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-07-31T21:25:00,2025-07-31T21:55:00,sell,short,0.1,23272.81,23321.88,-4.91,0.0,0.0,-4.91,30.0,21,21,2025-07,2025-07-31,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,native_short_threshold,0.4515227973,0.2308679372,0.3176092207,short_threshold_met,2025-07,7,0.13391357660000003,0.2206548601
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-08-01T17:10:00,2025-08-01T17:35:00,sell,short,0.1,22777.87,22896.82,-11.9,0.0,0.0,-11.9,25.0,17,17,2025-08,2025-08-01,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,synthetic_short_overlay,0.444077909,0.2149146348,0.3410074115,"synthetic_short_source_overlay:hour=17,p_short=0.444078,margin_vs_long=0.103070|threshold_or_margin_not_met",2025-08,8,0.10307049749999997,0.2291632742
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-08-01T17:35:00,2025-08-01T18:05:00,buy,long,0.1,22896.82,22811.5,-8.53,0.0,0.0,-8.53,30.0,17,18,2025-08,2025-08-01,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3664418161,0.2547476292,0.3788105845,long_threshold_met,2025-08,8,-0.012368768400000008,0.11169418689999999
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-08-04T16:40:00,2025-08-04T17:10:00,buy,long,0.1,23055.93,23125.23,6.93,0.0,0.0,6.93,30.0,16,17,2025-08,2025-08-04,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3513633609,0.2818188369,0.3668177724,long_threshold_met,2025-08,8,-0.015454411500000043,0.069544524
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-08-04T17:55:00,2025-08-04T18:25:00,buy,long,0.1,23099.06,23105.23,0.62,0.0,0.0,0.62,30.0,17,18,2025-08,2025-08-04,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3242729306,0.307623297,0.3681037724,long_threshold_met,2025-08,8,-0.043830841799999964,0.01664963359999999
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-08-05T16:45:00,2025-08-05T17:15:00,buy,long,0.1,23255.45,23211.62,-4.38,0.0,0.0,-4.38,30.0,16,17,2025-08,2025-08-05,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3582825661,0.271864146,0.3698533773,long_threshold_met,2025-08,8,-0.01157081120000003,0.0864184201
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-08-05T17:55:00,2025-08-05T18:25:00,sell,short,0.1,23055.37,23065.95,-1.06,0.0,0.0,-1.06,30.0,17,18,2025-08,2025-08-05,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,synthetic_short_overlay,0.4528631866,0.1823116541,0.3648253083,"synthetic_short_source_overlay:hour=17,p_short=0.452863,margin_vs_long=0.088038|short_threshold_met",2025-08,8,0.08803787830000004,0.2705515325
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-08-05T19:35:00,2025-08-05T20:15:00,buy,long,0.1,23108.82,23084.12,-2.47,0.0,0.0,-2.47,40.0,19,20,2025-08,2025-08-05,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3292605877,0.3340255916,0.3367137909,long_threshold_met,2025-08,8,-0.00745320319999998,-0.004765003900000009
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-08-05T21:45:00,2025-08-06T16:50:00,buy,long,0.1,23062.32,23119.42,5.71,-0.06,0.0,5.65,1145.0,21,16,2025-08,2025-08-06,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3301927447,0.328664422,0.3411429226,long_threshold_met,2025-08,8,-0.010950177900000024,0.0015283226999999733
