run_id,model_id,base_model_id,feature_set_id,label_id,horizon_m5,policy_id,threshold_id,validation_density_target,score_threshold,cost_per_trade,point_value,trade_shape,proxy_boundary,validation_trade_count,validation_trade_density,validation_net,validation_profit_factor,validation_expectancy,validation_win_rate,validation_max_drawdown,validation_recovery_factor,validation_long_trade_count,validation_short_trade_count,validation_long_short_balance,oos_trade_count,oos_trade_density,oos_net,oos_profit_factor,oos_expectancy,oos_win_rate,oos_max_drawdown,oos_recovery_factor,oos_long_trade_count,oos_short_trade_count,oos_long_short_balance,claim_boundary,strict_cross_split_success,soft_cross_split_positive,selection_score,onnx_smoke_status
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__rf_depth5_leaf80_n48,rf_depth5_leaf80_n48,all58,dense_h6_move3pts,6,long_only_margin,long_only_margin__validation_density_8_0,8.0,0.005095084642,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,486,2.6557377049,-166.954,0.8842383489,-0.343526749,0.4917695473,-255.842,-0.6525668186,486,0,0.0,352,2.6870229008,35.919,1.0411742319,0.1020426136,0.5369318182,-74.378,0.4829250585,352,0,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-10.089117668,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__rf_depth5_leaf80_n48,rf_depth5_leaf80_n48,all58,dense_h6_move3pts,6,long_only_margin,long_only_margin__validation_density_12_0,12.0,-0.000696597333,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,673,3.6775956284,-85.973,0.9524341185,-0.1277459138,0.5081723626,-276.268,-0.3111942027,673,0,0.0,488,3.7251908397,-107.953,0.9175860208,-0.2212151639,0.5327868852,-174.658,-0.6180821949,488,0,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-133.3902358015,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__rf_depth5_leaf80_n48,rf_depth5_leaf80_n48,all58,dense_h6_move3pts,6,short_only_margin,short_only_margin__validation_density_3_0,3.0,0.043996653893,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,190,1.0382513661,-181.165,0.7560934563,-0.9535,0.5,-194.658,-0.9306835578,0,190,0.0,179,1.3664122137,18.679,1.0345042246,0.1043519553,0.469273743,-62.22,0.300208936,0,179,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-38.7337819795,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__rf_depth5_leaf80_n48,rf_depth5_leaf80_n48,all58,dense_h6_move3pts,6,short_only_margin,short_only_margin__validation_density_5_0,5.0,0.03424439865,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,295,1.6120218579,-8.781,0.9901483746,-0.0297661017,0.5186440678,-115.49,-0.0760325569,0,295,0.0,256,1.9541984733,106.909,1.1536673676,0.4176132813,0.48046875,-51.345,2.0821696368,0,256,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,127.9391264785,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__rf_depth5_leaf80_n48,rf_depth5_leaf80_n48,all58,dense_h6_move3pts,6,short_only_margin,short_only_margin__validation_density_8_0,8.0,0.024308421291,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,473,2.5846994536,-156.999,0.8977847803,-0.3319217759,0.4778012685,-170.129,-0.9228232694,0,473,0.0,393,3.0,-10.972,0.9912092138,-0.0279185751,0.465648855,-126.442,-0.086774964,0,393,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-61.03701,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__rf_depth5_leaf80_n48,rf_depth5_leaf80_n48,all58,dense_h6_move3pts,6,short_only_margin,short_only_margin__validation_density_12_0,12.0,0.015491530244,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,665,3.6338797814,-191.219,0.9053719818,-0.2875473684,0.4541353383,-279.714,-0.6836232723,0,665,0.0,555,4.2366412214,-51.513,0.9700721747,-0.0928162162,0.4864864865,-150.75,-0.3417114428,0,555,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-109.316443893,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h12_move5pts__lr_balanced_c0_40,lr_balanced_c0_40,all58,dense_h12_move5pts,12,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_3_0,3.0,0.435664981923,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,88,0.4808743169,-358.632,0.5552038736,-4.0753636364,0.3977272727,-385.097,-0.9312770549,51,37,0.7254901961,87,0.6641221374,-96.724,0.8185784355,-1.1117701149,0.4827586207,-111.465,-0.8677522092,45,42,0.9333333333,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-218.50845598,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h12_move5pts__lr_balanced_c0_40,lr_balanced_c0_40,all58,dense_h12_move5pts,12,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_5_0,5.0,0.376942777885,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,146,0.7978142077,-443.874,0.617258934,-3.0402328767,0.4383561644,-474.449,-0.9355568249,77,69,0.8961038961,160,1.2213740458,-56.53,0.9340893298,-0.3533125,0.48125,-222.135,-0.2544848853,82,78,0.9512195122,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-214.037634649,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h12_move5pts__lr_balanced_c0_40,lr_balanced_c0_40,all58,dense_h12_move5pts,12,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_8_0,8.0,0.324918318596,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,224,1.2240437158,-488.39,0.6519366232,-2.1803125,0.4464285714,-521.079,-0.93726671,103,121,0.8512396694,255,1.9465648855,5.169,1.0042252071,0.0202705882,0.4823529412,-196.895,0.0262525712,124,131,0.9465648855,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-161.8136018655,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h12_move5pts__lr_balanced_c0_40,lr_balanced_c0_40,all58,dense_h12_move5pts,12,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_12_0,12.0,0.270433509647,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,325,1.7759562842,-483.609,0.7275033892,-1.4880276923,0.4523076923,-494.096,-0.9787753797,146,179,0.8156424581,336,2.5648854962,67.559,1.0447739136,0.2010684524,0.5238095238,-247.738,0.2727034205,155,181,0.8563535912,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-94.762356975,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h12_move5pts__lr_balanced_c0_40,lr_balanced_c0_40,all58,dense_h12_move5pts,12,long_only_margin,long_only_margin__validation_density_3_0,3.0,0.135686765429,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,105,0.5737704918,-109.729,0.8313742364,-1.0450380952,0.5238095238,-260.378,-0.4214219327,105,0,0.0,99,0.7557251908,83.419,1.2586330913,0.8426161616,0.5656565657,-59.765,1.3957834853,99,0,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,75.04724691,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h12_move5pts__lr_balanced_c0_40,lr_balanced_c0_40,all58,dense_h12_move5pts,12,long_only_margin,long_only_margin__validation_density_5_0,5.0,0.096954390972,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,170,0.9289617486,-108.726,0.8676974147,-0.6395647059,0.5176470588,-272.513,-0.3989754617,170,0,0.0,160,1.2213740458,36.705,1.0641993231,0.22940625,0.53125,-106.095,0.3459635233,160,0,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,3.974089001,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h12_move5pts__lr_balanced_c0_40,lr_balanced_c0_40,all58,dense_h12_move5pts,12,long_only_margin,long_only_margin__validation_density_8_0,8.0,0.066581214266,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,259,1.4153005464,-94.947,0.9108606096,-0.3665907336,0.5173745174,-235.58,-0.4030350624,259,0,0.0,218,1.6641221374,83.05,1.1089913607,0.3809633028,0.5366972477,-98.96,0.8392279709,218,0,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,63.301323971,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h12_move5pts__lr_balanced_c0_40,lr_balanced_c0_40,all58,dense_h12_move5pts,12,long_only_margin,long_only_margin__validation_density_12_0,12.0,0.042042107334,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,359,1.9617486339,-101.562,0.9237659881,-0.282902507,0.5153203343,-254.544,-0.3989958514,359,0,0.0,294,2.2442748092,-51.762,0.9523754758,-0.1760612245,0.5306122449,-158.974,-0.3256004126,294,0,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-88.805245954,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h12_move5pts__lr_balanced_c0_40,lr_balanced_c0_40,all58,dense_h12_move5pts,12,short_only_margin,short_only_margin__validation_density_3_0,3.0,0.160421243245,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,110,0.6010928962,-113.363,0.7925278321,-1.0305727273,0.4727272727,-159.038,-0.712804487,0,110,0.0,105,0.8015267176,3.432,1.0058213003,0.0326857143,0.5142857143,-108.45,0.0316459198,0,105,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-40.214860376,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h12_move5pts__lr_balanced_c0_40,lr_balanced_c0_40,all58,dense_h12_move5pts,12,short_only_margin,short_only_margin__validation_density_5_0,5.0,0.122612076825,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,173,0.9453551913,-189.188,0.7650130419,-1.0935722543,0.4797687861,-254.937,-0.7420970671,0,173,0.0,152,1.1603053435,-41.881,0.9459826524,-0.2755328947,0.4934210526,-133.24,-0.3143275293,0,152,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-112.9544732825,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h12_move5pts__lr_balanced_c0_40,lr_balanced_c0_40,all58,dense_h12_move5pts,12,short_only_margin,short_only_margin__validation_density_8_0,8.0,0.082213491168,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,259,1.4153005464,-360.912,0.7098467923,-1.3934826255,0.4787644788,-373.713,-0.9657464418,0,259,0.0,225,1.7175572519,22.102,1.0235062642,0.0982311111,0.4488888889,-141.203,0.1565264194,0,225,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-104.1049020365,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h12_move5pts__lr_balanced_c0_40,lr_balanced_c0_40,all58,dense_h12_move5pts,12,short_only_margin,short_only_margin__validation_density_12_0,12.0,0.049539475955,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,357,1.9508196721,-403.426,0.7518862563,-1.1300448179,0.4537815126,-448.325,-0.8998516701,0,357,0.0,291,2.2213740458,32.276,1.0272414297,0.1109140893,0.4948453608,-128.575,0.2510285825,0,291,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-104.833258207,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h12_move5pts__rf_depth4_leaf120_n48,rf_depth4_leaf120_n48,all58,dense_h12_move5pts,12,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_3_0,3.0,0.194226143089,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,191,1.043715847,-367.039,0.7016588283,-1.9216701571,0.4554973822,-378.888,-0.9687269061,26,165,0.1575757576,116,0.8854961832,293.701,1.5570674491,2.5319051724,0.5775862069,-90.113,3.2592522721,14,102,0.137254902,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,230.676433828,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h12_move5pts__rf_depth4_leaf120_n48,rf_depth4_leaf120_n48,all58,dense_h12_move5pts,12,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_5_0,5.0,0.165560348667,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,246,1.3442622951,-196.035,0.8556999035,-0.7968902439,0.4552845528,-222.69,-0.8803044591,43,203,0.2118226601,184,1.4045801527,78.161,1.0852844707,0.4247880435,0.5,-235.094,0.3324670132,38,146,0.2602739726,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,10.6010069735,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h12_move5pts__rf_depth4_leaf120_n48,rf_depth4_leaf120_n48,all58,dense_h12_move5pts,12,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_8_0,8.0,0.137936806339,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,342,1.868852459,-162.07,0.9003473424,-0.4738888889,0.4736842105,-307.133,-0.5276867025,77,265,0.2905660377,246,1.8778625954,44.134,1.0363656439,0.1794065041,0.4918699187,-202.029,0.2184537863,58,188,0.3085106383,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-11.914523372,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h12_move5pts__rf_depth4_leaf120_n48,rf_depth4_leaf120_n48,all58,dense_h12_move5pts,12,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_12_0,12.0,0.111805252395,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,420,2.2950819672,-166.38,0.9119836219,-0.3961428571,0.4714285714,-325.115,-0.5117573782,108,312,0.3461538462,301,2.2977099237,180.725,1.1344175994,0.6004152824,0.5514950166,-215.795,0.8374846498,91,210,0.4333333333,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,137.1803948795,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h12_move5pts__rf_depth4_leaf120_n48,rf_depth4_leaf120_n48,all58,dense_h12_move5pts,12,long_only_margin,long_only_margin__validation_density_3_0,3.0,0.019315321684,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,135,0.737704918,-32.313,0.9550464102,-0.2393555556,0.5037037037,-218.35,-0.1479871766,135,0,0.0,130,0.9923664122,169.843,1.4068037346,1.3064846154,0.5769230769,-58.012,2.9277218507,130,0,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,207.670770213,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h12_move5pts__rf_depth4_leaf120_n48,rf_depth4_leaf120_n48,all58,dense_h12_move5pts,12,long_only_margin,long_only_margin__validation_density_5_0,5.0,0.013195461672,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,207,1.131147541,-57.534,0.9401906116,-0.277942029,0.5072463768,-208.398,-0.2760775055,207,0,0.0,189,1.4427480916,196.295,1.3213204758,1.0385978836,0.6296296296,-123.675,1.587184152,189,0,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,212.036297554,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h12_move5pts__rf_depth4_leaf120_n48,rf_depth4_leaf120_n48,all58,dense_h12_move5pts,12,long_only_margin,long_only_margin__validation_density_8_0,8.0,0.007505080515,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,301,1.6448087432,-137.242,0.8950964176,-0.4559534884,0.4916943522,-281.987,-0.4866961952,301,0,0.0,263,2.0076335878,231.562,1.2759588044,0.8804638783,0.5893536122,-118.962,1.9465207377,263,0,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,217.163564467,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h12_move5pts__rf_depth4_leaf120_n48,rf_depth4_leaf120_n48,all58,dense_h12_move5pts,12,long_only_margin,long_only_margin__validation_density_12_0,12.0,0.002325455177,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,416,2.2732240437,-92.133,0.9428803651,-0.2214735577,0.5048076923,-213.349,-0.4318417241,416,0,0.0,338,2.5801526718,-8.063,0.9936909628,-0.0238550296,0.5384615385,-183.76,-0.0438778842,338,0,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-42.109586641,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h12_move5pts__rf_depth4_leaf120_n48,rf_depth4_leaf120_n48,all58,dense_h12_move5pts,12,short_only_margin,short_only_margin__validation_density_3_0,3.0,0.051234567423,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,134,0.7322404372,-92.207,0.8572381867,-0.6881119403,0.5,-130.455,-0.7068107777,0,134,0.0,97,0.7404580153,44.282,1.0958264987,0.4565154639,0.4845360825,-75.0,0.5904266667,0,97,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,21.2110199205,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h12_move5pts__rf_depth4_leaf120_n48,rf_depth4_leaf120_n48,all58,dense_h12_move5pts,12,short_only_margin,short_only_margin__validation_density_5_0,5.0,0.038286093371,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,211,1.1530054645,-56.428,0.9357365504,-0.2674312796,0.5023696682,-143.578,-0.3930128571,0,211,0.0,150,1.1450381679,98.955,1.1410960017,0.6597,0.5133333333,-135.46,0.7305108519,0,150,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,91.0251110435,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h12_move5pts__rf_depth4_leaf120_n48,rf_depth4_leaf120_n48,all58,dense_h12_move5pts,12,short_only_margin,short_only_margin__validation_density_8_0,8.0,0.026441199994,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,298,1.6284153005,-41.323,0.9670187497,-0.1386677852,0.4731543624,-197.105,-0.2096496791,0,298,0.0,223,1.7022900763,-37.386,0.9651512016,-0.1676502242,0.4843049327,-194.405,-0.1923098686,0,223,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-58.8899996185,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h12_move5pts__rf_depth4_leaf120_n48,rf_depth4_leaf120_n48,all58,dense_h12_move5pts,12,short_only_margin,short_only_margin__validation_density_12_0,12.0,0.015720933861,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,393,2.1475409836,-203.274,0.8710905247,-0.5172366412,0.4427480916,-293.43,-0.6927512524,0,393,0.0,297,2.2671755725,-58.562,0.9562959386,-0.1971784512,0.4747474747,-227.51,-0.2574040702,0,297,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-136.5728221375,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h12_move5pts__rf_depth5_leaf80_n48,rf_depth5_leaf80_n48,all58,dense_h12_move5pts,12,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_3_0,3.0,0.22586753127,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,175,0.956284153,-212.678,0.792055442,-1.2153028571,0.48,-255.825,-0.8313417375,42,133,0.3157894737,123,0.9389312977,309.252,1.5382489313,2.5142439024,0.5772357724,-81.475,3.7956673826,30,93,0.3225806452,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,300.8070346965,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h12_move5pts__rf_depth5_leaf80_n48,rf_depth5_leaf80_n48,all58,dense_h12_move5pts,12,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_5_0,5.0,0.198462451739,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,236,1.2896174863,-362.165,0.7429767755,-1.5345974576,0.4533898305,-414.553,-0.8736277388,53,183,0.2896174863,171,1.3053435115,11.236,1.0117155527,0.0657076023,0.5263157895,-155.4,0.0723037323,40,131,0.3053435115,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-116.9677310035,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h12_move5pts__rf_depth5_leaf80_n48,rf_depth5_leaf80_n48,all58,dense_h12_move5pts,12,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_8_0,8.0,0.168307798082,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,311,1.6994535519,-218.641,0.8659834699,-0.7030257235,0.4694533762,-348.548,-0.6272909327,83,228,0.3640350877,229,1.7480916031,-84.282,0.9290358433,-0.3680436681,0.5283842795,-244.374,-0.3448893909,67,162,0.4135802469,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-167.4800095155,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h12_move5pts__rf_depth5_leaf80_n48,rf_depth5_leaf80_n48,all58,dense_h12_move5pts,12,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_12_0,12.0,0.1384024208,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,396,2.1639344262,-234.139,0.8762376159,-0.591260101,0.4595959596,-308.094,-0.7599596227,117,279,0.4193548387,304,2.320610687,-116.746,0.9214047588,-0.3840328947,0.5032894737,-325.983,-0.3581352402,102,202,0.504950495,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-208.120731615,passed
