run_id,parent_run_id,open_time,close_time,direction,source_bucket,source_reason,volume,open_price,close_price,profit_column,swap,commission,net_profit,balance_after,hold_minutes,open_hour,close_hour,close_month,close_date,p_short,p_flat,p_long,claim_boundary
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-06T20:05:00,2026-02-06T20:35:00,long,long_threshold,long_threshold_met,0.1,25042.4,25004.3,-3.81,0.0,0.0,-3.81,1325.18,30.0,20,20,2026-02,2026-02-06,0.3033586144,0.3338640928,0.3627772331,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-06T20:40:00,2026-02-06T22:05:00,long,long_threshold,long_threshold_met,0.1,25021.4,25005.8,-1.56,0.0,0.0,-1.56,1323.62,85.0,20,22,2026-02,2026-02-06,0.3191864192,0.3402357101,0.3405778408,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-09T17:00:00,2026-02-09T17:30:00,long,long_threshold,long_threshold_met,0.1,25041.15,25110.8,6.97,0.0,0.0,6.97,1330.59,30.0,17,17,2026-02,2026-02-09,0.4056833684,0.1775813699,0.4167351723,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-09T17:35:00,2026-02-09T18:05:00,long,long_threshold,long_threshold_met,0.1,25173.4,25249.55,7.62,0.0,0.0,7.62,1338.21,30.0,17,18,2026-02,2026-02-09,0.3777340055,0.2303043604,0.3919616938,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-09T18:10:00,2026-02-09T18:45:00,long,long_threshold,long_threshold_met,0.1,25244.9,25292.55,4.77,0.0,0.0,4.77,1342.98,35.0,18,18,2026-02,2026-02-09,0.3368178308,0.3069142997,0.3562678397,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-09T18:50:00,2026-02-09T19:20:00,long,long_threshold,long_threshold_met,0.1,25312.9,25338.05,2.52,0.0,0.0,2.52,1345.5,30.0,18,19,2026-02,2026-02-09,0.3154433966,0.3381665945,0.3463899791,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-09T20:30:00,2026-02-09T21:10:00,long,long_threshold,long_threshold_met,0.1,25271.4,25304.3,3.29,0.0,0.0,3.29,1348.79,40.0,20,21,2026-02,2026-02-09,0.3152012527,0.3368781805,0.347920537,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-10T17:10:00,2026-02-10T17:40:00,long,long_threshold,long_threshold_met,0.1,25363.6,25319.75,-4.39,0.0,0.0,-4.39,1344.4,30.0,17,17,2026-02,2026-02-10,0.3606628478,0.2725847065,0.3667524755,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-10T17:45:00,2026-02-10T18:15:00,long,long_threshold,long_threshold_met,0.1,25341.1,25303.5,-3.76,0.0,0.0,-3.76,1340.64,30.0,17,18,2026-02,2026-02-10,0.3615995646,0.2763372958,0.3620632589,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-10T18:50:00,2026-02-10T19:20:00,long,long_threshold,long_threshold_met,0.1,25265.85,25310.0,4.42,0.0,0.0,4.42,1345.06,30.0,18,19,2026-02,2026-02-10,0.3520307243,0.2953839898,0.3525852859,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-11T16:40:00,2026-02-11T17:10:00,long,long_threshold,long_threshold_met,0.1,25283.02,25165.8,-11.72,0.0,0.0,-11.72,1333.34,30.0,16,17,2026-02,2026-02-11,0.3506237268,0.2625938654,0.3867823482,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-11T17:25:00,2026-02-11T17:55:00,short,native_short_threshold,short_threshold_met,0.1,25004.3,25191.02,-18.67,0.0,0.0,-18.67,1314.67,30.0,17,17,2026-02,2026-02-11,0.4500416517,0.1666043848,0.3833540678,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-11T18:00:00,2026-02-11T18:30:00,long,long_threshold,long_threshold_met,0.1,25175.77,25123.67,-5.21,0.0,0.0,-5.21,1309.46,30.0,18,18,2026-02,2026-02-11,0.3948716819,0.1924128979,0.4127154052,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-11T18:40:00,2026-02-11T19:10:00,long,long_threshold,long_threshold_met,0.1,25156.02,25137.17,-1.89,0.0,0.0,-1.89,1307.57,30.0,18,19,2026-02,2026-02-11,0.362714678,0.2482331693,0.3890523016,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-11T19:15:00,2026-02-11T19:45:00,long,long_threshold,long_threshold_met,0.1,25143.27,25234.67,9.14,0.0,0.0,9.14,1316.71,30.0,19,19,2026-02,2026-02-11,0.3586927652,0.2565723658,0.3847349286,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-11T19:50:00,2026-02-11T20:25:00,long,long_threshold,long_threshold_met,0.1,25233.65,25176.05,-5.76,0.0,0.0,-5.76,1310.95,35.0,19,20,2026-02,2026-02-11,0.3592966199,0.2781246901,0.3625786901,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-11T20:55:00,2026-02-11T21:25:00,long,long_threshold,long_threshold_met,0.1,25235.52,25276.05,4.05,0.0,0.0,4.05,1315.0,30.0,20,21,2026-02,2026-02-11,0.3354164064,0.3235499263,0.3410337269,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-11T21:30:00,2026-02-12T16:40:00,long,long_threshold,long_threshold_met,0.1,25280.02,25292.8,1.28,0.15,0.0,1.43,1316.43,1150.0,21,16,2026-02,2026-02-12,0.3228876889,0.3336606622,0.3434516788,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-12T17:45:00,2026-02-12T18:15:00,short,synthetic_short_overlay,"synthetic_short_source_overlay:hour=17,p_short=0.461878,margin_vs_long=0.089843|short_threshold_met",0.1,25020.05,24873.9,14.62,0.0,0.0,14.62,1331.05,30.0,17,18,2026-02,2026-02-12,0.4618781209,0.1660872251,0.3720346987,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-12T18:20:00,2026-02-12T18:50:00,short,native_short_threshold,short_threshold_met,0.1,24843.05,24805.9,3.72,0.0,0.0,3.72,1334.77,30.0,18,18,2026-02,2026-02-12,0.4503757954,0.2213659436,0.328258276,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-13T16:40:00,2026-02-13T17:10:00,long,long_threshold,long_threshold_met,0.1,24606.65,24737.05,13.04,0.0,0.0,13.04,1347.81,30.0,16,17,2026-02,2026-02-13,0.4022405446,0.1878082007,0.4099512398,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-13T17:15:00,2026-02-13T17:45:00,long,long_threshold,long_threshold_met,0.1,24696.65,24708.8,1.22,0.0,0.0,1.22,1349.03,30.0,17,17,2026-02,2026-02-13,0.381914109,0.2202138007,0.3978720605,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-13T17:50:00,2026-02-13T18:20:00,long,long_threshold,long_threshold_met,0.1,24669.65,24748.8,7.92,0.0,0.0,7.92,1356.95,30.0,17,18,2026-02,2026-02-13,0.3923305571,0.2145583779,0.3931110799,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-13T18:30:00,2026-02-13T19:00:00,long,long_threshold,long_threshold_met,0.1,24783.4,24826.05,4.27,0.0,0.0,4.27,1361.22,30.0,18,19,2026-02,2026-02-13,0.3752040565,0.2347163409,0.3900797963,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-13T19:05:00,2026-02-13T19:35:00,long,long_threshold,long_threshold_met,0.1,24846.65,24905.8,5.92,0.0,0.0,5.92,1367.14,30.0,19,19,2026-02,2026-02-13,0.365006566,0.2556985319,0.3792950213,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-13T19:40:00,2026-02-13T20:10:00,long,long_threshold,long_threshold_met,0.1,24911.65,24860.3,-5.14,0.0,0.0,-5.14,1362.0,30.0,19,20,2026-02,2026-02-13,0.3545886576,0.2715424597,0.3738690317,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-13T20:20:00,2026-02-13T21:05:00,long,long_threshold,long_threshold_met,0.1,24880.4,24857.3,-2.31,0.0,0.0,-2.31,1359.69,45.0,20,21,2026-02,2026-02-13,0.3494077027,0.2974536121,0.3531387448,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-13T21:10:00,2026-02-13T21:40:00,long,long_threshold,long_threshold_met,0.1,24884.4,24852.05,-3.24,0.0,0.0,-3.24,1356.45,30.0,21,21,2026-02,2026-02-13,0.3347635567,0.30884552,0.3563910425,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-17T16:40:00,2026-02-17T17:10:00,long,long_threshold,long_threshold_met,0.1,24739.95,24454.85,-28.51,0.0,0.0,-28.51,1327.94,30.0,16,17,2026-02,2026-02-17,0.3849135637,0.2106125057,0.4044739008,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-17T17:25:00,2026-02-17T17:55:00,long,long_threshold,long_threshold_met,0.1,24487.7,24515.85,2.82,0.0,0.0,2.82,1330.76,30.0,17,17,2026-02,2026-02-17,0.3878307939,0.2041821182,0.4079871774,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-17T18:00:00,2026-02-17T18:30:00,long,long_threshold,long_threshold_met,0.1,24539.55,24668.1,12.86,0.0,0.0,12.86,1343.62,30.0,18,18,2026-02,2026-02-17,0.3767334521,0.23870188,0.3845646977,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-17T18:35:00,2026-02-17T19:05:00,long,long_threshold,long_threshold_met,0.1,24669.35,24683.6,1.43,0.0,0.0,1.43,1345.05,30.0,18,19,2026-02,2026-02-17,0.3946507573,0.1944014281,0.4109479189,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-17T19:10:00,2026-02-17T19:40:00,long,long_threshold,long_threshold_met,0.1,24669.6,24661.1,-0.85,0.0,0.0,-0.85,1344.2,30.0,19,19,2026-02,2026-02-17,0.3631597161,0.254537195,0.3823031783,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-17T20:20:00,2026-02-17T20:50:00,long,long_threshold,long_threshold_met,0.1,24614.95,24771.6,15.67,0.0,0.0,15.67,1359.87,30.0,20,20,2026-02,2026-02-17,0.361425966,0.2759078145,0.3626662791,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-17T20:55:00,2026-02-17T21:30:00,long,long_threshold,long_threshold_met,0.1,24799.2,24777.85,-2.14,0.0,0.0,-2.14,1357.73,35.0,20,21,2026-02,2026-02-17,0.3538992107,0.277505219,0.3685955107,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-17T21:35:00,2026-02-18T16:45:00,long,long_threshold,long_threshold_met,0.1,24810.95,24795.25,-1.57,0.15,0.0,-1.4200000000000002,1356.31,1150.0,21,16,2026-02,2026-02-18,0.355109483,0.2808119059,0.3640786707,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-18T17:00:00,2026-02-18T17:30:00,long,long_threshold,long_threshold_met,0.1,24887.25,25002.0,11.48,0.0,0.0,11.48,1367.79,30.0,17,17,2026-02,2026-02-18,0.3905329406,0.2170881927,0.3923788369,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-18T17:35:00,2026-02-18T18:15:00,long,long_threshold,long_threshold_met,0.1,24967.85,25043.5,7.57,0.0,0.0,7.57,1375.36,40.0,17,18,2026-02,2026-02-18,0.3397510648,0.282371968,0.377876997,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-18T18:20:00,2026-02-18T19:00:00,long,long_threshold,long_threshold_met,0.1,25031.85,25006.0,-2.59,0.0,0.0,-2.59,1372.77,40.0,18,19,2026-02,2026-02-18,0.3333631158,0.306805104,0.3598317504,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-18T19:10:00,2026-02-18T19:50:00,long,long_threshold,long_threshold_met,0.1,25052.1,25032.25,-1.99,0.0,0.0,-1.99,1370.78,40.0,19,19,2026-02,2026-02-18,0.3242782652,0.3237734735,0.3519482315,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-18T20:10:00,2026-02-18T20:50:00,long,long_threshold,long_threshold_met,0.1,25037.6,24970.3,-6.73,0.0,0.0,-6.73,1364.05,40.0,20,20,2026-02,2026-02-18,0.3059052825,0.3421188891,0.3519757986,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-18T21:10:00,2026-02-18T21:45:00,long,long_threshold,long_threshold_met,0.1,24954.65,24867.3,-8.74,0.0,0.0,-8.74,1355.31,35.0,21,21,2026-02,2026-02-18,0.3457926214,0.3077820539,0.3464253545,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-19T17:15:00,2026-02-19T17:45:00,long,long_threshold,long_threshold_met,0.1,24817.05,24859.2,4.22,0.0,0.0,4.22,1359.53,30.0,17,17,2026-02,2026-02-19,0.376788348,0.2449353784,0.3782762885,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-19T17:50:00,2026-02-19T18:20:00,long,long_threshold,long_threshold_met,0.1,24860.3,24882.7,2.24,0.0,0.0,2.24,1361.77,30.0,17,18,2026-02,2026-02-19,0.3661476374,0.26293841,0.370913893,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-19T18:25:00,2026-02-19T19:00:00,long,long_threshold,long_threshold_met,0.1,24885.8,24784.2,-10.16,0.0,0.0,-10.16,1351.61,35.0,18,19,2026-02,2026-02-19,0.3614420891,0.2705378532,0.3680201769,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-19T20:20:00,2026-02-19T20:50:00,long,long_threshold,long_threshold_met,0.1,24712.55,24761.2,4.87,0.0,0.0,4.87,1356.48,30.0,20,20,2026-02,2026-02-19,0.3507364988,0.2922546268,0.3570088446,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-19T21:00:00,2026-02-19T21:30:00,long,long_threshold,long_threshold_met,0.1,24784.3,24752.2,-3.21,0.0,0.0,-3.21,1353.27,30.0,21,21,2026-02,2026-02-19,0.3499166071,0.296726495,0.353356868,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-19T22:00:00,2026-02-20T17:00:00,long,long_threshold,long_threshold_met,0.1,24726.8,24847.6,12.08,0.15,0.0,12.23,1365.5,1140.0,22,17,2026-02,2026-02-20,0.3428948224,0.3139416873,0.3431635201,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-20T17:05:00,2026-02-20T17:35:00,long,long_threshold,long_threshold_met,0.1,24923.1,24887.35,-3.58,0.0,0.0,-3.58,1361.92,30.0,17,17,2026-02,2026-02-20,0.3670770526,0.2489343286,0.3839886785,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-20T17:40:00,2026-02-20T18:10:00,long,long_threshold,long_threshold_met,0.1,24955.2,25052.35,9.72,0.0,0.0,9.72,1371.64,30.0,17,18,2026-02,2026-02-20,0.3660324514,0.2342082858,0.3997594118,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-20T18:15:00,2026-02-20T18:45:00,long,long_threshold,long_threshold_met,0.1,25025.2,25038.85,1.37,0.0,0.0,1.37,1373.01,30.0,18,18,2026-02,2026-02-20,0.3496750593,0.2638415098,0.3864835203,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-20T18:50:00,2026-02-20T19:20:00,long,long_threshold,long_threshold_met,0.1,25072.45,24873.1,-19.94,0.0,0.0,-19.94,1353.07,30.0,18,19,2026-02,2026-02-20,0.3710248768,0.2448983192,0.3840768337,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2026-02-20T20:15:00,2026-02-20T20:45:00,long,long_threshold,long_threshold_met,0.1,24950.7,25016.85,6.62,0.0,0.0,6.62,1359.69,30.0,20,20,2026-02,2026-02-20,0.3513841629,0.2969548404,0.3516610265,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
