record_view,candidate_id,candidate_alias,candidate_role,test_id,test_type,materialization_boundary,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_ta_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,close_hour_report,15,1,17.11,17.11,0,inf,17.11,1.0,17.11,,,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,close_hour_report,17,120,105.54,424.85,-319.31,1.330525,0.8795,0.525,6.743651,-5.60193,1.203809,77.07,11.760487,73,0.825,6,1.369404,measured_slice(측정 구간)
mt5_ta_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,close_hour_report,21,13,39.58,51.48,-11.9,4.32605,3.044615,0.692308,5.72,-2.975,1.922689,5.68,1.106285,2,0.384615,1,6.96831,measured_slice(측정 구간)
mt5_ta_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,close_hour_report,22,18,-41.97,143.39,-185.36,0.773576,-2.331667,0.222222,35.8475,-13.24,2.707515,121.72,23.180347,15,0.944444,7,-0.344808,minor_negative_slice(소폭 음수 구간)
mt5_ta_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,close_hour_report,03,1,35.66,35.66,0,inf,35.66,1.0,35.66,,,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,close_hour_report,12,3,-47.97,0,-47.97,0.0,-15.99,0.0,,-15.99,,47.97,9.594,3,1.0,3,-1.0,minor_negative_slice(소폭 음수 구간)
mt5_ta_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,close_hour_report,01,3,-3.8,32.4,-36.2,0.895028,-1.266667,0.333333,32.4,-18.1,1.790055,36.2,6.799399,2,0.666667,2,-0.104972,minor_negative_slice(소폭 음수 구간)
mt5_ta_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,close_hour_report,20,3,7.75,9.33,-1.58,5.905063,2.583333,0.666667,4.665,-1.58,2.952532,1.58,0.315036,1,0.333333,1,4.905063,measured_slice(측정 구간)
mt5_ta_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,close_hour_report,02,3,3.69,32.73,-29.04,1.127066,1.23,0.333333,32.73,-14.52,2.254132,29.04,5.808,2,0.666667,2,0.127066,measured_slice(측정 구간)
mt5_ta_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,close_hour_report,19,5,-6.41,13.18,-19.59,0.672792,-1.282,0.6,4.393333,-9.795,0.448528,19.59,3.918,5,1.0,2,-0.327208,minor_negative_slice(소폭 음수 구간)
mt5_ta_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,close_hour_report,10,1,-11.59,0,-11.59,0.0,-11.59,0.0,,-11.59,,11.59,2.318,1,1.0,1,-1.0,thin_slice(얇은 구간)
mt5_ta_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,close_hour_report,09,1,-19.31,0,-19.31,0.0,-19.31,0.0,,-19.31,,19.31,3.862,1,1.0,1,-1.0,thin_slice(얇은 구간)
mt5_ta_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,close_hour_report,23,2,-29.34,0,-29.34,0.0,-14.67,0.0,,-14.67,,29.34,5.868,2,1.0,2,-1.0,thin_slice(얇은 구간)
mt5_rt_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,close_hour_report,16,108,10.65,736.18,-725.53,1.014679,0.098611,0.444444,15.337083,-12.092167,1.268349,195.28,29.354819,91,0.916667,6,0.054537,measured_slice(측정 구간)
mt5_rt_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,close_hour_report,18,82,135.85,303.68,-167.83,1.80945,1.656707,0.634146,5.84,-5.594333,1.043913,48.2,9.488002,25,0.756098,4,2.818465,measured_slice(측정 구간)
mt5_rt_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,close_hour_report,15,1,17.11,17.11,0,inf,17.11,1.0,17.11,,,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_rt_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,close_hour_report,17,120,105.54,424.85,-319.31,1.330525,0.8795,0.525,6.743651,-5.60193,1.203809,77.07,11.760487,73,0.825,6,1.369404,measured_slice(측정 구간)
mt5_rt_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,close_hour_report,21,13,39.58,51.48,-11.9,4.32605,3.044615,0.692308,5.72,-2.975,1.922689,5.68,1.106285,2,0.384615,1,6.96831,measured_slice(측정 구간)
mt5_rt_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,close_hour_report,22,18,-41.97,143.39,-185.36,0.773576,-2.331667,0.222222,35.8475,-13.24,2.707515,121.72,23.180347,15,0.944444,7,-0.344808,minor_negative_slice(소폭 음수 구간)
mt5_rt_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,close_hour_report,03,1,35.66,35.66,0,inf,35.66,1.0,35.66,,,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_rt_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,close_hour_report,12,3,-47.97,0,-47.97,0.0,-15.99,0.0,,-15.99,,47.97,9.594,3,1.0,3,-1.0,minor_negative_slice(소폭 음수 구간)
mt5_rt_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,close_hour_report,01,3,-3.8,32.4,-36.2,0.895028,-1.266667,0.333333,32.4,-18.1,1.790055,36.2,6.799399,2,0.666667,2,-0.104972,minor_negative_slice(소폭 음수 구간)
mt5_rt_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,close_hour_report,20,3,7.75,9.33,-1.58,5.905063,2.583333,0.666667,4.665,-1.58,2.952532,1.58,0.315036,1,0.333333,1,4.905063,measured_slice(측정 구간)
mt5_rt_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,close_hour_report,02,3,3.69,32.73,-29.04,1.127066,1.23,0.333333,32.73,-14.52,2.254132,29.04,5.808,2,0.666667,2,0.127066,measured_slice(측정 구간)
mt5_rt_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,close_hour_report,19,5,-6.41,13.18,-19.59,0.672792,-1.282,0.6,4.393333,-9.795,0.448528,19.59,3.918,5,1.0,2,-0.327208,minor_negative_slice(소폭 음수 구간)
mt5_rt_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,close_hour_report,10,1,-11.59,0,-11.59,0.0,-11.59,0.0,,-11.59,,11.59,2.318,1,1.0,1,-1.0,thin_slice(얇은 구간)
mt5_rt_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,close_hour_report,09,1,-19.31,0,-19.31,0.0,-19.31,0.0,,-19.31,,19.31,3.862,1,1.0,1,-1.0,thin_slice(얇은 구간)
mt5_rt_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,close_hour_report,23,2,-29.34,0,-29.34,0.0,-14.67,0.0,,-14.67,,29.34,5.868,2,1.0,2,-1.0,thin_slice(얇은 구간)
mt5_ta_s264_aih_abl_volatility_bandwidth_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,session_report,session_13_20_report_time,279,432.14,1365.69,-933.55,1.4629,1.548889,0.55914,8.754423,-7.589837,1.15344,117.63,12.418021,58,0.835125,5,3.673723,measured_slice(측정 구간)
mt5_ta_s264_aih_abl_volatility_bandwidth_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,session_report,session_21_23_report_time,25,85.74,195.31,-109.57,1.782513,3.4296,0.52,15.023846,-9.130833,1.645397,46.09,8.489749,10,0.68,2,1.860273,measured_slice(측정 구간)
mt5_ta_s264_aih_abl_volatility_bandwidth_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,session_report,session_00_06_report_time,4,-13.9,30.8,-44.7,0.689038,-3.475,0.25,30.8,-14.9,2.067114,44.7,8.421251,3,0.75,3,-0.310962,minor_negative_slice(소폭 음수 구간)
mt5_ta_s264_aih_abl_volatility_bandwidth_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,session_report,session_07_12_report_time,6,-91.41,0,-91.41,0.0,-15.235,0.0,,-15.235,,91.41,18.282,6,1.0,6,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_rt_s264_aih_abl_volatility_bandwidth_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,session_report,session_13_20_report_time,279,432.14,1365.69,-933.55,1.4629,1.548889,0.55914,8.754423,-7.589837,1.15344,117.63,12.418021,58,0.835125,5,3.673723,measured_slice(측정 구간)
mt5_rt_s264_aih_abl_volatility_bandwidth_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,session_report,session_21_23_report_time,25,85.74,195.31,-109.57,1.782513,3.4296,0.52,15.023846,-9.130833,1.645397,46.09,8.489749,10,0.68,2,1.860273,measured_slice(측정 구간)
mt5_rt_s264_aih_abl_volatility_bandwidth_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,session_report,session_00_06_report_time,4,-13.9,30.8,-44.7,0.689038,-3.475,0.25,30.8,-14.9,2.067114,44.7,8.421251,3,0.75,3,-0.310962,minor_negative_slice(소폭 음수 구간)
mt5_rt_s264_aih_abl_volatility_bandwidth_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,session_report,session_07_12_report_time,6,-91.41,0,-91.41,0.0,-15.235,0.0,,-15.235,,91.41,18.282,6,1.0,6,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_ta_s264_aih_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,session_report,session_13_20_report_time,300,264.05,1344.05,-1080.0,1.244491,0.880167,0.533333,8.400313,-7.714286,1.088929,129.02,16.96627,112,0.9,6,2.046582,measured_slice(측정 구간)
mt5_ta_s264_aih_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,session_report,session_21_23_report_time,30,14.07,184.44,-170.37,1.082585,0.469,0.433333,14.187692,-10.021765,1.415688,62.34,11.972575,16,0.833333,4,0.225698,measured_slice(측정 구간)
mt5_ta_s264_aih_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,session_report,session_00_06_report_time,5,-26.2,34.85,-61.05,0.570844,-5.24,0.2,34.85,-15.2625,2.283374,61.05,11.414415,4,0.8,4,-0.429156,minor_negative_slice(소폭 음수 구간)
mt5_ta_s264_aih_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,session_report,session_07_12_report_time,5,-75.57,0,-75.57,0.0,-15.114,0.0,,-15.114,,75.57,15.114,5,1.0,5,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_rt_s264_aih_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,session_report,session_13_20_report_time,300,264.05,1344.05,-1080.0,1.244491,0.880167,0.533333,8.400313,-7.714286,1.088929,129.02,16.96627,112,0.9,6,2.046582,measured_slice(측정 구간)
mt5_rt_s264_aih_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,session_report,session_21_23_report_time,30,14.07,184.44,-170.37,1.082585,0.469,0.433333,14.187692,-10.021765,1.415688,62.34,11.972575,16,0.833333,4,0.225698,measured_slice(측정 구간)
mt5_rt_s264_aih_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,session_report,session_00_06_report_time,5,-26.2,34.85,-61.05,0.570844,-5.24,0.2,34.85,-15.2625,2.283374,61.05,11.414415,4,0.8,4,-0.429156,minor_negative_slice(소폭 음수 구간)
mt5_rt_s264_aih_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,session_report,session_07_12_report_time,5,-75.57,0,-75.57,0.0,-15.114,0.0,,-15.114,,75.57,15.114,5,1.0,5,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_ta_s264_aih_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,session_report,session_13_20_report_time,300,264.05,1344.05,-1080.0,1.244491,0.880167,0.533333,8.400313,-7.714286,1.088929,129.02,16.96627,112,0.9,6,2.046582,measured_slice(측정 구간)
mt5_ta_s264_aih_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,session_report,session_21_23_report_time,30,14.07,184.44,-170.37,1.082585,0.469,0.433333,14.187692,-10.021765,1.415688,62.34,11.972575,16,0.833333,4,0.225698,measured_slice(측정 구간)
mt5_ta_s264_aih_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,session_report,session_00_06_report_time,5,-26.2,34.85,-61.05,0.570844,-5.24,0.2,34.85,-15.2625,2.283374,61.05,11.414415,4,0.8,4,-0.429156,minor_negative_slice(소폭 음수 구간)
mt5_ta_s264_aih_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,session_report,session_07_12_report_time,5,-75.57,0,-75.57,0.0,-15.114,0.0,,-15.114,,75.57,15.114,5,1.0,5,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_rt_s264_aih_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,session_report,session_13_20_report_time,300,264.05,1344.05,-1080.0,1.244491,0.880167,0.533333,8.400313,-7.714286,1.088929,129.02,16.96627,112,0.9,6,2.046582,measured_slice(측정 구간)
mt5_rt_s264_aih_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,session_report,session_21_23_report_time,30,14.07,184.44,-170.37,1.082585,0.469,0.433333,14.187692,-10.021765,1.415688,62.34,11.972575,16,0.833333,4,0.225698,measured_slice(측정 구간)
mt5_rt_s264_aih_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,session_report,session_00_06_report_time,5,-26.2,34.85,-61.05,0.570844,-5.24,0.2,34.85,-15.2625,2.283374,61.05,11.414415,4,0.8,4,-0.429156,minor_negative_slice(소폭 음수 구간)
mt5_rt_s264_aih_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,session_report,session_07_12_report_time,5,-75.57,0,-75.57,0.0,-15.114,0.0,,-15.114,,75.57,15.114,5,1.0,5,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_ta_s264_aih_rep_volatility_atr_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,session_report,session_13_20_report_time,279,432.14,1365.69,-933.55,1.4629,1.548889,0.55914,8.754423,-7.589837,1.15344,117.63,12.418021,58,0.835125,5,3.673723,measured_slice(측정 구간)
mt5_ta_s264_aih_rep_volatility_atr_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,session_report,session_21_23_report_time,25,85.74,195.31,-109.57,1.782513,3.4296,0.52,15.023846,-9.130833,1.645397,46.09,8.489749,10,0.68,2,1.860273,measured_slice(측정 구간)
mt5_ta_s264_aih_rep_volatility_atr_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,session_report,session_00_06_report_time,4,-13.9,30.8,-44.7,0.689038,-3.475,0.25,30.8,-14.9,2.067114,44.7,8.421251,3,0.75,3,-0.310962,minor_negative_slice(소폭 음수 구간)
