candidate_id,shape_id,label_variant,model_id,feature_set_id,target_signal_trades_day,score_threshold,selected_signal_rows,lifecycle_rows,status,claim_boundary,train_signal_net_profit,train_signal_gross_profit,train_signal_gross_loss,train_signal_profit_factor,train_signal_max_drawdown_amount,train_signal_max_drawdown_percent,train_signal_trade_count,train_signal_trades_day,train_signal_win_rate,train_signal_average_win,train_signal_average_loss,train_signal_payoff_ratio,train_signal_expectancy,train_signal_recovery_factor,train_signal_smoothness_r2,train_signal_max_consecutive_loss,train_signal_long_trade_count,train_signal_short_trade_count,train_lifecycle_net_profit,train_lifecycle_gross_profit,train_lifecycle_gross_loss,train_lifecycle_profit_factor,train_lifecycle_max_drawdown_amount,train_lifecycle_max_drawdown_percent,train_lifecycle_trade_count,train_lifecycle_trades_day,train_lifecycle_win_rate,train_lifecycle_average_win,train_lifecycle_average_loss,train_lifecycle_payoff_ratio,train_lifecycle_expectancy,train_lifecycle_recovery_factor,train_lifecycle_smoothness_r2,train_lifecycle_max_consecutive_loss,train_lifecycle_long_trade_count,train_lifecycle_short_trade_count,validation_signal_net_profit,validation_signal_gross_profit,validation_signal_gross_loss,validation_signal_profit_factor,validation_signal_max_drawdown_amount,validation_signal_max_drawdown_percent,validation_signal_trade_count,validation_signal_trades_day,validation_signal_win_rate,validation_signal_average_win,validation_signal_average_loss,validation_signal_payoff_ratio,validation_signal_expectancy,validation_signal_recovery_factor,validation_signal_smoothness_r2,validation_signal_max_consecutive_loss,validation_signal_long_trade_count,validation_signal_short_trade_count,validation_lifecycle_net_profit,validation_lifecycle_gross_profit,validation_lifecycle_gross_loss,validation_lifecycle_profit_factor,validation_lifecycle_max_drawdown_amount,validation_lifecycle_max_drawdown_percent,validation_lifecycle_trade_count,validation_lifecycle_trades_day,validation_lifecycle_win_rate,validation_lifecycle_average_win,validation_lifecycle_average_loss,validation_lifecycle_payoff_ratio,validation_lifecycle_expectancy,validation_lifecycle_recovery_factor,validation_lifecycle_smoothness_r2,validation_lifecycle_max_consecutive_loss,validation_lifecycle_long_trade_count,validation_lifecycle_short_trade_count,oos_signal_net_profit,oos_signal_gross_profit,oos_signal_gross_loss,oos_signal_profit_factor,oos_signal_max_drawdown_amount,oos_signal_max_drawdown_percent,oos_signal_trade_count,oos_signal_trades_day,oos_signal_win_rate,oos_signal_average_win,oos_signal_average_loss,oos_signal_payoff_ratio,oos_signal_expectancy,oos_signal_recovery_factor,oos_signal_smoothness_r2,oos_signal_max_consecutive_loss,oos_signal_long_trade_count,oos_signal_short_trade_count,oos_lifecycle_net_profit,oos_lifecycle_gross_profit,oos_lifecycle_gross_loss,oos_lifecycle_profit_factor,oos_lifecycle_max_drawdown_amount,oos_lifecycle_max_drawdown_percent,oos_lifecycle_trade_count,oos_lifecycle_trades_day,oos_lifecycle_win_rate,oos_lifecycle_average_win,oos_lifecycle_average_loss,oos_lifecycle_payoff_ratio,oos_lifecycle_expectancy,oos_lifecycle_recovery_factor,oos_lifecycle_smoothness_r2,oos_lifecycle_max_consecutive_loss,oos_lifecycle_long_trade_count,oos_lifecycle_short_trade_count,validation_lifecycle_pass,oos_lifecycle_pass,runtime_repair_probe_worthy,meaningful_candidate
f72e_0194,short_h24_sl0.9_tp1.2,dd_guard_balanced,extra_trees_3class_bridge_lifecycle_scout,all58,20.0,-0.0961193113105796,24693,11418,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,27379.25775583266,211354.53570426942,-183975.27794843676,1.1488203092347349,3478.066749477359,34.78066749477359,16323,19.13599062133646,0.4838571341052503,26.760513510289872,-21.836828243137894,1.225476209838268,1.6773422628090828,7.871975936041733,0.8423176874403732,22,0,16323,6921.713019008631,91956.755344162,-85035.04232515335,1.0813983603670319,1547.85338960648,15.4785338960648,7378,8.64947245017585,0.4700460829493088,26.515788738224337,-21.74809266627963,1.2192236415902813,0.9381557358374398,4.471814362708072,0.7527977073056502,11,0,7378,-5535.297886791242,72459.28544456481,-77994.58333135606,0.9290297139831517,7236.385930500029,72.36385930500029,4994,18.360294117647058,0.42450941129355224,34.17890822856831,-27.137990024828134,1.2594487726356502,-1.1083896449321669,-0.7649257433135213,0.6924904052176035,34,0,4994,-2486.1034424972604,35999.58994209289,-38485.69338459015,0.9354018799231845,3253.1964027404783,32.53196402740478,2434,8.948529411764707,0.4252259654889072,34.782212504437574,-27.509430582266013,1.2643741352778115,-1.0214065088320707,-0.7642033049105114,0.7988278618233992,12,0,2434,-3921.460385150922,57395.39039680481,-61316.85078195573,0.9360459590611441,4327.20870248795,43.272087024879504,3376,17.31282051282051,0.4283175355450237,39.69252447911813,-31.770389006194677,1.249355948124487,-1.1615700192982588,-0.9062332452086859,0.3654789984388396,24,0,3376,-2247.283778438573,28260.000403900143,-30507.284182338717,0.9263361574564684,2325.1364808654807,23.251364808654806,1606,8.235897435897435,0.42839352428393523,41.075581982413,-33.23233571060862,1.2360124891642994,-1.3993049678945038,-0.9665169322026512,0.3925278691555679,11,0,1606,False,False,False,False
f72e_0195,short_h24_sl0.9_tp1.8,early_survival_045,extra_trees_3class_bridge_lifecycle_scout,all58,5.0,0.014109276837135254,6666,2853,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,41800.92701480865,91185.35835826873,-49384.431343460084,1.8464393712279585,905.726200103767,9.057262001037671,4035,4.730363423212192,0.5055762081784386,44.69870507758271,-24.75410092404014,1.805709090980283,10.359585381613048,46.15183596325204,0.9823118432755478,22,0,4035,13087.846786117558,34764.15786010743,-21676.31107398987,1.6037857060384275,273.536003799436,2.73536003799436,1723,2.019929660023447,0.46952988972722,42.97176496923044,-23.715876448566597,1.8119408347578774,7.595964472500033,47.84688890795495,0.9834950014969395,12,0,1723,-1875.4943580627505,28130.86682136535,-30006.361179428106,0.9374967745389746,2725.201200294495,27.252012002944948,1360,5.0,0.3352941176470588,61.69049741527489,-33.1928774108718,1.8585462372439319,-1.3790399691637871,-0.6882039967764868,0.0440718697069836,30,0,1360,-1198.076573638917,12066.988538284302,-13265.065111923217,0.9096818173502946,1474.5850231933582,14.745850231933582,630,2.3161764705882355,0.3238095238095238,59.151904599432854,-31.13865049747234,1.8996296774079682,-1.9017088470458998,-0.8124838885480912,0.30268175808634307,12,0,630,2831.819600181576,34563.46560913086,-31731.646008949283,1.0892427578255133,3475.0800973892274,34.750800973892275,1271,6.551546391752577,0.36742722265932337,74.01170365980911,-39.46722140416578,1.8752701869201553,2.228024862456,0.8148933321879622,0.6633921616796661,23,0,1271,1670.504354305267,13254.489407730103,-11583.985053424836,1.1442080895823823,974.2255083847049,9.742255083847049,500,2.577319587628866,0.374,70.8796225012305,-37.00953691190043,1.9151718290870894,3.3410087086105342,1.7146998717730286,0.7955159795557603,14,0,500,False,True,False,False
f72e_0196,short_h24_sl0.9_tp1.8,early_survival_045,extra_trees_3class_bridge_lifecycle_scout,all58,8.0,0.009440326606290128,10845,4322,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,54770.71325187683,140320.0767256546,-85549.36347377778,1.6402235040435444,1085.0131027221796,10.850131027221796,6861,8.04337631887456,0.47121410873050573,43.40243635188821,-23.580309667524194,1.8406219835044786,7.982905298335057,50.47931044746195,0.9674632313976604,28,0,6861,15162.803702812202,50654.263253974925,-35491.45955116272,1.4272240109188596,346.269637584679,3.4626963758467904,2739,3.2110199296600235,0.4366557137641475,42.35306292138372,-23.00159400593825,1.841309907063378,5.535890362472509,43.78900734288086,0.968105357304683,12,0,2739,-3515.79874284745,41506.15456230163,-45021.95330514909,0.9219092357228899,4613.736804752343,46.13736804752343,2176,8.0,0.32996323529411764,57.8080147107265,-30.87925466745479,1.872066386746481,-1.615716334029159,-0.7620284579792305,0.3124921010886058,33,0,2176,-1146.5024651145923,17072.470613899233,-18218.973079013824,0.9370709611270445,1911.946922664636,19.11946922664636,913,3.3566176470588234,0.33515881708652795,55.79238762712168,-30.01478266723859,1.8588303052422093,-1.2557529738385458,-0.5996518269015221,0.26429250203385773,16,0,913,3391.2660338973956,45735.27055858611,-42344.004524688724,1.080088458140989,3523.844263076786,35.23844263076786,1808,9.31958762886598,0.3655973451327434,69.19102958938898,-36.917179184558606,1.8742230884836832,1.8757002399874976,0.9623768193820144,0.6980685231567072,35,0,1808,1538.0416460037218,16637.83106201172,-15099.789416007996,1.101858483163558,861.8871770668047,8.618871770668047,670,3.4536082474226806,0.3686567164179104,67.35963992717295,-35.6969016926903,1.8869884144865792,2.2955845462742115,1.7845046160659013,0.7968065486825135,13,0,670,False,True,False,False
f72e_0197,short_h24_sl0.9_tp1.8,early_survival_045,extra_trees_3class_bridge_lifecycle_scout,all58,12.0,0.004512832573417613,16350,5924,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,57099.81007200242,196144.27905235294,-139044.46898035047,1.410658622315079,1282.1840772628711,12.821840772628711,10671,12.509964830011723,0.43266797863368006,42.48305805768961,-22.97116619533297,1.849407979396399,5.350933377565591,44.53323909145373,0.9487558030006418,35,0,10671,14966.610531482704,65152.84840377809,-50186.23787229538,1.298221408218862,454.4535928916921,4.544535928916921,3790,4.4431418522860495,0.41213720316622693,41.711170552994936,-22.5252414148543,1.851752431185419,3.948973755008629,32.93319882509902,0.9488959393512664,13,0,3790,-1862.3951226806698,61154.78312499999,-63017.17824768066,0.9704462310997046,4630.317740421296,46.30317740421296,3264,12.0,0.34221813725490197,54.74913440017904,-29.35127072551498,1.865307124593613,-0.5705867410173621,-0.40221756412578663,0.0006653755123598488,37,0,3264,-1149.5058182144173,23002.286872520446,-24151.792690734866,0.9524049484469368,1997.091350002287,19.97091350002287,1256,4.617647058823529,0.33996815286624205,53.86952429161697,-29.13364618906498,1.849048483050376,-0.9152116387057463,-0.5755900040391747,0.5286247359032142,19,0,1256,3913.898482913959,57370.20600002288,-53456.30751710892,1.0732167758063218,3115.9048120498683,31.159048120498685,2415,12.384615384615385,0.36149068322981365,65.71615807562759,-34.66686609410436,1.8956475009087612,1.6206618976869396,1.2561033532789831,0.7133718004400953,37,0,2415,1042.5700850486742,20190.95283088684,-19148.382745838164,1.0544469002362757,997.5107776641835,9.975107776641835,878,4.5025641025641026,0.357630979498861,64.30239755059503,-33.95103323730171,1.8939746870485974,1.187437454497351,1.0451717499133228,0.7250585377012351,12,0,878,False,True,False,False
f72e_0198,short_h24_sl0.9_tp1.8,early_survival_045,extra_trees_3class_bridge_lifecycle_scout,all58,16.0,-0.0019837165409160584,22103,7377,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,46890.86582397463,247081.01760894776,-200190.15178497313,1.2342316313059232,3089.7974159622136,30.897974159622137,14769,17.314185228604924,0.4000947931478096,41.814353970036855,-22.59737575177482,1.850407517640747,3.174951982123003,15.176032442040231,0.8810785953189154,43,0,14769,10717.10267574311,76240.37810905457,-65523.27543331147,1.1635617664848088,1122.3399420929018,11.223399420929017,4801,5.628370457209847,0.3861695480108311,41.122102539943135,-22.233890544048684,1.849523476715605,2.2322646689737784,9.54889180523881,0.8574481721236891,16,0,4801,-3669.5668963050953,78320.63412670136,-81990.20102300645,0.9552438358423416,6388.740366535175,63.88740366535175,4352,16.0,0.34099264705882354,52.77670763254809,-28.587936200490393,1.8461181409675445,-0.8431909228642223,-0.5743803450718756,0.2969855604713715,42,0,4352,-1469.309568386081,27489.268761100768,-28958.578329486852,0.949261681576061,2738.4242209815966,27.384242209815966,1542,5.669117647058823,0.33722438391699094,52.86397838673224,-28.335203844899073,1.8656643049437196,-0.9528596422737231,-0.536552940602973,0.49069852735427927,16,0,1542,3096.982487602224,67110.61734272003,-64013.634855117816,1.0483800442610642,3707.419333267211,37.07419333267211,2982,15.292307692307693,0.3568075117370892,63.07388848000002,-33.37520065438885,1.8898429745232344,1.038558848961175,0.8353472346148036,0.5734202817164822,32,0,2982,1098.3029478645335,23309.329826087953,-22211.02687822342,1.0494485443597996,1382.1828929519634,13.821828929519633,1034,5.302564102564102,0.3578336557059961,62.99818871915663,-33.45034168407142,1.883334685013262,1.0621885375865894,0.7946147745461237,0.6552512482762655,13,0,1034,False,False,False,False
f72e_0199,short_h24_sl0.9_tp1.8,early_survival_045,extra_trees_3class_bridge_lifecycle_scout,all58,20.0,-0.03996033586895931,25925,8719,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,32232.33535539629,273929.9037287903,-241697.56837339402,1.1333581283929226,4437.43445352554,44.3743445352554,17466,20.47596717467761,0.3797664032978358,41.298040664675156,-22.31329102413165,1.8508269631768637,1.8454331475664887,7.263732161674571,0.7187501872188606,47,0,17466,7993.830114574439,85208.36800075532,-77214.53788618089,1.1035275264660374,1368.516496086122,13.68516496086122,5661,6.636576787807737,0.37360890302066774,40.28764444480157,-21.775109386965845,1.8501695550111434,1.4120879905625223,5.841237674106472,0.7844094738875016,15,0,5661,-4347.909768810286,88968.11851886749,-93316.02828767776,0.9534066135411765,7552.040432434074,75.52040432434075,5044,18.544117647058822,0.3406026962727994,51.78586642541763,-28.05653285859223,1.8457685661454908,-0.8619963855690495,-0.5757264950723953,0.333108048386121,37,0,5044,-2385.215423564914,31387.93457843781,-33773.150002002716,0.9293753936655756,3037.4300028991665,30.374300028991662,1841,6.768382352941177,0.334057577403585,51.03729199745985,-27.547430670475297,1.8527060693235704,-1.2956085950922944,-0.7852742026279695,0.7910907516523364,17,0,1841,4111.200997982009,75831.55626171111,-71720.3552637291,1.0573226524445447,4497.292348289493,44.97292348289493,3415,17.512820512820515,0.35900439238653004,61.85281913679536,-32.76398139046555,1.8878297603597949,1.2038655923812618,0.9141502663365144,0.6466009634772844,34,0,3415,1229.3394512748723,26780.76315776825,-25551.423706493377,1.048112366081678,1582.3334323501567,15.823334323501568,1217,6.241025641025641,0.35579293344289237,61.8493375468089,-32.59110166644563,1.8977369399723687,1.0101392368733544,0.7769155515149541,0.6146566057686181,15,0,1217,False,False,False,False
f72e_0200,short_h24_sl0.9_tp1.8,mfe_mae_gap_040,extra_trees_3class_bridge_lifecycle_scout,all58,5.0,0.018221976424319497,5710,2546,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,35849.363145027164,75715.15313449859,-39865.789989471436,1.899251291759049,1056.0584924697905,10.560584924697904,3100,3.6384976525821595,0.5119354838709678,47.70961130088128,-26.348836741223685,1.8106913701521368,11.564310691944247,33.946380243755925,0.9837148100674447,16,0,3100,12869.459765853879,31307.181484222412,-18437.721718368528,1.6979962037843712,297.14102748870937,2.9714102748870936,1421,1.6678403755868545,0.48909218859957776,45.046304293845196,-25.396310906843702,1.7737341639531703,9.056621932339112,43.31094859104533,0.9953247956925025,9,0,1421,-793.162872390755,32392.849007568355,-33186.01187995911,0.976099482057085,2919.0062275123673,29.190062275123672,1360,5.0,0.3426470588235294,69.51255151838703,-37.12081865767238,1.8726028690108025,-0.5832079944049668,-0.2717235972006485,0.20443275179398304,32,0,1360,1145.3354118537886,14252.321303482055,-13106.985891628265,1.087383584702364,975.3152408599872,9.753152408599872,610,2.2426470588235294,0.3639344262295082,64.19964551118042,-33.780891473268724,1.900472211101429,1.877599035825883,1.1743232996583604,0.6640454818686127,19,0,610,884.0963811111421,35651.947149848944,-34767.85076873779,1.0254285600508302,5012.284745979317,50.12284745979317,1250,6.510416666666667,0.3512,81.21172471491786,-42.87034620066312,1.8943566337157705,0.7072771048889137,0.1763859050147408,0.2687617209548029,29,0,1250,799.9634399414033,13622.176143913268,-12822.212703971865,1.0623888761175833,1042.754319171907,10.427543191719069,515,2.6822916666666665,0.3592233009708738,73.63338456169333,-38.855190012035955,1.895072049290824,1.553327067847385,0.7671638709458297,0.6357992312300653,12,0,515,True,True,True,False
f72e_0201,short_h24_sl0.9_tp1.8,mfe_mae_gap_040,extra_trees_3class_bridge_lifecycle_scout,all58,8.0,0.011781455073336666,9732,4117,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,47128.88909460067,121389.23300979614,-74260.34391519547,1.6346440995266782,1351.8696586609149,13.518696586609149,5687,6.667057444314185,0.477580446632671,44.69412113762744,-24.995066952270438,1.7881176802996173,8.28712662117121,34.862006697660384,0.9790438557583672,24,0,5687,13862.991596755983,46377.63867572784,-32514.647078971862,1.4263614352966962,390.72643995285216,3.907264399528522,2437,2.856975381008206,0.4452195322117357,42.744367443067134,-24.049295176754335,1.7773646640747776,5.6885480495510805,35.48004480686997,0.987369988035663,12,0,2437,-2693.4324664306682,46184.22266471863,-48877.655131149295,0.9448944009444888,4971.52795146942,49.7152795146942,2176,8.0,0.3336397058823529,63.614631769584896,-33.70872767665469,1.8871857870103426,-1.2377906555287996,-0.5417715625303038,0.09675113576641678,39,0,2176,-1531.6781004333468,18089.290629730225,-19620.96873016357,0.9219366728779972,2020.7788780403098,20.2077887804031,935,3.4375,0.3251336898395722,59.504245492533634,-31.095037607232285,1.9136251335066323,-1.6381583961853976,-0.7579642270997616,0.6383957382233227,19,0,935,1088.6691756248433,48785.88076065063,-47697.21158502579,1.022824587422352,5589.733990097058,55.89733990097058,1869,9.584615384615384,0.35045478865703583,74.4822607032834,-39.28930114087792,1.8957390063064659,0.582487520398525,0.19476225121867383,0.08869964608742063,30,0,1869,-21.74765977859778,17765.207069854736,-17786.954729633333,0.9987773252864716,1371.3544223785393,13.713544223785393,745,3.8205128205128207,0.3436241610738255,69.39534011662006,-36.37414055139741,1.9078207502542368,-0.029191489635701718,-0.015858526011734916,0.2921140585385229,13,0,745,False,False,False,False
f72e_0202,short_h24_sl0.9_tp1.8,mfe_mae_gap_040,extra_trees_3class_bridge_lifecycle_scout,all58,12.0,0.00588205731108804,15178,5785,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,53805.9162289238,177351.51601619722,-123545.5997872734,1.4355146304001871,1821.3232661438087,18.213232661438088,9340,10.949589683470105,0.44197002141327624,42.96306105043537,-23.704067495639563,1.81247632113512,5.760804735430813,29.54221100071061,0.9492428654669676,32,0,9340,13563.770495071412,61486.06460029603,-47922.29410522461,1.283036752482863,517.182659645081,5.17182659645081,3572,4.18757327080891,0.41349384098544234,41.62902139491945,-22.874603391515326,1.8198794830410276,3.7972481789113695,26.226266952530104,0.9419875035230016,14,0,3572,-2261.7882961463984,64510.41630733489,-66772.2046034813,0.9661267991737316,5537.347109565731,55.37347109565731,3264,12.0,0.34221813725490197,57.753282280514675,-31.10023502723861,1.8570046891906908,-0.6929498456330877,-0.40846063130829807,0.02889858102015642,53,0,3264,-1281.5123629188558,23604.437117156984,-24885.94948007584,0.9485045823168267,2466.265636329653,24.662656363296527,1267,4.658088235294118,0.33859510655090763,55.02199794209087,-29.69683708839599,1.8527898367867148,-1.0114541143795233,-0.5196165182052445,0.6857309130832028,22,0,1267,1149.5264867973274,62366.55283153534,-61217.02634473801,1.0187778883659568,6070.134221839919,60.70134221839919,2574,13.2,0.3504273504273504,69.14251976888619,-36.61305403393422,1.8884663296539688,0.4465914867122484,0.18937414640048839,0.07830948241790903,35,0,2574,-734.3042280197195,21251.71188819885,-21986.01611621857,0.9666013058419419,1794.0226394653328,17.940226394653326,946,4.851282051282051,0.3403805496828753,65.99910524285357,-35.234000186247705,1.8731652634949436,-0.77622011418575,-0.40930599863475636,0.0010200951989618415,14,0,946,False,False,False,False
f72e_0203,short_h24_sl0.9_tp1.8,mfe_mae_gap_040,extra_trees_3class_bridge_lifecycle_scout,all58,16.0,-0.0007383406751105825,20877,7211,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,44667.78981113434,226512.6134619522,-181844.82365081788,1.245636850773967,2061.9577306747524,20.619577306747523,13316,15.610785463071512,0.40537699008711325,41.962321871425004,-22.96600450250289,1.827149422828505,3.354445014353735,21.66280576300529,0.9058427853747701,37,0,13316,10099.091956844335,72507.6571619034,-62408.56520505906,1.1618222101992126,754.6288294792175,7.546288294792175,4551,5.335287221570926,0.38738738738738737,41.12742890635473,-22.38470774930382,1.8373002393848015,2.2190929371224644,13.382859973444022,0.8669127185654625,14,0,4551,-4057.077416248324,80555.18056194305,-84612.25797819137,0.9520509496709801,6838.325942516309,68.38325942516309,4352,16.0,0.3391544117647059,54.57668059752239,-29.420117516756385,1.8550803057274652,-0.9322328621894127,-0.5932851768623704,0.22706175063538514,64,0,4352,-1790.1086699676541,27566.66514530182,-29356.77381526947,0.9390222958002098,2862.312558155063,28.623125581550628,1545,5.680147058823529,0.3359223300970874,53.1149617443195,-28.61283997589617,1.8563330934316287,-1.1586463883285787,-0.6254064270051239,0.7650914635703687,24,0,1545,1444.7618147087005,74130.95445487974,-72686.19264017105,1.0198767023313617,5282.8774868011515,52.82877486801152,3209,16.456410256410255,0.34901838578996575,66.18835219185691,-34.79473079950744,1.9022521706876916,0.4502218182326895,0.2734800907873262,0.2068719318048321,44,0,3209,-172.35401523590747,24858.039263153074,-25030.393278388976,0.9931142106590586,1395.0102703094508,13.950102703094508,1115,5.717948717948718,0.34260089686098655,65.0734012124426,-34.147876232454266,1.90563538328034,-0.15457759213982733,-0.12355035579607218,0.20353883851739496,16,0,1115,False,False,False,False
f72e_0204,short_h24_sl0.9_tp1.8,mfe_mae_gap_040,extra_trees_3class_bridge_lifecycle_scout,all58,20.0,-0.04287822361749727,25750,8695,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,26121.38021190644,262237.17509140016,-236115.7948794937,1.110629533383135,4343.31461353305,43.433146135330496,16793,19.686987104337632,0.37640683618174237,41.48665956199971,-22.547344812785877,1.8399798249625363,1.5554921819750156,6.014157972926147,0.7180479762610378,42,0,16793,6122.3605676269535,82518.37934619904,-76396.01877857209,1.080139785626423,994.6154788780241,9.946154788780241,5527,6.479484173505275,0.36873529943911704,40.489881916682556,-21.896250724726883,1.8491696329983267,1.1077185756517014,6.155505014393383,0.7066818704359555,17,0,5527,-5240.662704944609,93581.85008262633,-98822.51278757094,0.9469689389885284,8340.871112098674,83.40871112098674,5195,19.09926470588235,0.3387872954764196,53.17150572876496,-28.769290476730987,1.848203582628179,-1.0087897410865465,-0.628311196098316,0.2732857754737138,44,0,5195,-2470.7731968498256,31914.355102882386,-34385.12829973221,0.9281441332627202,3202.6711111640943,32.02671111164094,1862,6.845588235294118,0.3335123523093448,51.39187617211334,-27.707597340638365,1.8547936704976422,-1.3269458629698312,-0.7714726586308011,0.789369308398822,16,0,1862,3649.158713207232,86124.53463809966,-82475.37592489243,1.0442454329220687,5704.374670410172,57.04374670410173,3762,19.29230769230769,0.35513024986709196,64.46447203450573,-33.99644514628707,1.896212140919864,0.9700049742709281,0.6397123127511608,0.4954812117323277,46,0,3762,-165.34971235276123,28356.778543853754,-28522.128256206517,0.9942027568606567,1719.0499029731782,17.190499029731782,1306,6.697435897435898,0.3445635528330781,63.01506343078612,-33.320243289960885,1.8911945774949381,-0.1266077429959887,-0.09618668548643124,0.18344822443150433,16,0,1306,False,False,False,False
f72e_0205,short_h24_sl0.9_tp1.8,dd_guard_balanced,extra_trees_3class_bridge_lifecycle_scout,all58,5.0,0.013715008676207674,6664,2889,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,47178.73079589844,95835.18463401795,-48656.4538381195,1.9696294545603867,954.5459449768168,9.545459449768167,4062,4.762016412661196,0.5219103889709503,45.20527577076318,-25.054816600473483,1.8042549060171087,11.61465553813354,49.42531163027912,0.9887001746032847,19,0,4062,15676.365646457678,38161.66972431183,-22485.304077854154,1.6971827284247127,282.95149662017866,2.8295149662017867,1811,2.123094958968347,0.4853672004417449,43.41486885587239,-24.125862744478706,1.7995157029486146,8.656193068170998,55.40301370980527,0.9925433152009188,9,0,1811,-5878.4019165992795,27238.05460048675,-33116.45651708603,0.8224930280941625,5976.631443119061,59.766314431190615,1360,5.0,0.31470588235294117,63.64031448711857,-35.53267866640132,1.7910362200555128,-4.322354350440647,-0.9835643995359837,0.844464856767338,28,0,1360,-1716.5934611511248,11668.837427940367,-13385.43088909149,0.8717565780754903,2272.741885662079,22.727418856620787,606,2.2279411764705883,0.3201320132013201,60.148646535775086,-32.488909924979346,1.8513593307582579,-2.8326624771470708,-0.7552962665846497,0.7619369674435715,13,0,606,3750.7003555488523,35205.74966659545,-31455.0493110466,1.1192400087648775,2648.9759826660193,26.48975982666019,1242,6.50261780104712,0.3719806763285024,76.20292135626721,-40.32698629621359,1.8896259888238192,3.0198875648541486,1.4159057613553825,0.7117023771482686,23,0,1242,1310.7726537132241,12376.442115898131,-11065.669462184907,1.1184539858336247,1011.9925678825384,10.119925678825384,472,2.4712041884816753,0.3728813559322034,70.32069384033029,-37.38401845332739,1.881036248902005,2.7770607070195426,1.2952394071982603,0.8014856963553205,8,0,472,False,True,False,False
f72e_0206,short_h24_sl0.9_tp1.8,dd_guard_balanced,extra_trees_3class_bridge_lifecycle_scout,all58,8.0,0.009726880644434055,10472,4197,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,55794.118718204496,137528.0171761322,-81733.8984579277,1.6826313166369322,868.190868759164,8.68190868759164,6523,7.647127784290738,0.47938065307373906,43.9808177729876,-24.067696836845613,1.8273795814835376,8.553444537514103,64.26480711314849,0.9787823336350252,25,0,6523,15376.326814250955,49985.9437292862,-34609.61691503525,1.4442790237175698,280.7128789901726,2.807128789901726,2652,3.1090269636576786,0.44381598793363497,42.4689411463774,-23.464147061040848,1.8099503483291548,5.798011619249983,54.775993426326764,0.9789708635969201,11,0,2652,-6290.849473629002,41631.4690171051,-47922.318490734106,0.868728190293102,6525.884834613806,65.25884834613805,2176,8.0,0.3226102941176471,59.30408691895313,-32.51174931528772,1.8240816987065989,-2.8910153831015637,-0.9639841390184888,0.7556981432990094,31,0,2176,-1439.8436482238744,16804.020427780153,-18243.86407600403,0.9210779228443339,2100.1279392433116,21.001279392433116,893,3.2830882352941178,0.3292273236282195,57.156532067279436,-30.457202130223756,1.8766179448427074,-1.6123669073055704,-0.6855980634887694,0.5765041199621666,14,0,893,1886.2211656761078,45043.02931957244,-43156.80815389634,1.0437062249587568,3620.488425827032,36.20488425827032,1773,9.234375,0.3547659334461365,71.61053945877971,-37.72448265200729,1.8982510673335735,1.0638585254800383,0.5209852770749395,0.31225605523390204,25,0,1773,566.986218357081,15595.335119514462,-15028.348901157384,1.0377277784862589,1308.3173461914084,13.083173461914086,652,3.3958333333333335,0.35276073619631904,67.80580486745419,-35.61220118757674,1.9040048805269623,0.8696107643513513,0.43337055799773083,0.48839337302756863,15,0,652,False,False,False,False
