candidate_id,artifact_slug,feature_set_id,model_id,view_id,slice_family,slice_value,rows,signal_rows,signal_rate,signal_long,signal_short,signal_long_share,mean_max_probability,mean_probability_margin
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,hour_utc,00,29,1,0.034482758620689655,0,1,0.0,0.5511057448798212,0.2957578435026366
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,hour_utc,01,264,1,0.003787878787878788,1,0,1.0,0.6139021099291064,0.39150918927043676
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,hour_utc,02,288,0,0.0,0,0,0.0,0.6597505069027344,0.46383725479245186
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,hour_utc,03,288,0,0.0,0,0,0.0,0.6900146013746659,0.5125515526160598
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,hour_utc,04,288,0,0.0,0,0,0.0,0.7374379804564847,0.5861549283274345
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,hour_utc,05,288,0,0.0,0,0,0.0,0.7502130367275741,0.6063592952883078
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,hour_utc,06,288,0,0.0,0,0,0.0,0.7671301760193374,0.6339101641076721
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,hour_utc,07,348,342,0.9827586206896551,333,9,0.9736842105263158,0.5858530178666115,0.2958954543132207
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,hour_utc,08,348,331,0.9511494252873564,319,12,0.9637462235649547,0.5516179865975489,0.2504742155814993
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,hour_utc,09,348,339,0.9741379310344828,326,13,0.9616519174041298,0.5228811514446106,0.22226569133585897
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,hour_utc,10,348,332,0.9540229885057471,325,7,0.9789156626506024,0.4935505447545271,0.19127139414864025
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,hour_utc,11,348,303,0.8706896551724138,293,10,0.966996699669967,0.4709264661731391,0.16083700693715577
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,hour_utc,12,348,304,0.8735632183908046,278,26,0.9144736842105263,0.45836601243622,0.1505033202983182
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,hour_utc,13,348,282,0.8103448275862069,260,22,0.9219858156028369,0.4402540022956914,0.12319198169413655
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,hour_utc,14,348,225,0.646551724137931,207,18,0.92,0.41945659163697013,0.092394453184358
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,hour_utc,15,348,138,0.39655172413793105,117,21,0.8478260869565217,0.40767945880177375,0.07757696038347552
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,hour_utc,16,348,141,0.4051724137931034,104,37,0.7375886524822695,0.41354775240366487,0.07555998763305018
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,hour_utc,17,348,109,0.3132183908045977,89,20,0.8165137614678899,0.41666911388265676,0.0757779616905355
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,hour_utc,18,348,91,0.2614942528735632,49,42,0.5384615384615384,0.42147246208684197,0.08872362547393503
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,hour_utc,19,348,52,0.14942528735632185,19,33,0.36538461538461536,0.4218174019592932,0.10079497390094845
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,hour_utc,20,348,30,0.08620689655172414,6,24,0.2,0.434984620018252,0.12518071109193496
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,hour_utc,21,348,33,0.09482758620689655,6,27,0.18181818181818182,0.4679444433114995,0.17374565178292922
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,hour_utc,22,348,33,0.09482758620689655,0,33,0.0,0.49977400710527925,0.2167556170673891
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,hour_utc,23,348,12,0.034482758620689655,0,12,0.0,0.5256589371925113,0.2573400664774851
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,month,2026-04,3445,1258,0.365166908563135,1179,79,0.9372019077901431,0.5239223826865845,0.25315998733173434
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,month,2026-05,4204,1841,0.4379162702188392,1553,288,0.8435632808256383,0.5182452263659687,0.23288630938900015
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,us_cash_session,cash_open,2262,431,0.1905393457117595,224,207,0.5197215777262181,0.44455166893601944,0.12931697891414112
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,us_cash_session,outside_cash,5387,2668,0.4952663820308149,2508,160,0.9400299850074962,0.552819689041125,0.28934011411275184
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,volatility_regime,high_vol,2550,846,0.33176470588235296,530,316,0.6264775413711584,0.4588372433419321,0.1383354101227779
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,volatility_regime,low_vol,2550,1421,0.5572549019607843,1421,0,1.0,0.5782828723566205,0.3346561455522098
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,volatility_regime,mid_vol,2549,832,0.32640251078854454,781,51,0.9387019230769231,0.5252880521641847,0.25306462693525417
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,adx_regime,high_adx,3373,1334,0.395493625852357,1154,180,0.8650674662668666,0.5307945065617808,0.2532904917855239
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,adx_regime,low_adx,2559,999,0.3903868698710434,889,110,0.8898898898898899,0.516972374629583,0.24155332114301467
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,adx_regime,mid_adx,1717,766,0.44612696563774024,689,77,0.8994778067885117,0.506880234529893,0.22056285581341578
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,vix_zscore_regime,missing_column,7649,3099,0.405151000130736,2732,367,0.8815747015166182,0.5208021362266723,0.2420172834395583
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,usdx_zscore_regime,missing_column,7649,3099,0.405151000130736,2732,367,0.8815747015166182,0.5208021362266723,0.2420172834395583
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,us10yr_zscore_regime,missing_column,7649,3099,0.405151000130736,2732,367,0.8815747015166182,0.5208021362266723,0.2420172834395583
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,old_session_parity,hour_utc,16,145,82,0.5655172413793104,55,27,0.6707317073170732,0.44018326525030466,0.09234468320320392
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,old_session_parity,hour_utc,17,348,109,0.3132183908045977,89,20,0.8165137614678899,0.41666911208424073,0.0757779594639252
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,old_session_parity,hour_utc,18,348,91,0.2614942528735632,49,42,0.5384615384615384,0.42147246191556426,0.08872362641596246
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,old_session_parity,hour_utc,19,348,52,0.14942528735632185,19,33,0.36538461538461536,0.42181740161673775,0.10079497372967074
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,old_session_parity,hour_utc,20,348,30,0.08620689655172414,6,24,0.2,0.4349846204464463,0.1251807125049761
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,old_session_parity,hour_utc,21,348,33,0.09482758620689655,6,27,0.18181818181818182,0.4679444457093875,0.17374565490874752
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,old_session_parity,hour_utc,22,29,4,0.13793103448275862,0,4,0.0,0.4809675011141547,0.18977692620507602
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,old_session_parity,month,2026-04,858,97,0.11305361305361306,38,59,0.3917525773195876,0.4276914341952695,0.10998432346921423
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,old_session_parity,month,2026-05,1056,304,0.2878787878787879,186,118,0.6118421052631579,0.43892085131709324,0.11446641949993192
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,old_session_parity,us_cash_session,cash_open,1914,401,0.20950888192267503,224,177,0.5586034912718204,0.4338869746762757,0.11245720403788606
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,old_session_parity,volatility_regime,high_vol,638,287,0.4498432601880878,171,116,0.5958188153310104,0.4239384073261931,0.08029610432427504
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,old_session_parity,volatility_regime,low_vol,638,27,0.04231974921630094,12,15,0.4444444444444444,0.4622544694843711,0.16593495027678887
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,old_session_parity,volatility_regime,mid_vol,638,87,0.13636363636363635,41,46,0.47126436781609193,0.41546804721826297,0.09114055751259424
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,old_session_parity,adx_regime,high_adx,852,206,0.24178403755868544,108,98,0.5242718446601942,0.43320490360399927,0.10684533125148132
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,old_session_parity,adx_regime,low_adx,609,98,0.16091954022988506,50,48,0.5102040816326531,0.4350699041473063,0.12069773857523068
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,old_session_parity,adx_regime,mid_adx,453,97,0.2141280353200883,66,31,0.6804123711340206,0.43357951442400616,0.11193365013230978
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,old_session_parity,vix_zscore_regime,missing_column,1914,401,0.20950888192267503,224,177,0.5586034912718204,0.4338869746762757,0.11245720403788606
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,old_session_parity,usdx_zscore_regime,missing_column,1914,401,0.20950888192267503,224,177,0.5586034912718204,0.4338869746762757,0.11245720403788606
us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,old_session_parity,us10yr_zscore_regime,missing_column,1914,401,0.20950888192267503,224,177,0.5586034912718204,0.4338869746762757,0.11245720403788606
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,hour_utc,00,29,0,0.0,0,0,0.0,0.5474853412858371,0.29060768361749323
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,hour_utc,01,264,1,0.003787878787878788,1,0,1.0,0.6123396968751242,0.38990463144287013
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,hour_utc,02,288,0,0.0,0,0,0.0,0.6581435927914249,0.4607857583711545
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,hour_utc,03,288,0,0.0,0,0,0.0,0.6887029472531544,0.5126813068313317
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,hour_utc,04,288,0,0.0,0,0,0.0,0.7362966763062609,0.5871014175160477
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,hour_utc,05,288,0,0.0,0,0,0.0,0.7491378453042772,0.6077597578211377
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,hour_utc,06,288,0,0.0,0,0,0.0,0.7661374248564243,0.6354538672603667
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,hour_utc,07,348,336,0.9655172413793104,336,0,1.0,0.6127214265623312,0.34491025386699314
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,hour_utc,08,348,332,0.9540229885057471,329,3,0.9909638554216867,0.5780882152846489,0.2984571757073375
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,hour_utc,09,348,340,0.9770114942528736,333,7,0.9794117647058823,0.5495149272269216,0.26962402655646717
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,hour_utc,10,348,332,0.9540229885057471,331,1,0.9969879518072289,0.5205383265669319,0.2386188060901631
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,hour_utc,11,348,322,0.9252873563218391,319,3,0.9906832298136646,0.49660567168531744,0.20434445583786087
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,hour_utc,12,348,314,0.9022988505747126,301,13,0.9585987261146497,0.4813209364469024,0.1866141397548818
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,hour_utc,13,348,308,0.8850574712643678,298,10,0.9675324675324676,0.46405168134590674,0.15998757061088223
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,hour_utc,14,348,262,0.7528735632183908,255,7,0.9732824427480916,0.4412533226369441,0.12300048592960698
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,hour_utc,15,348,184,0.5287356321839081,170,14,0.9239130434782609,0.42316008795951976,0.09576158765061148
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,hour_utc,16,348,171,0.49137931034482757,153,18,0.8947368421052632,0.4265624050093793,0.09130007598078115
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,hour_utc,17,348,143,0.4109195402298851,137,6,0.958041958041958,0.427935471565559,0.08478249489575967
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,hour_utc,18,348,105,0.3017241379310345,83,22,0.7904761904761904,0.42501165726404083,0.08245773947444456
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,hour_utc,19,348,53,0.15229885057471265,36,17,0.6792452830188679,0.42018822118126115,0.08990269762346115
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,hour_utc,20,348,33,0.09482758620689655,21,12,0.6363636363636364,0.43276179410602855,0.11356181009062405
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,hour_utc,21,348,26,0.07471264367816093,9,17,0.34615384615384615,0.46377847985974674,0.1589901503389594
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,hour_utc,22,348,20,0.05747126436781609,5,15,0.25,0.4944828677622751,0.20458935089837546
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,hour_utc,23,348,9,0.02586206896551724,1,8,0.1111111111111111,0.5221286329558525,0.24993363339668032
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,month,2026-04,3445,1379,0.4002902757619739,1337,42,0.9695431472081218,0.5339412239795154,0.26595884628366834
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,month,2026-05,4204,1912,0.4548049476688868,1781,131,0.9314853556485355,0.5283368216042401,0.24869708690817133
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,us_cash_session,cash_open,2262,480,0.21220159151193635,378,102,0.7875,0.4456052048005012,0.12352300438598444
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,us_cash_session,outside_cash,5387,2811,0.521811769073696,2740,71,0.9747420846673781,0.5666598368990017,0.3122965923311849
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,volatility_regime,high_vol,2550,908,0.356078431372549,758,150,0.8348017621145375,0.46433070879356536,0.1445916117201833
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,volatility_regime,low_vol,2550,1477,0.5792156862745098,1477,0,1.0,0.5941240525946898,0.35967023355703726
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,volatility_regime,mid_vol,2549,906,0.355433503334641,883,23,0.9746136865342163,0.5341294127475893,0.2651561684394968
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,adx_regime,high_adx,3373,1424,0.4221761043581382,1340,84,0.9410112359550562,0.5404825845847595,0.26766863175061206
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,adx_regime,low_adx,2559,1051,0.41070730754200857,1002,49,0.9533777354900095,0.5266873479448477,0.254548731482369
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,adx_regime,mid_adx,1717,816,0.4752475247524752,776,40,0.9509803921568627,0.5181798680479887,0.23734087364647233
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,vix_zscore_regime,missing_column,7649,3291,0.4302523205647797,3118,173,0.9474323913704041,0.5308609641304295,0.25647153599283434
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,usdx_zscore_regime,missing_column,7649,3291,0.4302523205647797,3118,173,0.9474323913704041,0.5308609641304295,0.25647153599283434
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,us10yr_zscore_regime,missing_column,7649,3291,0.4302523205647797,3118,173,0.9474323913704041,0.5308609641304295,0.25647153599283434
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,old_session_parity,hour_utc,16,145,99,0.6827586206896552,87,12,0.8787878787878788,0.453807618083625,0.11567862475740498
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,old_session_parity,hour_utc,17,348,143,0.4109195402298851,137,6,0.958041958041958,0.42793547062353154,0.0847824942106488
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,old_session_parity,hour_utc,18,348,105,0.3017241379310345,83,22,0.7904761904761904,0.4250116568358465,0.08245773896061141
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,old_session_parity,hour_utc,19,348,53,0.15229885057471265,36,17,0.6792452830188679,0.42018822229456626,0.08990269873676629
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,old_session_parity,hour_utc,20,348,33,0.09482758620689655,21,12,0.6363636363636364,0.43276179393475084,0.11356181137520692
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,old_session_parity,hour_utc,21,348,26,0.07471264367816093,9,17,0.34615384615384615,0.4637784780613307,0.15899014961102914
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,old_session_parity,hour_utc,22,29,4,0.13793103448275862,2,2,0.5,0.4755521755793999,0.17815509746814595
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,old_session_parity,month,2026-04,858,127,0.14801864801864803,95,32,0.7480314960629921,0.4277881621133475,0.09947894947790044
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,old_session_parity,month,2026-05,1056,336,0.3181818181818182,280,56,0.8333333333333334,0.4428011278311412,0.11450831675337571
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,old_session_parity,us_cash_session,cash_open,1914,463,0.241901776384535,375,88,0.8099352051835853,0.4360711776817854,0.10777101418161093
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,old_session_parity,volatility_regime,high_vol,638,325,0.5094043887147336,268,57,0.8246153846153846,0.43311646342464377,0.09028131883813297
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,old_session_parity,volatility_regime,low_vol,638,27,0.04231974921630094,25,2,0.9259259259259259,0.45843694566932963,0.14871346245178235
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,old_session_parity,volatility_regime,mid_vol,638,111,0.17398119122257052,82,29,0.7387387387387387,0.4166601239513828,0.0843182612549175
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,old_session_parity,adx_regime,high_adx,852,230,0.2699530516431925,181,49,0.7869565217391304,0.43606589601633133,0.1026326873527726
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,old_session_parity,adx_regime,low_adx,609,127,0.20853858784893267,100,27,0.7874015748031497,0.436185681565446,0.11440216002401656
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,old_session_parity,adx_regime,mid_adx,453,106,0.23399558498896247,94,12,0.8867924528301887,0.4359271757255327,0.1085204328132781
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,old_session_parity,vix_zscore_regime,missing_column,1914,463,0.241901776384535,375,88,0.8099352051835853,0.4360711776817854,0.10777101418161093
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,old_session_parity,usdx_zscore_regime,missing_column,1914,463,0.241901776384535,375,88,0.8099352051835853,0.4360711776817854,0.10777101418161093
us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,old_session_parity,us10yr_zscore_regime,missing_column,1914,463,0.241901776384535,375,88,0.8099352051835853,0.4360711776817854,0.10777101418161093
