candidate_id,surface_family,label_name,side,entry_mode,fill_order,hold_bars,tp_price_units,sl_price_units,tp_broker_points,sl_broker_points,label_mode,utility_quantile,feature_set,feature_count,model,prob_quantile,prob_threshold,regime,risk_filter,cooldown_bars,contract_pnl_scale,initial_balance,raw_signal_total_diagnostic_only,lifecycle_trade_total,overall_signal_to_trade_ratio_diagnostic_only,scout_clue,materialization_candidate,meaningful_signal,final_like_reference,dual_positive,density_beats_f81g_seed,rank_score,signal_count_claim_boundary,validation_raw_signal_count,validation_lifecycle_trade_count,validation_signal_to_trade_ratio,oos_raw_signal_count,oos_lifecycle_trade_count,oos_signal_to_trade_ratio,val_net,val_gross_profit,val_gross_loss,val_pf,val_dd_pct,val_trade_count,val_calendar_days,val_calendar_trades_day,val_active_days,val_active_trades_day,val_win_rate,val_avg_win,val_avg_loss,val_payoff,val_expectancy,val_recovery,val_avg_hold_bars,val_avg_mae_contract,val_avg_spread_cost_contract,val_max_consecutive_loss,val_time_under_water_trades,val_smooth_equity_proxy,oos_net,oos_gross_profit,oos_gross_loss,oos_pf,oos_dd_pct,oos_trade_count,oos_calendar_days,oos_calendar_trades_day,oos_active_days,oos_active_trades_day,oos_win_rate,oos_avg_win,oos_avg_loss,oos_payoff,oos_expectancy,oos_recovery,oos_avg_hold_bars,oos_avg_mae_contract,oos_avg_spread_cost_contract,oos_max_consecutive_loss,oos_time_under_water_trades,oos_smooth_equity_proxy
f82b_09660,smooth_trade_supply,smooth_trade_supply_long_next_bar_open_control_h18_tp20_sl10_close_direction_smooth_supply_q50,long,next_bar_open_control,close_direction,18,20.0,10.0,2000.0,1000.0,smooth_supply,0.5,compact_exportable_30,30,extra_trees_d7_l120,0.68,0.5234312462778549,trend,intent_release,4,0.08870965974736267,500.0,3017,753,0.2495856811402055,1,1,1,0,1,1,2526817.985139226,diagnostic_only_not_economics,1615,410,0.25386996904024767,1402,343,0.24465049928673324,61.62305224010295,293.9013124191948,-232.27826017909183,1.2652984062847303,3.2432251603635907,410,271,1.5129151291512914,120,3.4166666666666665,0.4292682926829268,1.669893820563607,-0.9926421375174864,1.682271744719471,0.15030012741488524,3.800109409190359,1.0951219512195123,8.428246354040505,0.10501060063849997,16,47,0,71.14692131057981,255.26382011623105,-184.1168988056512,1.3864225487834259,2.29935438065163,343,194,1.768041237113402,95,3.610526315789474,0.43731778425655976,1.7017588007748736,-0.9539735689411979,1.7838636794346747,0.20742542656145718,6.188425925925954,1.055393586005831,9.62340234322838,0.06930733125101529,7,81,1
f82b_07313,side_session_release,side_session_release_long_next_bar_open_control_h12_tp15_sl9_close_direction_session_release_q52,long,next_bar_open_control,close_direction,12,15.0,9.0,1500.0,900.0,session_release,0.52,trend_density,28,extra_trees_d7_l120,0.68,0.5042268222729477,high_vol,intent_release,0,0.08870965974736267,500.0,3285,3253,0.9902587519025875,1,1,0,0,1,1,1154595.4097201242,diagnostic_only_not_economics,1969,1943,0.9867953275774505,1316,1310,0.9954407294832827,226.07124528656914,1140.902030783611,-914.8307854970419,1.2471180997300404,3.8570960058153787,1943,271,7.169741697416974,135,14.392592592592592,0.4791559444158518,1.2254586796816445,-0.903982989621583,1.3556213930470469,0.11635164451187295,11.722355105795629,1.02264539372105,8.661294324907658,0.10539967684321745,9,175,0,185.0669792615455,783.8554083630486,-598.788429101503,1.3090690639083378,2.448386609027216,1310,194,6.752577319587629,103,12.718446601941748,0.47557251908396947,1.2581948769872369,-0.8715988778770057,1.443548068868424,0.14127250325308816,15.117463768115906,1.0061068702290077,8.319902245558623,0.0728495914958895,8,113,1
f82b_07265,side_session_release,side_session_release_long_next_bar_open_control_h12_tp15_sl9_close_direction_session_release_q52,long,next_bar_open_control,close_direction,12,15.0,9.0,1500.0,900.0,session_release,0.52,trend_density,28,extra_trees_d7_l120,0.58,0.5006558363379958,all,intent_release,0,0.08870965974736267,500.0,4004,3958,0.9885114885114885,1,1,0,0,1,1,1154555.6365445713,diagnostic_only_not_economics,2363,2325,0.9839187473550571,1641,1633,0.9951249238269348,255.41019105481436,1356.3600523780055,-1100.9498613231913,1.2319907563709087,5.224111862522295,2325,271,8.579335793357934,141,16.48936170212766,0.4761290322580645,1.2252574998897972,-0.9038997219402227,1.3555237048417044,0.10985384561497392,9.778128714552361,1.0270967741935484,8.23519357277347,0.10545308339765734,12,173,0,255.83333613180915,991.9327862664625,-736.0994501346531,1.347552679308496,2.5122575640453078,1633,194,8.417525773195877,107,15.261682242990654,0.4825474586650337,1.2587979521148,-0.8711236096268085,1.4450279365681207,0.15666462714746426,20.366807909604546,1.0061236987140232,8.018375424948815,0.07230733600938428,8,126,1
f82b_07283,side_session_release,side_session_release_long_next_bar_open_control_h12_tp15_sl9_close_direction_session_release_q52,long,next_bar_open_control,close_direction,12,15.0,9.0,1500.0,900.0,session_release,0.52,trend_density,28,extra_trees_d7_l120,0.58,0.5006558363379958,high_vol,intent_release,0,0.08870965974736267,500.0,3914,3868,0.9882473173224323,1,1,0,0,1,1,1154351.5780704026,diagnostic_only_not_economics,2315,2277,0.983585313174946,1599,1591,0.9949968730456535,241.25833903531756,1323.3068331561385,-1082.0484941208206,1.2229644423019541,5.117660270825468,2277,271,8.402214022140221,141,16.148936170212767,0.4743083003952569,1.2252841047742022,-0.9039669959238267,1.3554522568846656,0.10595447476298532,9.428462471832,1.0276679841897234,8.323949954675935,0.10547605815266567,12,165,0,249.70083735347396,966.6505332384642,-716.94969588499,1.3482822278699036,2.7251607474389856,1591,194,8.20103092783505,106,15.00943396226415,0.48271527341294784,1.2586595484875835,-0.8711417932988943,1.444838897834545,0.15694584371682838,18.325585937499973,1.0062853551225643,8.061295458227429,0.07238340238053344,8,133,1
f82b_07289,side_session_release,side_session_release_long_next_bar_open_control_h12_tp15_sl9_close_direction_session_release_q52,long,next_bar_open_control,close_direction,12,15.0,9.0,1500.0,900.0,session_release,0.52,trend_density,28,extra_trees_d7_l120,0.58,0.5006558363379958,trend,intent_release,0,0.08870965974736267,500.0,3202,3156,0.985633978763273,1,1,0,0,1,1,1153396.1835872147,diagnostic_only_not_economics,1808,1770,0.9789823008849557,1394,1386,0.994261119081779,195.03883211374668,1032.9565684166303,-837.9177363028837,1.2327660862918475,5.309273135879789,1770,271,6.531365313653136,135,13.11111111111111,0.47627118644067795,1.225334007611661,-0.9039026281584506,1.3556039881287576,0.11019143057273824,7.347101086048276,1.0344632768361581,7.139886676795266,0.10541814922000432,12,166,0,203.93818517960196,833.8521725966623,-629.9139874170601,1.3237556067231393,2.299354380651653,1386,194,7.144329896907217,98,14.142857142857142,0.47763347763347763,1.2595954268831757,-0.8700469439462155,1.4477327179268171,0.14714154774863056,17.73873456790114,1.0072150072150072,8.224081182968293,0.07136839336067402,8,113,1
f82b_09689,smooth_trade_supply,smooth_trade_supply_long_next_bar_open_control_h18_tp20_sl10_close_direction_smooth_supply_q50,long,next_bar_open_control,close_direction,18,20.0,10.0,2000.0,1000.0,smooth_supply,0.5,compact_exportable_30,30,histgbm_density_shallow,0.58,0.298153301226658,trend,intent_release,0,0.08870965974736267,500.0,3646,3358,0.9210093252879868,1,1,0,0,1,1,1151509.375207718,diagnostic_only_not_economics,2040,1836,0.9,1606,1522,0.9476961394769614,208.39407138871192,1273.471520503265,-1065.0774491145528,1.195660955512634,7.466692060935634,1836,271,6.7749077490774905,133,13.80451127819549,0.4155773420479303,1.6690321369636503,-0.9926164483826214,1.6814471890760898,0.11350439618121565,5.58196507069018,1.136165577342048,8.460225271895458,0.10537074469871509,17,224,0,209.04786158104997,1066.7327713654386,-857.6849097843883,1.2437350350883547,3.959999211122181,1522,194,7.845360824742268,102,14.92156862745098,0.41130091984231276,1.7040459606476654,-0.9572376225272191,1.7801702738644822,0.13735076319385675,10.557974910394499,1.0676741130091985,9.435345922497689,0.07014357892218204,8,248,1
f82b_09509,smooth_trade_supply,smooth_trade_supply_long_next_bar_open_control_h18_tp20_sl10_close_direction_smooth_supply_q50,long,next_bar_open_control,close_direction,18,20.0,10.0,2000.0,1000.0,smooth_supply,0.5,trend_density,28,histgbm_density_shallow,0.58,0.2955100560182935,trend,intent_release,0,0.08870965974736267,500.0,3430,3250,0.9475218658892128,1,1,0,0,1,1,1151052.050768725,diagnostic_only_not_economics,1930,1797,0.9310880829015544,1500,1453,0.9686666666666667,241.5989841287473,1270.1803921266378,-1028.5814079978902,1.2348856223242595,8.44604670454628,1797,271,6.630996309963099,140,12.835714285714285,0.4234835837506956,1.6690938135698263,-0.9928391969091604,1.6811320692876912,0.13444573407275864,5.720995693729733,1.1213132999443518,8.477437681472805,0.10547020714715373,13,202,0,221.0591495108429,1032.277939519563,-811.2187900087199,1.2725025014626041,3.41354770707851,1453,194,7.489690721649485,102,14.245098039215685,0.41706813489332417,1.7034289431015892,-0.957755360104746,1.7785637272917916,0.15213981384091047,12.95187110187112,1.0529938059187887,9.33029152761755,0.07070275882108107,8,178,1
f82b_04883,runtime_economic_balance,runtime_economic_balance_long_next_bar_open_control_h10_tp12_sl7_close_direction_economic_balance_q54,long,next_bar_open_control,close_direction,10,12.0,7.0,1200.0,700.0,economic_balance,0.54,density_core,27,logistic_l2_balanced,0.58,0.5018461029352411,high_vol,intent_release,0,0.08870965974736267,500.0,3630,3595,0.990358126721763,1,1,0,0,1,1,1150883.8308867589,diagnostic_only_not_economics,2007,1982,0.9875435974090683,1623,1613,0.9938385705483672,183.3468989590442,923.7097353411556,-740.3628363821116,1.247644654687146,2.9495961865996376,1982,271,7.313653136531365,133,14.902255639097744,0.4858728557013118,0.9592001405411792,-0.7265582300118858,1.3201971995079975,0.0925060035111222,12.432000000000727,1.0151362260343089,7.340092813670931,0.10545707674245253,12,263,0,189.00657525092583,768.8883145704734,-579.8817393195475,1.3259398640017748,2.68258011076025,1613,194,8.314432989690722,105,15.361904761904762,0.4786112833230006,0.995969319391805,-0.6895145532931599,1.4444500331936434,0.11717704603281205,14.091402116402099,1.0086794792312461,7.113071598612779,0.06854677353745682,10,158,0
f82b_05213,runtime_economic_balance,runtime_economic_balance_long_next_bar_open_control_h10_tp12_sl7_close_direction_economic_balance_q54,long,next_bar_open_control,close_direction,10,12.0,7.0,1200.0,700.0,economic_balance,0.54,trend_density,28,histgbm_density_shallow,0.68,0.30663354207112137,high_vol,intent_release,0,0.08870965974736267,500.0,2784,2758,0.9906609195402298,1,1,0,0,1,1,1150145.1143960534,diagnostic_only_not_economics,1658,1638,0.9879372738238842,1126,1120,0.9946714031971581,102.40909250214797,735.4909018687865,-633.0818093666385,1.1617628100933786,6.674514799391386,1638,271,6.044280442804428,137,11.956204379562044,0.46825396825396826,0.9589190376385743,-0.7268447868732933,1.3192899707840062,0.06252081349337484,3.0686602870814257,1.017094017094017,7.667835527896009,0.10574592205916232,11,262,0,129.43094195779202,533.4369098622185,-404.00596790442637,1.3203688862051932,2.7269349406339303,1120,194,5.77319587628866,109,10.275229357798166,0.47946428571428573,0.9933648228346713,-0.6929776464912973,1.4334731110942787,0.11556334103374287,9.492778139232263,1.0089285714285714,6.946876424281443,0.07159820002252316,8,233,1
f82b_04913,runtime_economic_balance,runtime_economic_balance_long_next_bar_open_control_h10_tp12_sl7_close_direction_economic_balance_q54,long,next_bar_open_control,close_direction,10,12.0,7.0,1200.0,700.0,economic_balance,0.54,density_core,27,logistic_l2_balanced,0.68,0.5073077054930386,high_vol,intent_release,0,0.08870965974736267,500.0,3283,3253,0.9908620164483704,1,1,0,0,1,1,1150020.6920458681,diagnostic_only_not_economics,1828,1806,0.9879649890590809,1455,1447,0.9945017182130584,149.46690570833147,831.7018504443861,-682.2349447360547,1.2190842126478256,3.072370355690123,1806,271,6.6642066420664205,121,14.925619834710744,0.48006644518272423,0.9592870247340093,-0.7265547867263628,1.320323039995742,0.08276129884182251,9.729745336952249,1.013842746400886,7.49188000469069,0.10541517208406144,12,233,0,167.4501279323167,688.3754273837671,-520.9252994514502,1.321447486057304,2.430644677077737,1447,194,7.458762886597938,99,14.616161616161616,0.47753973738769867,0.9962017762427889,-0.6890546289040347,1.4457515187544454,0.11572227224071643,13.77824817518248,1.008293020041465,7.198627040881527,0.06819547429839064,10,146,0
f82b_07079,side_session_release,side_session_release_long_next_bar_open_control_h12_tp15_sl9_close_direction_session_release_q52,long,next_bar_open_control,close_direction,12,15.0,9.0,1500.0,900.0,session_release,0.52,density_core,27,logistic_l2_balanced,0.68,0.5108682264477915,trend,intent_release,0,0.08870965974736267,500.0,3972,3862,0.972306143001007,1,1,0,0,1,1,1149898.9153902573,diagnostic_only_not_economics,2084,2014,0.9664107485604606,1888,1848,0.9788135593220338,230.03656707727623,1180.0655713688768,-950.0290042916006,1.2421363621932844,4.470434593308641,2014,271,7.431734317343174,118,17.06779661016949,0.4781529294935452,1.2254055777454589,-0.9039286434744059,1.355644150223408,0.11421875227272901,10.291463269436738,1.0471698113207548,7.023304972404597,0.10539711838285709,13,212,0,207.0252813388102,1072.6230927726635,-865.5978114338532,1.2391702920272814,2.650644633251204,1848,194,9.525773195876289,94,19.659574468085108,0.45995670995670995,1.2619095209090159,-0.8673324763866265,1.4549317075802668,0.11202666739113107,15.620749665327937,1.027056277056277,7.89118554395982,0.06884887261323179,10,168,0
f82b_07475,side_session_release,side_session_release_long_next_bar_open_control_h12_tp15_sl9_close_direction_session_release_q52,long,next_bar_open_control,close_direction,12,15.0,9.0,1500.0,900.0,session_release,0.52,compact_exportable_30,30,extra_trees_d7_l120,0.68,0.5100879980976198,all,intent_release,0,0.08870965974736267,500.0,4357,4276,0.9814092265320175,1,1,0,0,1,1,1149620.887165957,diagnostic_only_not_economics,2421,2362,0.9756299049979348,1936,1914,0.9886363636363636,230.54753471742103,1361.3011804259336,-1130.7536457085127,1.2038883850539905,5.053789315807398,2362,271,8.715867158671587,133,17.7593984962406,0.4703640982218459,1.2252935917425145,-0.9038798127166369,1.3555934920814963,0.09760691562972948,9.123749341758563,1.0325994919559696,8.180268132216014,0.10542628529924711,10,163,0,239.19140396320392,1126.1682433961714,-886.9768394329676,1.2696704055047432,3.044515522529514,1914,194,9.8659793814433,108,17.72222222222222,0.4670846394984326,1.2596960216959412,-0.8695851366989878,1.4486172411799083,0.1249693855607126,15.712937062936927,1.0193312434691746,7.891899150867824,0.07108174334803562,10,231,0
f82b_07493,side_session_release,side_session_release_long_next_bar_open_control_h12_tp15_sl9_close_direction_session_release_q52,long,next_bar_open_control,close_direction,12,15.0,9.0,1500.0,900.0,session_release,0.52,compact_exportable_30,30,extra_trees_d7_l120,0.68,0.5100879980976198,high_vol,intent_release,0,0.08870965974736267,500.0,4283,4202,0.9810880224141957,1,1,0,0,1,1,1149516.9033897503,diagnostic_only_not_economics,2389,2330,0.9753034742570112,1894,1872,0.9883843717001056,225.3376164004584,1341.7140875537161,-1116.3764711532576,1.2018473357537502,5.053789315807376,2330,271,8.597785977859779,133,17.518796992481203,0.4699570815450644,1.2253096689988274,-0.9039485596382653,1.3555081823341384,0.09671142334783622,8.917570651219727,1.0330472103004291,8.238919928696449,0.10545522611932938,10,163,0,230.88817981085077,1099.6617970636596,-868.7736172528088,1.265763341825404,2.927418771662974,1872,194,9.649484536082474,108,17.333333333333332,0.46634615384615385,1.2596355063730351,-0.8696432605133221,1.4484508344599984,0.12333770289041174,15.774181818181791,1.018162393162393,7.945563579475898,0.07114116655572951,10,226,0
f82b_07343,side_session_release,side_session_release_long_next_bar_open_control_h12_tp15_sl9_close_direction_session_release_q52,long,next_bar_open_control,close_direction,12,15.0,9.0,1500.0,900.0,session_release,0.52,trend_density,28,histgbm_density_shallow,0.58,0.30294792429348916,high_vol,intent_release,0,0.08870965974736267,500.0,3900,3819,0.9792307692307692,1,1,0,0,1,1,1149382.8817714087,diagnostic_only_not_economics,2283,2214,0.9697766097240473,1617,1605,0.9925788497217068,219.43487564086888,1277.9673260592613,-1058.5324504183923,1.2073010379172937,4.12978949987878,2214,271,8.169741697416974,143,15.482517482517483,0.47109304426377596,1.2252802742658306,-0.9039559781540497,1.355464540173683,0.09911240995522533,10.626927868711462,1.0474254742547426,8.063271334228018,0.10547274030224256,15,380,0,181.91335085752678,933.9166687916874,-752.0033179341603,1.2419049843520158,4.364515259570249,1605,194,8.27319587628866,107,15.0,0.46230529595015574,1.2586478016060476,-0.871382755427764,1.4444258780266706,0.11334165162462728,8.336016260162594,1.0180685358255452,7.691417671880568,0.07253410272451956,9,293,0
f82b_09335,smooth_trade_supply,smooth_trade_supply_long_next_bar_open_control_h18_tp20_sl10_close_direction_smooth_supply_q50,long,next_bar_open_control,close_direction,18,20.0,10.0,2000.0,1000.0,smooth_supply,0.5,density_core,27,histgbm_density_shallow,0.68,0.3034754896648114,all,intent_release,0,0.08870965974736267,500.0,4153,3882,0.934745966771009,1,1,0,0,1,1,1149356.3058830334,diagnostic_only_not_economics,2341,2149,0.9179837676206749,1812,1733,0.9564017660044151,291.3571193776405,1520.4143745351935,-1229.0572551575528,1.2370574016426041,6.545885792757508,2149,271,7.929889298892989,137,15.686131386861314,0.4239181014425314,1.668951014857512,-0.992776458124033,1.6810944711674465,0.13557799877973034,8.90199213985687,1.1126105165193112,9.81170529107527,0.10549431993809097,14,164,0,281.2397826834537,1243.3891877863366,-962.1494051028826,1.2923036497157954,3.7790315052376857,1733,194,8.93298969072165,108,16.046296296296298,0.4212348528563185,1.703272859981283,-0.9592715903318869,1.7755898091300588,0.1622849294191885,14.884225352112532,1.0548182342758223,9.109656385649227,0.07164648722561662,10,220,0
f82b_09239,smooth_trade_supply,smooth_trade_supply_long_next_bar_open_control_h18_tp20_sl10_close_direction_smooth_supply_q50,long,next_bar_open_control,close_direction,18,20.0,10.0,2000.0,1000.0,smooth_supply,0.5,density_core,27,logistic_l2_balanced,0.68,0.5273799913360808,trend,intent_release,0,0.08870965974736267,500.0,3976,3774,0.9491951710261569,1,1,0,0,1,1,1149264.5163104783,diagnostic_only_not_economics,2026,1908,0.9417571569595261,1950,1866,0.9569230769230769,283.2685726018759,1365.3472280070112,-1082.078655405135,1.2617818688012281,6.182176187793266,1908,271,7.040590405904059,119,16.03361344537815,0.42872117400419285,1.6691286405953683,-0.9927327113808577,1.6813474779869666,0.14846361247477774,9.164040751901926,1.0838574423480083,8.849052178127922,0.10539107422364999,14,182,0,256.1216425259879,1307.277884736387,-1051.1562422103991,1.2436570628048678,4.339676554841025,1866,194,9.618556701030927,99,18.848484848484848,0.41103965702036444,1.704404021820583,-0.9564660984626016,1.781980589338396,0.13725704315433435,11.803720359770931,1.0568060021436227,9.219209388057575,0.06954200288051422,10,123,0
f82b_04979,runtime_economic_balance,runtime_economic_balance_long_next_bar_open_control_h10_tp12_sl7_close_direction_economic_balance_q54,long,next_bar_open_control,close_direction,10,12.0,7.0,1200.0,700.0,economic_balance,0.54,density_core,27,extra_trees_d7_l120,0.68,0.5010903491915025,trend,intent_release,0,0.08870965974736267,500.0,3824,3674,0.9607740585774058,1,1,0,0,1,1,1149126.9613183206,diagnostic_only_not_economics,1970,1911,0.9700507614213199,1854,1763,0.9509169363538296,177.5337549557995,891.1470805376912,-713.6133255818918,1.2487814459056459,3.5584992911056137,1911,271,7.051660516605166,143,13.363636363636363,0.4861329147043433,0.959254123291379,-0.726693814238179,1.3200251667161937,0.09290097067284118,9.978012663908126,1.054945054945055,6.287222629621068,0.10550043474852357,9,216,0,130.47594174961594,795.4612931477959,-664.98535139818,1.1962087457645205,2.1574189250558673,1763,194,9.087628865979381,106,16.632075471698112,0.45433919455473626,0.99308525985992,-0.6912529640313722,1.436645210269,0.07400790796915255,12.095559210526275,1.0709018718094159,6.994235885499068,0.07023963433416673,12,144,0
f82b_07325,side_session_release,side_session_release_long_next_bar_open_control_h12_tp15_sl9_close_direction_session_release_q52,long,next_bar_open_control,close_direction,12,15.0,9.0,1500.0,900.0,session_release,0.52,trend_density,28,histgbm_density_shallow,0.58,0.30294792429348916,all,intent_release,0,0.08870965974736267,500.0,4054,3963,0.9775530340404539,1,1,0,0,1,1,1149023.2624945743,diagnostic_only_not_economics,2360,2284,0.9677966101694915,1694,1679,0.9911452184179457,226.4881806873817,1318.3994147789142,-1091.9112340915324,1.2074236198108352,4.398402349594244,2284,271,8.428044280442805,144,15.86111111111111,0.4711033274956217,1.2252782665231545,-0.9039000282214672,1.3555462200106774,0.09916295126417764,10.298656770601053,1.0503502626970227,7.972720856801219,0.1054440923212456,15,406,0,185.8520597503097,974.2085962489394,-788.3565364986296,1.2357462025693915,4.8435474222059955,1679,194,8.654639175257731,109,15.403669724770642,0.46098868374032165,1.2586674370141337,-0.87111219502611,1.4448970456399217,0.11069211420506832,7.6742124542124674,1.02263251935676,7.60928213992872,0.0723805308363919,9,307,0
f82b_09353,smooth_trade_supply,smooth_trade_supply_long_next_bar_open_control_h18_tp20_sl10_close_direction_smooth_supply_q50,long,next_bar_open_control,close_direction,18,20.0,10.0,2000.0,1000.0,smooth_supply,0.5,density_core,27,histgbm_density_shallow,0.68,0.3034754896648114,high_vol,intent_release,0,0.08870965974736267,500.0,4063,3805,0.936500123061777,1,1,0,0,1,1,1148997.1526044924,diagnostic_only_not_economics,2292,2110,0.9205933682373473,1771,1695,0.9570863918690006,284.763330368619,1492.0627672799365,-1207.2994369113171,1.2358680221844058,6.545885792757508,2110,271,7.785977859778598,137,15.401459854014599,0.42369668246445497,1.6689740126173787,-0.992844931670491,1.6810016946042927,0.13495892434531706,8.700528526901174,1.1099526066350711,9.921702885123764,0.10552413430630114,13,164,0,261.6172059473371,1207.5150013845032,-945.8977954371658,1.2765808390814841,3.935160506393026,1695,194,8.737113402061855,107,15.841121495327103,0.4182890855457227,1.7031241204294827,-0.959328392938302,1.7753296295265777,0.15434643418721952,13.296393146979195,1.0513274336283185,9.184782022221425,0.07174544198304988,10,220,0
f82b_09599,smooth_trade_supply,smooth_trade_supply_long_next_bar_open_control_h18_tp20_sl10_close_direction_smooth_supply_q50,long,next_bar_open_control,close_direction,18,20.0,10.0,2000.0,1000.0,smooth_supply,0.5,compact_exportable_30,30,logistic_l2_balanced,0.68,0.529665306612719,trend,intent_release,0,0.08870965974736267,500.0,3762,3546,0.9425837320574163,1,1,0,0,1,1,1148947.1258868126,diagnostic_only_not_economics,1900,1773,0.9331578947368421,1862,1773,0.952201933404941,260.16591591387026,1266.8449089201372,-1006.6789930062663,1.2584397983084281,5.891208503822099,1773,271,6.5424354243542435,122,14.532786885245901,0.428087986463621,1.669097376706373,-0.9927800719982902,1.6812357779772675,0.1467376852306093,8.832344526427125,1.0964467005076142,8.829143347840484,0.10543190592940638,12,148,0,228.4353577188361,1232.6553189569058,-1004.2199612380695,1.227475420262714,4.123224985057436,1773,194,9.139175257731958,101,17.554455445544555,0.4077834179357022,1.7049174536056788,-0.9563999630838756,1.7826406518338171,0.1288411493056041,11.080421686746934,1.0609137055837563,9.245447824338695,0.06929210089155105,10,252,0
f82b_07139,side_session_release,side_session_release_long_next_bar_open_control_h12_tp15_sl9_close_direction_session_release_q52,long,next_bar_open_control,close_direction,12,15.0,9.0,1500.0,900.0,session_release,0.52,density_core,27,extra_trees_d7_l120,0.68,0.5057780318509598,trend,intent_release,0,0.08870965974736267,500.0,3817,3742,0.9803510610427036,1,1,0,0,1,1,1148884.5938879172,diagnostic_only_not_economics,1981,1931,0.9747602221100454,1836,1811,0.9863834422657952,209.15874865573443,1124.8588888183003,-915.7001401625662,1.2284140183910006,5.234757021692076,1931,271,7.125461254612546,136,14.198529411764707,0.4754013464526152,1.225336480194227,-0.9039488056886142,1.3555374734532502,0.10831628620183036,7.991154041687545,1.041947177628172,7.095674360335587,0.10544137656589551,11,210,0,192.601090663889,1045.5311626858188,-852.9300720219298,1.2258111150979993,3.0658058408688476,1811,194,9.335051546391753,102,17.754901960784313,0.45775814467145226,1.2611956124075017,-0.8685642281282381,1.4520464596215146,0.10635068507117008,12.56446759259262,1.0220872446162341,8.05616995422769,0.06984403945189095,10,309,0
f82b_05333,runtime_economic_balance,runtime_economic_balance_long_next_bar_open_control_h10_tp12_sl7_close_direction_economic_balance_q54,long,next_bar_open_control,close_direction,10,12.0,7.0,1200.0,700.0,economic_balance,0.54,compact_exportable_30,30,extra_trees_d7_l120,0.68,0.5014911216507891,high_vol,intent_release,0,0.08870965974736267,500.0,3254,3224,0.990780577750461,1,1,0,0,1,1,1148869.4707667932,diagnostic_only_not_economics,1904,1881,0.9879201680672269,1350,1343,0.9948148148148148,160.28327452132737,868.7629720936391,-708.4796975723119,1.2262355224441244,4.482499107034073,1881,271,6.940959409594096,139,13.532374100719425,0.48165869218500795,0.9588995276971733,-0.7266458436639096,1.319624320511061,0.0852117355243633,7.151513952107922,1.0180754917597024,7.904750358879561,0.10564844150784125,14,242,0,154.03013060573568,638.8044695169408,-484.77433891120506,1.3177357344278675,2.6754833379804497,1343,194,6.922680412371134,105,12.790476190476191,0.4780342516753537,0.9950225381883813,-0.6915468458077105,1.4388360589313631,0.11469108756942344,11.514190981432396,1.0089352196574832,6.716026692738423,0.07006015465944725,15,228,0
f82b_07499,side_session_release,side_session_release_long_next_bar_open_control_h12_tp15_sl9_close_direction_session_release_q52,long,next_bar_open_control,close_direction,12,15.0,9.0,1500.0,900.0,session_release,0.52,compact_exportable_30,30,extra_trees_d7_l120,0.68,0.5100879980976198,trend,intent_release,0,0.08870965974736267,500.0,3482,3408,0.9787478460654796,1,1,0,0,1,1,1148762.5903760255,diagnostic_only_not_economics,1873,1817,0.9701014415376401,1609,1591,0.9888129272840274,184.60214064446944,1051.3966453883147,-866.7945047438451,1.2129710555779576,5.138950589164824,1817,271,6.704797047970479,127,14.307086614173228,0.47220693450742984,1.2254040156040964,-0.9038524554158969,1.3557566926564817,0.10159721554456216,7.184429483859692,1.0396257567418823,7.083003986040004,0.10535944250115631,11,152,0,184.5994793546769,927.671508745473,-743.0720293907959,1.24842743644384,2.7570962249480315,1591,194,8.20103092783505,98,16.23469387755102,0.46260213702074165,1.2604232455780884,-0.869090092854732,1.4502791551079934,0.11602732831846442,13.390862290862293,1.0201131363922062,8.174163027640878,0.07048041011957965,10,266,0
f82b_07349,side_session_release,side_session_release_long_next_bar_open_control_h12_tp15_sl9_close_direction_session_release_q52,long,next_bar_open_control,close_direction,12,15.0,9.0,1500.0,900.0,session_release,0.52,trend_density,28,histgbm_density_shallow,0.58,0.30294792429348916,trend,intent_release,0,0.08870965974736267,500.0,3256,3167,0.9726658476658476,1,1,0,0,1,1,1148571.4876974688,diagnostic_only_not_economics,1814,1740,0.9592061742006616,1442,1427,0.9895977808599168,162.55069342447004,998.6463333161428,-836.0956398916728,1.1944163869166098,4.338966877563439,1740,271,6.4206642066420665,139,12.517985611510792,0.46839080459770116,1.2253329243142856,-0.903887178261268,1.3556259606108763,0.09341993874969542,7.492598953221367,1.0632183908045978,6.823468514620003,0.10541205723577268,15,389,0,148.93109936345732,822.4441103531515,-673.513010989694,1.221125794057951,4.53483780628519,1427,194,7.355670103092783,101,14.128712871287128,0.4576033637000701,1.259485620755209,-0.870171848823894,1.447398720675121,0.10436657278448305,6.568309859154916,1.0259285213735108,7.808218034448517,0.07149861812321771,9,290,0
