candidate_id,split,bucket_group,bucket,trade_count,trades_per_day,net_profit,gross_profit,gross_loss,profit_factor,drawdown_percent_on_10000,win_rate,expectancy,long_trade_count,short_trade_count
f69b_dabdfcdc8555,validation,regime,chop_adx_lt18,7,0.02580876422618514,54.02888839721782,129.8446773338328,75.815788936615,1.7126337291350764,0.5529241189956665,42.857142857142854,7.718412628173974,0,7
f69b_dabdfcdc8555,validation,regime,other_regime,5,0.018434831590132244,160.95356979370118,221.0617462158203,60.10817642211914,3.6777317059725676,0.6010817642211914,80.0,32.19071395874023,0,5
f69b_dabdfcdc8555,validation,regime,trend_adx_ge25,54,0.19909618117342823,216.92754482269288,938.8506194114684,721.9230745887756,1.3004856784031453,2.1249660528182983,50.0,4.017176755975794,0,54
f69b_dabdfcdc8555,validation,regime,vol_expansion_hv5over20_ge1p25,13,0.04793056213434383,17.53510232925415,156.75461385726928,139.21951152801512,1.1259529080140867,0.8439766265869142,46.15384615384615,1.3488540253272423,0,13
f69b_dabdfcdc8555,oos,session,mid_35_300,12,0.06178379248082664,340.52800121307376,458.2095220565796,117.68152084350587,3.8936403844228993,0.6821643791198732,75.0,28.377333434422813,0,12
f69b_dabdfcdc8555,oos,session,open_0_30,24,0.12356758496165328,7.941307497024553,354.80694022178653,346.86563272476195,1.022894477710699,1.971753544807434,41.66666666666667,0.33088781237602305,0,24
f69b_dabdfcdc8555,oos,regime,bb_squeeze_on,2,0.01029729874680444,23.813494205474857,36.022862148284915,12.209367942810058,2.9504280907103237,0.12209367942810057,50.0,11.906747102737429,0,2
f69b_dabdfcdc8555,oos,regime,chop_adx_lt18,7,0.03604054561381554,-26.239980268478405,87.15363965034484,113.39361991882325,0.7685938566273552,0.6699541583061219,42.857142857142854,-3.7485686097826294,0,7
f69b_dabdfcdc8555,oos,regime,other_regime,1,0.00514864937340222,-20.56721935272217,0.0,20.56721935272217,0.0,0.2056721935272217,0.0,-20.56721935272217,0,1
f69b_dabdfcdc8555,oos,regime,trend_adx_ge25,22,0.11327028621484884,360.08248195648196,635.063435649872,274.9809536933899,2.309481537248512,0.7287083358764649,59.09090909090909,16.367385543476452,0,22
f69b_dabdfcdc8555,oos,regime,vol_expansion_hv5over20_ge1p25,4,0.02059459749360888,11.380532169342043,54.776524829864506,43.39599266052247,1.2622484582475046,0.43395992660522464,50.0,2.845133042335511,0,4
f69b_0f107df13216,validation,session,late_305_390,3,0.011060898954079346,86.3999168395996,124.35304336547851,37.95312652587891,3.2764901010378296,0.37953126525878916,66.66666666666666,28.799972279866534,1,2
f69b_0f107df13216,validation,session,mid_35_300,53,0.19540921485540177,19.61882516860952,1220.6809767723082,1201.0621516036988,1.0163345628220934,2.8095501695633027,47.16981132075472,0.37016651261527395,19,34
f69b_0f107df13216,validation,session,open_0_30,12,0.044243595816317385,424.9768044471741,509.5393771171571,84.56257266998291,6.025589820992139,0.641774808883667,75.0,35.41473370393118,6,6
f69b_0f107df13216,validation,regime,trend_adx_ge25,68,0.25071370962579853,530.9955464553834,1854.573397254944,1323.5778507995606,1.4011819524893183,2.3850452880859385,52.94117647058824,7.808758036108579,26,42
f69b_0f107df13216,oos,session,late_305_390,2,0.01029729874680444,-67.37346237182356,6.920000000002619,74.29346237182618,0.09314413111303378,0.7429346237182618,50.0,-33.68673118591178,0,2
f69b_0f107df13216,oos,session,mid_35_300,36,0.18535137744247993,130.62165716171225,941.7225513267514,811.1008941650392,1.1610424277687135,3.736989623260488,50.0,3.6283793656031182,14,22
f69b_0f107df13216,oos,session,open_0_30,12,0.06178379248082664,375.5637436866761,466.11872377395633,90.55498008728027,5.147356040768754,0.6623047485351563,66.66666666666666,31.296978640556343,2,10
f69b_0f107df13216,oos,regime,trend_adx_ge25,50,0.257432468670111,438.8119384765647,1414.7612751007105,975.9493366241456,1.4496257356907847,3.5629288063048956,54.0,8.776238769531295,16,34
f69b_27ff20806a22,validation,session,late_305_390,1,0.0036869663180264488,-5.7,0.0,5.7,0.0,0.056999999999999995,0.0,-5.7,0,1
f69b_27ff20806a22,validation,session,mid_35_300,34,0.12535685481289927,279.42132909774614,814.8563410758945,535.4350119781484,1.5218585315619024,1.648087669372559,58.82352941176471,8.218274385227827,24,10
f69b_27ff20806a22,validation,regime,trend_adx_ge25,35,0.12904382113092572,273.7213290977461,814.8563410758945,541.1350119781483,1.505828163099525,1.648087669372559,57.14285714285714,7.820609402792745,24,11
f69b_27ff20806a22,oos,session,mid_35_300,24,0.12356758496165328,198.7833524322494,474.48804023742775,275.7046878051784,1.721000988466021,1.131814765930176,58.333333333333336,8.282639684677058,17,7
f69b_27ff20806a22,oos,regime,trend_adx_ge25,24,0.12356758496165328,198.7833524322494,474.48804023742775,275.7046878051784,1.721000988466021,1.131814765930176,58.333333333333336,8.282639684677058,17,7
