candidate_id,split,target_id,horizon_bars,feature_set_id,feature_count,model_id,model_family,event_id,side_policy,edge_floor_quantile,edge_floor,daily_quota,cooldown_bars,trade_count,trades_per_day,net_profit,gross_profit,gross_loss,profit_factor,drawdown,drawdown_percent_on_10000,win_rate,average_win,average_loss,payoff_ratio,expectancy,recovery_factor,time_under_water_trade_share,max_underwater_trades,max_consecutive_loss,positive_month_share,long_trade_count,short_trade_count,claim_boundary
f69c_7155cb6d1159,validation,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_cash_any_context,long_only,0.5,0.026733726554811738,3,0,321,1.18351618808649,-1771.5973460674227,4434.790423173906,6206.387769241329,0.7145525848630654,2097.105961017601,20.971059610176013,34.26791277258567,40.31627657430823,-29.414160043797768,1.3706417764191527,-5.518994847562064,-0.8447819895603995,0.9813084112149533,271,11,0.1111111111111111,321,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_7155cb6d1159,oos,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_cash_any_context,long_only,0.5,0.026733726554811738,3,0,238,1.2253785508697284,-1544.6277937984435,3599.9559223651886,5144.583716163632,0.6997565052843017,1687.2747498130777,16.872747498130778,36.554621848739494,41.378803705346996,-34.07009083552074,1.2145199114704548,-6.490032747052283,-0.9154571856003669,0.9915966386554622,223,8,0.14285714285714285,238,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_5ccc0b89e105,validation,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_cash_any_context,long_only,0.5,0.026733726554811738,5,0,401,1.478473493528606,-1758.090153675077,5894.241473445897,7652.331627120974,0.7702543173319685,2045.5962399101247,20.455962399101246,36.907730673316706,39.825955901661466,-30.246370067671833,1.3167185289526218,-4.384264722381738,-0.8594512051666269,0.9925187032418953,397,12,0.1111111111111111,401,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_5ccc0b89e105,oos,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_cash_any_context,long_only,0.5,0.026733726554811738,5,0,315,1.6218245526216992,-1272.8439483261068,5090.589064712523,6363.433013038631,0.7999752734541153,1661.3594067954991,16.613594067954992,38.095238095238095,42.421575539271025,-32.63298981045452,1.2999598193629371,-4.040774439130498,-0.7661460507098957,0.9841269841269841,278,8,0.2857142857142857,315,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_3e00ad5921f7,validation,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_cash_any_context,long_only,0.5,0.026733726554811738,8,0,512,1.8877267548295418,-989.1545234394075,8813.33373950005,9802.488262939458,0.899091486068988,1312.224158935549,13.122241589355491,40.234375,42.783173492718696,-32.0342753690832,1.3355436637723803,-1.9319424285925928,-0.7537999637514604,0.98828125,390,11,0.2222222222222222,512,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_3e00ad5921f7,oos,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_cash_any_context,long_only,0.5,0.026733726554811738,8,0,388,1.9976759568800613,-1225.0198904037425,6674.510900745394,7899.530791149136,0.8449249806360284,1667.2240843009895,16.672240843009895,38.659793814432994,44.496739338302625,-33.191305845164436,1.340614302609165,-3.157267758772532,-0.7347661912629769,0.979381443298969,341,11,0.42857142857142855,388,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_07ae91589bf8,validation,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.0,2.1152761143228282e-06,3,0,347,1.2793773123551777,-704.6754859447371,5713.259884786613,6417.93537073135,0.890202152991697,1342.6807759857156,13.426807759857157,39.19308357348703,42.00926385872509,-30.416755311522987,1.3811224579503534,-2.0307650891779168,-0.5248272698530346,1.0,347,9,0.3333333333333333,347,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_07ae91589bf8,oos,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.0,2.1152761143228282e-06,3,0,256,1.3180542395909682,-620.5240335655213,4705.90210948944,5326.426143054961,0.8835008658902344,1162.7614495468142,11.62761449546814,38.671875,47.53436474231757,-33.92628116595517,1.4011074337855232,-2.4239220061153177,-0.5336640923272528,0.96484375,230,9,0.2857142857142857,256,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_bb04d427722e,validation,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.0,2.1152761143228282e-06,5,0,462,1.7033784389282194,-818.7139912986688,7811.470832233433,8630.184823532101,0.9051336665390682,1405.3624317359915,14.053624317359917,38.961038961038966,43.39706017907463,-30.60349228202873,1.4180427442445402,-1.7721082062741749,-0.582564307121361,0.9891774891774892,444,9,0.2222222222222222,462,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_bb04d427722e,oos,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.0,2.1152761143228282e-06,5,0,335,1.7247975400897437,-1104.280173072816,5805.794510669708,6910.074683742524,0.8401927296573395,1483.0333332061757,14.830333332061757,38.50746268656716,45.0061589974396,-33.544051862827786,1.341703118677612,-3.296358725590496,-0.7446091388151528,0.9731343283582089,296,11,0.2857142857142857,335,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_ffc56e1fd755,validation,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.0,2.1152761143228282e-06,8,0,578,2.1310665318192874,1.7394001674768447,10281.601704568871,10279.862304401395,1.0001692046173354,1518.6630176067333,15.186630176067334,40.484429065743946,43.938468822943896,-29.883320652329637,1.4703342153348862,0.0030093428503059597,0.001145349657765402,0.9775086505190311,257,11,0.2222222222222222,578,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_ffc56e1fd755,oos,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.0,2.1152761143228282e-06,8,0,429,2.2087705811895524,-896.1616002082824,7729.295257263183,8625.456857471465,0.8961027091067046,1310.053723106385,13.10053723106385,38.46153846153847,46.84421368038293,-32.67218506617979,1.4337643345707274,-2.0889547790402854,-0.6840647710868787,0.9790209790209791,389,14,0.2857142857142857,429,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_7bf33b8d2e5d,validation,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.5,0.0250031527765682,3,0,335,1.2351337165388603,-810.2678217410931,5516.569896650322,6326.8377183914145,0.8719316255914493,1350.5590481376626,13.505590481376625,38.50746268656716,42.76410772597149,-30.71280445821075,1.3923869369909965,-2.418709915645054,-0.5999499413656902,1.0,335,9,0.2222222222222222,335,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_7bf33b8d2e5d,oos,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.5,0.0250031527765682,3,0,251,1.2923109927239573,-547.0927462768556,4669.94593521118,5217.038681488036,0.895133469449222,1089.3301622581482,10.893301622581482,39.04382470119522,47.652509542971224,-34.09829203586951,1.397504294140112,-2.179652375605002,-0.5022285852644978,0.9641434262948207,225,9,0.2857142857142857,251,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_df0c79e52d80,validation,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.5,0.0250031527765682,5,0,426,1.570647651479267,-682.851793832772,7501.372608118061,8184.224401950833,0.9165648740435314,1350.0769800376886,13.500769800376885,39.436619718309856,44.65102742927417,-31.72180000756137,1.407581770852566,-1.6029384831755213,-0.5057873024497533,0.9882629107981221,409,9,0.2222222222222222,426,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_df0c79e52d80,oos,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.5,0.0250031527765682,5,0,316,1.6269732019951015,-947.0277644920336,5643.804813308713,6590.832577800749,0.8563113607707444,1353.6541815948467,13.536541815948466,39.55696202531646,45.150438506469705,-34.50697684712434,1.3084437592576976,-2.9969233053545365,-0.6996083470715286,0.9651898734177216,261,9,0.42857142857142855,316,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_d299e88e3b6b,validation,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.5,0.0250031527765682,8,0,493,1.8176743947870393,823.9002380085096,9596.457420740135,8772.557182731627,1.093917910233782,1092.4933804512007,10.924933804512007,42.190669371196755,46.13681452278911,-30.780902395549568,1.4988779058491724,1.671197237339776,0.7541466637246242,0.949290060851927,205,11,0.3333333333333333,493,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_d299e88e3b6b,oos,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.5,0.0250031527765682,8,0,382,1.966784060639648,-560.6362492942826,7151.795657711025,7712.431907005308,0.9273074620230943,900.0037752723704,9.000037752723705,40.31413612565445,46.440231543578086,-33.826455732479424,1.3728967619562693,-1.4676341604562373,-0.6229265528631986,0.981675392670157,308,10,0.42857142857142855,382,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_712d2a5ec615,validation,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.0,2.1152761143228282e-06,3,0,185,0.682088768834893,-249.91749661445812,2849.7052632999416,3099.622759914399,0.9193716410117729,1057.4503652668009,10.574503652668009,37.83783783783784,40.710075189999166,-26.95324139055999,1.5103962673764841,-1.350905387105179,-0.2363396948200046,1.0,185,11,0.4444444444444444,185,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_712d2a5ec615,oos,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.0,2.1152761143228282e-06,3,0,115,0.5920946779412553,-877.0016132354738,1640.81725692749,2517.8188701629642,0.6516820079362139,1095.2810460090636,10.952810460090637,30.434782608695656,46.88049305507114,-31.472735877037053,1.4895588752827746,-7.6261009846562935,-0.8007092028398128,0.9739130434782609,98,13,0.2857142857142857,115,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_61a922560af0,validation,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.0,2.1152761143228282e-06,5,0,207,0.7632020278314748,1.2186652374273876,3497.8579532051103,3496.6392879676832,1.000348524722473,1067.7038163471234,10.677038163471234,40.57971014492754,41.641166109584645,-28.427961690794174,1.4647960540579068,0.005887271678393177,0.001141388855943908,0.9371980676328503,112,14,0.5555555555555556,207,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_61a922560af0,oos,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.0,2.1152761143228282e-06,5,0,126,0.6487298210486797,-668.429862689972,1983.0034646034242,2651.433327293396,0.74789867208454,773.6596749305727,7.736596749305727,34.92063492063492,45.06826055916873,-32.33455277187068,1.393811161612097,-5.304998910237873,-0.8639843646367585,0.9682539682539683,108,10,0.2857142857142857,126,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_660f72b4b0d7,validation,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.0,2.1152761143228282e-06,8,0,232,0.8553761857821361,333.4619799709337,4147.368400239948,3813.9064202690133,1.0874331835198552,819.588709096907,8.19588709096907,42.672413793103445,41.89261010343382,-28.675988122323407,1.4608950849307147,1.4373361205643695,0.40686502421241344,0.9310344827586207,140,14,0.4444444444444444,232,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_660f72b4b0d7,oos,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.0,2.1152761143228282e-06,8,0,150,0.772297406010333,-888.4192472934723,2323.351421880722,3211.7706691741946,0.7233864622339609,1107.0665210723876,11.070665210723876,34.66666666666667,44.679835036167724,-32.77317009361423,1.3633052557486185,-5.922794981956482,-0.8024985223407197,0.96,127,11,0.2857142857142857,150,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_013a7df6f0fd,validation,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.5,0.02198452131083356,3,0,142,0.5235492171597557,222.31797809600732,2553.641227359771,2331.3232492637635,1.095361283840075,553.1240903472913,5.531240903472913,42.95774647887324,41.86297094032412,-28.781768509429178,1.4544961310007554,1.5656195640563897,0.40193146886157144,0.9154929577464789,49,8,0.4444444444444444,142,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_013a7df6f0fd,oos,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.5,0.02198452131083356,3,0,98,0.5045676385934176,-508.9603111267089,1631.4165019989014,2140.3768131256106,0.7622099491988655,805.1201533317566,8.051201533317567,34.69387755102041,47.98283829408533,-33.443387705087666,1.4347481396684527,-5.193472562517438,-0.6321544790805745,0.9489795918367347,86,5,0.42857142857142855,98,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_070d85415f24,validation,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.5,0.02198452131083356,5,0,156,0.575166745612126,101.98662631988523,2931.6670275688175,2829.680401248932,1.0360417474266252,829.3440471267712,8.293440471267711,41.66666666666667,45.10256965490488,-31.095389024713537,1.4504584463972754,0.6537604251274695,0.1229726392481067,0.9615384615384616,63,8,0.4444444444444444,156,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_070d85415f24,oos,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.5,0.02198452131083356,5,0,104,0.5354595348338309,-616.7356911659241,1702.2971785545349,2319.032869720459,0.7340547867093118,658.699262046814,6.58699262046814,35.57692307692308,46.00803185282527,-34.61243089135014,1.3292343435006457,-5.930150876595424,-0.936293277829864,0.9807692307692307,91,6,0.2857142857142857,104,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_5edc640fc277,validation,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.5,0.02198452131083356,8,0,165,0.6083494424743641,44.62719794273374,3112.370297288895,3067.743099346161,1.0145472409186562,704.5269635963451,7.045269635963451,41.81818181818181,45.10681590273761,-31.955657284855846,1.411543987365087,0.2704678663195984,0.06334349180183066,0.9636363636363636,91,8,0.4444444444444444,165,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_5edc640fc277,oos,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.5,0.02198452131083356,8,0,108,0.5560541323274397,-801.5555808544159,1650.1956436634064,2451.751224517823,0.6730681429507369,868.0080692291258,8.680080692291257,34.25925925925926,44.59988226117314,-34.531707387574976,1.2915631932297922,-7.421810933837184,-0.9234425453743464,0.9722222222222222,93,6,0.14285714285714285,108,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_5f468df2e109,validation,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_cash_any_context,long_only,0.0,7.110806722998575e-06,3,0,260,0.9586112426868767,-2045.929871416095,3242.3611394214613,5288.291010837556,0.6131207856709721,2120.160011510854,21.20160011510854,33.84615384615385,36.84501294797115,-30.74587796998579,1.1983724447205362,-7.868961043908058,-0.9649884255472484,0.9961538461538462,258,7,0.0,260,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_5f468df2e109,oos,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_cash_any_context,long_only,0.0,7.110806722998575e-06,3,0,190,0.9782433809464218,-2607.0144909668015,2143.6083996582006,4750.622890625002,0.45122680730740616,2643.1623875427285,26.431623875427285,25.789473684210527,43.74711019710613,-33.69236092641845,1.2984281598029441,-13.72112889982527,-0.9863239970626502,0.9894736842105263,187,15,0.0,190,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_81647cac90f2,validation,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_cash_any_context,long_only,0.0,7.110806722998575e-06,5,0,325,1.1982640533585958,-1713.678013381959,4696.76859775543,6410.4466111373895,0.7326741618275633,1902.5898441410088,19.02589844141009,36.0,40.14332134833701,-30.81945486123745,1.3025318432490014,-5.2728554257906435,-0.9007080630957848,0.9907692307692307,312,10,0.2222222222222222,325,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_81647cac90f2,oos,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_cash_any_context,long_only,0.0,7.110806722998575e-06,5,0,239,1.2305272002431307,-1948.291173954016,3488.304715881344,5436.595889835358,0.6416339905644493,2059.530982799538,20.59530982799538,33.47280334728033,43.6038089485168,-34.19242698009659,1.275247556246843,-8.15184591612559,-0.9459877953890682,0.9916317991631799,235,10,0.2857142857142857,239,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_5a2af73356d9,validation,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_cash_any_context,long_only,0.0,7.110806722998575e-06,8,0,409,1.5079692240728175,-1573.934770469661,6354.443436660771,7928.378207130431,0.8014808666602038,1800.9974292469,18.009974292469,38.63080684596577,40.21799643456184,-31.587164171834388,1.2732385919728553,-3.8482512725419586,-0.8739239406509387,0.9877750611246944,391,10,0.0,409,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_5a2af73356d9,oos,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_cash_any_context,long_only,0.0,7.110806722998575e-06,8,0,291,1.4982569676600461,-2493.0654061508276,4154.40135190963,6647.466758060456,0.6249600792470554,2646.203318691259,26.462033186912592,33.33333333333333,42.82887991659412,-34.26529256732194,1.2499201584941109,-8.567235072683257,-0.9421291964004606,0.9862542955326461,285,11,0.0,291,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_12befcfb855f,validation,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_cash_any_context,long_only,0.5,0.018403842530137382,3,0,192,0.7078975330610782,-1586.1147150802653,2538.1050930023166,4124.219808082582,0.6154146023032472,1623.8221272277883,16.238221272277883,33.33333333333333,39.6578920781612,-32.22046725064517,1.2308292046064944,-8.261014141043049,-0.976778606772715,0.9947916666666666,190,8,0.0,192,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_12befcfb855f,oos,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_cash_any_context,long_only,0.5,0.018403842530137382,3,0,143,0.7362568603965175,-1863.5153849411058,1771.0723965454079,3634.5877814865134,0.4872828785610057,1894.9887410926865,18.949887410926866,25.874125874125873,47.86682152825426,-34.28856397628786,1.395999598039638,-13.031576118469271,-0.9833912701067382,0.993006993006993,142,18,0.14285714285714285,143,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_5882b924b942,validation,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_cash_any_context,long_only,0.5,0.018403842530137382,5,0,239,0.8811849500083212,-1149.2896794033045,3755.5689117908437,4904.858591194148,0.7656834222567269,1347.0223707485181,13.470223707485182,35.146443514644346,44.70915371179576,-31.644248975446118,1.412868219640389,-4.808743428465709,-0.853207566823603,0.9790794979079498,186,8,0.2222222222222222,239,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_5882b924b942,oos,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_cash_any_context,long_only,0.5,0.018403842530137382,5,0,178,0.9164595884655952,-1214.8815672874462,2859.7826968956006,4074.664264183046,0.7018449892997444,1321.6970810890236,13.216970810890235,33.70786516853933,47.66304494826001,-34.531053086297,1.3802951456228305,-6.825177344311495,-0.9191830599235599,0.9943820224719101,176,10,0.2857142857142857,178,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_d698246e9e9e,validation,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_cash_any_context,long_only,0.5,0.018403842530137382,8,0,292,1.076594164863723,-849.247951269153,5069.606787557598,5918.854738826751,0.8565181967217036,1239.7679406738255,12.397679406738254,39.04109589041096,44.47023497857542,-33.251992914757025,1.337370517688274,-2.908383394757373,-0.6850055751623798,0.9794520547945206,279,7,0.4444444444444444,292,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_d698246e9e9e,oos,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_cash_any_context,long_only,0.5,0.018403842530137382,8,0,206,1.0606217709208574,-1306.6564146804833,3326.144740982055,4632.801155662538,0.717955428956109,1435.4222414779683,14.354222414779683,34.95145631067961,46.19645473586187,-34.57314295270551,1.3361948261127583,-6.3429923042741905,-0.9102941120203749,0.9951456310679612,204,13,0.2857142857142857,206,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_a6da747395c1,validation,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_morph_range_impulse,long_only,0.0,1.3349462768652565e-05,3,0,241,0.8885588826443741,-1490.6317349243122,3622.5629989242575,5113.19473384857,0.7084735057993083,1530.1716351318325,15.301716351318326,38.17427385892116,39.37568477091584,-34.31674318019174,1.1474190474358363,-6.185193920847769,-0.974159826715051,1.0,241,9,0.0,241,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_a6da747395c1,oos,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_morph_range_impulse,long_only,0.0,1.3349462768652565e-05,3,0,189,0.9730947315730196,-2075.344542179104,2594.247851505283,4669.592393684387,0.5555619490501992,2228.3272578048677,22.283272578048678,31.216931216931215,43.97030256788615,-35.9199414898799,1.2241195487546759,-10.980658953328591,-0.931346387704081,0.9894179894179894,187,11,0.14285714285714285,189,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_a588b59eddaa,validation,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_morph_range_impulse,long_only,0.0,1.3349462768652565e-05,5,0,312,1.150333491224252,-941.2391439056321,5280.637045478826,6221.876189384458,0.848721010310115,1081.5689872169437,10.815689872169438,41.66666666666667,40.620284965221735,-34.18613290870581,1.1882094144341613,-3.016792127902667,-0.8702534512639795,1.0,312,6,0.1111111111111111,312,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_a588b59eddaa,oos,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_morph_range_impulse,long_only,0.0,1.3349462768652565e-05,5,0,247,1.2717163952303483,-1655.607789497371,4180.138713397984,5835.746502895355,0.7162988850396509,1879.4945316314675,18.794945316314674,35.22267206477733,48.04757141836763,-36.47341564309597,1.3173312828315418,-6.702865544523769,-0.8808792798456535,0.979757085020243,229,11,0.14285714285714285,247,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
