candidate_id,split,target_id,horizon_bars,sl_atr,tp_atr,feature_set_id,feature_count,model_id,model_family,event_id,threshold_quantile,edge_threshold_from_train,side_policy,cooldown_bars,event_rows,raw_signal_rows,trade_count,trades_per_day,net_profit,gross_profit,gross_loss,profit_factor,drawdown,drawdown_percent_on_10000,win_rate,average_win,average_loss,payoff_ratio,expectancy,recovery_factor,time_under_water_trade_share,max_underwater_trades,max_consecutive_loss,positive_month_share,month_count,long_trade_count,short_trade_count,claim_boundary
f69b_b63460a183c0,oos,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.65,0.00988543598995062,both,6,2842,829,195,1.0039866278134328,-700.8145213222452,3074.5487424373678,3775.3632637596133,0.8143716319832083,1034.2576233291602,10.342576233291602,42.05128205128205,37.49449685899229,-33.4102943695541,1.1222438343183236,-3.5939206221653603,-0.6776015042232914,0.9538461538461539,180,8,0.42857142857142855,7,128,67,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_80f5af3c265b,validation,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.8,0.015063491519125994,both,6,3708,541,143,0.5272361834777821,-263.0712429809621,2119.997241725923,2383.068484706885,0.8896081901677618,534.899800529483,5.348998005294829,45.45454545454545,32.61534218039881,-30.55216006034468,1.0675298282013144,-1.8396590418249097,-0.491814060727925,0.986013986013986,136,5,0.2222222222222222,9,109,34,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_80f5af3c265b,oos,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.8,0.015063491519125994,both,6,2842,495,117,0.6023919766880598,-190.89921668052162,1795.226129941945,1986.1253466224666,0.9038836007983292,700.9491710662827,7.009491710662827,44.44444444444444,34.52357942196048,-30.555774563422563,1.1298545009979115,-1.631617236585655,-0.2723438796426937,0.905982905982906,75,7,0.14285714285714285,7,93,24,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_f671445d602b,validation,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.9,0.01960247918166654,both,6,3708,261,91,0.3355139349404068,290.18084478377574,1617.07688674926,1326.896041965484,1.2186914691176118,295.90491237640384,2.9590491237640384,48.35164835164835,36.75174742611954,-28.231830680116683,1.3017840692847216,3.1888004921294035,0.9806557196139183,0.8131868131868132,17,4,0.5555555555555556,9,77,14,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_f671445d602b,oos,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.9,0.01960247918166654,both,6,2842,232,65,0.3346622092711443,-162.77114777564847,874.2849365520486,1037.0560843276974,0.8430449902994687,400.3237102699255,4.003237102699255,46.15384615384615,29.14283121840162,-29.630173837934212,0.9835524886827135,-2.5041715042407455,-0.40659881890557287,0.8923076923076924,58,5,0.2857142857142857,7,58,7,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_836b3abbbd93,validation,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.95,0.022294584086336652,both,6,3708,131,64,0.23596584435369272,99.3088088416992,1067.3844520568773,968.0756432151779,1.1025837283870448,210.11805789947613,2.1011805789947613,43.75,38.12087328774562,-26.8909900893105,1.417607650783343,1.55170013815155,0.4726333844624156,0.953125,27,4,0.6666666666666666,9,55,9,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_836b3abbbd93,oos,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.95,0.022294584086336652,both,6,2842,104,46,0.23683787117650212,-71.18491486549686,528.4012132358541,599.5861281013508,0.8812765814130643,196.1332976150523,1.961332976150523,43.47826086956522,26.420060661792707,-23.06100492697503,1.1456595558369838,-1.5474981492499318,-0.3629415083063069,0.8913043478260869,39,6,0.42857142857142855,7,44,2,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_63551a5a537c,validation,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.5,0.009509198130818186,long_only,6,3708,790,158,0.5825406782481789,-1222.6753309631445,1772.6397568893346,2995.3150878524793,0.5918041023724974,1397.8433630561904,13.978433630561904,41.77215189873418,26.858178134686888,-32.55777269404869,0.824939051791966,-7.738451461792054,-0.8746869379484227,0.9556962025316456,124,8,0.3333333333333333,9,158,0,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_63551a5a537c,oos,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.5,0.009509198130818186,long_only,6,2842,722,130,0.6693244185422886,-311.4639651393838,1910.9061205577893,2222.3700856971736,0.8598505410309841,580.0245194435098,5.800245194435099,42.30769230769231,34.74374764650526,-29.63160114262898,1.1725234650422511,-2.395876654918337,-0.536984135495186,0.9461538461538461,89,9,0.2857142857142857,7,130,0,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_50e58b8b1ba6,validation,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.65,0.013876379447803705,long_only,6,3708,552,117,0.43137505920909447,-557.8795517349309,1552.5771351051346,2110.4566868400657,0.7356593218834402,822.9478915596044,8.229478915596044,41.02564102564102,32.34535698135697,-30.58632879478356,1.0575102752074452,-4.768201296879751,-0.6779038593533171,0.9487179487179487,111,8,0.3333333333333333,9,117,0,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_50e58b8b1ba6,oos,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.65,0.013876379447803705,long_only,6,2842,503,102,0.5251622360870264,-557.8673886203746,1169.1086756610887,1726.9760642814633,0.6769686620685825,667.9612851047499,6.679612851047499,39.21568627450981,29.227716891527216,-27.85445264970102,1.049301426206303,-5.4692881237291635,-0.8351792252943069,0.9705882352941176,99,7,0.2857142857142857,7,102,0,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_1d98f8b5c79a,validation,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.8,0.018574260885860783,long_only,6,3708,306,83,0.30601820439619526,219.3304270553564,1334.9727434158285,1115.6423163604723,1.1965956506300977,181.84587526321573,1.8184587526321572,49.39759036144578,32.56031081502021,-26.562912294296957,1.2257809104015636,2.6425352657271857,1.2061336378286451,0.9036144578313253,36,3,0.6666666666666666,9,83,0,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_1d98f8b5c79a,oos,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.8,0.018574260885860783,long_only,6,2842,284,68,0.350108157391351,-108.5294489192944,889.4725605487837,998.0020094680781,0.891253276156088,431.6020220756515,4.316020220756515,44.11764705882353,29.649085351626123,-26.263210775475738,1.128920816464378,-1.5960213076366823,-0.2514572299669886,0.8676470588235294,42,9,0.5714285714285714,7,68,0,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_0f9caa2ba796,validation,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.9,0.021711184093690078,long_only,6,3708,147,61,0.22490494539961337,-55.16152614594111,918.9024090385371,974.0639351844782,0.9433697069017405,321.93916297913063,3.2193916297913066,39.34426229508197,38.28760037660572,-26.326052302283195,1.4543616314735166,-0.9042873138678871,-0.17134145978231577,0.9344262295081968,24,6,0.3333333333333333,9,61,0,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_0f9caa2ba796,oos,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.9,0.021711184093690078,long_only,6,2842,126,48,0.24713516992330656,-249.2322593593628,509.18369156837355,758.4159509277364,0.6713778777272708,405.7364322662354,4.0573643226623535,39.58333333333333,26.799141661493344,-26.152274169921945,1.0247346554784658,-5.192338736653392,-0.6142713336519459,0.8958333333333334,31,6,0.2857142857142857,7,48,0,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_9ba35dc1eda2,validation,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.95,0.02360723026133109,long_only,6,3708,74,38,0.14010472008500505,-58.088356037147584,611.0152745819023,669.1036306190503,0.9131848141618886,191.65620912552447,1.9165620912552448,39.473684210526315,40.734351638793484,-29.09146220082827,1.400216715048229,-1.528640948345989,-0.30308622038487076,0.9736842105263158,24,4,0.5555555555555556,9,38,0,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_9ba35dc1eda2,oos,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.95,0.02360723026133109,long_only,6,2842,64,32,0.16475677994887103,17.87933619498945,315.4716721820805,297.5923359870911,1.0600799618568302,138.06532287597656,1.3806532287597655,53.125,18.557157187181208,-19.83948906580607,0.935364672226615,0.5587292560934203,0.1294991082666744,0.75,10,5,0.42857142857142855,7,32,0,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_e844f2a526b3,validation,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.5,0.004488215949730423,short_only,6,3708,641,197,0.7263323646512104,-777.6521904087068,3186.7138943576847,3964.3660847663914,0.8038394603876419,967.352273941039,9.673522739410389,41.11675126903553,39.34214684392203,-34.175569696261995,1.1511774988267462,-3.947473047759933,-0.8038976196753174,0.9898477157360406,128,13,0.5555555555555556,9,0,197,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_e844f2a526b3,oos,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.5,0.004488215949730423,short_only,6,2842,434,132,0.679621717289093,98.3599585151714,2894.178311119084,2795.8183526039124,1.0351810976645042,503.0866083145142,5.030866083145142,43.93939393939394,49.89962605377731,-37.78132908924206,1.3207482970202296,0.7451512008725106,0.1955129730936503,0.9242424242424242,51,6,0.42857142857142855,7,0,132,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_bf702b9f9283,validation,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.65,0.006400628057314853,short_only,6,3708,445,165,0.6083494424743641,-606.4555839347877,2566.7077853202836,3173.163369255071,0.8088798106612588,727.7644685363775,7.277644685363775,40.0,38.88951189879218,-32.05215524500071,1.2133197159918883,-3.6754883874835618,-0.8333129881353555,0.9939393939393939,92,10,0.4444444444444444,9,0,165,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_bf702b9f9283,oos,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.65,0.006400628057314853,short_only,6,2842,299,107,0.5509054829540375,-48.45822544097464,2261.85159376145,2310.3098192024245,0.9790252263838348,462.44705972671505,4.62447059726715,42.99065420560748,49.17068682090109,-37.87393146233483,1.2982725828133461,-0.4528806115978938,-0.10478653593259134,0.9252336448598131,97,6,0.5714285714285714,7,0,107,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_e1300297cbd1,validation,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.8,0.008983499537432505,short_only,6,3708,255,124,0.45718382343527963,-522.662789478304,1995.9178142738344,2518.5806037521384,0.7924772434522644,665.4145712661746,6.654145712661745,38.70967741935484,41.58162113070488,-33.139218470422875,1.2547556354660852,-4.215022495792774,-0.7854694081672462,0.9596774193548387,75,6,0.4444444444444444,9,0,124,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_e1300297cbd1,oos,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.8,0.008983499537432505,short_only,6,2842,168,80,0.4118919498721776,-381.19924261093036,1541.7873686409018,1922.986611251832,0.8017670843985877,630.3581806182863,6.303581806182863,40.0,48.18085527002818,-40.0622210677465,1.2026506265978816,-4.764990532636629,-0.6047343468074475,0.9125,73,5,0.42857142857142855,7,0,80,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_1112e2a4c4d0,validation,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.9,0.011725451718340135,short_only,6,3708,120,78,0.287583372806063,158.8194412231455,1531.0238640594494,1372.2044228363038,1.1157403653421192,402.80871334075937,4.028087133407594,50.0,39.2570221553705,-35.184728790674455,1.1157403653421192,2.0361466823480194,0.39428005393912835,0.9230769230769231,66,5,0.6666666666666666,9,0,78,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_1112e2a4c4d0,oos,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.9,0.011725451718340135,short_only,6,2842,97,56,0.2883243649105243,-488.25723030090126,890.8865785217306,1379.1438088226319,0.6459707630361449,675.4609163284293,6.754609163284293,39.285714285714285,40.49484447826048,-40.56305320066564,0.9983184519649512,-8.718879112516094,-0.7228504544051161,0.9107142857142857,51,9,0.14285714285714285,7,0,56,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_a6d1fd3bdfb8,validation,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.95,0.01435498125787783,short_only,6,3708,53,41,0.1511656190390844,-278.30895040512087,567.024565601349,845.3335160064698,0.6707702402243438,281.77099391937156,2.8177099391937155,41.46341463414634,33.35438621184406,-35.22222983360291,0.946969750904956,-6.788023180612704,-0.9877132721644111,1.0,41,5,0.4444444444444444,9,0,41,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_a6d1fd3bdfb8,oos,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.95,0.01435498125787783,short_only,6,2842,48,31,0.15960813057546883,-12.944065093993181,650.2862057495126,663.230270843506,0.9804833017082726,261.370242767334,2.61370242767334,45.16129032258064,46.44901469639376,-39.01354534373564,1.1905868663600454,-0.41755048690300584,-0.04952386682180841,0.9032258064516129,28,6,0.42857142857142855,7,0,31,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_735b7addccc1,validation,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_cash_any_context,0.5,0.027895530209767927,both,6,9844,4543,646,2.3817802414450857,-881.4127434253626,10434.245379934313,11315.658123359677,0.9221068068850715,1358.5075204753855,13.585075204753855,41.95046439628483,38.50275047946241,-30.175088328959138,1.2759780538077559,-1.3644160114943693,-0.6488096165392797,0.9798761609907121,488,12,0.3333333333333333,9,573,73,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_735b7addccc1,oos,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_cash_any_context,0.5,0.027895530209767927,both,6,7584,3782,511,2.6309598298085346,-1516.0181459712999,8364.089107866286,9880.107253837587,0.8465585335237676,2593.9854910182994,25.939854910182998,40.31311154598826,40.60237431003051,-32.39379427487733,1.253399770508491,-2.9667674089457923,-0.5844358618120756,0.9882583170254403,499,17,0.42857142857142855,7,445,66,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_043f213bd32b,validation,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_cash_any_context,0.65,0.034197866166298774,both,6,9844,3157,566,2.08682293600297,-1701.8430701255782,8995.1198534584,10696.962923583978,0.8409040881712824,1806.9507578277621,18.069507578277623,40.282685512367486,39.45228005902807,-31.647819300544313,1.246603428955673,-3.006789876546958,-0.9418314598519885,0.9893992932862191,523,8,0.1111111111111111,9,473,93,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_043f213bd32b,oos,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_cash_any_context,0.65,0.034197866166298774,both,6,7584,2611,460,2.368378711765021,-924.7265401935542,7840.8515311336505,8765.578071327205,0.8945047853468561,2131.5090934085815,21.315090934085816,40.0,42.61332353876984,-31.759340838142048,1.3417571780202842,-2.0102750873772917,-0.4338365447528009,0.991304347826087,456,12,0.5714285714285714,7,383,77,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_b7086dbad4db,validation,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_cash_any_context,0.8,0.04412098630208211,both,6,9844,1821,437,1.611204280977558,-1257.7019506549855,7399.98703114509,8657.688981800076,0.854730060955194,1752.0634038734438,17.520634038734435,40.045766590389015,42.28564017797194,-33.04461443435144,1.2796530055443474,-2.878036500354658,-0.7178404319583817,0.9931350114416476,415,8,0.5555555555555556,9,361,76,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_b7086dbad4db,oos,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_cash_any_context,0.8,0.04412098630208211,both,6,7584,1423,360,1.8535137744247991,-153.1052649497949,6475.805417556766,6628.910682506561,0.9769034050566054,1091.8041183662467,10.918041183662467,40.27777777777778,44.660727017632865,-30.832142709332842,1.4485119454287596,-0.4252924026383192,-0.14023144112965838,0.9888888888888889,246,12,0.42857142857142855,7,293,67,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_139471c53bd2,validation,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_cash_any_context,0.9,0.07041145553500378,both,6,9844,910,273,1.0065418048212205,-451.0055347728754,5002.72447642326,5453.730011196136,0.9173032889697524,1289.0826915931698,12.890826915931697,42.49084249084249,43.12693514157983,-34.737133829274754,1.2415225548987165,-1.6520349259079685,-0.3498654800922665,0.9853479853479854,264,11,0.4444444444444444,9,216,57,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_139471c53bd2,oos,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_cash_any_context,0.9,0.07041145553500378,both,6,7584,660,218,1.122405563401684,146.41022008896772,3986.600854587561,3840.1906344985937,1.038125768750562,501.93082799911343,5.019308279991135,41.284403669724774,44.295565050972904,-30.001489332020263,1.4764455377785772,0.6716065141695767,0.2916940182228184,0.926605504587156,109,7,0.42857142857142855,7,183,35,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_8d5a6680276f,validation,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_cash_any_context,0.95,0.10063078338126763,both,6,9844,411,152,0.5604188803400202,-136.033055238737,2780.165206346504,2916.19826158524,0.9533526039602024,525.9932889556916,5.259932889556916,40.131578947368425,45.57647879256564,-32.046134742694946,1.4222145403340722,-0.8949543107811645,-0.2586212753946298,0.9736842105263158,143,6,0.3333333333333333,9,118,34,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_8d5a6680276f,oos,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_cash_any_context,0.95,0.10063078338126763,both,6,7584,333,117,0.6023919766880598,-350.7018747520473,1737.1415663719179,2087.843441123965,0.8320267373289009,566.9848141670226,5.669848141670226,38.46153846153847,38.603145919375955,-28.99782557116618,1.3312427797262416,-2.997451920957669,-0.6185383911335893,0.9401709401709402,77,8,0.42857142857142855,7,100,17,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_663dc2218e38,validation,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_cash_any_context,0.5,0.02892292597162055,long_only,6,9844,3836,600,2.212179790815869,-1455.8252612876915,9612.59160444259,11068.41686573028,0.8684703260684755,1540.8423858451897,15.408423858451897,40.0,40.052465018510794,-30.745602404806334,1.3027054891027132,-2.426375435479486,-0.9448242563038891,0.9983333333333333,599,11,0.3333333333333333,9,600,0,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_663dc2218e38,oos,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_cash_any_context,0.5,0.02892292597162055,long_only,6,7584,3242,481,2.476500348606468,-49.32639357567081,8532.866682367321,8582.193075942992,0.9942524721665911,1056.025492591862,10.56025492591862,43.65904365904366,40.632698487463436,-31.668609136321006,1.283059142653077,-0.1025496747934944,-0.0467094723770411,0.9916839916839917,477,10,0.42857142857142855,7,481,0,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_174201308e23,validation,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_cash_any_context,0.65,0.03434141990667938,long_only,6,9844,2704,515,1.898787653783621,-1419.1263031482804,8494.076886777862,9913.203189926142,0.8568448284616617,1705.7277849674265,17.057277849674264,40.0,41.2333829455236,-32.08156372144383,1.2852672426924923,-2.755585054656855,-0.8319770104321662,0.9980582524271845,514,8,0.2222222222222222,9,515,0,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_174201308e23,oos,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_cash_any_context,0.65,0.03434141990667938,long_only,6,7584,2246,427,2.1984732824427478,-91.44042425155726,7799.605270137787,7891.045694389344,0.9884121284056722,1232.4190003395101,12.3241900033951,42.62295081967213,42.85497401174608,-32.20834977301773,1.3305547882384048,-0.2141461926265978,-0.07419588973098191,0.990632318501171,423,8,0.42857142857142855,7,427,0,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_d5732cfa9cef,validation,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_cash_any_context,0.8,0.044299100614447806,long_only,6,9844,1550,386,1.4231689987582092,-653.6082236480702,6984.126633472437,7637.734857120507,0.9144238133589144,1403.302992515564,14.03302992515564,40.932642487046635,44.20333312324327,-33.4988370926338,1.3195482876318512,-1.6932855534924098,-0.46576414867926036,0.9974093264248705,384,9,0.6666666666666666,9,386,0,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_d5732cfa9cef,oos,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_cash_any_context,0.8,0.044299100614447806,long_only,6,7584,1222,328,1.6887569944759282,-176.75881869316686,6082.5669145298,6259.325733222967,0.9717607253198256,1063.4883404541094,10.634883404541094,39.9390243902439,46.431808507861064,-31.773227072197802,1.4613500983817225,-0.5388988374791672,-0.1662066352487615,0.9878048780487805,298,11,0.5714285714285714,7,328,0,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_a547231173de,validation,fh_h6_sl09_tp135_edge10,6,0.9,1.35,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_cash_any_context,0.9,0.07064717777597362,long_only,6,9844,767,230,0.8480022531460832,12.443619012826616,4588.089465627666,4575.6458466148415,1.0027195328113145,933.5551665496821,9.335551665496821,45.65217391304348,43.69609014883491,-36.60516677291873,1.1937137295372793,0.05410269136011572,0.013329280859552064,0.9826086956521739,170,8,0.5555555555555556,9,230,0,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
