candidate_id,split,bucket_group,bucket,trade_count,trades_per_day,net_profit,profit_factor,drawdown_percent_on_10000,win_rate,expectancy
f69c_83ce0b12f973,oos,regime,other_regime,36,0.18535137744247993,-110.40329170227054,0.8750958678425629,3.1933122482299807,36.11111111111111,-3.0667581028408484
f69c_83ce0b12f973,oos,regime,trend_adx_ge25,118,0.607540626061462,-216.8748400115999,0.9164160367009828,5.335399254322066,39.83050847457627,-1.83792237297966
f69c_83ce0b12f973,oos,regime,vol_expansion_hv5over20_ge1p25,3,0.01544594812020666,-16.384201812744145,0.8527724192503622,0.6796100463867188,33.33333333333333,-5.461400604248048
f69c_58bed03ef019,validation,session,mid_35_300,70,0.25808764226185144,637.44873889923,1.5112960107611468,1.9293331556320195,48.57142857142857,9.106410555703285
f69c_58bed03ef019,validation,session,open_0_30,158,0.5825406782481789,-795.3441672801971,0.6828448296452593,10.129966177940368,36.075949367088604,-5.033823843545552
f69c_58bed03ef019,validation,regime,bb_squeeze_on,3,0.011060898954079346,-81.88360290527345,0.22744454132237046,0.8188360290527346,33.33333333333333,-27.294534301757817
f69c_58bed03ef019,validation,regime,chop_adx_lt18,26,0.09586112426868766,-232.9430896282196,0.494274828094258,2.7672438926696783,34.61538461538461,-8.95934960108537
f69c_58bed03ef019,validation,regime,other_regime,40,0.14747865272105795,-18.251673755645697,0.9743833790394016,2.4580922241210943,40.0,-0.4562918438911424
f69c_58bed03ef019,validation,regime,trend_adx_ge25,119,0.4387489918451474,494.1221923542013,1.2679358647709875,2.56775552558899,45.378151260504204,4.152287330707574
f69c_58bed03ef019,validation,regime,vol_expansion_hv5over20_ge1p25,40,0.14747865272105795,-318.9392544460296,0.4947089008795705,4.194449096393585,27.500000000000004,-7.973481361150741
f69c_58bed03ef019,oos,session,mid_35_300,55,0.2831757155371221,-277.61167964935294,0.8055916185589739,5.577119061470032,34.54545454545455,-5.047485084533689
f69c_58bed03ef019,oos,session,open_0_30,100,0.514864937340222,187.5744754314422,1.1211426842303098,2.6121573853492746,42.0,1.8757447543144221
f69c_58bed03ef019,oos,regime,bb_squeeze_on,5,0.0257432468670111,-131.08228797912597,0.3994402176316351,2.1826684341430664,20.0,-26.216457595825194
f69c_58bed03ef019,oos,regime,chop_adx_lt18,22,0.11327028621484884,-151.1184900283814,0.652153550729414,2.2306720104217534,31.818181818181817,-6.869022274017336
f69c_58bed03ef019,oos,regime,other_regime,21,0.10812163684144661,98.46720747947693,1.2713938989564373,1.4365519409179688,47.61904761904761,4.688914641879854
f69c_58bed03ef019,oos,regime,trend_adx_ge25,85,0.4376351967391887,270.9588774681092,1.1811493030887916,2.2428244228363035,42.35294117647059,3.1877514996248144
f69c_58bed03ef019,oos,regime,vol_expansion_hv5over20_ge1p25,22,0.11327028621484884,-177.2625111579895,0.6188350496856377,3.480684423446655,31.818181818181817,-8.057386870817705
f69c_6b3a542325c9,validation,session,late_305_390,60,0.2212179790815869,-357.6746798705977,0.6184479839864884,3.760365207862807,43.333333333333336,-5.9612446645099615
f69c_6b3a542325c9,validation,session,mid_35_300,831,3.063869010279979,-41.424658813472945,0.9964584370900892,9.053769782447702,46.931407942238266,-0.049849168247259865
f69c_6b3a542325c9,validation,session,open_0_30,76,0.2802094401700101,-76.5219343471537,0.9372098329015126,2.9073416423797607,38.15789473684211,-1.0068675571993908
f69c_6b3a542325c9,validation,regime,bb_squeeze_on,26,0.09586112426868766,-187.13011775970298,0.49907674674138897,2.1265110631942585,38.46153846153847,-7.197312221527038
f69c_6b3a542325c9,validation,regime,chop_adx_lt18,175,0.6452191056546285,-260.13717410086906,0.8834328751886049,6.177994347381603,47.42857142857143,-1.4864981377192519
f69c_6b3a542325c9,validation,regime,other_regime,215,0.7926977583756865,-760.6743027973057,0.7826669772413949,10.820655393028208,45.11627906976744,-3.538020013010724
f69c_6b3a542325c9,validation,regime,trend_adx_ge25,506,1.865604956921383,554.2437254142668,1.0769843036217803,6.570602393531779,45.8498023715415,1.0953433308582348
f69c_6b3a542325c9,validation,regime,vol_expansion_hv5over20_ge1p25,45,0.16591348431119018,178.07659621238605,1.3248799532648041,1.6365845203399658,51.11111111111111,3.957257693608579
f69c_6b3a542325c9,oos,session,late_305_390,35,0.1802027280690777,-388.8150625038158,0.35185358778688913,4.033095887947094,28.57142857142857,-11.109001785823308
f69c_6b3a542325c9,oos,session,mid_35_300,601,3.0943382734147344,581.3015438461309,1.0643757707008685,9.319758252143897,47.42096505823628,0.9672238666324974
f69c_6b3a542325c9,oos,session,open_0_30,55,0.2831757155371221,-301.4368333911906,0.7237396590332179,6.788062045574189,32.72727272727273,-5.480669698021647
f69c_6b3a542325c9,oos,regime,bb_squeeze_on,21,0.10812163684144661,-25.97756567001347,0.9209958453071697,1.3575757541656495,52.38095238095239,-1.2370269366673081
f69c_6b3a542325c9,oos,regime,chop_adx_lt18,143,0.7362568603965175,207.06656003952332,1.1149567208516766,2.2809172948837486,48.95104895104895,1.448017902374289
f69c_6b3a542325c9,oos,regime,other_regime,107,0.5509054829540375,418.99255768776266,1.3212440673852393,2.782924880981447,46.728971962616825,3.9158182961473145
f69c_6b3a542325c9,oos,regime,trend_adx_ge25,383,1.9719327100130504,-597.5469678878851,0.9094312393144535,13.165442862129284,43.86422976501306,-1.5601748508822066
f69c_6b3a542325c9,oos,regime,vol_expansion_hv5over20_ge1p25,37,0.19050002681588213,-111.48493621826276,0.8381398548452167,3.190615594863892,37.83783783783784,-3.0131063842773718
f69c_b429f039d6b0,validation,session,mid_35_300,206,0.7595150615134484,1184.3233182525578,1.4025016427882997,3.0080063468933265,49.51456310679612,5.749142321614358
f69c_b429f039d6b0,validation,session,open_0_30,177,0.6525930382906814,-74.72682011604057,0.9715341037821414,5.7290485949516325,42.3728813559322,-0.42218542438441
f69c_b429f039d6b0,validation,regime,bb_squeeze_on,4,0.014747865272105795,1.9406298828114892,1.0476184075937358,0.4075377529144389,50.0,0.4851574707028723
f69c_b429f039d6b0,validation,regime,chop_adx_lt18,54,0.19909618117342823,-218.75803216934,0.7900822081121126,5.088985227584839,42.592592592592595,-4.051074669802593
f69c_b429f039d6b0,validation,regime,other_regime,46,0.16960045062921664,186.49032886505333,1.3248034034652847,0.870771164703369,47.82608695652174,4.054137584022898
f69c_b429f039d6b0,validation,regime,trend_adx_ge25,223,0.8221934889198981,900.2179572296081,1.2908187161511233,2.6851638851165776,48.4304932735426,4.03685182614174
f69c_b429f039d6b0,validation,regime,vol_expansion_hv5over20_ge1p25,56,0.20647011380948113,239.70561432838443,1.2940993013438906,1.9140717000961303,39.285714285714285,4.2804573987211505
f69c_b429f039d6b0,oos,session,mid_35_300,138,0.7105136135295064,-289.20843702316125,0.8930587685552447,6.004104608154281,42.7536231884058,-2.095713311762038
f69c_b429f039d6b0,oos,session,open_0_30,117,0.6023919766880598,45.84503242492168,1.0236876598425495,3.6576724958419944,39.31623931623932,0.3918378839736896
f69c_b429f039d6b0,oos,regime,bb_squeeze_on,3,0.01544594812020666,112.0540454864502,5.479430901764458,0.2501524143218994,66.66666666666666,37.3513484954834
f69c_b429f039d6b0,oos,regime,chop_adx_lt18,27,0.13901353308185993,31.2500354957581,1.0576424104150157,3.2932316377639776,37.03703703703704,1.1574087220651148
f69c_b429f039d6b0,oos,regime,other_regime,31,0.15960813057546883,-23.41808195114279,0.9579837010279997,1.6860967407226708,45.16129032258064,-0.755421998423961
f69c_b429f039d6b0,oos,regime,trend_adx_ge25,162,0.8340811984911597,-463.60681625366425,0.8467764146397261,7.149735957145693,38.2716049382716,-2.8617704707016314
f69c_b429f039d6b0,oos,regime,vol_expansion_hv5over20_ge1p25,32,0.16475677994887103,100.35741262435914,1.2049916172261406,1.1818200073242187,53.125,3.136169144511223
