f85b_candidate_id,split,row_index,timestamp_utc,decision,session_bucket,hour_utc,p_short,p_flat,p_long,f85b_side_prob,f85b_probability_margin,f85b_flat_pressure,atr_points,open_sl_points,open_tp_points,f85b_atr_sl_ratio,computed_lot,f85b_veto,f85b_keep,runtime_net,proxy_win,runtime_win_bool,proxy_win_runtime_loss,proxy_loss_runtime_win,proxy_both_hit,proxy_exit_path_label,input_hash,target_candidate_id,source_candidate_id,runtime_wrapper_id
f85b_first_touch_surrogate_003,validation,31773,2025-03-11 19:15:00+00:00,long,cash_mid,19,0.0,0.4626986384,0.5373013616,0.5373013616,0.0746027232,-0.0746027232,10147.3571428571,700.0,1400.0,14.496224489795857,0.1,False,True,1.98,False,True,False,True,True,both_hit_close_direction,1D53972C7943C6C5,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31774,2025-03-11 19:20:00+00:00,long,cash_mid,19,0.0,0.465374887,0.534625113,0.534625113,0.06925022600000003,-0.06925022600000003,9365.2142857143,700.0,1400.0,13.37887755102043,0.1,False,True,-0.76,True,False,True,False,False,tp_expected,1C925630F3E364C3,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31775,2025-03-11 19:25:00+00:00,long,cash_mid,19,0.0,0.4650256634,0.5349743366,0.5349743366,0.06994867320000003,-0.06994867320000003,9094.7142857143,700.0,1400.0,12.992448979591858,0.1,False,True,1.78,True,True,False,False,True,both_hit_close_direction,E26C9A29A7CFEAF5,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31776,2025-03-11 19:30:00+00:00,long,cash_mid,19,0.0,0.4671757221,0.5328242779,0.5328242779,0.06564855579999995,-0.06564855579999995,8945.5714285714,700.0,1400.0,12.779387755102,0.1,False,True,-0.88,True,False,True,False,True,both_hit_close_direction,2B6598573F094DD9,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31777,2025-03-11 19:35:00+00:00,long,cash_mid,19,0.0,0.4663207531,0.5336792469,0.5336792469,0.06735849380000003,-0.06735849380000003,8772.3571428571,700.0,1400.0,12.531938775510142,0.1,False,True,1.41,True,True,False,False,False,tp_expected,E5E3606CF77FC629,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31778,2025-03-11 19:40:00+00:00,long,cash_mid,19,0.0,0.4716206789,0.5283793211,0.5283793211,0.05675864219999999,-0.05675864219999999,8654.5,700.0,1400.0,12.36357142857143,0.1,False,True,1.41,False,True,False,True,False,sl_expected,A7D727F100232456,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31779,2025-03-11 19:45:00+00:00,long,cash_mid,19,0.0,0.4708730578,0.5291269422,0.5291269422,0.05825388440000001,-0.05825388440000001,8619.6428571428,700.0,1400.0,12.313775510204001,0.1,False,True,-0.72,False,False,False,False,True,both_hit_close_direction,C8425FF798D5DF42,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31780,2025-03-11 19:50:00+00:00,long,cash_mid,19,0.0,0.4804981947,0.5195018053,0.5195018053,0.039003610600000016,-0.039003610600000016,8357.1428571428,700.0,1400.0,11.938775510204001,0.1,False,True,-0.73,False,False,False,False,False,sl_expected,A96B2AF862983CA6,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31781,2025-03-11 19:55:00+00:00,long,cash_mid,19,0.0,0.4815636277,0.5184363723,0.5184363723,0.03687274459999995,-0.03687274459999995,8054.4285714286,700.0,1400.0,11.506326530612286,0.1,False,True,-0.73,False,False,False,False,True,both_hit_close_direction,B860F6AEA5CA94EF,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31782,2025-03-11 20:00:00+00:00,long,cash_late,20,0.0,0.4725538492,0.5274461508,0.5274461508,0.054892301600000026,-0.054892301600000026,8112.5,700.0,1400.0,11.589285714285714,0.1,False,True,-0.71,False,False,False,False,False,sl_expected,6661744F534D4280,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31783,2025-03-11 20:05:00+00:00,long,cash_late,20,0.0,0.4792842269,0.5207157731,0.5207157731,0.04143154619999995,-0.04143154619999995,7582.0714285714,700.0,1400.0,10.831530612244858,0.1,False,True,-0.71,False,False,False,False,False,sl_expected,CA8A455BC77B4867,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31784,2025-03-11 20:10:00+00:00,long,cash_late,20,0.0,0.4832075834,0.5167924166,0.5167924166,0.0335848332,-0.0335848332,7281.1428571428,700.0,1400.0,10.401632653061142,0.1,False,True,-0.86,True,False,True,False,False,tp_expected,B9715EA78E1DB051,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31785,2025-03-11 20:15:00+00:00,long,cash_late,20,0.0,0.4853070974,0.5146929026,0.5146929026,0.029385805200000004,-0.029385805200000004,6968.6428571428,700.0,1400.0,9.955204081632571,0.1,False,True,-0.73,True,False,True,False,True,both_hit_close_direction,37EF954F513B83F7,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31786,2025-03-11 20:20:00+00:00,long,cash_late,20,0.0,0.4863434434,0.5136565566,0.5136565566,0.02731311319999996,-0.02731311319999996,6129.3571428571,700.0,1400.0,8.756224489795859,0.1,False,True,-0.71,False,False,False,False,True,both_hit_close_direction,612FC7570CF88C5A,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31787,2025-03-11 20:25:00+00:00,long,cash_late,20,0.0,0.4818731546,0.5181268454,0.5181268454,0.03625369079999996,-0.03625369079999996,5957.9285714285,700.0,1400.0,8.511326530612143,0.1,False,True,-0.73,True,False,True,False,False,tp_expected,C9EBE1292C7643F0,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31788,2025-03-11 20:30:00+00:00,long,cash_late,20,0.0,0.4821424484,0.5178575516,0.5178575516,0.03571510320000004,-0.03571510320000004,5882.0,700.0,1400.0,8.402857142857142,0.1,False,True,1.54,False,True,False,True,True,both_hit_close_direction,1EF5D2B6DA4430B2,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31789,2025-03-11 20:35:00+00:00,long,cash_late,20,0.0,0.4798160195,0.5201839805,0.5201839805,0.04036796100000001,-0.04036796100000001,5662.2857142857,700.0,1400.0,8.088979591836715,0.1,False,True,-0.78,False,False,False,False,True,both_hit_close_direction,5603E8151508F73D,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31790,2025-03-11 20:40:00+00:00,long,cash_late,20,0.0,0.4832348824,0.5167651176,0.5167651176,0.03353023519999998,-0.03353023519999998,5681.9285714285,700.0,1400.0,8.117040816326428,0.1,False,True,-0.71,True,False,True,False,True,both_hit_close_direction,28909B32BCE32FC6,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31791,2025-03-11 20:45:00+00:00,long,cash_late,20,0.0,0.4861853123,0.5138146877,0.5138146877,0.027629375400000045,-0.027629375400000045,5656.9285714285,700.0,1400.0,8.081326530612142,0.1,False,True,1.51,False,True,False,True,False,sl_expected,B8B5A56A20D60820,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31792,2025-03-11 20:50:00+00:00,long,cash_late,20,0.0,0.4945426583,0.5054573417,0.5054573417,0.010914683400000014,-0.010914683400000014,5454.2857142857,700.0,1400.0,7.791836734693858,0.1,False,True,-0.73,False,False,False,False,True,both_hit_close_direction,1BF854C8493DED16,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31793,2025-03-11 20:55:00+00:00,long,cash_late,20,0.0,0.4884277582,0.5115722418,0.5115722418,0.023144483600000043,-0.023144483600000043,5599.8571428571,700.0,1400.0,7.999795918367286,0.1,False,True,1.44,False,True,False,True,False,sl_expected,1389BF5924BC794F,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31794,2025-03-11 21:00:00+00:00,long,cash_late,21,0.0,0.4839183092,0.5160816908,0.5160816908,0.032163381599999985,-0.032163381599999985,5565.0,700.0,1400.0,7.95,0.1,False,True,-0.71,True,False,True,False,True,both_hit_close_direction,B3CC7376CAB13093,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31795,2025-03-12 17:35:00+00:00,long,cash_mid,17,0.0,0.4808012247,0.5191987753,0.5191987753,0.03839755060000005,-0.03839755060000005,5105.7857142857,700.0,1400.0,7.293979591836714,0.1,False,True,1.48,False,True,False,True,False,sl_expected,CD45DC117F697690,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31796,2025-03-12 17:40:00+00:00,long,cash_mid,17,0.0,0.4978809357,0.5021190643,0.5021190643,0.004238128599999946,-0.004238128599999946,5447.7142857143,700.0,1400.0,7.782448979591857,0.1,False,True,-0.73,False,False,False,False,True,both_hit_close_direction,81FBD097F9F38224,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31797,2025-03-12 17:45:00+00:00,long,cash_mid,17,0.0,0.4891995192,0.5108004808,0.5108004808,0.021600961599999968,-0.021600961599999968,4839.7142857143,700.0,1400.0,6.913877551020429,0.1,False,True,1.47,False,True,False,True,True,both_hit_close_direction,D86F022F99990F42,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31798,2025-03-12 17:50:00+00:00,long,cash_mid,17,0.0,0.487170279,0.512829721,0.512829721,0.025659442000000032,-0.025659442000000032,5093.6428571429,700.0,1400.0,7.276632653061285,0.1,False,True,1.43,False,True,False,True,False,sl_expected,731C350F2C490857,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31799,2025-03-12 17:55:00+00:00,long,cash_mid,17,0.0,0.4907557368,0.5092442632,0.5092442632,0.018488526400000038,-0.018488526400000038,5392.7142857143,700.0,1400.0,7.703877551020429,0.1,False,True,-0.82,True,False,True,False,True,both_hit_close_direction,600DB337ADF8F661,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31800,2025-03-12 18:00:00+00:00,long,cash_mid,18,0.0,0.492471993,0.507528007,0.507528007,0.015056014000000006,-0.015056014000000006,5490.9285714286,700.0,1400.0,7.844183673469428,0.1,False,True,-0.83,True,False,True,False,False,tp_expected,20A3BA6217E8E921,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31801,2025-03-12 18:05:00+00:00,long,cash_mid,18,0.0,0.4852983952,0.5147016048,0.5147016048,0.029403209600000035,-0.029403209600000035,5866.8571428571,700.0,1400.0,8.381224489795859,0.1,False,True,1.52,False,True,False,True,True,both_hit_close_direction,F859E24217F2530B,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31802,2025-03-12 18:10:00+00:00,long,cash_mid,18,0.0,0.4948958158,0.5051041842,0.5051041842,0.0102083684,-0.0102083684,6019.5714285714,700.0,1400.0,8.599387755102,0.1,False,True,1.43,False,True,False,True,False,sl_expected,400EE67ADEBF988F,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31803,2025-03-12 18:15:00+00:00,long,cash_mid,18,0.0,0.4885306954,0.5114693046,0.5114693046,0.02293860919999996,-0.02293860919999996,6467.7857142857,700.0,1400.0,9.239693877551,0.1,False,True,-0.73,False,False,False,False,True,both_hit_close_direction,14083F4515B75B84,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31805,2025-03-12 18:25:00+00:00,long,cash_mid,18,0.0,0.4927262068,0.5072737932,0.5072737932,0.014547586399999979,-0.014547586399999979,6885.6428571428,700.0,1400.0,9.836632653061143,0.1,False,True,-0.75,False,False,False,False,False,sl_expected,47A2EDB1206C7602,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31807,2025-03-12 18:35:00+00:00,long,cash_mid,18,0.0,0.4822334647,0.5177665353,0.5177665353,0.03553307060000005,-0.03553307060000005,7665.1428571428,700.0,1400.0,10.95020408163257,0.1,False,True,-0.75,False,False,False,False,False,sl_expected,40C23CB12B835B75,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31808,2025-03-12 18:40:00+00:00,long,cash_mid,18,0.0,0.496149838,0.503850162,0.503850162,0.007700323999999981,-0.007700323999999981,7728.5,700.0,1400.0,11.040714285714285,0.1,False,True,-0.73,False,False,False,False,True,both_hit_close_direction,8F2CECD7DDF2ADA6,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31809,2025-03-12 18:45:00+00:00,long,cash_mid,18,0.0,0.4919683337,0.5080316663,0.5080316663,0.01606333259999998,-0.01606333259999998,7367.9285714285,700.0,1400.0,10.525612244897857,0.1,False,True,-0.76,True,False,True,False,True,both_hit_close_direction,58749E71FD2B86A6,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31810,2025-03-12 18:50:00+00:00,long,cash_mid,18,0.0,0.4965021014,0.5034978986,0.5034978986,0.006995797200000042,-0.006995797200000042,7175.0714285714,700.0,1400.0,10.250102040816286,0.1,False,True,-0.73,False,False,False,False,False,sl_expected,C52873E9FAF42EE9,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31811,2025-03-12 18:55:00+00:00,long,cash_mid,18,0.0,0.4865418673,0.5134581327,0.5134581327,0.026916265399999972,-0.026916265399999972,6889.2857142857,700.0,1400.0,9.841836734693857,0.1,False,True,-0.71,False,False,False,False,False,sl_expected,C66ED493CD87B440,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31812,2025-03-12 19:00:00+00:00,long,cash_mid,19,0.0,0.4760792255,0.5239207745,0.5239207745,0.04784154899999998,-0.04784154899999998,6845.5,700.0,1400.0,9.779285714285715,0.1,False,True,-0.8,False,False,False,False,False,sl_expected,9F987C17AAE08307,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31813,2025-03-12 19:05:00+00:00,long,cash_mid,19,0.0,0.4883109331,0.5116890669,0.5116890669,0.023378133800000034,-0.023378133800000034,6670.5,700.0,1400.0,9.529285714285715,0.1,False,True,-0.71,True,False,True,False,True,both_hit_close_direction,CE81441B26806C18,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31814,2025-03-12 19:10:00+00:00,long,cash_mid,19,0.0,0.489382565,0.510617435,0.510617435,0.021234870000000017,-0.021234870000000017,6601.7857142857,700.0,1400.0,9.431122448979572,0.1,False,True,1.42,True,True,False,False,True,both_hit_close_direction,3C583D720F577045,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31815,2025-03-12 19:15:00+00:00,long,cash_mid,19,0.0,0.4845273495,0.5154726505,0.5154726505,0.030945301000000036,-0.030945301000000036,6260.7142857143,700.0,1400.0,8.943877551020428,0.1,False,True,-0.93,True,False,True,False,True,both_hit_close_direction,B017BE672DC98B81,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31816,2025-03-12 19:20:00+00:00,long,cash_mid,19,0.0,0.4838982821,0.5161017179,0.5161017179,0.03220343580000001,-0.03220343580000001,6425.9285714286,700.0,1400.0,9.179897959183714,0.1,False,True,-0.71,True,False,True,False,True,both_hit_close_direction,7C617E4B9FE33365,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31817,2025-03-12 19:25:00+00:00,long,cash_mid,19,0.0,0.4844549298,0.5155450702,0.5155450702,0.031090140399999966,-0.031090140399999966,6260.7142857143,700.0,1400.0,8.943877551020428,0.1,False,True,-0.95,True,False,True,False,True,both_hit_close_direction,5C034415E84DBC15,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31818,2025-03-12 19:30:00+00:00,long,cash_mid,19,0.0,0.4911088943,0.5088911057,0.5088911057,0.01778221139999997,-0.01778221139999997,6208.0,700.0,1400.0,8.868571428571428,0.1,False,True,-0.71,True,False,True,False,False,tp_expected,2329BB4CE6FE7FB6,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31819,2025-03-12 19:35:00+00:00,long,cash_mid,19,0.0,0.4932412505,0.5067587495,0.5067587495,0.013517498999999988,-0.013517498999999988,6038.3571428572,700.0,1400.0,8.626224489796,0.1,False,True,1.41,True,True,False,False,True,both_hit_close_direction,BA7D409ACAE1C338,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31820,2025-03-12 19:40:00+00:00,long,cash_mid,19,0.0,0.495711267,0.504288733,0.504288733,0.008577465999999978,-0.008577465999999978,6043.7142857143,700.0,1400.0,8.633877551020428,0.1,False,True,-0.71,True,False,True,False,True,both_hit_close_direction,90B4DE6B351B02C2,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31821,2025-03-12 19:45:00+00:00,long,cash_mid,19,0.0,0.4949817657,0.5050182343,0.5050182343,0.010036468600000015,-0.010036468600000015,5553.5,700.0,1400.0,7.933571428571429,0.1,False,True,-0.72,True,False,True,False,False,tp_expected,77D30D5FDE727B4D,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31822,2025-03-12 19:50:00+00:00,long,cash_mid,19,0.0,0.4940052032,0.5059947968,0.5059947968,0.011989593600000015,-0.011989593600000015,5636.5714285714,700.0,1400.0,8.052244897959143,0.1,False,True,-0.72,True,False,True,False,True,both_hit_close_direction,D4C5A5827B72BF7,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31823,2025-03-12 19:55:00+00:00,long,cash_mid,19,0.0,0.4947000146,0.5052999854,0.5052999854,0.01059997079999997,-0.01059997079999997,5476.7857142857,700.0,1400.0,7.823979591836714,0.1,False,True,-0.71,False,False,False,False,False,sl_expected,3299FC25C6291EF0,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31824,2025-03-12 20:00:00+00:00,long,cash_late,20,0.0,0.4917489886,0.5082510114,0.5082510114,0.01650202279999996,-0.01650202279999996,5682.1428571429,700.0,1400.0,8.11734693877557,0.1,False,True,-0.71,True,False,True,False,False,tp_expected,A0FC801F4080A8F,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31825,2025-03-12 20:05:00+00:00,long,cash_late,20,0.0,0.4976888299,0.5023111701,0.5023111701,0.004622340200000019,-0.004622340200000019,5534.0,700.0,1400.0,7.905714285714286,0.1,False,True,-0.72,True,False,True,False,True,both_hit_close_direction,BCE596DDB9E500E2,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31826,2025-03-12 20:10:00+00:00,long,cash_late,20,0.0,0.4901955128,0.5098044872,0.5098044872,0.019608974400000034,-0.019608974400000034,5305.4285714285,700.0,1400.0,7.579183673469285,0.1,False,True,-0.83,False,False,False,False,False,sl_expected,8A7455B152459EE7,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31827,2025-03-12 20:15:00+00:00,long,cash_late,20,0.0,0.4984650016,0.5015349984,0.5015349984,0.00306999680000003,-0.00306999680000003,5334.0,700.0,1400.0,7.62,0.1,False,True,-0.72,True,False,True,False,False,tp_expected,D3E98C64401819E6,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31831,2025-03-12 20:35:00+00:00,long,cash_late,20,0.0,0.4944323301,0.5055676699,0.5055676699,0.011135339800000033,-0.011135339800000033,4534.0,700.0,1400.0,6.477142857142857,0.1,False,True,1.41,False,True,False,True,False,sl_expected,7E8FB6F8204D196,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31834,2025-03-12 20:50:00+00:00,long,cash_late,20,0.0,0.4966952205,0.5033047795,0.5033047795,0.006609558999999987,-0.006609558999999987,4934.9285714285,700.0,1400.0,7.049897959183571,0.1,False,True,1.52,False,True,False,True,False,sl_expected,4E203A3058805C04,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31835,2025-03-12 20:55:00+00:00,long,cash_late,20,0.0,0.4963495731,0.5036504269,0.5036504269,0.007300853799999951,-0.007300853799999951,5102.7857142857,700.0,1400.0,7.2896938775510005,0.1,False,True,-0.73,True,False,True,False,True,both_hit_close_direction,DD0BDBC004A5F6D3,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31836,2025-03-12 21:00:00+00:00,long,cash_late,21,0.0,0.4852724075,0.5147275925,0.5147275925,0.029455184999999995,-0.029455184999999995,5254.5,700.0,1400.0,7.506428571428572,0.1,False,True,-0.88,True,False,True,False,True,both_hit_close_direction,71571F45F9339F74,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31841,2025-03-13 17:55:00+00:00,long,cash_mid,17,0.0,0.4956556559,0.5043443441,0.5043443441,0.008688688199999961,-0.008688688199999961,4694.9285714286,700.0,1400.0,6.707040816326571,0.1,False,True,-0.72,True,False,True,False,True,both_hit_close_direction,A4830597AAE9C10D,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31842,2025-03-13 18:00:00+00:00,long,cash_mid,18,0.0,0.4954947829,0.5045052171,0.5045052171,0.009010434199999973,-0.009010434199999973,4989.5,700.0,1400.0,7.127857142857143,0.1,False,True,-0.86,True,False,True,False,False,tp_expected,9B46F3D08D48FE4F,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31843,2025-03-13 18:05:00+00:00,long,cash_mid,18,0.0,0.4836343527,0.5163656473,0.5163656473,0.032731294600000016,-0.032731294600000016,5440.4285714286,700.0,1400.0,7.772040816326571,0.1,False,True,1.46,True,True,False,False,True,both_hit_close_direction,1BF6915C85ACEF21,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31844,2025-03-13 18:10:00+00:00,long,cash_mid,18,0.0,0.4894805551,0.5105194449,0.5105194449,0.021038889800000016,-0.021038889800000016,5629.6428571429,700.0,1400.0,8.042346938775571,0.1,False,True,-0.73,True,False,True,False,True,both_hit_close_direction,52AD567C837A74F9,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31845,2025-03-13 18:15:00+00:00,long,cash_mid,18,0.0,0.474663496,0.525336504,0.525336504,0.050673007999999964,-0.050673007999999964,6021.5714285714,700.0,1400.0,8.602244897959142,0.1,False,True,-0.77,True,False,True,False,True,both_hit_close_direction,F7761D28C5662194,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31846,2025-03-13 18:20:00+00:00,long,cash_mid,18,0.0,0.4844917655,0.5155082345,0.5155082345,0.031016469000000046,-0.031016469000000046,6301.0714285714,700.0,1400.0,9.001530612244858,0.1,False,True,-0.72,False,False,False,False,True,both_hit_close_direction,B5D5AD0F0CF2A49D,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31847,2025-03-13 18:25:00+00:00,long,cash_mid,18,0.0,0.4981360435,0.5018639565,0.5018639565,0.003727913000000027,-0.003727913000000027,6427.0,700.0,1400.0,9.18142857142857,0.1,False,True,-0.75,True,False,True,False,False,tp_expected,7B5CF020D8AA0179,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31848,2025-03-13 18:30:00+00:00,long,cash_mid,18,0.0,0.4680503011,0.5319496989,0.5319496989,0.06389939779999998,-0.06389939779999998,6911.7857142857,700.0,1400.0,9.873979591836715,0.1,False,True,1.47,False,True,False,True,True,both_hit_close_direction,1182FB4694E6341C,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31849,2025-03-13 18:35:00+00:00,long,cash_mid,18,0.0,0.4863002896,0.5136997104,0.5136997104,0.027399420799999963,-0.027399420799999963,7107.2857142857,700.0,1400.0,10.153265306122428,0.1,False,True,-0.75,False,False,False,False,False,sl_expected,1777524AE4573D72,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31850,2025-03-13 18:40:00+00:00,long,cash_mid,18,0.0,0.4824359417,0.5175640583,0.5175640583,0.03512811659999998,-0.03512811659999998,7459.0714285714,700.0,1400.0,10.655816326530571,0.1,False,True,-0.71,False,False,False,False,True,both_hit_close_direction,15D03C26D56282EF,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31851,2025-03-13 18:45:00+00:00,long,cash_mid,18,0.0,0.4896373749,0.5103626251,0.5103626251,0.02072525019999999,-0.02072525019999999,7290.1428571429,700.0,1400.0,10.414489795918428,0.1,False,True,-0.76,True,False,True,False,False,tp_expected,2721FA0642014721,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31852,2025-03-13 18:50:00+00:00,long,cash_mid,18,0.0,0.4896373749,0.5103626251,0.5103626251,0.02072525019999999,-0.02072525019999999,7116.0,700.0,1400.0,10.165714285714285,0.1,False,True,1.43,False,True,False,True,False,sl_expected,889FDAAB7CE93CFA,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31853,2025-03-13 18:55:00+00:00,long,cash_mid,18,0.0,0.4882537723,0.5117462277,0.5117462277,0.0234924554,-0.0234924554,7014.2857142857,700.0,1400.0,10.020408163265285,0.1,False,True,-0.72,True,False,True,False,False,tp_expected,E1DABBC0352CBCEC,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31854,2025-03-13 19:00:00+00:00,long,cash_mid,19,0.0,0.4896198511,0.5103801489,0.5103801489,0.02076029780000005,-0.02076029780000005,7067.9285714286,700.0,1400.0,10.09704081632657,0.1,False,True,1.41,False,True,False,True,True,both_hit_close_direction,84179E79AB5D31F3,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31855,2025-03-13 19:05:00+00:00,long,cash_mid,19,0.0,0.4927111268,0.5072888732,0.5072888732,0.014577746400000036,-0.014577746400000036,6581.2857142857,700.0,1400.0,9.401836734693857,0.1,False,True,-0.91,False,False,False,False,True,both_hit_close_direction,ED2950051C1C7E6E,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,validation,31856,2025-03-13 19:10:00+00:00,long,cash_mid,19,0.0,0.4826216102,0.5173783898,0.5173783898,0.034756779599999954,-0.034756779599999954,6714.3571428572,700.0,1400.0,9.591938775510286,0.1,False,True,1.44,True,True,False,False,True,both_hit_close_direction,4EC1EFEA9841377D,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
