trade_sequence,split,expected_entry_timestamp,actual_entry_time,expected_actual_entry_delay_minutes,actual_exit_time,actual_entry_month,actual_entry_hour,entry_weekday,actual_side,expected_side,p_short,p_flat,p_long,long_margin,entry_score,exit_score,threshold,actual_net_profit_after_cost,expected_net_profit,net_profit_gap_actual_minus_expected,actual_profit_before_swap,actual_swap,actual_hold_m5_calendar,expected_held_m5,closed_balance_drawdown_percent,drawdown_increment_percent,tail_loss_ge_10,tail_loss_ge_20,tail_gain_ge_20,tail_hold_gt_12_m5,tail_hold_gt_96_m5,swap_drag_trade,drawdown_after_ge_10pct,drawdown_after_ge_20pct,drawdown_increment_positive,avoid_candidate_label,rescue_candidate_label,join_method(결합 방법),claim_boundary(주장 경계),log_return_1,log_return_3,hl_range,close_open_ratio,gap_percent,close_prev_close_ratio,return_zscore_20,hl_zscore_50,overnight_return,return_1_over_atr_14,close_ema20_ratio,close_ema50_ratio,ema9_ema20_diff,ema20_ema50_diff,ema50_ema200_diff,ema20_ema50_spread_zscore_50,sma50_sma200_ratio,rsi_14,rsi_50,rsi_14_slope_3,rsi_14_minus_50,stoch_kd_diff,stochrsi_kd_diff,ppo_hist_12_26_9,roc_12,trix_15,atr_14,atr_50,atr_14_over_atr_50,bollinger_width_20,bb_position_20,bb_squeeze,historical_vol_20,historical_vol_5_over_20,adx_14,di_spread_14,supertrend_10_3,vortex_indicator,is_us_cash_open,minutes_from_cash_open,is_first_30m_after_open,is_last_30m_before_cash_close,vix_change_1,vix_zscore_20,us10yr_change_1,us10yr_zscore_20,usdx_change_1,usdx_zscore_20,nvda_xnas_log_return_1,aapl_xnas_log_return_1,msft_xnas_log_return_1,amzn_xnas_log_return_1,mega8_equal_return_1,top3_weighted_return_1,mega8_pos_breadth_1,mega8_dispersion_5,us100_minus_mega8_equal_return_1,us100_minus_top3_weighted_return_1
11,validation,2025-01-03 21:00:00+00:00,2025-01-03 21:05:00,5.0,2025-01-03 21:55:00,2025-01,21,4,long,long,0.304355174303,0.342244803905,0.353400021791,0.011155217886,0.011155217886,-0.086252242327,-0.000562137088,1.33,3.325,-1.995,1.33,0.0,10,8,0.3459367603325807,-0.26906192470312973,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.000793332641,-0.000858201005,0.001434869366,0.999206960201,0.0,0.999206960201,-1.850787878036,-0.112653613091,0.005993955769,-0.78325086832,1.001009464264,1.003419041634,20.27610206604,50.990398406982,111.100601196289,0.686824321747,1.006655693054,62.363117218018,60.670627593994,-3.105932712555,12.363118171692,-6.225309848785,-15.77986240387,0.004380596336,0.0017909077,0.000159898715,21.521356582642,24.921720504761,0.863558232784,0.004969569854,0.745635688305,0.0,0.1362657547,1.159740328789,21.972967147827,6.001986980438,-1.0,0.496535599232,1.0,270.0,0.0,0.0,0.003560830839,-0.471903532743,0.0,-1.24635386467,-0.000275606115,0.693656504154,-0.002981041325,-0.000494315405,-0.000945514766,-0.001564630773,-0.001006794744,-0.001143780886,0.125,0.003196924226,0.000213776671,0.000350762857
12,validation,2025-01-06 16:45:00+00:00,2025-01-06 16:50:00,5.0,2025-01-06 17:35:00,2025-01,16,0,long,long,0.374196052551,0.24212127924,0.383682608604,0.009486556053,0.009486556053,0.041623771191,-0.000562137088,2.71,8.5,-5.79,2.71,0.0,9,8,0.0,-0.3459367603325807,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.000626788416,0.00244995649,0.002697594697,1.000615358353,1.1610831e-05,1.000627040863,0.491186589003,2.345622301102,0.011042849161,0.443344533443,1.002210736275,1.00329720974,10.733651161194,23.278276443481,117.088470458984,-1.451644659042,1.006377458572,62.805568695068,62.044082641602,3.295163869858,12.805569648743,4.402101516724,15.322301864624,0.021579377353,0.002937340178,3.2784734e-05,30.469449996948,19.081136703491,1.596836209297,0.004771907348,0.995355010033,0.0,0.282327622175,0.926261425018,21.804323196411,14.710205078125,-1.0,0.245613306761,1.0,15.0,1.0,0.0,0.0,-0.488812893629,0.0,-1.600156784058,0.000416092604,1.534747600555,-0.00301699806,-0.00322390045,0.002097413875,-0.002617163816,-0.00107838551,-0.000404177146,0.5,0.009294339456,0.001705370378,0.001031161984
13,validation,2025-01-06 17:35:00+00:00,2025-01-06 17:40:00,5.0,2025-01-06 18:45:00,2025-01,17,0,long,long,0.336468100548,0.289404571056,0.374127358198,0.03765925765,0.03765925765,-0.03085744381,-0.000562137088,0.87,0.925,-0.05500000000000005,0.87,0.0,13,8,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.000849890755,-4.0707648e-05,0.001249010093,0.999150454998,0.0,0.999150454998,-0.956766843796,0.059143133461,0.011042849161,-0.530050635338,1.002338290215,1.0046479702,34.124118804932,49.581691741943,136.52033996582,1.993483901024,1.007038474083,67.64900970459,65.322402954102,-1.475529074669,17.649007797241,-2.918074369431,-7.083254337311,0.03305240348,0.00364461611,0.000186385296,34.646472930908,22.780881881714,1.520857453346,0.010978342965,0.782832145691,0.0,0.31061822176,0.603993237019,28.64747428894,15.885835647583,-1.0,0.603461325169,1.0,65.0,0.0,0.0,0.003075030865,-1.107791900635,0.000184638106,-1.358138561249,6.4746469e-05,0.528743743896,-0.001651528059,0.00032578595,-0.002987254411,-0.000526569842,-0.000961831887,-0.001733203884,0.25,0.002180271549,0.000112302158,0.000883674191
14,validation,2025-01-06 18:50:00+00:00,2025-01-06 18:55:00,5.0,2025-01-06 19:50:00,2025-01,18,0,long,long,0.311477869749,0.343793332577,0.344728767872,0.000935435295,0.000935435295,-0.020999073982,-0.000562137088,-7.61,-7.037,-0.5730000000000004,-7.61,0.0,11,8,1.5337176024829726,1.5337176024829726,0,0,0,0,0,0,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.000370059948,-0.000838451902,0.000977138989,0.99963003397,0.0,0.99963003397,-0.817294061184,-0.370753705502,0.011042849161,-0.30666962266,0.999917209148,1.002123355865,11.110694885254,47.586181640625,152.889602661133,0.833134651184,1.007830142975,53.63786315918,61.342819213867,-2.467599391937,3.637863397598,-13.15421962738,-4.772475242615,-0.030447071418,-0.000855189981,0.00018418426,26.07705116272,22.628536224365,1.152396798134,0.001870292705,0.155396208167,1.0,0.143245562911,1.073356389999,26.063646316528,-1.218053102493,-1.0,-0.016609894112,1.0,140.0,0.0,0.0,-0.000616903126,-1.290527701378,0.000184382778,1.086435675621,0.000398181321,-0.707444548607,-0.002441359218,-0.000853606558,0.000115881572,-8.7630899e-05,-0.000651355949,-0.000610922812,0.25,0.004062313586,0.000281364482,0.000240931317
15,validation,2025-01-06 20:15:00+00:00,2025-01-06 20:20:00,5.0,2025-01-06 21:00:00,2025-01,20,0,long,long,0.349726706743,0.299967139959,0.35030606389,0.000579357147,0.000579357147,-0.005658447742,-0.000562137088,-6.3,-4.3,-2.0,-6.3,0.0,8,8,2.803418114393975,1.2697005119110023,0,0,0,0,0,0,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.000191748011,-0.000754244276,0.000673271832,0.999837517738,-2.9246892e-05,0.999808251858,0.07184265554,-0.955043792725,0.011042849161,-0.157394349575,0.998314142227,0.998463451862,-19.53077507019,3.225399971008,129.306915283203,-2.141782045364,1.007855653763,31.711242675781,51.166481018066,-1.012897014618,-18.288757324219,1.618052005768,-2.939624071121,-0.033708319068,-0.002934259363,-6.5522378e-05,26.234792709351,23.429958343506,1.119711518288,0.006003088783,0.137003064156,0.0,0.111662052572,0.951835036278,35.024711608887,-19.062065124512,-1.0,-0.348744690418,1.0,225.0,0.0,0.0,-0.003030302934,1.149989962578,0.000645696884,-0.519507110119,-0.000462167023,0.697809636593,-0.002178434283,0.0,-0.00063037721,4.4055774e-05,-0.00037685156,-0.000692241127,0.5,0.002108859597,0.000185121942,0.000500511494
16,validation,2025-01-06 21:25:00+00:00,2025-01-06 21:30:00,5.0,2025-01-07 16:40:00,2025-01,21,0,long,long,0.341679215431,0.313776999712,0.344543874264,0.002864658833,0.002864658833,0.000595778227,-0.000562137088,-0.91,3.813,-4.723,-0.54,-0.37,230,8,2.98681929944778,0.1834011850538051,0,0,0,1,1,1,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.000262248534,0.000448612554,0.000838340085,1.000308871269,-4.6586665e-05,1.000262260437,0.650009036064,-0.874872744083,0.011042849161,0.204760238528,0.998387157917,0.997005939484,-27.632610321045,-29.794044494629,88.138305664062,-1.918873071671,1.006527900696,34.705947875977,45.422626495361,1.372983455658,-15.294051170349,4.202216625214,11.583476066589,-0.014021523297,-0.00302977534,-0.000195823348,27.502784729004,24.671010971069,1.1147813797,0.006682651117,0.232256874442,0.0,0.181787014008,0.820674479008,55.762298583984,-22.327520370483,-1.0,-0.353919774294,1.0,295.0,0.0,0.0,-0.002388059627,0.7347484231,0.000461126998,0.497437208891,9.2518923e-05,-0.616446137428,0.004465334583,4.0812163e-05,-7.029136e-05,-8.8417328e-05,0.000256903673,0.00072210317,0.25,0.001560050412,5.379257e-06,-0.000459820236
17,validation,2025-01-07 18:00:00+00:00,2025-01-07 18:05:00,5.0,2025-01-07 18:45:00,2025-01,18,1,long,long,0.39583927393,0.206669136882,0.397491544485,0.001652270555,0.001652270555,0.043025523424,-0.000562137088,-4.17,-0.9,-3.27,-4.17,0.0,8,8,3.827240114474588,0.8404208150268078,0,0,0,0,0,0,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.00284304563,0.004385428503,0.003026711056,1.002870678902,-2.3529677e-05,1.002847075462,1.614759922028,1.181777238846,0.002187030157,1.171913146973,0.998053908348,0.994484722614,-65.424186706543,-76.631187438965,-48.504642486572,-2.836467266083,0.998498916626,41.564823150635,40.737659454346,5.393290519714,-8.43517780304,8.483147621155,17.137937545776,-0.050350897014,-0.007648603059,-0.000394317816,51.771968841553,29.099058151245,1.779163002968,0.022318216041,0.350269794464,0.0,0.566252112389,1.077886581421,37.676567077637,-15.289128303528,-1.0,-0.533513486385,1.0,90.0,0.0,0.0,-0.01169590652,0.365275382996,-9.248127e-05,-0.839796662331,-0.000230912745,0.456901907921,0.003440169152,0.002210217062,0.002321791835,0.004476684146,0.003734741127,0.002476770198,1.0,0.004452984314,-0.000887650065,0.000370320806
18,validation,2025-01-08 16:35:00+00:00,2025-01-08 16:40:00,5.0,2025-01-08 17:20:00,2025-01,16,2,long,long,0.376606404781,0.245324984193,0.378068566322,0.001462161541,0.001462161541,-0.012371748686,-0.000562137088,-1.32,-13.012,11.692,-1.32,0.0,8,8,4.09327260268451,0.2660324882099223,0,0,0,0,0,0,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.000915928511,0.001537438715,0.002754570683,1.000750422478,0.000165747711,1.000916361809,0.605245769024,1.227694392204,-6.8650814e-05,0.573577284813,1.001464962959,1.001091599464,8.874271392822,-7.871524333954,-58.824989318848,0.450374722481,0.998031377792,57.930000305176,50.259868621826,2.435065031052,7.929999828339,6.437337875366,13.748084068298,0.018700312823,0.002120329766,1.9413887e-05,33.766555786133,25.508312225342,1.32374727726,0.004994481336,0.825863540173,0.0,0.290265828371,0.54841709137,23.131139755249,4.472175121307,-1.0,-0.00166087877,1.0,5.0,1.0,0.0,0.002777777845,-0.312029331923,-9.257545e-05,-0.647205710411,-0.000155926115,0.18824672699,0.015922212973,-0.004260870628,0.003711807542,0.002698328579,-0.002861192916,0.003299637465,0.5,0.015727574006,0.003777540987,-0.002383289393
19,validation,2025-01-08 17:20:00+00:00,2025-01-08 17:25:00,5.0,2025-01-08 18:05:00,2025-01,17,2,long,long,0.388287067413,0.213428422809,0.398284554482,0.009997487068,0.009997487068,0.005380600691,-0.000562137088,0.92,6.525,-5.605,0.92,0.0,8,8,3.907856019992742,-0.1854165826917682,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.002133945702,-0.004649590701,0.003194181016,1.002141952515,-5.71183e-06,1.002136230469,1.20305287838,0.911528348923,-6.8650814e-05,0.8263630867,0.998025774956,0.997509717941,-8.919965744019,-10.914772987366,-58.348487854004,0.551423370838,0.997204244137,44.838848114014,46.047592163086,-4.026497364044,-5.161152362823,-17.584177017212,-16.923040390015,-0.03368081525,-0.002340865089,1.8820907e-05,54.426284790039,33.887409210205,1.606091618538,0.006091369782,0.102492064238,0.0,0.498718321323,1.50227534771,18.381269454956,-9.377737998962,-1.0,-0.209554478526,1.0,50.0,0.0,0.0,-0.00591080077,1.672456741333,-0.000739166571,0.771336555481,0.000275492202,-1.068227887154,0.007983504795,0.002977300202,0.000728460494,0.001086366246,0.003156778403,0.002643256215,1.0,0.00637969235,-0.001020553987,-0.000507032033
20,validation,2025-01-08 18:25:00+00:00,2025-01-08 18:30:00,5.0,2025-01-08 19:10:00,2025-01,18,2,long,long,0.363126307726,0.273788362741,0.363085329533,-4.0978193e-05,-4.0978193e-05,-0.004244655371,-0.000562137088,-1.12,-1.9,0.7799999999999998,-1.12,0.0,8,8,4.1335805554435865,0.2257245354508446,0,0,0,0,0,0,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.001237576711,0.002001821529,0.001686001429,1.001232147217,6.16091e-06,1.0012383461,0.724400281906,-0.387732982635,-6.8650814e-05,0.572576582432,1.00149679184,1.001245975494,4.721711158752,-5.283764362335,-55.12370300293,1.09735918045,0.996973216534,55.325740814209,50.502758026123,2.131371021271,5.325739860535,12.389820098877,12.686072349548,0.019688129425,0.002622005064,-1.2190341e-05,45.692329406738,35.74573135376,1.278259754181,0.006055891514,0.779182851315,0.0,0.454744309187,0.638956964016,13.055636405945,5.68214225769,-1.0,0.165684193373,1.0,115.0,0.0,0.0,-0.005537098739,-1.651534438133,0.000184859964,0.825220763683,-0.000596516358,-1.662478804588,0.002063690452,8.2304527e-05,0.000282459281,0.001083472627,0.001214609132,0.000517670123,1.0,0.002005430171,2.3733703e-05,0.000720672717
21,validation,2025-01-08 20:05:00+00:00,2025-01-08 20:10:00,5.0,2025-01-08 20:50:00,2025-01,20,2,long,long,0.367060482502,0.262294650078,0.370644837618,0.003584355116,0.003584355116,0.002705931664,-0.000562137088,2.31,5.387,-3.0769999999999995,2.31,0.0,8,8,3.66802370107622,-0.4655568543673665,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.002475445624,0.004289499018,0.003094630316,1.002508044243,-2.9477796e-05,1.002478480339,1.890708088875,0.888359248638,-6.8650814e-05,1.204725861549,1.001620173454,1.000388383865,-17.500467300415,-25.919826507568,-62.664329528809,-1.734538078308,0.997472465038,53.883853912354,49.271289825439,4.955414295197,3.883853673935,10.99135684967,16.264749526978,0.003921750467,-0.001243418199,-0.000145073587,43.37850189209,37.573944091797,1.154483675957,0.013104634359,0.559698879719,0.0,0.366893321276,0.816764950752,21.686315536499,1.358291268349,-1.0,-0.289588928223,1.0,215.0,0.0,0.0,-0.017070485279,-1.098615169525,0.000554785016,1.286761403084,-0.000615068246,-1.365160107613,0.003007951891,0.001862544799,0.002482124139,0.00279468298,0.002718854463,0.002380308695,1.0,0.00384867657,-0.000240342459,9.8203418e-05
22,validation,2025-01-08 20:50:00+00:00,2025-01-08 20:55:00,5.0,2025-01-08 21:35:00,2025-01,20,2,long,long,0.359498292208,0.275771766901,0.364730060101,0.005231767893,0.005231767893,-0.001123636961,-0.000562137088,6.18,7.175,-0.9950000000000001,6.18,0.0,8,8,2.422507960820666,-1.245515740255554,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.001662547002,-0.000911618758,0.001717467327,0.99833881855,0.0,0.99833881855,-1.298208236694,-0.420861244202,-6.8650814e-05,-0.933910906315,1.000538229942,1.000735878944,19.405654907227,4.167553901672,-46.88805770874,1.246732711792,0.997711598873,52.656379699707,50.157005310059,-1.731078505516,2.656379461288,-3.298769712448,-7.353626728058,0.047288876027,0.005334689748,1.993886e-05,37.542831420898,36.532020568848,1.02766919136,0.011946734972,0.672799050808,0.0,0.353060901165,0.843254566193,20.240013122559,6.728036403656,-1.0,0.57597476244,1.0,260.0,0.0,0.0,0.006179775111,-0.514554262161,-0.000462449127,-1.576331734657,0.000165371253,-1.136081337929,-0.001212164527,-0.001280753757,-0.001438696403,-0.002693725284,-0.00176823535,-0.001350964303,0.0,0.00181542174,0.000107069696,-0.000310201431
23,validation,2025-01-08 21:50:00+00:00,2025-01-08 21:55:00,5.0,2025-01-10 17:05:00,2025-01,21,2,long,long,0.360194504261,0.278262257576,0.361543357372,0.001348853111,0.001348853111,-0.005371689796,-0.000562137088,-38.690000000000005,-28.28,-10.410000000000004,-37.95,-0.74,518,8,10.22008142206457,7.797573461243904,1,1,0,1,1,1,1,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.00033171961,-0.000716139039,0.001445109956,1.000343680382,-1.1849093e-05,1.000331759453,0.169002205133,-0.709937989712,-6.8650814e-05,0.160174176097,0.999745070934,1.000227928162,6.423857688904,10.191367149353,-34.647117614746,1.20502448082,0.998204350471,49.845886230469,49.973606109619,-0.588039577007,-0.154115647078,-8.498450279236,-7.656981468201,-0.011819336563,-4.7378409e-05,8.6390086e-05,43.716926574707,39.374538421631,1.110284090042,0.005597374868,0.374559402466,0.0,0.444220155478,0.856090664864,17.21170425415,3.008143663406,-1.0,-0.105128705502,1.0,320.0,0.0,0.0,-0.00621118024,-1.110631585121,-0.000277520827,-0.685994327068,2.7551752e-05,0.780125975609,0.000356849749,0.000289286079,-9.4404189e-05,-0.000135083421,0.00026279164,0.000100003701,0.75,0.000923424552,6.8982983e-05,0.00023177093
24,validation,2025-01-10 17:30:00+00:00,2025-01-10 17:35:00,5.0,2025-01-10 18:15:00,2025-01,17,4,long,long,0.366672635078,0.223481625319,0.409845620394,0.043172985315,0.043172985315,-0.014296114445,-0.000562137088,-9.83,-7.425,-2.4050000000000002,-9.83,0.0,8,8,12.201217300173328,1.9811358781087574,0,0,0,0,0,0,1,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.001545258565,0.006027097814,0.002397819888,1.001540660858,5.777533e-06,1.001546502113,0.853012442589,0.206708282232,-0.007486999966,0.561185002327,0.998566150665,0.994048476219,-59.237213134766,-94.67618560791,-91.381324768066,-2.023425102234,0.997431159019,43.020679473877,40.745601654053,6.310505390167,-6.979321479797,12.597412109375,26.15637588501,-0.018595483154,-0.007752533071,-0.000454360154,57.32453918457,35.773662567139,1.602423071861,0.018398446962,0.382709562778,0.0,0.560278177261,0.793341875076,54.299293518066,-14.37678527832,-1.0,-0.377478182316,1.0,60.0,0.0,0.0,-0.002110817935,0.573975920677,0.0,1.684686422348,0.000531447004,-1.577541232109,0.002574193291,0.000210672675,0.002924890025,0.002155716997,0.002865628572,0.002026393544,0.875,0.005726144649,-0.001319175586,-0.000479940441
25,validation,2025-01-10 18:25:00+00:00,2025-01-10 18:30:00,5.0,2025-01-10 19:10:00,2025-01,18,4,long,long,0.382392764091,0.234793916345,0.382813334465,0.000420570374,0.000420570374,-0.078159809113,-0.000562137088,-4.62,-7.212,2.5919999999999996,-4.62,0.0,8,8,13.132331008908062,0.9311137087347348,0,0,0,0,0,0,1,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.001635418041,0.000120585893,0.002332955133,1.001673102379,-3.6232796e-05,1.001636743546,0.928296387196,-0.026502117515,-0.007486999966,0.623620390892,0.997597932816,0.993446290493,-37.149871826172,-86.853286743164,-122.395057678223,-1.174552083015,0.994754314423,40.713485717773,40.247005462646,0.817090332508,-9.286512374878,-2.993888378143,-1.909366250038,-0.001112425234,-0.001769369585,-0.000335357618,54.416847229004,39.268604278564,1.385759592056,0.011200377718,0.366740375757,0.0,0.58407574892,0.521141827106,35.015087127686,-10.304026603699,-1.0,0.140839904547,1.0,115.0,0.0,0.0,-0.010389610194,-0.077247992158,9.296272e-05,-0.797556817532,-0.000319412997,1.508744359016,0.001919244649,0.0,0.002229013946,0.002942260355,0.002110771835,0.001486816211,0.75,0.003244447755,-0.000474015629,0.00014993985
26,validation,2025-01-13 17:10:00+00:00,2025-01-13 17:15:00,5.0,2025-01-13 17:55:00,2025-01,17,0,long,long,0.379884839058,0.24066388607,0.37945124507,-0.000433593988,-0.000433593988,-0.000580400229,-0.000562137088,4.93,7.412,-2.482,4.93,0.0,8,8,12.138739973396754,-0.993591035511308,0,0,0,0,0,0,1,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.000115620191,-0.000394899544,0.002975691576,0.999896526337,-1.2144276e-05,0.999884366989,-0.082454182208,1.967882752419,-0.011497437954,-0.060857951641,1.00057888031,1.000539183617,0.200098380446,-0.81570482254,-77.281463623047,0.448725283146,0.996107757092,52.888233184814,49.435871124268,-0.621541857719,2.888232707977,0.530265331268,6.74881029129,0.01045398321,0.000739976182,-2.1111156e-05,39.102939605713,27.319721221924,1.431308150291,0.005073335487,0.589581906796,0.0,0.297224491835,1.227581262589,18.243091583252,5.84627199173,-1.0,0.03511114046,1.0,40.0,0.0,0.0,0.0,-1.39946937561,-0.000186271776,-0.772311747074,0.000136679242,1.164928674698,-0.000606566085,0.003557796124,0.0,-0.000412891386,0.000138356016,0.001005636994,0.5,0.003946747631,-0.000253969542,-0.001121250447
27,validation,2025-01-13 18:00:00+00:00,2025-01-13 18:05:00,5.0,2025-01-13 18:45:00,2025-01,18,0,long,long,0.3851775527,0.228991627693,0.385830849409,0.000653296709,0.000653296709,-0.016155898571,-0.000562137088,3.03,-3.513,6.542999999999999,3.03,0.0,8,8,11.528074489096696,-0.6106654843000587,0,0,0,0,0,0,1,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.001213985495,-0.002777853049,0.001949872822,0.998786747456,0.0,0.998786747456,-0.730365395546,0.259986996651,-0.011497437954,-0.549664318562,0.999953627586,1.000237941742,11.008894920349,5.850573539734,-67.15731048584,0.766973614693,0.996923446655,50.258201599121,49.515159606934,-3.513674020767,0.258200109005,-11.820095062256,-15.220861434937,0.028767583892,-0.000170032246,1.1312578e-05,45.427124023438,31.663080215454,1.434703230858,0.007614850998,0.570140182972,0.0,0.45269665122,1.256052613258,16.713205337524,5.016667366028,-1.0,0.148836642504,1.0,90.0,0.0,0.0,0.003092783503,-0.742681503296,0.0,-0.546958446503,0.000182117845,1.522548913956,-0.003407158423,0.001299151452,-0.001350276289,-0.002799130045,-0.001905287849,-0.000868812494,0.125,0.004399371799,0.000692038971,-0.000344436354
28,validation,2025-01-13 18:45:00+00:00,2025-01-13 18:50:00,5.0,2025-01-13 19:35:00,2025-01,18,0,long,long,0.378962993622,0.237926602364,0.383110463619,0.004147469997,0.004147469997,-0.004245191813,-0.000562137088,5.34,2.75,2.59,5.34,0.0,9,8,10.451852150429282,-1.0762223386674137,0,0,0,0,0,0,1,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.002491000341,0.002977773547,0.002973344177,1.002481937408,1.2166368e-05,1.002494096756,1.667753696442,1.338270783424,-0.011497437954,1.241301894188,1.001582384109,1.001449465752,-2.450526952744,-2.730038881302,-65.661346435547,-0.749780118465,0.997511804104,55.852321624756,51.065238952637,3.906388044357,5.852320671082,6.660717964172,5.82516336441,-0.000532772217,-0.001859669108,-1.6703234e-05,41.390270233154,32.394889831543,1.277678966522,0.007281205151,0.704550266266,0.0,0.396941870451,0.735763907433,12.119049072266,6.37158870697,-1.0,0.166522607207,1.0,135.0,0.0,0.0,-0.00971867051,-1.248091578484,0.0,-0.650800049305,-0.000318982173,-2.160743713379,0.004464124329,0.000994143309,0.001836370328,0.003034903668,0.003193072276,0.002015667269,1.0,0.001983478665,-0.000698966789,0.000478438014
