run_id,variant_id,split,entry_index,exit_index,entry_time,exit_time,entry_price,exit_price,entry_keep_probability,hold_bars,gross_proxy_profit,cost_0_30_proxy_profit,exit_reason,proxy_boundary
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max24,validation,3700,3724,2025.04.09 19:30:00,2025.04.09 21:30:00,17293.77,18877.15,0.4796461761,24,158.338,158.038,calendar_max_hold,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max24,oos,5276,5281,2026.02.17 16:35:00,2026.02.17 17:00:00,24699.1,24426.1,0.490156054497,5,-27.3,-27.6,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max24,oos,6720,6722,2026.03.23 21:00:00,2026.03.24 16:40:00,24277.8,24024.55,0.562482774258,2,-25.325,-25.625,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max24,oos,2809,2811,2025.12.10 21:55:00,2025.12.11 16:35:00,25796.65,25590.75,0.500222206116,2,-20.59,-20.89,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max24,oos,7055,7073,2026.03.31 21:00:00,2026.04.01 17:00:00,23598.45,23955.35,0.494829267263,18,35.69,35.39,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max24,oos,1574,1578,2025.11.07 21:45:00,2025.11.10 16:35:00,24994.01,25476.41,0.534473538399,4,48.24,47.94,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max24,oos,2033,2034,2025.11.19 22:00:00,2025.11.20 16:35:00,24587.88,25117.89,0.473176509142,1,53.001,52.701,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_10_0__same_day_flat_m5_max24,validation,2345,2357,2025.03.05 21:05:00,2025.03.06 16:35:00,20567.17,20235.08,0.484824568033,12,-33.209,-33.509,same_day_force_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_10_0__same_day_flat_m5_max24,validation,3724,3731,2025.04.09 21:30:00,2025.04.10 16:35:00,18877.15,18659.68,0.478635042906,7,-21.747,-22.047,same_day_force_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_10_0__same_day_flat_m5_max24,validation,5738,5743,2025.05.30 19:00:00,2025.05.30 19:30:00,21277.78,21130.4,0.485329538584,5,-14.738,-15.038,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_10_0__same_day_flat_m5_max24,validation,4251,4259,2025.04.22 21:25:00,2025.04.23 16:35:00,18214.39,18861.47,0.575466156006,8,64.708,64.408,same_day_force_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_10_0__same_day_flat_m5_max24,validation,3575,3599,2025.04.07 20:05:00,2025.04.08 16:35:00,17131.21,18003.43,0.491897910833,24,87.222,86.922,same_day_force_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_10_0__same_day_flat_m5_max24,validation,3700,3724,2025.04.09 19:30:00,2025.04.09 21:30:00,17293.77,18877.15,0.4796461761,24,158.338,158.038,calendar_max_hold,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_10_0__same_day_flat_m5_max24,oos,5276,5281,2026.02.17 16:35:00,2026.02.17 17:00:00,24699.1,24426.1,0.490156054497,5,-27.3,-27.6,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_10_0__same_day_flat_m5_max24,oos,2809,2811,2025.12.10 21:55:00,2025.12.11 16:35:00,25796.65,25590.75,0.500222206116,2,-20.59,-20.89,same_day_force_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_10_0__same_day_flat_m5_max24,oos,6720,6721,2026.03.23 21:00:00,2026.03.24 16:35:00,24277.8,24119.55,0.562482774258,1,-15.825,-16.125,same_day_force_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_10_0__same_day_flat_m5_max24,oos,7055,7068,2026.03.31 21:00:00,2026.04.01 16:35:00,23598.45,23996.25,0.494829267263,13,39.78,39.48,same_day_force_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_10_0__same_day_flat_m5_max24,oos,1574,1578,2025.11.07 21:45:00,2025.11.10 16:35:00,24994.01,25476.41,0.534473538399,4,48.24,47.94,same_day_force_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_10_0__same_day_flat_m5_max24,oos,2033,2034,2025.11.19 22:00:00,2025.11.20 16:35:00,24587.88,25117.89,0.473176509142,1,53.001,52.701,same_day_force_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max6,validation,2351,2357,2025.03.05 21:35:00,2025.03.06 16:35:00,20608.3,20235.08,0.490563362837,6,-37.322,-37.622,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max6,validation,3724,3730,2025.04.09 21:30:00,2025.04.09 22:00:00,18877.15,18612.4,0.478635042906,6,-26.475,-26.775,calendar_max_hold,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max6,validation,3628,3633,2025.04.08 19:00:00,2025.04.08 19:25:00,17887.8,17695.3,0.459037601948,5,-19.25,-19.55,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max6,validation,3593,3599,2025.04.07 21:35:00,2025.04.08 16:35:00,17489.21,18003.43,0.507464826107,6,51.422,51.122,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max6,validation,4257,4259,2025.04.22 21:55:00,2025.04.23 16:35:00,18259.39,18861.47,0.491834670305,2,60.208,59.908,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max6,validation,3706,3712,2025.04.09 20:00:00,2025.04.09 20:30:00,17367.9,18234.65,0.497996002436,6,86.675,86.375,calendar_max_hold,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max6,oos,2809,2811,2025.12.10 21:55:00,2025.12.11 16:35:00,25796.65,25590.75,0.500222206116,2,-20.59,-20.89,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max6,oos,6720,6721,2026.03.23 21:00:00,2026.03.24 16:35:00,24277.8,24119.55,0.562482774258,1,-15.825,-16.125,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max6,oos,3514,3516,2026.01.02 17:05:00,2026.01.02 17:15:00,25566.2,25433.7,0.569401144981,2,-13.25,-13.55,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max6,oos,7067,7068,2026.03.31 22:00:00,2026.04.01 16:35:00,23693.7,23996.25,0.602114617825,1,30.255,29.955,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max6,oos,1574,1578,2025.11.07 21:45:00,2025.11.10 16:35:00,24994.01,25476.41,0.534473538399,4,48.24,47.94,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max6,oos,2033,2034,2025.11.19 22:00:00,2025.11.20 16:35:00,24587.88,25117.89,0.473176509142,1,53.001,52.701,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max12,validation,2345,2357,2025.03.05 21:05:00,2025.03.06 16:35:00,20567.17,20235.08,0.484824568033,12,-33.209,-33.509,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max12,validation,3628,3633,2025.04.08 19:00:00,2025.04.08 19:25:00,17887.8,17695.3,0.459037601948,5,-19.25,-19.55,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max12,validation,3772,3775,2025.04.10 20:00:00,2025.04.10 20:15:00,18150.3,17958.93,0.453272104263,3,-19.137,-19.437,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max12,validation,3575,3587,2025.04.07 20:05:00,2025.04.07 21:05:00,17131.21,17573.83,0.491897910833,12,44.262,43.962,calendar_max_hold,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max12,validation,4251,4259,2025.04.22 21:25:00,2025.04.23 16:35:00,18214.39,18861.47,0.575466156006,8,64.708,64.408,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max12,validation,3706,3718,2025.04.09 20:00:00,2025.04.09 21:00:00,17367.9,18712.4,0.497996002436,12,134.45,134.15,calendar_max_hold,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max12,oos,2809,2811,2025.12.10 21:55:00,2025.12.11 16:35:00,25796.65,25590.75,0.500222206116,2,-20.59,-20.89,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max12,oos,6720,6721,2026.03.23 21:00:00,2026.03.24 16:35:00,24277.8,24119.55,0.562482774258,1,-15.825,-16.125,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max12,oos,463,472,2025.10.13 17:05:00,2025.10.13 18:00:00,24730.8,24584.42,0.50269973278,9,-14.638,-14.938,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max12,oos,7031,7043,2026.03.31 19:00:00,2026.03.31 20:00:00,23284.0,23613.0,0.460524141788,12,32.9,32.6,calendar_max_hold,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max12,oos,1574,1578,2025.11.07 21:45:00,2025.11.10 16:35:00,24994.01,25476.41,0.534473538399,4,48.24,47.94,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max12,oos,2033,2034,2025.11.19 22:00:00,2025.11.20 16:35:00,24587.88,25117.89,0.473176509142,1,53.001,52.701,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max24,validation,2345,2357,2025.03.05 21:05:00,2025.03.06 16:35:00,20567.17,20235.08,0.484824568033,12,-33.209,-33.509,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max24,validation,3628,3633,2025.04.08 19:00:00,2025.04.08 19:25:00,17887.8,17695.3,0.459037601948,5,-19.25,-19.55,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max24,validation,3772,3775,2025.04.10 20:00:00,2025.04.10 20:15:00,18150.3,17958.93,0.453272104263,3,-19.137,-19.437,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max24,validation,4251,4259,2025.04.22 21:25:00,2025.04.23 16:35:00,18214.39,18861.47,0.575466156006,8,64.708,64.408,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max24,validation,3575,3599,2025.04.07 20:05:00,2025.04.08 16:35:00,17131.21,18003.43,0.491897910833,24,87.222,86.922,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max24,validation,3694,3718,2025.04.09 19:00:00,2025.04.09 21:00:00,17157.4,18712.4,0.454968124628,24,155.5,155.2,calendar_max_hold,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max24,oos,2809,2811,2025.12.10 21:55:00,2025.12.11 16:35:00,25796.65,25590.75,0.500222206116,2,-20.59,-20.89,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max24,oos,6720,6721,2026.03.23 21:00:00,2026.03.24 16:35:00,24277.8,24119.55,0.562482774258,1,-15.825,-16.125,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max24,oos,463,472,2025.10.13 17:05:00,2025.10.13 18:00:00,24730.8,24584.42,0.50269973278,9,-14.638,-14.938,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max24,oos,7055,7068,2026.03.31 21:00:00,2026.04.01 16:35:00,23598.45,23996.25,0.494829267263,13,39.78,39.48,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max24,oos,1574,1578,2025.11.07 21:45:00,2025.11.10 16:35:00,24994.01,25476.41,0.534473538399,4,48.24,47.94,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max24,oos,2033,2034,2025.11.19 22:00:00,2025.11.20 16:35:00,24587.88,25117.89,0.473176509142,1,53.001,52.701,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__same_day_flat_m5_max24,validation,2345,2357,2025.03.05 21:05:00,2025.03.06 16:35:00,20567.17,20235.08,0.484824568033,12,-33.209,-33.509,same_day_force_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__same_day_flat_m5_max24,validation,3628,3633,2025.04.08 19:00:00,2025.04.08 19:25:00,17887.8,17695.3,0.459037601948,5,-19.25,-19.55,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__same_day_flat_m5_max24,validation,3772,3775,2025.04.10 20:00:00,2025.04.10 20:15:00,18150.3,17958.93,0.453272104263,3,-19.137,-19.437,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__same_day_flat_m5_max24,validation,4251,4259,2025.04.22 21:25:00,2025.04.23 16:35:00,18214.39,18861.47,0.575466156006,8,64.708,64.408,same_day_force_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__same_day_flat_m5_max24,validation,3575,3599,2025.04.07 20:05:00,2025.04.08 16:35:00,17131.21,18003.43,0.491897910833,24,87.222,86.922,same_day_force_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__same_day_flat_m5_max24,validation,3694,3718,2025.04.09 19:00:00,2025.04.09 21:00:00,17157.4,18712.4,0.454968124628,24,155.5,155.2,calendar_max_hold,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__same_day_flat_m5_max24,oos,2809,2811,2025.12.10 21:55:00,2025.12.11 16:35:00,25796.65,25590.75,0.500222206116,2,-20.59,-20.89,same_day_force_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__same_day_flat_m5_max24,oos,6720,6721,2026.03.23 21:00:00,2026.03.24 16:35:00,24277.8,24119.55,0.562482774258,1,-15.825,-16.125,same_day_force_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__same_day_flat_m5_max24,oos,463,472,2025.10.13 17:05:00,2025.10.13 18:00:00,24730.8,24584.42,0.50269973278,9,-14.638,-14.938,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__same_day_flat_m5_max24,oos,7055,7068,2026.03.31 21:00:00,2026.04.01 16:35:00,23598.45,23996.25,0.494829267263,13,39.78,39.48,same_day_force_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__same_day_flat_m5_max24,oos,1574,1578,2025.11.07 21:45:00,2025.11.10 16:35:00,24994.01,25476.41,0.534473538399,4,48.24,47.94,same_day_force_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__same_day_flat_m5_max24,oos,2033,2034,2025.11.19 22:00:00,2025.11.20 16:35:00,24587.88,25117.89,0.473176509142,1,53.001,52.701,same_day_force_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_3_0__close_on_flat_m5_max6,validation,2751,2753,2025.03.17 20:55:00,2025.03.18 16:35:00,19817.84,19628.3,0.574967443943,2,-18.954,-19.254,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_3_0__close_on_flat_m5_max6,validation,2289,2291,2025.03.04 21:55:00,2025.03.05 16:35:00,20545.18,20367.42,0.545549094677,2,-17.776,-18.076,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_3_0__close_on_flat_m5_max6,validation,5107,5109,2025.05.12 17:20:00,2025.05.12 17:30:00,20739.85,20659.6,0.574590861797,2,-8.025,-8.325,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_3_0__close_on_flat_m5_max6,validation,899,905,2025.01.28 19:00:00,2025.01.28 19:35:00,21311.46,21395.96,0.595662772655,6,8.45,8.15,calendar_max_hold,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_3_0__close_on_flat_m5_max6,validation,5156,5159,2025.05.13 17:00:00,2025.05.13 17:20:00,21046.06,21137.93,0.578400075436,3,9.187,8.887,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_3_0__close_on_flat_m5_max6,validation,4258,4259,2025.04.22 22:00:00,2025.04.23 16:35:00,18254.27,18861.47,0.575039148331,1,60.72,60.42,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_3_0__close_on_flat_m5_max6,oos,6720,6721,2026.03.23 21:00:00,2026.03.24 16:35:00,24277.8,24119.55,0.562482774258,1,-15.825,-16.125,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_3_0__close_on_flat_m5_max6,oos,3128,3129,2025.12.18 19:00:00,2025.12.18 19:10:00,25169.7,25041.05,0.587179899216,1,-12.865,-13.165,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_3_0__close_on_flat_m5_max6,oos,6414,6418,2026.03.16 17:30:00,2026.03.16 17:50:00,24729.25,24653.25,0.554208278656,4,-7.6,-7.9,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_3_0__close_on_flat_m5_max6,oos,7035,7039,2026.03.31 19:20:00,2026.03.31 19:40:00,23367.75,23506.0,0.586141467094,4,13.825,13.525,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
