candidate_id,label_id,horizon_bars,tp_atr,sl_atr,utility_mode,feature_set_id,feature_count,model_id,model_family,model_role,selection_id,mask_name,threshold_quantile,threshold,relaxed_threshold_quantile,density_lift_fracture_pass,validation_net_profit,validation_gross_profit,validation_gross_loss,validation_profit_factor,validation_max_drawdown_percent,validation_trade_count,validation_trades_day,validation_win_rate,validation_expectancy,validation_recovery_factor,validation_smooth_equity_proxy,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_max_drawdown_percent,oos_trade_count,oos_trades_day,oos_win_rate,oos_expectancy,oos_recovery_factor,oos_smooth_equity_proxy,scout_clue,meaningful_candidate,final_like_reference_only,meaningful_with_fracture
f71b_39d0a85b0791,econ_slow_payoff_dd_guarded_h18_tp105_sl70,18,1.05,0.7,dd_guarded,econ_core_price_v1,25,linear_logreg_balanced_l2_v1,linear_logistic(선형 로지스틱),economics_label_carrier(경제성 라벨 운반),all_q70,all,0.7,0.20850638052029977,0.5499999999999999,False,-301.6299950599666,6804.018015480042,-7105.648010540009,0.9575506703100758,10.747201835823054,409,1.5079692240728175,39.60880195599022,-0.7374816505133657,-0.2806590958909509,False,-1386.3925834655759,5184.132928276062,-6570.525511741638,0.7889982192462277,14.327680968284607,338,1.7402434882099505,34.319526627218934,-4.101753205519455,-0.9676322264115593,False,False,False,False,False
f71b_03852fb2d751,econ_slow_tight_dd_dd_guarded_h24_tp95_sl50,24,0.95,0.5,dd_guarded,econ_minimal_linear_v1,10,extratrees_shallow_v1,extra_trees(엑스트라트리스),tree_reference(트리 참조),all_q40,all,0.4,0.3382753085458028,0.25,False,-345.1666689205173,4361.607094621657,-4706.7737635421745,0.926665974134105,6.8872485666275045,376,1.3862993355779447,33.51063829787234,-0.9179964598949928,-0.501167724064787,False,-871.6946233081821,3253.9240275096895,-4125.61865081787,0.788711779472062,9.066179313945796,301,1.5497434613940682,31.561461794019934,-2.8959954262730303,-0.9614795749377274,False,False,False,False,False
f71b_a05aa6da35c3,econ_slow_tight_dd_dd_guarded_h24_tp95_sl50,24,0.95,0.5,dd_guarded,econ_minimal_linear_v1,10,extratrees_shallow_v1,extra_trees(엑스트라트리스),tree_reference(트리 참조),cash_q40,cash,0.4,0.3382753085458028,0.25,False,-345.1666689205173,4361.607094621657,-4706.7737635421745,0.926665974134105,6.8872485666275045,376,1.3862993355779447,33.51063829787234,-0.9179964598949928,-0.501167724064787,False,-871.6946233081821,3253.9240275096895,-4125.61865081787,0.788711779472062,9.066179313945796,301,1.5497434613940682,31.561461794019934,-2.8959954262730303,-0.9614795749377274,False,False,False,False,False
f71b_5934cb2d8319,econ_mid_payoff_path_balanced_h12_tp85_sl55,12,0.85,0.55,path_balanced,econ_no_macro_v1,42,extratrees_shallow_v1,extra_trees(엑스트라트리스),tree_reference(트리 참조),chop_q45,chop,0.45,0.3780735232904807,0.30000000000000004,False,-371.24397001266493,2038.264683532715,-2409.5086535453797,0.8459254464737398,6.662519097805022,211,0.7779498931035806,37.91469194312796,-1.7594500948467533,-0.557212616673732,False,-446.0767793178561,1664.071188402176,-2110.147967720032,0.788604028654999,6.3218544516563435,170,0.8752703934783774,33.52941176470588,-2.623981054810918,-0.7056106443592398,False,False,False,False,False
f71b_e919da485f69,econ_fast_balanced_first_hit_net_h6_tp55_sl45,6,0.55,0.45,first_hit_net,econ_no_macro_v1,42,extratrees_shallow_v1,extra_trees(엑스트라트리스),tree_reference(트리 참조),early_late_q45,early_late,0.45,0.3097551427526911,0.30000000000000004,False,-1387.6327225208277,4997.0314349365235,-6384.664157457351,0.7826615953009746,14.529835139751443,650,2.3965281067171915,43.84615384615385,-2.1348195731089654,-0.9550230330724628,False,-1030.3060156059264,3820.91285700798,-4851.218872613907,0.7876191442480139,10.460001685333248,478,2.4610544004862613,39.53974895397489,-2.15545191549357,-0.9849960321235853,False,False,False,False,False
f71b_2cfc2a16d2f0,econ_slow_tight_dd_first_hit_net_h24_tp95_sl50,24,0.95,0.5,first_hit_net,econ_core_price_v1,25,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),early_late_q45,early_late,0.45,0.12854989287589233,0.30000000000000004,False,-281.2113425159455,3117.4474129581445,-3398.65875547409,0.9172581412997086,5.943367464351653,278,1.0249766364113528,33.81294964028777,-1.0115515917839766,-0.47315153270036303,False,-570.1626039505005,2114.1538803100584,-2684.3164842605584,0.7875948654737106,7.412629899501811,205,1.055473121547455,31.21951219512195,-2.78128099488049,-0.7691772173716918,False,False,False,False,False
f71b_86ef79dbb131,econ_fast_balanced_first_hit_net_h6_tp55_sl45,6,0.55,0.45,first_hit_net,econ_risk_path_v1,16,extratrees_shallow_v1,extra_trees(엑스트라트리스),tree_reference(트리 참조),all_q55,all,0.55,0.32410277280440086,0.4,False,-1654.5364949703235,9581.20852265358,-11235.745017623904,0.8527434992183349,16.82339966917041,1122,4.136776208825675,45.09803921568628,-1.4746314571928016,-0.9834733332777746,False,-2098.9783899593353,7740.275976467133,-9839.254366426467,0.7866730229963894,21.83212208061219,918,4.726460124783238,40.41394335511983,-2.286468834378361,-0.9614174848460166,False,False,False,False,False
f71b_0b5c6392a6c6,econ_fast_balanced_first_hit_net_h6_tp55_sl45,6,0.55,0.45,first_hit_net,econ_risk_path_v1,16,extratrees_shallow_v1,extra_trees(엑스트라트리스),tree_reference(트리 참조),cash_q55,cash,0.55,0.32410277280440086,0.4,False,-1654.5364949703235,9581.20852265358,-11235.745017623904,0.8527434992183349,16.82339966917041,1122,4.136776208825675,45.09803921568628,-1.4746314571928016,-0.9834733332777746,False,-2098.9783899593353,7740.275976467133,-9839.254366426467,0.7866730229963894,21.83212208061219,918,4.726460124783238,40.41394335511983,-2.286468834378361,-0.9614174848460166,False,False,False,False,False
f71b_8d735511b146,econ_mid_payoff_path_balanced_h12_tp85_sl55,12,0.85,0.55,path_balanced,econ_minimal_linear_v1,10,extratrees_shallow_v1,extra_trees(엑스트라트리스),tree_reference(트리 참조),all_q70,all,0.7,0.3924920010904007,0.5499999999999999,False,-1545.65322049141,3969.9660613441465,-5515.619281835556,0.7197679641193386,15.724588376331319,391,1.4416038303483414,34.78260869565217,-3.9530772902593605,-0.9829530563852025,False,-1155.5284831333167,4254.131204433441,-5409.659687566757,0.7863953464967279,15.509489985275268,383,1.9719327100130504,35.50913838120104,-3.017045647867668,-0.7450460874151098,False,False,False,False,False
f71b_84958248071a,econ_fast_balanced_path_balanced_h6_tp55_sl45,6,0.55,0.45,path_balanced,econ_macro_context_v1,58,linear_logreg_balanced_l2_v1,linear_logistic(선형 로지스틱),economics_label_carrier(경제성 라벨 운반),trend_q45,trend,0.45,0.15927104079013385,0.30000000000000004,False,-1683.3527284336087,5797.665896444321,-7481.01862487793,0.7749834864953198,17.50825896100997,727,2.680424513205228,40.16506189821183,-2.3154783059609474,-0.961462091794708,False,-1410.3886884975436,5169.272336387634,-6579.6610248851775,0.7856441717645847,14.610638054180141,594,3.0582977278009187,40.74074074074074,-2.3743917314773464,-0.9653162875347717,False,False,False,False,False
f71b_bfecd1251f63,econ_slow_tight_dd_path_balanced_h24_tp95_sl50,24,0.95,0.5,path_balanced,econ_no_macro_v1,42,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),all_q40,all,0.4,0.39913439889336627,0.25,False,-524.2559664440156,4026.2402438640593,-4550.496210308074,0.8847914727944532,8.109868056011189,369,1.3604905713517597,32.79132791327913,-1.4207478765420476,-0.6464420417486657,False,-845.4294254589084,3096.78213889122,-3942.211564350128,0.7855443799353075,9.244637779712697,285,1.4673650714196327,31.929824561403507,-2.9664190366979244,-0.9145078970148494,False,False,False,False,False
f71b_442bde87c137,econ_slow_tight_dd_path_balanced_h24_tp95_sl50,24,0.95,0.5,path_balanced,econ_no_macro_v1,42,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),cash_q40,cash,0.4,0.39913439889336627,0.25,False,-524.2559664440156,4026.2402438640593,-4550.496210308074,0.8847914727944532,8.109868056011189,369,1.3604905713517597,32.79132791327913,-1.4207478765420476,-0.6464420417486657,False,-845.4294254589084,3096.78213889122,-3942.211564350128,0.7855443799353075,9.244637779712697,285,1.4673650714196327,31.929824561403507,-2.9664190366979244,-0.9145078970148494,False,False,False,False,False
f71b_5e0af6bb39cc,econ_fast_balanced_dd_guarded_h6_tp55_sl45,6,0.55,0.45,dd_guarded,econ_risk_path_v1,16,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),early_late_q45,early_late,0.45,0.15170967822055328,0.30000000000000004,False,-734.5670443534844,5880.442704324723,-6615.009748678208,0.8889545031282435,8.894215394973749,699,2.577189456300488,44.92131616595136,-1.0508827530092768,-0.8258930234235153,False,-1160.5743396186829,4230.86497426033,-5391.439313879013,0.7847375678270082,12.371382559204108,523,2.692743622289361,39.961759082217974,-2.219071395064403,-0.9381120776636516,False,False,False,False,False
f71b_2e690f1b2add,econ_slow_payoff_dd_guarded_h18_tp105_sl70,18,1.05,0.7,dd_guarded,econ_core_price_v1,25,linear_logreg_balanced_l2_v1,linear_logistic(선형 로지스틱),economics_label_carrier(경제성 라벨 운반),all_q40,all,0.4,0.16589082929720958,0.25,False,-122.22255159378011,7684.68129102707,-7806.90384262085,0.9843442990899259,7.769328765010831,498,1.8361092263771714,40.963855421686745,-0.24542681042927733,-0.15731417126304312,False,-1542.0701619148251,5612.658259391785,-7154.72842130661,0.7844683863439769,15.777533037185677,391,2.013121905000268,35.294117647058826,-3.943913457582673,-0.9773835733890451,False,False,False,False,False
f71b_707e9da5ae51,econ_slow_payoff_dd_guarded_h18_tp105_sl70,18,1.05,0.7,dd_guarded,econ_core_price_v1,25,linear_logreg_balanced_l2_v1,linear_logistic(선형 로지스틱),economics_label_carrier(경제성 라벨 운반),cash_q40,cash,0.4,0.16589082929720958,0.25,False,-122.22255159378011,7684.68129102707,-7806.90384262085,0.9843442990899259,7.769328765010831,498,1.8361092263771714,40.963855421686745,-0.24542681042927733,-0.15731417126304312,False,-1542.0701619148251,5612.658259391785,-7154.72842130661,0.7844683863439769,15.777533037185677,391,2.013121905000268,35.294117647058826,-3.943913457582673,-0.9773835733890451,False,False,False,False,False
f71b_e7613a5d5cfa,econ_fast_balanced_path_balanced_h6_tp55_sl45,6,0.55,0.45,path_balanced,econ_macro_context_v1,58,linear_logreg_balanced_l2_v1,linear_logistic(선형 로지스틱),economics_label_carrier(경제성 라벨 운반),early_late_q45,early_late,0.45,0.1394490605819845,0.30000000000000004,False,-624.3188003158564,5421.378914155961,-6045.697714471817,0.8967333747399576,9.826578187656402,655,2.414962938307324,43.66412213740458,-0.9531584737646662,-0.63533692847434,False,-1100.6082902431488,4004.5110478401184,-5105.119338083267,0.7844108595008132,11.65209275960922,507,2.6103652323149253,41.81459566074951,-2.170825030065382,-0.9445584694092842,False,False,False,False,False
f71b_af71344a532a,econ_fast_balanced_path_balanced_h6_tp55_sl45,6,0.55,0.45,path_balanced,econ_core_price_v1,25,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),all_q40,all,0.4,0.3596023074002823,0.25,False,-2312.5846187114703,11466.223268585207,-13778.807887296676,0.8321636648375402,24.205294642925264,1414,5.213370373689399,42.786421499292786,-1.6354912437846325,-0.9554044488309477,False,-2569.5294304084778,9348.514943914415,-11918.044374322892,0.7844000785947349,28.47666078090665,1129,5.812825142571106,41.00974313551816,-2.275933950760388,-0.9023282084152664,False,False,False,False,False
f71b_8df73fb5af71,econ_fast_balanced_path_balanced_h6_tp55_sl45,6,0.55,0.45,path_balanced,econ_core_price_v1,25,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),cash_q40,cash,0.4,0.3596023074002823,0.25,False,-2312.5846187114703,11466.223268585207,-13778.807887296676,0.8321636648375402,24.205294642925264,1414,5.213370373689399,42.786421499292786,-1.6354912437846325,-0.9554044488309477,False,-2569.5294304084778,9348.514943914415,-11918.044374322892,0.7844000785947349,28.47666078090665,1129,5.812825142571106,41.00974313551816,-2.275933950760388,-0.9023282084152664,False,False,False,False,False
f71b_0f6603a29507,econ_fast_balanced_dd_guarded_h6_tp55_sl45,6,0.55,0.45,dd_guarded,econ_core_price_v1,25,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),all_q40,all,0.4,0.19299681395010723,0.25,False,-2232.3163551044454,11396.367311639788,-13628.683666744233,0.8362045513939407,23.29392172574996,1371,5.054830822014261,42.59664478482859,-1.6282395004408792,-0.9583256874417847,False,-2564.5765570545173,9308.148948783873,-11872.725505838393,0.783994285407054,26.337423266124727,1107,5.699554856356258,41.10207768744354,-2.3166906567791483,-0.9737385966504489,False,False,False,False,False
f71b_1b862df71b7a,econ_fast_balanced_dd_guarded_h6_tp55_sl45,6,0.55,0.45,dd_guarded,econ_core_price_v1,25,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),cash_q40,cash,0.4,0.19299681395010723,0.25,False,-2232.3163551044454,11396.367311639788,-13628.683666744233,0.8362045513939407,23.29392172574996,1371,5.054830822014261,42.59664478482859,-1.6282395004408792,-0.9583256874417847,False,-2564.5765570545173,9308.148948783873,-11872.725505838393,0.783994285407054,26.337423266124727,1107,5.699554856356258,41.10207768744354,-2.3166906567791483,-0.9737385966504489,False,False,False,False,False
f71b_558cfae6e258,econ_mid_payoff_path_balanced_h12_tp85_sl55,12,0.85,0.55,path_balanced,econ_no_macro_v1,42,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),all_q55,all,0.55,0.4230898462354573,0.4,False,-1869.6001369094856,6243.761805849075,-8113.36194275856,0.7695652985655147,19.998474992847434,598,2.2048058581798164,36.78929765886287,-3.1264216336279023,-0.9348713527297249,False,-1428.4406983375561,5179.662379646301,-6608.103077983857,0.7838349853989603,15.211336678981786,469,2.4147165561256414,36.034115138592746,-3.0457157747069425,-0.9390632319060424,False,False,False,False,False
f71b_5db8286edd67,econ_mid_payoff_path_balanced_h12_tp85_sl55,12,0.85,0.55,path_balanced,econ_no_macro_v1,42,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),cash_q55,cash,0.55,0.4230898462354573,0.4,False,-1869.6001369094856,6243.761805849075,-8113.36194275856,0.7695652985655147,19.998474992847434,598,2.2048058581798164,36.78929765886287,-3.1264216336279023,-0.9348713527297249,False,-1428.4406983375561,5179.662379646301,-6608.103077983857,0.7838349853989603,15.211336678981786,469,2.4147165561256414,36.034115138592746,-3.0457157747069425,-0.9390632319060424,False,False,False,False,False
f71b_abbb758fbb22,econ_mid_payoff_path_balanced_h12_tp85_sl55,12,0.85,0.55,path_balanced,econ_risk_path_v1,16,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),all_q70,all,0.7,0.4619275310769198,0.5499999999999999,False,-2236.3649372386935,4837.553407154082,-7073.918344392777,0.683857682777555,23.00690629463197,489,1.8029265295149335,35.37832310838446,-4.573343429935979,-0.9720407031694165,False,-1213.193321800233,4385.645154571534,-5598.838476371766,0.7833133913542686,13.117167851924902,403,2.074905697481095,34.24317617866005,-3.010405265012985,-0.9248896831202786,False,False,False,False,False
f71b_59b12918d194,econ_fast_balanced_path_balanced_h6_tp55_sl45,6,0.55,0.45,path_balanced,econ_macro_context_v1,58,extratrees_shallow_v1,extra_trees(엑스트라트리스),tree_reference(트리 참조),chop_q45,chop,0.45,0.35765654995934304,0.30000000000000004,False,-378.95637297630293,2103.6873857784276,-2482.6437587547302,0.8473577324012112,4.810634220600128,301,1.1097768617259611,45.182724252491695,-1.2589912723465213,-0.7877472191785724,False,-470.26210923194986,1696.0776630687715,-2166.3397723007215,0.7829231982698094,5.157807634830485,243,1.2511217977367395,39.50617283950617,-1.9352350174154316,-0.9117480575589658,False,False,False,False,False
f71b_77267f06f62f,econ_mid_payoff_path_balanced_h12_tp85_sl55,12,0.85,0.55,path_balanced,econ_risk_path_v1,16,extratrees_shallow_v1,extra_trees(엑스트라트리스),tree_reference(트리 참조),chop_q45,chop,0.45,0.3754141051189941,0.30000000000000004,False,-359.04337549209623,2282.455967092514,-2641.49934258461,0.8640759171490896,5.866429450988772,228,0.8406283205100303,40.35087719298245,-1.574751646895159,-0.6120305008212115,False,-479.85089073181194,1723.700390625,-2203.5512813568116,0.7822374751195493,7.893474336624148,175,0.9010136403453886,31.428571428571427,-2.742005089896068,-0.6079083433582592,False,False,False,False,False
f71b_9244eae2f704,econ_slow_payoff_dd_guarded_h18_tp105_sl70,18,1.05,0.7,dd_guarded,econ_macro_context_v1,58,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),chop_q45,chop,0.45,0.22500293547966033,0.30000000000000004,False,-1348.1664140510557,1647.8233438682555,-2995.9897579193116,0.5500096719331424,13.481664140510558,171,0.6304712403825228,30.409356725146196,-7.884014117257635,-0.9999999999999998,False,-514.8145081043242,1844.8018029689788,-2359.616311073303,0.7818227880149913,7.082618631839749,137,0.7053649641561042,33.57664233576642,-3.7577701321483516,-0.7268702931285717,False,False,False,False,False
f71b_ebda8f61ec83,econ_fast_balanced_path_balanced_h6_tp55_sl45,6,0.55,0.45,path_balanced,econ_minimal_linear_v1,10,extratrees_shallow_v1,extra_trees(엑스트라트리스),tree_reference(트리 참조),all_q70,all,0.7,0.3616457454766268,0.5499999999999999,False,-1310.539289646148,6391.526016864777,-7702.0653065109245,0.8298457313081615,13.105392896461499,751,2.768911704837863,42.07723035952064,-1.745058974229225,-0.9999999999999986,False,-1579.2899723529815,5634.818640184403,-7214.108612537384,0.781083144547015,16.14091963005064,673,3.465041028299694,40.41604754829123,-2.346641860851384,-0.9784386568734974,False,False,False,False,False
f71b_f64838e65036,econ_fast_balanced_dd_guarded_h6_tp55_sl45,6,0.55,0.45,dd_guarded,econ_minimal_linear_v1,10,extratrees_shallow_v1,extra_trees(엑스트라트리스),tree_reference(트리 참조),early_late_q45,early_late,0.45,0.29198214420817675,0.30000000000000004,False,-560.770446519851,5782.916150197983,-6343.686596717835,0.9116018047281862,9.14802580013276,653,2.407589005671271,44.716692189892804,-0.8587602550074288,-0.6129961357473575,False,-1208.9324546337127,4304.663685274124,-5513.596139907837,0.7807361250340108,12.836612213134755,526,2.7081895704095675,40.3041825095057,-2.2983506742085793,-0.9417846660481819,False,False,False,False,False
f71b_3340cb4b994e,econ_slow_payoff_first_hit_net_h18_tp105_sl70,18,1.05,0.7,first_hit_net,econ_no_macro_v1,42,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),all_q40,all,0.4,0.2786559665021697,0.25,False,-501.1746560764307,7279.598245573045,-7780.772901649475,0.9355880627270095,12.270702300357817,496,1.8287352937411185,40.725806451612904,-1.0104327743476427,-0.4084319249288742,False,-1550.239785814285,5473.805970907211,-7024.045756721496,0.7792953178969799,19.70082575178146,390,2.0079732556268657,36.92307692307693,-3.974973809780218,-0.7868907655680898,False,False,False,False,False
f71b_32181aac3bfb,econ_slow_payoff_first_hit_net_h18_tp105_sl70,18,1.05,0.7,first_hit_net,econ_no_macro_v1,42,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),cash_q40,cash,0.4,0.2786559665021697,0.25,False,-501.1746560764307,7279.598245573045,-7780.772901649475,0.9355880627270095,12.270702300357817,496,1.8287352937411185,40.725806451612904,-1.0104327743476427,-0.4084319249288742,False,-1550.239785814285,5473.805970907211,-7024.045756721496,0.7792953178969799,19.70082575178146,390,2.0079732556268657,36.92307692307693,-3.974973809780218,-0.7868907655680898,False,False,False,False,False
f71b_85484546da1b,econ_fast_balanced_path_balanced_h6_tp55_sl45,6,0.55,0.45,path_balanced,econ_risk_path_v1,16,linear_logreg_balanced_l2_v1,linear_logistic(선형 로지스틱),economics_label_carrier(경제성 라벨 운반),all_q70,all,0.7,0.20246066548886243,0.5499999999999999,False,-1210.7105502223963,4710.315925951005,-5921.0264761734015,0.7955235371612718,12.172782274341595,592,2.1826840602716575,42.39864864864865,-2.0451191726729667,-0.994604621142689,False,-1103.4204063415525,3890.8120130538937,-4994.232419395446,0.7790610621050907,12.19750048589706,502,2.5846219854479147,40.63745019920319,-2.198048618210264,-0.9046282946390077,False,False,False,False,False
f71b_fe95b94a30fb,econ_fast_balanced_dd_guarded_h6_tp55_sl45,6,0.55,0.45,dd_guarded,econ_risk_path_v1,16,linear_logreg_balanced_l2_v1,linear_logistic(선형 로지스틱),economics_label_carrier(경제성 라벨 운반),all_q40,all,0.4,0.1627559134571561,0.25,False,-1793.9253144836441,11801.860242471692,-13595.785556955336,0.868052838361671,20.51445027360917,1366,5.036395990424129,43.118594436310396,-1.3132688978650395,-0.8744691135065125,False,-2731.8634225177766,9582.875546693802,-12314.73896921158,0.778163107691703,28.358780650425036,1140,5.869460285678531,41.228070175438596,-2.3963714232612077,-0.9633218917953836,False,False,False,False,False
f71b_322fcee14e0b,econ_fast_balanced_dd_guarded_h6_tp55_sl45,6,0.55,0.45,dd_guarded,econ_risk_path_v1,16,linear_logreg_balanced_l2_v1,linear_logistic(선형 로지스틱),economics_label_carrier(경제성 라벨 운반),cash_q40,cash,0.4,0.1627559134571561,0.25,False,-1793.9253144836441,11801.860242471692,-13595.785556955336,0.868052838361671,20.51445027360917,1366,5.036395990424129,43.118594436310396,-1.3132688978650395,-0.8744691135065125,False,-2731.8634225177766,9582.875546693802,-12314.73896921158,0.778163107691703,28.358780650425036,1140,5.869460285678531,41.228070175438596,-2.3963714232612077,-0.9633218917953836,False,False,False,False,False
f71b_24dafae64703,econ_mid_payoff_path_balanced_h12_tp85_sl55,12,0.85,0.55,path_balanced,econ_risk_path_v1,16,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),all_q40,all,0.4,0.39095519469376583,0.25,False,-476.0543579673775,8425.666046075821,-8901.720404043197,0.9465210839748291,7.893858654975894,725,2.6730505805691753,39.58620689655172,-0.6566267006446586,-0.603069270397053,False,-1814.830713863374,6323.292288780212,-8138.123002643587,0.7769964015936052,19.057038642883295,574,2.955324740332874,33.44947735191638,-3.1617259823403727,-0.9523151775426077,False,False,False,False,False
f71b_9131ef8e6fb2,econ_mid_payoff_path_balanced_h12_tp85_sl55,12,0.85,0.55,path_balanced,econ_risk_path_v1,16,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),cash_q40,cash,0.4,0.39095519469376583,0.25,False,-476.0543579673775,8425.666046075821,-8901.720404043197,0.9465210839748291,7.893858654975894,725,2.6730505805691753,39.58620689655172,-0.6566267006446586,-0.603069270397053,False,-1814.830713863374,6323.292288780212,-8138.123002643587,0.7769964015936052,19.057038642883295,574,2.955324740332874,33.44947735191638,-3.1617259823403727,-0.9523151775426077,False,False,False,False,False
f71b_e65acd71d4c5,econ_slow_tight_dd_dd_guarded_h24_tp95_sl50,24,0.95,0.5,dd_guarded,econ_no_macro_v1,42,linear_logreg_balanced_l2_v1,linear_logistic(선형 로지스틱),economics_label_carrier(경제성 라벨 운반),all_q40,all,0.4,0.17969439946822297,0.25,False,-1310.0319843101504,3806.274873847961,-5116.306858158112,0.7439496846790447,15.17646693210606,390,1.437916864030315,32.56410256410256,-3.3590563700260265,-0.8631995774581479,False,-930.6662050724032,3242.0456795215605,-4172.711884593963,0.7769637035069428,9.840971982479115,299,1.5394461626472637,30.434782608695656,-3.1125960035866327,-0.9457055733207685,False,False,False,False,False
f71b_8b8e7e6349f9,econ_slow_tight_dd_dd_guarded_h24_tp95_sl50,24,0.95,0.5,dd_guarded,econ_no_macro_v1,42,linear_logreg_balanced_l2_v1,linear_logistic(선형 로지스틱),economics_label_carrier(경제성 라벨 운반),cash_q40,cash,0.4,0.17969439946822297,0.25,False,-1310.0319843101504,3806.274873847961,-5116.306858158112,0.7439496846790447,15.17646693210606,390,1.437916864030315,32.56410256410256,-3.3590563700260265,-0.8631995774581479,False,-930.6662050724032,3242.0456795215605,-4172.711884593963,0.7769637035069428,9.840971982479115,299,1.5394461626472637,30.434782608695656,-3.1125960035866327,-0.9457055733207685,False,False,False,False,False
f71b_7dbfcaaf77b7,econ_slow_tight_dd_path_balanced_h24_tp95_sl50,24,0.95,0.5,path_balanced,econ_no_macro_v1,42,linear_logreg_balanced_l2_v1,linear_logistic(선형 로지스틱),economics_label_carrier(경제성 라벨 운반),all_q70,all,0.7,0.2311101464195087,0.5499999999999999,False,-393.42208667755153,2412.175106067658,-2805.5971927452088,0.8597724264570579,6.892657388305651,237,0.8738110173722683,33.33333333333333,-1.660008804546631,-0.570784335436499,False,-533.5480849075319,1858.4019103240967,-2391.949995231628,0.7769401174894276,6.197014156627664,179,0.9216082378389974,31.28491620111732,-2.9807155581426366,-0.8609760627009475,False,False,False,False,False
f71b_84d4ca71f94b,econ_fast_balanced_dd_guarded_h6_tp55_sl45,6,0.55,0.45,dd_guarded,econ_minimal_linear_v1,10,extratrees_shallow_v1,extra_trees(엑스트라트리스),tree_reference(트리 참조),all_q55,all,0.55,0.3088718722730114,0.4,False,-2026.885038576125,10420.223950071337,-12447.108988647462,0.8371601758749947,22.005109661197647,1191,4.3911768847695,42.82115869017632,-1.7018346251688707,-0.9210974495392766,False,-2559.6744598150253,8873.21425406933,-11432.888713884357,0.7761130608481738,27.0126573431492,1033,5.318554802724493,41.33591481122943,-2.477903639704768,-0.9475833596446208,False,False,False,False,False
f71b_6ea3fcfcaecf,econ_fast_balanced_dd_guarded_h6_tp55_sl45,6,0.55,0.45,dd_guarded,econ_minimal_linear_v1,10,extratrees_shallow_v1,extra_trees(엑스트라트리스),tree_reference(트리 참조),cash_q55,cash,0.55,0.3088718722730114,0.4,False,-2026.885038576125,10420.223950071337,-12447.108988647462,0.8371601758749947,22.005109661197647,1191,4.3911768847695,42.82115869017632,-1.7018346251688707,-0.9210974495392766,False,-2559.6744598150253,8873.21425406933,-11432.888713884357,0.7761130608481738,27.0126573431492,1033,5.318554802724493,41.33591481122943,-2.477903639704768,-0.9475833596446208,False,False,False,False,False
f71b_58716f7782d5,econ_slow_payoff_path_balanced_h18_tp105_sl70,18,1.05,0.7,path_balanced,econ_no_macro_v1,42,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),trend_q45,trend,0.45,0.43041669231663254,0.30000000000000004,False,-211.10227987289397,4499.960568504333,-4711.062848377228,0.9551900947478102,6.903540650844573,310,1.142959558588199,38.70967741935484,-0.6809750963641741,-0.30578842155013297,False,-1025.7221116065975,3544.961549758911,-4570.683661365509,0.7755867201493968,11.273895698547367,254,1.3077569408441638,36.61417322834646,-4.038276029947235,-0.9098204729167053,False,False,False,False,False
