thesis_id,source_artifact,feature_family,bar_time_server,timestamp_utc,row_index,joined_us100_minus_mega8_equal_return_1,guard_score,guard_score_component_count,guard_score_valid_flag,guard_score_missing_flag,hard_veto_flag,soft_veto_flag,negative_control_flag,abstain_flag,guard_family,run_id,claim_boundary,scoring_mode,queue_id,view_signal_allowed_flag,mode_action,mode_veto_or_annotation_flag,hard_veto_rank,soft_veto_rank
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 22:30:00,2026-05-01T22:30:00Z,2577,-0.000175217,0.327254306,1,1,0,0,0,0,0,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 22:45:00,2026-05-01T22:45:00Z,2578,0.000347304,0.5556680162,1,1,0,0,0,0,0,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 22:50:00,2026-05-01T22:50:00Z,2579,0.0004505083,0.6612740142,1,1,0,0,1,0,0,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 22:55:00,2026-05-01T22:55:00Z,2580,0.000569457,0.7545454545,1,1,0,0,1,0,0,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 23:00:00,2026-05-01T23:00:00Z,2581,-0.0002062496,0.3683148335,1,1,0,0,0,0,0,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 23:05:00,2026-05-01T23:05:00Z,2582,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 23:10:00,2026-05-01T23:10:00Z,2583,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 23:35:00,2026-05-01T23:35:00Z,2584,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 23:40:00,2026-05-01T23:40:00Z,2585,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 23:45:00,2026-05-01T23:45:00Z,2586,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.01 23:50:00,2026-05-01T23:50:00Z,2587,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 07:00:00,2026-05-04T07:00:00Z,2588,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 07:05:00,2026-05-04T07:05:00Z,2589,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 07:25:00,2026-05-04T07:25:00Z,2590,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 07:45:00,2026-05-04T07:45:00Z,2591,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 08:05:00,2026-05-04T08:05:00Z,2592,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 08:20:00,2026-05-04T08:20:00Z,2593,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 08:25:00,2026-05-04T08:25:00Z,2594,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 08:30:00,2026-05-04T08:30:00Z,2595,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 08:45:00,2026-05-04T08:45:00Z,2596,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 09:05:00,2026-05-04T09:05:00Z,2597,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 09:10:00,2026-05-04T09:10:00Z,2598,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 09:20:00,2026-05-04T09:20:00Z,2599,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 09:25:00,2026-05-04T09:25:00Z,2600,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 09:35:00,2026-05-04T09:35:00Z,2601,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 09:40:00,2026-05-04T09:40:00Z,2602,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 09:45:00,2026-05-04T09:45:00Z,2603,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 09:55:00,2026-05-04T09:55:00Z,2604,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 10:05:00,2026-05-04T10:05:00Z,2605,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 10:15:00,2026-05-04T10:15:00Z,2606,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 10:30:00,2026-05-04T10:30:00Z,2607,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 10:40:00,2026-05-04T10:40:00Z,2608,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 10:45:00,2026-05-04T10:45:00Z,2609,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 10:55:00,2026-05-04T10:55:00Z,2610,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 11:00:00,2026-05-04T11:00:00Z,2611,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 11:05:00,2026-05-04T11:05:00Z,2612,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 11:15:00,2026-05-04T11:15:00Z,2613,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 11:20:00,2026-05-04T11:20:00Z,2614,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 11:25:00,2026-05-04T11:25:00Z,2615,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 11:45:00,2026-05-04T11:45:00Z,2616,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 11:55:00,2026-05-04T11:55:00Z,2617,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 12:00:00,2026-05-04T12:00:00Z,2618,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 12:05:00,2026-05-04T12:05:00Z,2619,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 12:10:00,2026-05-04T12:10:00Z,2620,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 12:15:00,2026-05-04T12:15:00Z,2621,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.05.04 12:25:00,2026-05-04T12:25:00Z,2622,,,0,0,1,0,0,1,1,bounded_breadth_divergence_control,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_m48_breadth_reintroduction_control__control_no_veto,1,baseline_no_veto,0,0.8,0.65
