record_view,candidate_alias,candidate_role,feature_axis,role_scope,route_role,axis,bucket,trade_count,net_profit,profit_factor,expectancy,win_rate,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,max_losing_streak
mt5_rt_s264_lc_late21_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,late21,adapter_prototype,routed_total,weekday,Thursday,60,168.3,1.877522,2.805,0.6,50.79,9.242107,17,4
mt5_rt_s264_lc_late21_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,late21,adapter_prototype,routed_total,weekday,Friday,74,-4.63,0.988043,-0.062568,0.486486,103.73,19.600544,64,5
mt5_rt_s264_lc_late21_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,late21,adapter_prototype,routed_total,weekday,Monday,56,-111.51,0.677828,-1.99125,0.482143,130.7,25.877089,52,5
mt5_rt_s264_lc_late21_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,late21,adapter_prototype,routed_total,weekday,Wednesday,57,61.98,1.198095,1.087368,0.473684,158.52,24.097411,40,7
mt5_ta_s262_lih_late21_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,late21,adapter_prototype,tier_only_total,weekday,Tuesday,62,61.04,1.186456,0.984516,0.532258,70.98,11.763731,21,6
mt5_ta_s262_lih_late21_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,late21,adapter_prototype,tier_only_total,weekday,Thursday,60,164.88,1.873028,2.748,0.6,50.79,9.242107,17,4
mt5_ta_s262_lih_late21_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,late21,adapter_prototype,tier_only_total,weekday,Friday,76,-39.41,0.90516,-0.518553,0.473684,128.1,24.205434,66,5
mt5_ta_s262_lih_late21_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,late21,adapter_prototype,tier_only_total,weekday,Monday,56,-108.3,0.679206,-1.933929,0.482143,126.35,25.015839,52,5
mt5_ta_s262_lih_late21_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,late21,adapter_prototype,tier_only_total,weekday,Wednesday,57,64.55,1.212161,1.132456,0.473684,153.57,23.344937,40,7
mt5_rt_s262_lih_late21_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,late21,adapter_prototype,routed_total,weekday,Tuesday,62,61.04,1.186456,0.984516,0.532258,70.98,11.763731,21,6
mt5_rt_s262_lih_late21_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,late21,adapter_prototype,routed_total,weekday,Thursday,60,164.88,1.873028,2.748,0.6,50.79,9.242107,17,4
mt5_rt_s262_lih_late21_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,late21,adapter_prototype,routed_total,weekday,Friday,76,-39.41,0.90516,-0.518553,0.473684,128.1,24.205434,66,5
mt5_rt_s262_lih_late21_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,late21,adapter_prototype,routed_total,weekday,Monday,56,-108.3,0.679206,-1.933929,0.482143,126.35,25.015839,52,5
mt5_rt_s262_lih_late21_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,late21,adapter_prototype,routed_total,weekday,Wednesday,57,64.55,1.212161,1.132456,0.473684,153.57,23.344937,40,7
mt5_ta_s258_stc_late21_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,late21,adapter_prototype,tier_only_total,weekday,Tuesday,66,97.86,1.260508,1.482727,0.530303,77.91,11.87001,39,6
mt5_ta_s258_stc_late21_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,late21,adapter_prototype,tier_only_total,weekday,Wednesday,60,68.86,1.204599,1.147667,0.483333,159.41,24.05644,41,7
mt5_ta_s258_stc_late21_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,late21,adapter_prototype,tier_only_total,weekday,Thursday,65,179.54,1.782071,2.762154,0.584615,63.78,11.584358,18,5
mt5_ta_s258_stc_late21_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,late21,adapter_prototype,tier_only_total,weekday,Friday,80,-33.61,0.927562,-0.420125,0.4875,144.3,26.389905,69,5
mt5_ta_s258_stc_late21_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,late21,adapter_prototype,tier_only_total,weekday,Monday,61,-122.19,0.699764,-2.003115,0.491803,170.92,31.975754,55,5
mt5_rt_s258_stc_late21_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,late21,adapter_prototype,routed_total,weekday,Tuesday,66,97.86,1.260508,1.482727,0.530303,77.91,11.87001,39,6
mt5_rt_s258_stc_late21_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,late21,adapter_prototype,routed_total,weekday,Wednesday,60,68.86,1.204599,1.147667,0.483333,159.41,24.05644,41,7
mt5_rt_s258_stc_late21_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,late21,adapter_prototype,routed_total,weekday,Thursday,65,179.54,1.782071,2.762154,0.584615,63.78,11.584358,18,5
mt5_rt_s258_stc_late21_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,late21,adapter_prototype,routed_total,weekday,Friday,80,-33.61,0.927562,-0.420125,0.4875,144.3,26.389905,69,5
mt5_rt_s258_stc_late21_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,late21,adapter_prototype,routed_total,weekday,Monday,61,-122.19,0.699764,-2.003115,0.491803,170.92,31.975754,55,5
mt5_ta_s264_aia_late21_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,late21,adapter_prototype,tier_only_total,weekday,Tuesday,62,58.78,1.173162,0.948065,0.532258,73.42,12.181646,21,6
mt5_ta_s264_aia_late21_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,late21,adapter_prototype,tier_only_total,weekday,Wednesday,58,55.51,1.170837,0.957069,0.465517,162.54,24.87451,40,7
mt5_ta_s264_aia_late21_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,late21,adapter_prototype,tier_only_total,weekday,Thursday,60,172.07,1.879614,2.867833,0.6,51.48,9.366812,17,4
mt5_ta_s264_aia_late21_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,late21,adapter_prototype,tier_only_total,weekday,Friday,76,5.71,1.014456,0.075132,0.5,95.96,18.125496,66,4
mt5_ta_s264_aia_late21_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,late21,adapter_prototype,tier_only_total,weekday,Monday,57,-102.4,0.711248,-1.796491,0.491228,133.16,25.785214,52,5
mt5_rt_s264_aia_late21_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,late21,adapter_prototype,routed_total,weekday,Tuesday,62,58.78,1.173162,0.948065,0.532258,73.42,12.181646,21,6
mt5_rt_s264_aia_late21_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,late21,adapter_prototype,routed_total,weekday,Wednesday,58,55.51,1.170837,0.957069,0.465517,162.54,24.87451,40,7
mt5_rt_s264_aia_late21_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,late21,adapter_prototype,routed_total,weekday,Thursday,60,172.07,1.879614,2.867833,0.6,51.48,9.366812,17,4
mt5_rt_s264_aia_late21_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,late21,adapter_prototype,routed_total,weekday,Friday,76,5.71,1.014456,0.075132,0.5,95.96,18.125496,66,4
mt5_rt_s264_aia_late21_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,late21,adapter_prototype,routed_total,weekday,Monday,57,-102.4,0.711248,-1.796491,0.491228,133.16,25.785214,52,5
mt5_ta_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,tier_only_total,weekday,Tuesday,63,60.88,1.170046,0.966349,0.539683,74.63,12.271845,24,5
mt5_ta_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,tier_only_total,weekday,Thursday,62,220.54,2.011559,3.557097,0.596774,58.7,10.106227,9,4
mt5_ta_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,tier_only_total,weekday,Friday,73,44.41,1.120346,0.608356,0.506849,104.38,18.779799,45,4
mt5_ta_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,tier_only_total,weekday,Monday,57,-173.09,0.566495,-3.036667,0.473684,206.24,39.85237,52,6
mt5_ta_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,tier_only_total,weekday,Wednesday,59,116.46,1.347414,1.973898,0.491525,143.48,22.067735,41,7
mt5_rt_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,routed_total,weekday,Tuesday,63,60.88,1.170046,0.966349,0.539683,74.63,12.271845,24,5
mt5_rt_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,routed_total,weekday,Thursday,62,220.54,2.011559,3.557097,0.596774,58.7,10.106227,9,4
mt5_rt_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,routed_total,weekday,Friday,73,44.41,1.120346,0.608356,0.506849,104.38,18.779799,45,4
mt5_rt_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,routed_total,weekday,Monday,57,-173.09,0.566495,-3.036667,0.473684,206.24,39.85237,52,6
mt5_rt_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,routed_total,weekday,Wednesday,59,116.46,1.347414,1.973898,0.491525,143.48,22.067735,41,7
mt5_ta_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,tier_only_total,weekday,Tuesday,63,60.85,1.172345,0.965873,0.539683,73.38,12.079808,24,5
mt5_ta_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,tier_only_total,weekday,Wednesday,60,109.17,1.323304,1.8195,0.483333,143.14,22.259198,41,7
mt5_ta_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,tier_only_total,weekday,Thursday,62,217.99,2.006139,3.515968,0.596774,58.24,10.030311,9,4
mt5_ta_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,tier_only_total,weekday,Friday,73,45.29,1.123649,0.620411,0.506849,102.84,18.518719,45,4
mt5_ta_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,tier_only_total,weekday,Monday,57,-172.22,0.564892,-3.021404,0.473684,204.95,39.621474,52,6
mt5_rt_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,routed_total,weekday,Tuesday,63,60.85,1.172345,0.965873,0.539683,73.38,12.079808,24,5
mt5_rt_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,routed_total,weekday,Wednesday,60,109.17,1.323304,1.8195,0.483333,143.14,22.259198,41,7
mt5_rt_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,routed_total,weekday,Thursday,62,217.99,2.006139,3.515968,0.596774,58.24,10.030311,9,4
mt5_rt_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,routed_total,weekday,Friday,73,45.29,1.123649,0.620411,0.506849,102.84,18.518719,45,4
mt5_rt_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,routed_total,weekday,Monday,57,-172.22,0.564892,-3.021404,0.473684,204.95,39.621474,52,6
mt5_ta_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,tier_only_total,weekday,Tuesday,67,105.53,1.270285,1.575075,0.537313,70.14,10.555146,21,5
mt5_ta_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,tier_only_total,weekday,Wednesday,62,124.26,1.356015,2.004194,0.5,137.81,21.142664,42,7
mt5_ta_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,tier_only_total,weekday,Thursday,67,221.72,1.872227,3.309254,0.58209,60.82,10.460237,10,4
mt5_ta_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,tier_only_total,weekday,Friday,77,4.83,1.011113,0.062727,0.493506,144.33,25.160818,48,5
mt5_ta_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,tier_only_total,weekday,Monday,61,-195.43,0.567,-3.20377,0.47541,247.62,46.127193,55,6
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,weekday,Tuesday,67,105.53,1.270285,1.575075,0.537313,70.14,10.555146,21,5
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,weekday,Wednesday,62,124.26,1.356015,2.004194,0.5,137.81,21.142664,42,7
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,weekday,Thursday,67,221.72,1.872227,3.309254,0.58209,60.82,10.460237,10,4
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,weekday,Friday,77,4.83,1.011113,0.062727,0.493506,144.33,25.160818,48,5
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,weekday,Monday,61,-195.43,0.567,-3.20377,0.47541,247.62,46.127193,55,6
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,weekday,Tuesday,63,61.11,1.177023,0.97,0.539683,71.83,11.833218,24,5
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,weekday,Thursday,62,211.79,1.988195,3.415968,0.596774,57.84,9.966056,9,4
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,weekday,Friday,71,31.4,1.087497,0.442254,0.492958,100.31,18.472616,44,4
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,weekday,Monday,56,-180.25,0.533297,-3.21875,0.464286,200.84,39.738821,52,6
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,weekday,Wednesday,59,116.07,1.358684,1.967288,0.491525,138.18,21.358353,41,7
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,weekday,Tuesday,63,61.11,1.177023,0.97,0.539683,71.83,11.833218,24,5
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,weekday,Thursday,62,211.79,1.988195,3.415968,0.596774,57.84,9.966056,9,4
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,weekday,Friday,71,31.4,1.087497,0.442254,0.492958,100.31,18.472616,44,4
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,weekday,Monday,56,-180.25,0.533297,-3.21875,0.464286,200.84,39.738821,52,6
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,weekday,Wednesday,59,116.07,1.358684,1.967288,0.491525,138.18,21.358353,41,7
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,weekday,Tuesday,66,204.25,1.553853,3.094697,0.560606,78.57,11.058721,26,5
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,weekday,Thursday,76,132.53,1.37116,1.743816,0.539474,66.18,11.375238,25,4
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,weekday,Friday,84,-86.17,0.838877,-1.025833,0.47619,200.04,36.453759,73,5
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,weekday,Monday,65,-132.6,0.718722,-2.04,0.492308,230.19,39.459339,58,4
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,weekday,Wednesday,66,85.27,1.209359,1.29197,0.484848,184.32,27.69855,47,5
mt5_rt_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,routed_total,weekday,Tuesday,66,204.25,1.553853,3.094697,0.560606,78.57,11.058721,26,5
mt5_rt_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,routed_total,weekday,Thursday,76,132.53,1.37116,1.743816,0.539474,66.18,11.375238,25,4
mt5_rt_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,routed_total,weekday,Friday,84,-86.17,0.838877,-1.025833,0.47619,200.04,36.453759,73,5
mt5_rt_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,routed_total,weekday,Monday,65,-132.6,0.718722,-2.04,0.492308,230.19,39.459339,58,4
mt5_rt_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,routed_total,weekday,Wednesday,66,85.27,1.209359,1.29197,0.484848,184.32,27.69855,47,5
mt5_ta_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,tier_only_total,weekday,Tuesday,63,62.59,1.185408,0.993492,0.539683,71.3,11.745906,24,5
mt5_ta_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,tier_only_total,weekday,Thursday,62,207.76,1.986843,3.350968,0.596774,57.84,9.966056,9,4
mt5_ta_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,tier_only_total,weekday,Friday,73,-2.88,0.992534,-0.039452,0.479452,113.96,20.986336,46,4
mt5_ta_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,tier_only_total,weekday,Monday,56,-178.09,0.528788,-3.180179,0.464286,197.64,39.105659,52,6
mt5_ta_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,tier_only_total,weekday,Wednesday,59,112.54,1.355891,1.907458,0.491525,135.96,21.01521,41,7
mt5_rt_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,routed_total,weekday,Tuesday,63,62.59,1.185408,0.993492,0.539683,71.3,11.745906,24,5
mt5_rt_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,routed_total,weekday,Thursday,62,207.76,1.986843,3.350968,0.596774,57.84,9.966056,9,4
mt5_rt_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,routed_total,weekday,Friday,73,-2.88,0.992534,-0.039452,0.479452,113.96,20.986336,46,4
mt5_rt_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,routed_total,weekday,Monday,56,-178.09,0.528788,-3.180179,0.464286,197.64,39.105659,52,6
mt5_rt_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,routed_total,weekday,Wednesday,59,112.54,1.355891,1.907458,0.491525,135.96,21.01521,41,7
mt5_ta_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,tier_only_total,weekday,Tuesday,63,168.23,1.519276,2.670317,0.571429,90.11,13.446645,26,5
mt5_ta_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,tier_only_total,weekday,Thursday,70,145.35,1.504075,2.076429,0.557143,62.88,10.835775,14,4
mt5_ta_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,tier_only_total,weekday,Friday,80,-43.16,0.904735,-0.5395,0.4875,156.89,29.579005,70,4
mt5_ta_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,tier_only_total,weekday,Monday,60,-143.33,0.642274,-2.388833,0.483333,174.9,33.796448,55,4
mt5_ta_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,tier_only_total,weekday,Wednesday,61,69.73,1.198046,1.143115,0.47541,184.85,28.303909,43,7
mt5_rt_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,routed_total,weekday,Tuesday,63,168.23,1.519276,2.670317,0.571429,90.11,13.446645,26,5
mt5_rt_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,routed_total,weekday,Thursday,70,145.35,1.504075,2.076429,0.557143,62.88,10.835775,14,4
mt5_rt_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,routed_total,weekday,Friday,80,-43.16,0.904735,-0.5395,0.4875,156.89,29.579005,70,4
mt5_rt_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,routed_total,weekday,Monday,60,-143.33,0.642274,-2.388833,0.483333,174.9,33.796448,55,4
