run_id,source_run_id,model_id,label_id,horizon_m5,policy_id,threshold_id,validation_net,oos_net,validation_profit_factor,oos_profit_factor,validation_trade_density,oos_trade_density,density_gap_to_3_per_day,validation_trade_count,oos_trade_count,validation_expectancy,oos_expectancy,oos_max_drawdown,selection_score,review_class,why,claim_boundary
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h12_move5pts__lr_balanced_c0_40,dense_h12_move5pts,12,long_only_margin,long_only_margin__validation_density_8_0,-212.003,-69.583,0.7983754235,0.9062337452,1.262295082,1.5419847328,1.737704918,231,202,-0.9177619048,-0.344470297,-140.143,-147.285566336,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h12_move5pts__lr_balanced_c0_40,dense_h12_move5pts,12,long_only_margin,long_only_margin__validation_density_12_0,-38.715,32.135,0.967820844,1.0347707629,1.8142076503,2.0229007634,1.1857923497,332,265,-0.1166114458,0.1212641509,-141.597,21.543985365,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h12_move5pts__lr_balanced_c0_40,dense_h12_move5pts,12,short_only_margin,short_only_margin__validation_density_3_0,-110.257,12.587,0.7771361233,1.0279580019,0.5245901639,0.679389313,2.4754098361,96,89,-1.1485104167,0.1414269663,-105.29,-27.674243207,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h12_move5pts__lr_balanced_c0_40,dense_h12_move5pts,12,short_only_margin,short_only_margin__validation_density_5_0,-96.54,-70.137,0.8609911186,0.9088722754,0.8087431694,1.1145038168,2.1912568306,148,146,-0.6522972973,-0.480390411,-167.68,-111.767880916,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h12_move5pts__lr_balanced_c0_40,dense_h12_move5pts,12,short_only_margin,short_only_margin__validation_density_8_0,-204.989,60.472,0.8147866046,1.06962601,1.2896174863,1.5877862595,1.7103825137,236,208,-0.8685974576,0.2907307692,-143.71,-6.4768975025,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h12_move5pts__lr_balanced_c0_40,dense_h12_move5pts,12,short_only_margin,short_only_margin__validation_density_12_0,-315.713,83.85,0.7910789004,1.0731137566,1.8469945355,2.1679389313,1.1530054645,338,284,-0.9340621302,0.2952464789,-137.38,-18.0266045515,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h12_move5pts__rf_depth4_leaf120_n48,dense_h12_move5pts,12,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_3_0,-96.6,239.501,0.9005265093,1.4663036198,0.8797814208,0.8549618321,2.1450381679,161,112,-0.6,2.1384017857,-62.2,262.9892542895,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h12_move5pts__rf_depth4_leaf120_n48,dense_h12_move5pts,12,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_5_0,-16.799,-11.97,0.9848331502,0.9872018989,1.1693989071,1.2595419847,1.8306010929,214,165,-0.0785,-0.0725454545,-226.935,-26.6115019815,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h12_move5pts__rf_depth4_leaf120_n48,dense_h12_move5pts,12,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_8_0,-113.264,6.609,0.9251784266,1.0056558385,1.606557377,1.7938931298,1.393442623,294,235,-0.3852517007,0.0281234043,-272.4,-40.580960439,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h12_move5pts__rf_depth4_leaf120_n48,dense_h12_move5pts,12,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_12_0,-193.917,-216.722,0.8896539284,0.8590450769,2.0218579235,2.3358778626,0.9781420765,370,306,-0.5241,-0.7082418301,-370.795,-297.35328009,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h12_move5pts__rf_depth4_leaf120_n48,dense_h12_move5pts,12,long_only_margin,long_only_margin__validation_density_3_0,68.003,199.049,1.154395421,1.7957917378,0.5027322404,0.7328244275,2.4972677596,92,96,0.7391630435,2.0734270833,-57.65,317.3971806735,profit_pf_pass_density_fail,"profit and PF pass(순수익과 수익 팩터 통과), density fail(밀도 실패)",research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h12_move5pts__rf_depth4_leaf120_n48,dense_h12_move5pts,12,long_only_margin,long_only_margin__validation_density_5_0,78.952,41.257,1.1103799238,1.0699772888,0.8469945355,1.1984732824,2.1530054645,155,157,0.5093677419,0.2627834395,-112.21,74.303041068,profit_pf_pass_density_fail,"profit and PF pass(순수익과 수익 팩터 통과), density fail(밀도 실패)",research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h12_move5pts__rf_depth4_leaf120_n48,dense_h12_move5pts,12,long_only_margin,long_only_margin__validation_density_8_0,43.234,52.932,1.0413623139,1.0643417948,1.4426229508,1.8244274809,1.5573770492,264,239,0.1637651515,0.2214728033,-124.663,74.9340127805,net_positive_pf_weak,"net positive(순수익 양수), PF weak(수익 팩터 약함)",research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h12_move5pts__rf_depth4_leaf120_n48,dense_h12_move5pts,12,long_only_margin,long_only_margin__validation_density_12_0,-13.738,-10.76,0.9906530547,0.9903764542,2.1420765027,2.4809160305,0.8579234973,392,325,-0.0350459184,-0.0331076923,-205.386,-19.5945998475,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h12_move5pts__rf_depth4_leaf120_n48,dense_h12_move5pts,12,short_only_margin,short_only_margin__validation_density_3_0,-61.641,163.622,0.8884206639,1.434799477,0.6775956284,0.6946564885,2.3224043716,124,91,-0.4971048387,1.798043956,-70.49,192.0576696825,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h12_move5pts__rf_depth4_leaf120_n48,dense_h12_move5pts,12,short_only_margin,short_only_margin__validation_density_5_0,-58.204,202.045,0.9301064423,1.3633667604,1.0163934426,1.0,2.0,186,131,-0.3129247312,1.5423282443,-80.825,223.811611248,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h12_move5pts__rf_depth4_leaf120_n48,dense_h12_move5pts,12,short_only_margin,short_only_margin__validation_density_8_0,-134.106,25.651,0.8884951426,1.0254552491,1.5191256831,1.6335877863,1.4808743169,278,214,-0.4823956835,0.119864486,-191.685,-25.3983311765,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h12_move5pts__rf_depth4_leaf120_n48,dense_h12_move5pts,12,short_only_margin,short_only_margin__validation_density_12_0,-121.544,10.982,0.9209394329,1.0085508817,2.1693989071,2.1984732824,0.8306010929,397,288,-0.3061561713,0.0381319444,-178.96,-33.856727784,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
