candidate_id,split,target_id,target_family,horizon_bars,feature_set_id,feature_count,model_id,model_family,threshold_quantile,edge_threshold_from_train,cooldown_bars,side_policy,exit_mode,signal_count,trade_count,trades_per_day,net_profit_proxy_points,gross_profit_proxy_points,gross_loss_proxy_points,profit_factor,expectancy_proxy_points,win_rate_percent,average_win_proxy_points,average_loss_proxy_points,payoff_ratio,max_drawdown_proxy_points,proxy_dd_percent_on_10000_points,recovery_factor,max_consecutive_loss,long_trade_count,short_trade_count,density_band_read,four_axis_distance_score,claim_boundary
f68b_205a2a0aa47c,validation,h6_ddp04_min3(6봉_손실벌점),dd_penalized_close(손실폭벌점종가),6,core_technical(핵심기술),39,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.9,0.05343091121808811,1,long_only(롱만),close_horizon(만기종가),122,43,0.2028301886792453,1317.409999999995,2686.380000000001,1368.9700000000062,1.962336647260341,30.637441860465003,58.139534883720934,107.45520000000005,-76.05388888888923,1.4128823860274455,541.9700000000051,5.419700000000051,2.4307803014926703,3,43,0,below_goal_band(목표대역미만),0.6645157247357324,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_205a2a0aa47c,oos,h6_ddp04_min3(6봉_손실벌점),dd_penalized_close(손실폭벌점종가),6,core_technical(핵심기술),39,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.9,0.05343091121808811,1,long_only(롱만),close_horizon(만기종가),86,31,0.16666666666666666,461.75999999999385,977.1299999999966,515.3700000000026,1.8959776471272902,14.895483870967544,67.74193548387096,46.52999999999984,-51.53700000000026,0.902846498632043,246.22000000000264,2.4622000000000264,1.8753959873283603,3,31,0,below_goal_band(목표대역미만),0.6160897128909842,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_842d4ebffa12,validation,h6_ddp04_min3(6봉_손실벌점),dd_penalized_close(손실폭벌점종가),6,core_technical(핵심기술),39,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.9,0.05343091121808811,3,long_only(롱만),close_horizon(만기종가),122,41,0.19339622641509435,727.1899999999968,2410.760000000003,1683.5700000000054,1.4319333321453787,17.736341463414554,48.78048780487805,120.53800000000015,-80.17000000000026,1.5035299987526476,720.4300000000035,7.204300000000035,1.0093832849825706,3,41,0,below_goal_band(목표대역미만),0.48981806787724863,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_842d4ebffa12,oos,h6_ddp04_min3(6봉_손실벌점),dd_penalized_close(손실폭벌점종가),6,core_technical(핵심기술),39,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.9,0.05343091121808811,3,long_only(롱만),close_horizon(만기종가),86,29,0.15591397849462366,316.29999999999194,841.2699999999945,524.9700000000026,1.6025106196544379,10.90689655172386,62.06896551724138,46.73722222222192,-47.7245454545457,0.9793120453443787,246.22000000000264,2.4622000000000264,1.2846235074323311,3,29,0,below_goal_band(목표대역미만),0.532254719250106,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_3a968bdd5343,validation,h6_ddp04_min3(6봉_손실벌점),dd_penalized_close(손실폭벌점종가),6,core_technical(핵심기술),39,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.9,0.05343091121808811,12,long_only(롱만),close_horizon(만기종가),122,35,0.1650943396226415,1038.3799999999983,2252.8300000000013,1214.4500000000025,1.855020791304703,29.66799999999995,54.285714285714285,118.57000000000006,-75.90312500000016,1.562122771625013,541.9700000000051,5.419700000000051,1.9159363064376043,3,35,0,below_goal_band(목표대역미만),0.6125859793764514,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_3a968bdd5343,oos,h6_ddp04_min3(6봉_손실벌점),dd_penalized_close(손실폭벌점종가),6,core_technical(핵심기술),39,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.9,0.05343091121808811,12,long_only(롱만),close_horizon(만기종가),86,25,0.13440860215053763,263.3999999999956,778.7699999999982,515.3700000000026,1.5110891204377326,10.535999999999824,60.0,51.91799999999988,-51.53700000000026,1.0073927469584885,246.22000000000264,2.4622000000000264,1.0697749979692663,3,25,0,below_goal_band(목표대역미만),0.5033580453496325,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_25292c56ee61,validation,h6_ddp04_min3(6봉_손실벌점),dd_penalized_close(손실폭벌점종가),6,session_regime_no_mega(세션국면_대형주제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.4,0.012891230819583122,12,long_only(롱만),close_horizon(만기종가),1458,224,0.8265682656826568,2080.670000000026,7569.210000000007,5488.539999999983,1.379093529426775,9.288705357142973,54.91071428571429,61.53829268292689,-54.341980198019634,1.1324263940821484,468.9099999999878,4.689099999999878,4.437248085986821,4,224,0,below_goal_band(목표대역미만),0.6399267600413225,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_25292c56ee61,oos,h6_ddp04_min3(6봉_손실벌점),dd_penalized_close(손실폭벌점종가),6,session_regime_no_mega(세션국면_대형주제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.4,0.012891230819583122,12,long_only(롱만),close_horizon(만기종가),1325,170,0.8808290155440415,1431.3800000000026,5565.220000000003,4133.840000000002,1.3462591682309912,8.419882352941192,57.647058823529406,56.7879591836735,-57.41444444444447,0.9890883684962384,578.4799999999972,5.784799999999972,2.4743811367722475,6,170,0,below_goal_band(목표대역미만),0.6021307783078935,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_b39a8dc3dd1f,validation,h6_ddp04_min3(6봉_손실벌점),dd_penalized_close(손실폭벌점종가),6,session_regime_no_mega(세션국면_대형주제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.8,0.037672811217616384,0,long_only(롱만),close_horizon(만기종가),300,104,0.40310077519379844,1516.6299999999824,4500.04999999999,2983.4200000000073,1.5083528299736473,14.5829807692306,59.61538461538461,72.58145161290307,-71.0338095238097,1.0217874009498902,552.7899999999993,5.527899999999993,2.743591598979693,5,104,0,below_goal_band(목표대역미만),0.6252830621024452,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_b39a8dc3dd1f,oos,h6_ddp04_min3(6봉_손실벌점),dd_penalized_close(손실폭벌점종가),6,session_regime_no_mega(세션국면_대형주제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.8,0.037672811217616384,0,long_only(롱만),close_horizon(만기종가),312,97,0.5359116022099447,1452.0500000000154,3439.910000000013,1987.859999999997,1.7304588854345972,14.969587628866138,68.04123711340206,52.11984848484868,-64.12451612903216,0.8127912946738259,330.2999999999985,3.3029999999999844,4.396155010596495,3,97,0,below_goal_band(목표대역미만),0.6810052969035874,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_0a06020caba6,validation,h6_ddp04_min3(6봉_손실벌점),dd_penalized_close(손실폭벌점종가),6,session_regime_no_mega(세션국면_대형주제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.8,0.037672811217616384,1,long_only(롱만),close_horizon(만기종가),300,99,0.38372093023255816,1831.2699999999752,4401.039999999989,2569.770000000014,1.7126201955816922,18.497676767676516,59.59595959595959,74.59389830508456,-64.24425000000035,1.1610984376825033,545.4899999999993,5.454899999999993,3.3571101211754155,6,99,0,below_goal_band(목표대역미만),0.6722418665465562,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_0a06020caba6,oos,h6_ddp04_min3(6봉_손실벌점),dd_penalized_close(손실폭벌점종가),6,session_regime_no_mega(세션국면_대형주제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.8,0.037672811217616384,1,long_only(롱만),close_horizon(만기종가),312,89,0.49171270718232046,1376.420000000018,3153.0600000000154,1776.6399999999967,1.7747320785302714,15.465393258427168,66.29213483146067,53.4416949152545,-59.22133333333322,0.9024061416255618,376.6500000000002,3.766500000000002,3.654374087349044,3,89,0,below_goal_band(목표대역미만),0.6858783200668335,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_a9deab2b4999,validation,h6_ddp04_min3(6봉_손실벌점),dd_penalized_close(손실폭벌점종가),6,session_regime_no_mega(세션국면_대형주제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.8,0.037672811217616384,3,long_only(롱만),close_horizon(만기종가),300,91,0.35271317829457366,1637.3899999999855,4088.799999999989,2451.410000000001,1.6679380438196738,17.993296703296544,59.34065934065934,75.71851851851831,-66.25432432432436,1.1428464374319987,553.3599999999984,5.533599999999985,2.9589959520022955,5,91,0,below_goal_band(목표대역미만),0.661565630504887,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_a9deab2b4999,oos,h6_ddp04_min3(6봉_손실벌점),dd_penalized_close(손실폭벌점종가),6,session_regime_no_mega(세션국면_대형주제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.8,0.037672811217616384,3,long_only(롱만),close_horizon(만기종가),312,79,0.4388888888888889,1513.6100000000101,3104.630000000009,1591.0199999999995,1.951345677615624,19.159620253164686,68.35443037974683,57.49314814814832,-63.640799999999984,0.9034007766739001,293.30000000000007,2.9330000000000007,5.1606205250596995,3,79,0,below_goal_band(목표대역미만),0.7102574071978991,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_c329bbd32e7c,validation,h6_ddp04_min3(6봉_손실벌점),dd_penalized_close(손실폭벌점종가),6,session_regime_no_mega(세션국면_대형주제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.8,0.037672811217616384,6,long_only(롱만),close_horizon(만기종가),300,81,0.313953488372093,1032.609999999983,3861.2899999999895,2828.6800000000057,1.3650501293889665,12.748271604938063,60.49382716049383,78.80183673469367,-88.39625000000018,0.8914613089887128,769.7099999999983,7.697099999999983,1.3415572098582391,5,81,0,below_goal_band(목표대역미만),0.5067528062671113,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_c329bbd32e7c,oos,h6_ddp04_min3(6봉_손실벌점),dd_penalized_close(손실폭벌점종가),6,session_regime_no_mega(세션국면_대형주제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.8,0.037672811217616384,6,long_only(롱만),close_horizon(만기종가),312,70,0.3867403314917127,1636.5400000000095,2988.64000000001,1352.1000000000004,2.210369055543236,23.379142857142995,72.85714285714285,58.60078431372568,-71.16315789473686,0.8234708246141467,311.95000000000005,3.1195000000000004,5.246161243789098,3,70,0,below_goal_band(목표대역미만),0.7470249715911539,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_7a6b49a26140,validation,h6_ddp04_min3(6봉_손실벌점),dd_penalized_close(손실폭벌점종가),6,session_regime_no_mega(세션국면_대형주제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.8,0.037672811217616384,12,long_only(롱만),close_horizon(만기종가),300,70,0.2713178294573643,1876.8399999999897,3706.08999999999,1829.2499999999998,2.0260161268279298,26.811999999999852,64.28571428571429,82.35755555555534,-73.16999999999999,1.1255645149044056,384.9199999999987,3.8491999999999873,4.875922269562496,4,70,0,below_goal_band(목표대역미만),0.7147551322024841,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_7a6b49a26140,oos,h6_ddp04_min3(6봉_손실벌점),dd_penalized_close(손실폭벌점종가),6,session_regime_no_mega(세션국면_대형주제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.8,0.037672811217616384,12,long_only(롱만),close_horizon(만기종가),312,63,0.35,1411.7700000000063,2742.2900000000063,1330.5199999999995,2.0610663499985025,22.40904761904772,69.84126984126983,62.32477272727287,-70.0273684210526,0.8900059238629897,253.70000000000005,2.5370000000000004,5.564722112731597,3,63,0,below_goal_band(목표대역미만),0.7231599524997754,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_8fd3377baffe,validation,h6_ddp04_min3(6봉_손실벌점),dd_penalized_close(손실폭벌점종가),6,session_regime_no_mega(세션국면_대형주제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.975,0.09437399526654683,0,long_only(롱만),atr_sltp_conservative(보수적_ATR손익절),2,1,1.0,19.126865673065186,19.126865673065186,-0.0,99.0,19.126865673065186,100.0,19.126865673065186,0.0,99.0,0.0,0.0,99.0,0,1,0,below_goal_band(목표대역미만),0.8899999999999999,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_8fd3377baffe,oos,h6_ddp04_min3(6봉_손실벌점),dd_penalized_close(손실폭벌점종가),6,session_regime_no_mega(세션국면_대형주제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.975,0.09437399526654683,0,long_only(롱만),atr_sltp_conservative(보수적_ATR손익절),1,1,1.0,38.232444190979,38.232444190979,-0.0,99.0,38.232444190979,100.0,38.232444190979,0.0,99.0,0.0,0.0,99.0,0,1,0,below_goal_band(목표대역미만),0.8899999999999999,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_bb8bb4d4fd34,validation,h6_ddp04_min3(6봉_손실벌점),dd_penalized_close(손실폭벌점종가),6,session_regime_no_mega(세션국면_대형주제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.975,0.09437399526654683,1,long_only(롱만),atr_sltp_conservative(보수적_ATR손익절),2,1,1.0,19.126865673065186,19.126865673065186,-0.0,99.0,19.126865673065186,100.0,19.126865673065186,0.0,99.0,0.0,0.0,99.0,0,1,0,below_goal_band(목표대역미만),0.8899999999999999,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_bb8bb4d4fd34,oos,h6_ddp04_min3(6봉_손실벌점),dd_penalized_close(손실폭벌점종가),6,session_regime_no_mega(세션국면_대형주제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.975,0.09437399526654683,1,long_only(롱만),atr_sltp_conservative(보수적_ATR손익절),1,1,1.0,38.232444190979,38.232444190979,-0.0,99.0,38.232444190979,100.0,38.232444190979,0.0,99.0,0.0,0.0,99.0,0,1,0,below_goal_band(목표대역미만),0.8899999999999999,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_052004e069a8,validation,h6_ddp04_min3(6봉_손실벌점),dd_penalized_close(손실폭벌점종가),6,session_regime_no_mega(세션국면_대형주제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.975,0.09437399526654683,3,long_only(롱만),atr_sltp_conservative(보수적_ATR손익절),2,1,1.0,19.126865673065186,19.126865673065186,-0.0,99.0,19.126865673065186,100.0,19.126865673065186,0.0,99.0,0.0,0.0,99.0,0,1,0,below_goal_band(목표대역미만),0.8899999999999999,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_052004e069a8,oos,h6_ddp04_min3(6봉_손실벌점),dd_penalized_close(손실폭벌점종가),6,session_regime_no_mega(세션국면_대형주제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.975,0.09437399526654683,3,long_only(롱만),atr_sltp_conservative(보수적_ATR손익절),1,1,1.0,38.232444190979,38.232444190979,-0.0,99.0,38.232444190979,100.0,38.232444190979,0.0,99.0,0.0,0.0,99.0,0,1,0,below_goal_band(목표대역미만),0.8899999999999999,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_01627f7a74fc,validation,h6_ddp04_min3(6봉_손실벌점),dd_penalized_close(손실폭벌점종가),6,session_regime_no_mega(세션국면_대형주제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.975,0.09437399526654683,6,long_only(롱만),atr_sltp_conservative(보수적_ATR손익절),2,1,1.0,19.126865673065186,19.126865673065186,-0.0,99.0,19.126865673065186,100.0,19.126865673065186,0.0,99.0,0.0,0.0,99.0,0,1,0,below_goal_band(목표대역미만),0.8899999999999999,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_01627f7a74fc,oos,h6_ddp04_min3(6봉_손실벌점),dd_penalized_close(손실폭벌점종가),6,session_regime_no_mega(세션국면_대형주제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.975,0.09437399526654683,6,long_only(롱만),atr_sltp_conservative(보수적_ATR손익절),1,1,1.0,38.232444190979,38.232444190979,-0.0,99.0,38.232444190979,100.0,38.232444190979,0.0,99.0,0.0,0.0,99.0,0,1,0,below_goal_band(목표대역미만),0.8899999999999999,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_b630a13da1be,validation,h6_ddp04_min3(6봉_손실벌점),dd_penalized_close(손실폭벌점종가),6,session_regime_no_mega(세션국면_대형주제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.975,0.09437399526654683,12,long_only(롱만),atr_sltp_conservative(보수적_ATR손익절),2,1,1.0,19.126865673065186,19.126865673065186,-0.0,99.0,19.126865673065186,100.0,19.126865673065186,0.0,99.0,0.0,0.0,99.0,0,1,0,below_goal_band(목표대역미만),0.8899999999999999,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_b630a13da1be,oos,h6_ddp04_min3(6봉_손실벌점),dd_penalized_close(손실폭벌점종가),6,session_regime_no_mega(세션국면_대형주제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.975,0.09437399526654683,12,long_only(롱만),atr_sltp_conservative(보수적_ATR손익절),1,1,1.0,38.232444190979,38.232444190979,-0.0,99.0,38.232444190979,100.0,38.232444190979,0.0,99.0,0.0,0.0,99.0,0,1,0,below_goal_band(목표대역미만),0.8899999999999999,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_6698c58bb7da,validation,h9_ddp04_min3(9봉_손실벌점),dd_penalized_close(손실폭벌점종가),9,full58(전체58),59,logreg_balanced(균형로지스틱),linear(선형),0.975,0.1694823164626737,12,short_only(숏만),close_horizon(만기종가),427,85,0.3148148148148148,686.6999999999975,3171.889999999994,2485.189999999995,1.2763169013234401,8.078823529411736,49.411764705882355,75.52119047619033,-57.79511627906965,1.306705398973998,420.57000000000335,4.205700000000034,1.6327840787502486,4,0,85,below_goal_band(목표대역미만),0.5128923997077919,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_6698c58bb7da,oos,h9_ddp04_min3(9봉_손실벌점),dd_penalized_close(손실폭벌점종가),9,full58(전체58),59,logreg_balanced(균형로지스틱),linear(선형),0.975,0.1694823164626737,12,short_only(숏만),close_horizon(만기종가),482,82,0.43386243386243384,811.0899999999986,3866.359999999991,3055.2699999999923,1.2654724459704054,9.891341463414616,51.21951219512195,92.05619047619027,-76.38174999999981,1.2052118533051481,611.1899999999994,6.111899999999994,1.3270668695495662,4,0,82,below_goal_band(목표대역미만),0.49564648888669594,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_72e299b85d67,validation,h9_ddp04_min3(9봉_손실벌점),dd_penalized_close(손실폭벌점종가),9,full58(전체58),59,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.7,0.0292202467899792,12,both(양방향),close_horizon(만기종가),2143,269,0.992619926199262,2664.0700000000083,10984.599999999991,8320.529999999982,1.3201803250514108,9.903605947955421,50.18587360594795,81.36740740740734,-62.09350746268644,1.3104012115325112,1232.9600000000046,12.329600000000045,2.1607108097586285,7,90,179,below_goal_band(목표대역미만),0.5584832331229236,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_72e299b85d67,oos,h9_ddp04_min3(9봉_손실벌점),dd_penalized_close(손실폭벌점종가),9,full58(전체58),59,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.7,0.0292202467899792,12,both(양방향),close_horizon(만기종가),2217,235,1.211340206185567,2502.9099999999994,8999.659999999994,6496.749999999996,1.3852557047754646,10.650680851063827,59.148936170212764,64.74575539568342,-67.67447916666663,0.9567233644492418,563.1000000000004,5.631000000000004,4.444876576096604,5,96,139,below_goal_band(목표대역미만),0.6562419639637423,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_60f53a5944bb,validation,h9_ddp04_min3(9봉_손실벌점),dd_penalized_close(손실폭벌점종가),9,full58(전체58),59,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.8,0.03869677613023326,0,long_only(롱만),close_horizon(만기종가),508,116,0.4549019607843137,1297.5500000000072,5121.010000000018,3823.46000000001,1.3393653915563404,11.185775862069027,56.896551724137936,77.59106060606088,-76.4692000000002,1.0146707511790456,778.1400000000024,7.7814000000000245,1.6675019919294771,5,116,0,below_goal_band(목표대역미만),0.5302676866267888,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_60f53a5944bb,oos,h9_ddp04_min3(9봉_손실벌점),dd_penalized_close(손실폭벌점종가),9,full58(전체58),59,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.8,0.03869677613023326,0,long_only(롱만),close_horizon(만기종가),603,134,0.7165775401069518,1259.1600000000092,4706.989999999999,3447.829999999992,1.365203620828176,9.396716417910516,63.43283582089553,55.37635294117646,-70.36387755102025,0.7869997343597719,484.5500000000014,4.845500000000014,2.5986172737591695,4,134,0,below_goal_band(목표대역미만),0.6066847963124491,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_f3eebc2c2c2a,validation,h9_ddp04_min3(9봉_손실벌점),dd_penalized_close(손실폭벌점종가),9,full58(전체58),59,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.8,0.03869677613023326,1,long_only(롱만),close_horizon(만기종가),508,112,0.4392156862745098,1489.7200000000087,5274.330000000017,3784.6100000000074,1.3936257632886895,13.301071428571506,55.35714285714286,85.0698387096777,-75.69220000000014,1.1238917445876528,778.8099999999995,7.788099999999995,1.9128157060130322,4,112,0,below_goal_band(목표대역미만),0.5541335390118194,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_f3eebc2c2c2a,oos,h9_ddp04_min3(9봉_손실벌점),dd_penalized_close(손실폭벌점종가),9,full58(전체58),59,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.8,0.03869677613023326,1,long_only(롱만),close_horizon(만기종가),603,127,0.679144385026738,1230.3400000000026,4512.889999999996,3282.5499999999956,1.3748122648550676,9.687716535433092,62.20472440944882,57.12518987341767,-68.38645833333324,0.8353289710511803,444.580000000001,4.44580000000001,2.7674209366143323,4,127,0,below_goal_band(목표대역미만),0.6178823442369519,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_cce616841474,validation,h9_ddp04_min3(9봉_손실벌점),dd_penalized_close(손실폭벌점종가),9,full58(전체58),59,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.8,0.03869677613023326,12,long_only(롱만),close_horizon(만기종가),508,83,0.3254901960784314,1823.7700000000088,4228.030000000013,2404.260000000004,1.7585577267017738,21.973132530120587,61.44578313253012,82.9025490196081,-75.13312500000012,1.1034087696952306,710.840000000003,7.10840000000003,2.565654718361377,6,83,0,below_goal_band(목표대역미만),0.6478469147391618,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_cce616841474,oos,h9_ddp04_min3(9봉_손실벌점),dd_penalized_close(손실폭벌점종가),9,full58(전체58),59,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.8,0.03869677613023326,12,long_only(롱만),close_horizon(만기종가),603,86,0.46236559139784944,1439.1500000000076,3633.4000000000037,2194.249999999996,1.655873305229582,16.734302325581485,68.6046511627907,61.58305084745769,-81.26851851851836,0.7577725295118427,461.7999999999954,4.617999999999954,3.1163923776527107,3,86,0,below_goal_band(목표대역미만),0.6668756194403513,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_8dafeb8c52a8,validation,h9_ddp04_min3(9봉_손실벌점),dd_penalized_close(손실폭벌점종가),9,full58(전체58),59,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.9,0.057347984050035494,0,long_only(롱만),close_horizon(만기종가),182,50,0.20161290322580644,1507.2399999999882,3711.309999999995,2204.0700000000056,1.6838439795469224,30.144799999999762,57.99999999999999,127.97620689655155,-104.95571428571455,1.2193352955339785,521.2700000000025,5.212700000000025,2.891476586030236,3,50,0,below_goal_band(목표대역미만),0.6534062187964197,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_8dafeb8c52a8,oos,h9_ddp04_min3(9봉_손실벌점),dd_penalized_close(손실폭벌점종가),9,full58(전체58),59,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.9,0.057347984050035494,0,long_only(롱만),close_horizon(만기종가),150,47,0.27011494252873564,997.1599999999959,2020.0899999999951,1022.9299999999989,1.9748076603482128,21.21617021276587,68.08510638297872,63.12781249999985,-68.19533333333327,0.9256910907882246,283.1,2.8310000000000004,3.5222889438360854,3,47,0,below_goal_band(목표대역미만),0.7070257467533814,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_6c900155b841,validation,h9_ddp04_min3(9봉_손실벌점),dd_penalized_close(손실폭벌점종가),9,full58(전체58),59,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.9,0.057347984050035494,1,long_only(롱만),close_horizon(만기종가),182,49,0.1975806451612903,2099.3199999999883,3945.0699999999924,1845.7500000000036,2.1373804686441744,42.84326530612221,59.183673469387756,136.03689655172388,-92.28750000000018,1.474055495616672,279.8999999999999,2.798999999999999,7.500250089317574,3,49,0,below_goal_band(목표대역미만),0.7285102961030778,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
